n_harmonics,base_freq,magnitudes,instruments
9,4.1688788256202365,"[-0.51291653  1.05437723 -0.33175807 -0.98461743  0.36533978  0.46102389
 -0.77676163 -0.55753914  0.94352317]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9914463909048097,-2.325273453155063
-2.983249316972418,-2.5349660263871754
-2.9773360220902445,-2.645370675552961
-2.9738453293952807,-2.7124122294359663
-2.9726597802865014,-2.733558254795784
-2.9627079374856713,-2.876960682799275
-2.9601192356730635,-2.906042066053107
-2.948330475983563,-2.9876100783898005
-2.934132601084925,-2.9686039550059813
-2.930183594816884,-2.9402566711419964
-2.9264996451044665,-2.9067394022691846
-2.918857513898291,-2.7903823735649222
-2.9046716529665684,-2.463612850137061
-2.9044019157908423,-2.4507055128125184
-2.9008157548340208,-2.339802200085774
-2.9005291700431393,-2.3310541159336315
-2.895169133124143,-2.145983947348403
-2.89171393192092,-2.013595448300495
-2.8901395735670654,-1.944500509123743
-2.8843142486741558,-1.6903689302924467
-2.881443310573397,-1.557871175310847
-2.879751561033882,-1.4861207933786176
-2.879482633505753,-1.4631341259017667
-2.871969118899643,-1.0754295841650598
-2.870986196077272,-1.0240114969749485
-2.853034242304412,-0.00019528797274527727
-2.852520009736529,0.026823204290650465
-2.8493574494126905,0.20472329350863394
-2.8422234558020354,0.6075003800081317
-2.835276363803289,0.988158237821813
-2.825529013999793,1.4677317895624402
-2.8176484551623915,1.803569331738375
-2.7995536299789046,2.3350929308671513
-2.797564513139097,2.373703826481843
-2.794064386920245,2.437061747773957
-2.789804203205539,2.490503686147367
-2.784037352849356,2.547477814351892
-2.7697558989000806,2.575244381914175
-2.7686196574378217,2.5805765552296274
-2.766908753215727,2.5822305534273657
-2.7626439129767038,2.5757069459690576
-2.758232225252817,2.5612546720868354
-2.7466291997922174,2.5757148406004506
-2.7405360016823357,2.6047920042042962
-2.7391695650560783,2.597777988519137
-2.731774190348232,2.6725473890923404
-2.72980790956608,2.7019672702149076
-2.7260289487635525,2.761776809092113
-2.7212482079902145,2.8543292620228677
-2.719185097000707,2.904325344296878
-2.70430650967289,3.294936872014459
-2.7040218202787134,3.305117695407239
-2.702514450349301,3.3470734390745904
-2.693682799076714,3.623173062375601
-2.682267462295265,3.9655437826782447
-2.678856846322649,4.04658759118042
-2.662463068387674,4.278548450738652
-2.6590080995059715,4.266759031894928
-2.6579130368512542,4.269835337373339
-2.657801334568624,4.2605773702851
-2.6558041227740565,4.241016175020863
-2.638771439901271,3.7462686468217123
-2.6322690073355908,3.3854293742929538
-2.6314990648395282,3.3443683865817437
-2.6264980316219013,2.9982272754926695
-2.6254742633598362,2.9218572088920673
-2.6065811585364593,1.2169015723600054
-2.6060010789495878,1.155974013026731
-2.605625183657071,1.1095830346236764
-2.601905503163758,0.7293452223200768
-2.5883870258058637,-0.6822784876365752
-2.5874375628958206,-0.774714110146075
-2.583458485782116,-1.1544939068236733
-2.57426987674885,-1.968808862382568
-2.5734455253538933,-2.0338316975924022
-2.5566036815591913,-3.0072189526979405
-2.549146741040811,-3.160034321132923
-2.54728881657486,-3.1748510178402825
-2.5399482596994893,-3.102532366568513
-2.536505347596777,-3.018328671468264
-2.5318449491219255,-2.846427972831119
-2.5313337657591264,-2.8153571948856215
-2.531121889195017,-2.812547835194607
-2.524628897689098,-2.4298502227836405
-2.524423596069128,-2.4288272872335646
-2.5186432503618064,-2.0015830320383565
-2.517081301297476,-1.8783582576804845
-2.516156015268924,-1.7986094785821858
-2.5063918864457344,-0.8805616300450778
-2.5042165588781766,-0.666028525513386
-2.4899407284459207,0.8438260788011596
-2.4888388076380235,0.9461331888686275
-2.4829122677350335,1.5460623372702371
-2.4673545096054808,2.8689590244742758
-2.4651510426423817,3.013873754586349
-2.4619707220827083,3.205857987439003
-2.4556618878157574,3.49810261846926
-2.447597083346384,3.717102398122906
-2.4375275984549067,3.7192279018282357
-2.4245561737181234,3.32640777168414
-2.423717463048461,3.29449354889996
-2.4166958332792365,2.9260089357022108
-2.410829332988344,2.5567452904901447
-2.403786651796036,2.0744729233548185
-2.4016508327779915,1.9285934340521482
-2.389870707061167,1.075899389868831
-2.3854103182628963,0.7834256434050646
-2.3827443458815902,0.6066344828408745
-2.3800424291832902,0.4448898182626885
-2.377673510453981,0.30277345719284815
-2.37099619414104,-0.051056199160897965
-2.3638474872999247,-0.34833917309811
-2.362552632733889,-0.39319208084539353
-2.3584842991817556,-0.5149395259222701
-2.3490352999077473,-0.679856938940642
-2.333572581988003,-0.6614690764739607
-2.3314612640518675,-0.6373955525604083
-2.330824468582689,-0.6309114362826885
-2.3249203783650456,-0.5313674956841246
-2.3187409099791543,-0.41211445354423293
-2.3181571917156605,-0.3911863619036705
-2.317117466062742,-0.3757592957263476
-2.301748462346439,-0.054121383337341525
-2.296880810985867,0.025700147527444848
-2.288004832271921,0.1387552343034598
-2.279428148326189,0.1751767206137494
-2.278465627910827,0.16709237267437907
-2.275336957813365,0.15363154032289858
-2.264171243005109,0.05223933439813373
-2.238909200366539,-0.4192168484457957
-2.2362158771160274,-0.4746588281176919
-2.2239007947866494,-0.6472519179285855
-2.220853738343934,-0.6754028770492226
-2.21691102309092,-0.7037816117846872
-2.2025724198263745,-0.6424075750616522
-2.1999168453908196,-0.6118569615380287
-2.1923327187399755,-0.46639550351888015
-2.188949677658387,-0.3786932035159977
-2.181665861918555,-0.1824774121553113
-2.181288700573938,-0.170769191168114
-2.1771104523105618,-0.04174401001052868
-2.158722274554183,0.49119847649661247
-2.151325665343295,0.6350248921647385
-2.139655561499594,0.6947224804744091
-2.136639424536372,0.6795447139234442
-2.1325863130225846,0.6295262591464272
-2.1292672197508136,0.5451771010335053
-2.1284104322814636,0.5306776111405449
-2.1280673232398843,0.5129738966951928
-2.12461846284853,0.40726763558722395
-2.120001170342388,0.22169958367135062
-2.0913605359737737,-1.7788993984315595
-2.08742702517381,-2.120953707240259
-2.085826856047145,-2.260082498241343
-2.081321364291897,-2.656133658707081
-2.08123147040347,-2.6639154587592726
-2.080411437104912,-2.7342897831722657
-2.0761652855474297,-3.093107953415047
-2.073751786062587,-3.295963714469407
-2.068897777468849,-3.672422196426875
-2.0688288458644957,-3.6832915238649693
-2.0655918712562826,-3.9049169246882323
-2.0517110180873983,-4.666538295162873
