n_harmonics,base_freq,magnitudes,instruments
10,1.9044632082665052,"[-1.60888995  0.84722018  0.71078312  0.60541613  2.03640537  1.85440999
 -0.16849169 -0.7380001   1.13906013  0.15895829]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9819363600971274,-1.4910474821331123
-2.968515462353736,-1.348331891292076
-2.948225930050689,-0.9808287310521974
-2.938377029213324,-0.7653962489053606
-2.920126478795175,-0.2511094366610358
-2.918983666743336,-0.179408543675024
-2.9162233080221602,-0.1017793385827799
-2.9136137344057076,-0.006447199770254607
-2.9111829078161247,0.059686491908035474
-2.90777575435696,0.1718300413686827
-2.9073943390090484,0.18676834366001552
-2.903863892012927,0.2915219502277933
-2.888912022722935,0.8088032651345876
-2.8852565554424006,0.9383521019602161
-2.8814919580468783,1.0497247123272968
-2.8811309262868097,1.0620530120756932
-2.8788401076597125,1.144042234811016
-2.871889410279591,1.3572864280893207
-2.869197457279361,1.4742154016814333
-2.853926096009037,1.9261071064732886
-2.8463201507910627,2.1396889822448113
-2.842947538398762,2.224326783207204
-2.8414864834450233,2.248425999476937
-2.841323933057029,2.2555838435341706
-2.837367584945313,2.3473044431625025
-2.8342464118777704,2.4143525909490116
-2.8171162771098297,2.744499409730426
-2.8159400879584204,2.759515399371352
-2.8140935962994025,2.806381029763919
-2.8136870600498893,2.8100196117918435
-2.811361465526317,2.834288151033324
-2.8078388024243215,2.8770237159644343
-2.8044679341691263,2.910814351778087
-2.8021070022623844,2.9312091253345405
-2.7903280169725226,3.0128838470108956
-2.774149680840583,3.0038180908479895
-2.7736038011071757,3.0009980252766697
-2.772901672145279,2.9931233598341227
-2.771553061384275,2.995517333173441
-2.7708819166758927,2.9802951992230153
-2.765720204121414,2.958938697800877
-2.7629739880935813,2.916278972690834
-2.755976835475904,2.865449335355785
-2.7474840772678344,2.728986265905158
-2.7452582998711,2.715276441207163
-2.7412931311390585,2.6349970790428254
-2.733701248215981,2.50030955589593
-2.7314641408803833,2.468205815428141
-2.728221525974262,2.3772411933303506
-2.725176717149594,2.3168416173915993
-2.7250435496597047,2.3148274016196826
-2.7183431983926534,2.159318536226521
-2.7099386555625196,1.929920666521431
-2.7092741484115264,1.912046845395222
-2.70760742066789,1.8583489703226248
-2.7063322171989017,1.840935573115469
-2.6996446145113357,1.6501285811974893
-2.6826718107705068,1.1235627638405428
-2.673610043232907,0.8141596150168109
-2.6282839589963727,-0.6768854696488154
-2.625947945776641,-0.7557847991763648
-2.6024824461813725,-1.466624495137381
-2.6016240896459584,-1.509469491174463
-2.5951080854790183,-1.6740467334467153
-2.5938912544819157,-1.7116241122988838
-2.5905827019684766,-1.787120087871187
-2.5838235215682803,-1.9589848370554686
-2.583073096640736,-1.9959567354418801
-2.572647076228224,-2.215126869171322
-2.568576830380927,-2.27857697118505
-2.5662404780393286,-2.355335264904882
-2.5577003082671323,-2.4929244698809043
-2.5540922137362196,-2.5352875897002694
-2.5536192185608253,-2.550187558445184
-2.5416902559782577,-2.7036541615083443
-2.5389479469145346,-2.7443130478135496
-2.532097905881831,-2.7900473611798255
-2.5264330564044566,-2.816236105169063
-2.523701981180295,-2.8457668870664503
-2.517710238351728,-2.8648078737173455
-2.5141845336733537,-2.8580672332656465
-2.506226919236343,-2.8405701801013574
-2.5004568212167966,-2.796814373864514
-2.487870084309588,-2.6982972954634477
-2.477387608927828,-2.5619489429048303
-2.4635181617734645,-2.283978467350736
-2.462705488087135,-2.276871448446606
-2.454751010502901,-2.073521721357147
-2.4537334773466397,-2.059953595816814
-2.448710108940123,-1.9100857091036574
-2.4427662313682736,-1.7544320697969378
-2.4375539600149505,-1.5790352505762684
-2.43723654959407,-1.5541283222968116
-2.4347027171003592,-1.4763522984522137
-2.4306286374847774,-1.3281953846007788
-2.4278464369241526,-1.234304713033034
-2.4262055308667234,-1.1730503669636156
-2.425443820600172,-1.1478941745009108
-2.418476822757138,-0.8829413685837992
-2.4136194458757068,-0.6835893116879026
-2.411575785015363,-0.5973212820140664
-2.409899307640043,-0.5326319599857419
-2.409283849583744,-0.520784077660701
-2.409065248780404,-0.5021617071274064
-2.405385042134293,-0.3473180954711782
-2.401621016228103,-0.17851373464284445
-2.399508848103237,-0.09117517620151155
-2.3970394873998777,0.017342725912831845
-2.3933898000940523,0.18068067659556492
-2.391995622550396,0.24869255006540686
-2.39166470468553,0.2580579725800875
-2.391043499293483,0.28975331558715767
-2.3848599205731005,0.5668568631362398
-2.3770791845501003,0.9256086792710814
-2.3659521619201316,1.455040236466128
-2.3574367652484582,1.8482003890796315
-2.3485896726233255,2.2471288591024434
-2.3437415033574585,2.4406195239971664
-2.332231989316151,2.9287293598922104
-2.326464121645269,3.1560282113110563
-2.326356466743479,3.172340025894137
-2.3221539434349125,3.317790703433438
-2.317788609585315,3.478079698969185
-2.3148058478746085,3.5845451506139097
-2.3123234156080787,3.6663438413153338
-2.3122176273431228,3.665915346550347
-2.3097709991155315,3.7474908326219896
-2.295998904834817,4.128178150330784
-2.2930879084826206,4.189154998882897
-2.2913204110537464,4.229986418364929
-2.287450888349369,4.310761136028518
-2.2854052822348163,4.365143643781079
-2.2801085717114695,4.43500963514254
-2.277309091287524,4.487911736263592
-2.2768536551787544,4.503033232460582
-2.2735244789606863,4.523270546269081
