n_harmonics,base_freq,magnitudes,instruments
7,1.754993207347725,"[-0.56685553  0.50795503 -1.05180638  1.02745621 -0.06210546  1.52468853
 -1.29678213]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9997977140636296,1.005822755931207
-2.9966750036765886,1.0470176772890334
-2.9872302952378815,1.1617595433077346
-2.9619066544650505,1.5267233223344931
-2.9576406358778073,1.537351067428442
-2.9472732557209156,1.6637448938151116
-2.9470308923741877,1.6798743066358668
-2.94675418296816,1.6721615241446819
-2.9377699610710906,1.7466502629332654
-2.9371200287984927,1.771339979473128
-2.9306611069182242,1.789822426434644
-2.9300239081445243,1.8069570020545573
-2.9283589302559054,1.7945823749757932
-2.9142243379240647,1.9018257946314485
-2.909379372183821,1.9340752883136212
-2.908882664633451,1.9189207860909638
-2.9073529150430835,1.9280678415378478
-2.906144710128974,1.9131100499862048
-2.896798539134843,1.959596389541871
-2.8955931470105702,1.9678123647297685
-2.880116612226707,2.022410006281566
-2.872869915563987,1.9985945305257127
-2.8675564262967352,1.9671584353984783
-2.8579190908515892,1.9848844718903362
-2.851872196101114,1.9505802744156822
-2.8450674140887244,1.9488023830808188
-2.8447889702370937,1.948600146563432
-2.821580264959321,1.8032527570780246
-2.8141444807831135,1.7493738850494127
-2.8056933934748645,1.7149264076629862
-2.7982047535724517,1.6219924559848355
-2.797757404269772,1.6484076158176622
-2.793077465843468,1.597854304991948
-2.7851507438945426,1.498841427279651
-2.782876905531752,1.521342056171629
-2.7824762854867178,1.5279068993894487
-2.781050498915337,1.4895403814846104
-2.780481221692926,1.5035105853166533
-2.7777673635747595,1.460746785080814
-2.7758741852537807,1.4445880478383348
-2.77230637998596,1.3978599917746017
-2.757473049211944,1.2461130744698468
-2.7565539215009,1.2580863040226435
-2.7447723086112927,1.1496278949375123
-2.735259881180743,1.0621206652685047
-2.7308050549443443,0.9883417445760635
-2.7251526608969634,0.9308062567099359
-2.721918951981708,0.8934244911212715
-2.7165433768746827,0.8446691288878794
-2.7117703335629093,0.8112695416682923
-2.7108040834612748,0.7917421703332411
-2.702221252095746,0.690755435890051
-2.6889779065335473,0.5461208147986892
-2.684347236218631,0.5009108410990604
-2.6828702494148384,0.5003984489150867
-2.6826738604702736,0.48563436749441846
-2.674448456103444,0.39846234664463775
-2.6720211972953543,0.40347480560858795
-2.664297770241377,0.316800250951356
-2.6463631432324997,0.0979734620068494
-2.635697024731308,0.008106574011516484
-2.6271229738646285,-0.08481607141204779
-2.626312471253817,-0.10545167239110331
-2.624191068794958,-0.07942565795453119
-2.6190122072752047,-0.1406823499249139
-2.6159620551195353,-0.21246992301528292
-2.5963986142649405,-0.4016272010525752
-2.5781533569579693,-0.5704245382420359
-2.571517602419174,-0.6452812000475784
-2.5695580355566356,-0.675058840532494
-2.554838564443581,-0.8020602409713984
-2.550055183384215,-0.8663924903929435
-2.537398728887337,-0.9639703408517935
-2.5312301077658534,-0.9976664860402769
-2.529419770655041,-1.0666866530333858
-2.529143319509278,-1.0449857726587186
-2.528832040934325,-1.0734163101624294
-2.5112324415787795,-1.2314353872424635
-2.5001125453980366,-1.3072607997770493
-2.493324754756313,-1.3818320120791263
-2.4922492786435146,-1.3485668945581064
-2.4897447559523265,-1.3946582876829663
-2.4559531732511495,-1.6670622487578872
-2.424571158143631,-1.8426124645766668
-2.42346441370845,-1.8522293930883487
-2.42241581756847,-1.8603401922742415
-2.4192779927682264,-1.8531053296795614
-2.4081865669799587,-1.8854439518004364
-2.393624153197028,-1.9410417225997754
-2.389158230527296,-1.9336849631053392
