n_harmonics,base_freq,magnitudes,instruments
8,4.106673346443632,"[-0.39592995  0.37386748 -0.44878131 -0.24234079 -0.12845797  0.91855183
  0.31559954  1.04612827]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9999767099536525,-2.083894769522917
-2.999814772929062,-2.0874881278804676
-2.9831172214447186,-2.219273355594258
-2.981208149865919,-2.214723650031253
-2.96719436568159,-1.9949516998564603
-2.958532374613566,-1.772872949767119
-2.957586649333218,-1.7423388688360084
-2.940798166579194,-1.1322714413833752
-2.9390309815331577,-1.0498354746226932
-2.93033991359097,-0.7245943183342989
-2.913793066939607,-0.15645743601757048
-2.8936111942893348,0.21240600067944415
-2.8926893163364094,0.21347465465016904
-2.888337720253574,0.23362117920133535
-2.8880322973326003,0.23244665300810807
-2.8825663169452405,0.1945060337792455
-2.8748257584384747,0.12922421918043753
-2.8656909844164753,-0.05105994925162551
-2.860274143899482,-0.1771405605234308
-2.8560006634421313,-0.31506474761570147
-2.838447290336525,-0.8827183663069526
-2.836173402210977,-0.9567854353446144
-2.772095053419765,-1.1816770696818453
-2.770104924798371,-1.107842130836074
-2.7696477051758466,-1.0836892193816805
-2.7631670231019188,-0.8365397669863177
-2.760622394585303,-0.7351681238268315
-2.7584201599657066,-0.6430339337524736
-2.7583374260443296,-0.6323375363190057
-2.74774596585156,-0.09729113962424465
-2.7237184117344695,1.1037889157773597
-2.706599523396843,1.7739462179176575
-2.69761421064746,1.9813768696174847
-2.6954661983011112,2.0200863961801607
-2.6905839602050117,2.087874166678464
-2.687927909358957,2.105558952917492
-2.6870217036669355,2.113733728095737
-2.6846474895838495,2.1254914075778504
-2.6803148723620525,2.126392249425207
-2.67843645539114,2.096237131986786
-2.6695856656727672,2.017508770670331
-2.6497612864130065,1.4794195620316133
-2.6487231137252643,1.4401526315818354
-2.6479254521587805,1.3883563178034066
-2.6275206009820153,0.5745767875542788
-2.598576807044104,-0.5837963472777425
-2.5925602871354907,-0.7716943327563505
-2.5690884653416566,-1.3252077990878317
-2.5519055493897973,-1.547373358360214
-2.5371190047616903,-1.682804442450114
-2.536782320396963,-1.6868836347358165
-2.5319434359400192,-1.7206952222835836
-2.5314861854182116,-1.7198038286295156
-2.5311299038957253,-1.719748950803956
-2.5299461348478793,-1.74054450536586
-2.5276062639204575,-1.7441212805305688
-2.5242667480446985,-1.7665672106388148
-2.5216727271498844,-1.7967141298584393
-2.521196318010866,-1.8000434698405954
-2.5082075016571417,-1.9054023839593375
-2.504409755689492,-1.9225398330363135
-2.487869418772953,-2.1022904132923212
-2.4714706097281676,-2.2896355833005355
-2.4665131963806033,-2.331151240035655
-2.4618284230692398,-2.369812879451342
-2.4514088986100253,-2.4426487428009094
-2.451351111153047,-2.4283842446579875
-2.4422584385105752,-2.440931275985729
-2.441901337606172,-2.441263708408896
-2.400914136683709,-1.8746680778615348
-2.390393717003744,-1.5939504108447904
-2.3770299522211777,-1.1427476936469008
-2.372471283602005,-0.9711436440089737
-2.3605661509233795,-0.5129816423852029
-2.3584388832425804,-0.4554224291689864
-2.356440352019111,-0.3879724458469781
-2.35610432663211,-0.37089949684944656
-2.352910188613393,-0.25050223247810793
-2.3507646658972785,-0.16615289168439937
-2.3442996769307802,0.06950966312322268
-2.343599229782634,0.09956227633267986
-2.3431327343122605,0.11680179552854597
-2.3426119207279106,0.10567461242804989
-2.342600607819867,0.11358105425561771
-2.342254887761728,0.13609842625802004
-2.3324365772229996,0.47652348829452706
-2.329673881393176,0.5735755307832873
-2.326101022981372,0.6869169062846099
-2.302178894501016,1.4129002505391128
-2.2919679763058447,1.7496275775820187
-2.2892512555934195,1.8332808464809531
-2.2807015748848785,2.076502221565667
-2.272939431533729,2.315523511430153
-2.2648710234734706,2.5988611226662997
-2.2647082050517877,2.6042075858346485
-2.2570815516510034,2.8590412763937034
-2.250564514156272,3.0782917460815176
-2.250488544448916,3.077809360971148
-2.2496385753048824,3.1272580835478516
-2.248545730929011,3.1527396822485563
-2.2409716246999953,3.3953517380432574
-2.23913967816154,3.4622368211058894
-2.201263329671808,4.395244833998985
-2.1980033559154704,4.407917319099648
-2.1873203448963103,4.373905366844277
-2.1872498442555046,4.412108093196184
-2.1822939559932486,4.343816763118627
-2.1817414167354188,4.32950827715192
-2.1726813484700775,4.1167708123790385
-2.160672414511029,3.6595682757672914
-2.1577565857543926,3.501508525248786
-2.1556034126164807,3.3976155636972836
-2.154370949018337,3.3407976644537896
-2.15079898922444,3.114004944425073
-2.1367563326919257,2.1490963256339493
-2.127553643112165,1.4389098039915242
-2.124378478749139,1.192145518798315
-2.1083946146232657,-0.08580836381097062
-2.102469756807861,-0.5155751521136007
-2.0890783852230452,-1.2874044789445949
-2.081451974254852,-1.6367023272767014
-2.080042192732179,-1.6750060755083418
-2.0666888908806205,-1.8895012319053823
-2.0589847396691585,-1.8339778596339338
-2.057501188354534,-1.8055948952807006
-2.0554467774982186,-1.773751884721159
-2.050517296588626,-1.6075912010050386
-2.0448167427874493,-1.3470397057770631
-2.042076439989577,-1.2236569908033212
-2.0393994803481044,-1.0459117384592393
-2.0351313338232533,-0.763461121916134
-2.0328933366810467,-0.6209982775258904
-2.0295218710310765,-0.3615633621420928
-2.028944114398775,-0.3171840012694928
-2.0228362993313356,0.17425612422508843
-2.018551778687504,0.5376473384810092
-2.0152774574315333,0.8510499449679719
-2.0146623377291952,0.9045645361996046
-2.006220323668252,1.6856890192853062
-1.998418914121578,2.3799355002008626
-1.9929696285302445,2.8680101949325185
-1.9921317953534126,2.908667893672447
-1.9882327328406668,3.2381621914717758
-1.969365184234527,4.357266675760517
-1.957115552925619,4.602388331915101
-1.9560716385144816,4.6236652167144
-1.9508813819375166,4.591845264258973
-1.9369930169438139,4.133355116668294
-1.9302795932104537,3.7410113314007036
-1.9225827901101542,3.153826457598063
-1.919894967416104,2.927316731568069
-1.9184926028552451,2.77982458958013
-1.9170338749154634,2.6566569336705363
-1.9167425575825574,2.639616086012456
-1.9123931955500417,2.2228051138355327
-1.9098092083963283,1.9552548902922822
-1.9031637914536563,1.2429725909038791
-1.8797770349105793,-1.2682121479906354
-1.8636454593439604,-2.6729698379974107
-1.8380194353655177,-3.7464609546336
-1.820717300775321,-3.5998241327963343
-1.8191915920266106,-3.5131657810835075
-1.8136121355137613,-3.3120167025285276
-1.813399157234961,-3.3191128789117323
-1.8082846280973945,-3.0690882292312724
-1.796320477463311,-2.365427034702148
-1.78078827442337,-1.3362364376064364
-1.7704920438505536,-0.6812822069836808
-1.7703461691954143,-0.662883086650562
-1.760539130327373,-0.14861404086123828
-1.7586895856574285,-0.054551329591632884
-1.757287695043065,-0.0010752484559940247
-1.7568062119728718,0.05855918522192176
-1.7536801328443294,0.16394206389581426
-1.730007865791185,0.6923314784981374
-1.7296466916435003,0.6561758383142968
-1.7247781900580468,0.6446459123601598
-1.7237798989209434,0.6523843130520084
-1.7097147834175537,0.42572860995490724
-1.7004220397747831,0.17645132958162685
-1.6970711642115726,0.06892749954155394
-1.6872279990572834,-0.2471720734869527
-1.6709790415011148,-0.7217320774380078
-1.6687606795552306,-0.7734614424625454
-1.6560833104231256,-1.0435762859290436
-1.6534583117935842,-1.0686605665238396
-1.6497948733020567,-1.0732297055973525
-1.6462826540936506,-1.1063243004602623
-1.6442451376287581,-1.0718540446082419
-1.6425889094496056,-1.0863872698898864
-1.6285431410279285,-0.9407011366786359
-1.626278496189368,-0.8680847016516398
-1.6164294313464005,-0.6719378672402532
-1.6143194141589219,-0.592541506188039
-1.595404924353942,-0.030905481685042667
-1.5901261697858058,0.1356213143633083
-1.58941821860427,0.16637346348035256
-1.587105884757653,0.21869980000557135
-1.5865580725268131,0.23974602185963326
-1.5849540212824547,0.2738040942474259
-1.5811359104975873,0.36479719041585384
-1.566668903475913,0.6133608009608319
-1.5616610653002823,0.6415407881299201
-1.5604439261773135,0.6445412129688386
-1.5594801790003865,0.6303769477757551
-1.5509275980422905,0.606661645221068
-1.5485822261596065,0.571084296358395
-1.5334392435468298,0.23842975371715336
-1.5244521039566126,-0.06930281702686877
-1.5236729365596133,-0.09999244499934865
-1.5197123938058168,-0.25857749947475883
