n_harmonics,base_freq,magnitudes,instruments
7,2.404970264111892,"[ 0.70352963 -0.4804545  -0.34349132  0.38056707 -0.7032696  -0.28403864
  0.21027345]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.98597465045971,0.03793578129684433
-2.9717481929201632,-0.030688489851306355
-2.9548691838498184,-0.2665320907780176
-2.9528013667093793,-0.3132321452008532
-2.9514761102634974,-0.35473557897502767
-2.9490042693869616,-0.3376099597015956
-2.947402930211157,-0.4002768390302222
-2.946564909460145,-0.4308479590883921
-2.939296948518898,-0.5303910558726092
-2.939140066458204,-0.5730652979963483
-2.932062177448215,-0.6503475751691147
-2.9308312751873555,-0.7442170754624757
-2.929421291222489,-0.7876068530639798
-2.9164405090430447,-1.0991387287296148
-2.915107245424016,-1.1522230744170272
-2.9052564092263715,-1.3931939034076608
-2.9014464163613,-1.5152885734418988
-2.8909474973678613,-1.7989234517718484
-2.8850463412516194,-1.9446717580099269
-2.884417604964307,-1.944397159533029
-2.865377115326027,-2.408931455424786
-2.8583327124959945,-2.5721817736670287
-2.8580999535727796,-2.601096870260329
-2.8385368410098866,-2.8920134335234278
-2.8285173601033033,-3.0915845804819844
-2.821654515578022,-3.150027620430291
-2.804362269226422,-3.2741085911917227
-2.8041187884966727,-3.258324902015619
-2.800781900608766,-3.3323650799750473
-2.792160562164562,-3.291284776932365
-2.7854218035598617,-3.3123053317425737
-2.784692969410191,-3.2726376327007793
-2.784191274532043,-3.266292608846728
-2.7831227768537263,-3.252074281052911
-2.781401287699342,-3.237706192476553
-2.771404211865331,-3.2333971632771377
-2.7674392688544875,-3.175590230579852
-2.7645025897804647,-3.147725461559697
-2.7624003267239976,-3.1019685662167644
-2.761758826958462,-3.0888477256172977
-2.759788022291985,-3.070235856016498
-2.7492163304907193,-2.9288605983016507
-2.7463265493168003,-2.917169660034349
-2.74225518963813,-2.8761125288536276
-2.736414613818293,-2.814564431097214
-2.7360024479553138,-2.7280488205207254
-2.719863212816775,-2.432186495175442
-2.711672156310344,-2.3051644530438833
-2.7081697073485813,-2.2517297817986104
-2.707692168316541,-2.1936275744846085
-2.691639255286651,-1.9387309320769586
-2.6800628695002278,-1.7042717281956443
-2.669788193399696,-1.58867747528333
-2.6548819772915144,-1.337561484243469
-2.6486031893941098,-1.2310221810290194
-2.64561669214578,-1.216826051733239
-2.6414083337890766,-1.1649909711812025
-2.6400674365064387,-1.2252623172027863
-2.638540103304563,-1.1334974603787953
-2.638295149655703,-1.130537222803418
-2.6278609952138154,-1.0634768722235186
-2.620485319288578,-0.9762204248430546
-2.614826108775588,-0.9605090590000764
-2.613334790200817,-0.9763311224632305
-2.607755622584701,-0.9952215404275336
-2.6024436919048295,-0.9995779502823263
-2.586418056293259,-0.9614160673368024
-2.5856608712531894,-0.962290141828801
-2.585260610947082,-0.9968399459580815
-2.5812715867063463,-0.9831924164141593
-2.5788090369917223,-0.9696610082843495
-2.574627351300314,-1.0110803140023559
-2.57260284178695,-1.0159090257332712
-2.5647334134745483,-1.0253752991537015
-2.561182591782032,-1.0321748773594148
-2.5587475933026163,-1.0663029101915074
-2.5524709694280223,-1.0348681661395844
-2.5452962766253133,-1.1009422231096924
-2.538164599290386,-1.1310149377471193
-2.5376352777071784,-1.1659644913287233
-2.5344637406220736,-1.1879675248147425
-2.520307887810982,-1.2467407985796046
-2.5048336219542575,-1.2254393382475939
-2.5024393673321015,-1.2410214441522485
-2.4918823025594143,-1.2316542238657446
-2.490405685163708,-1.218637802560528
-2.487442498966388,-1.1613153416155395
