n_harmonics,base_freq,magnitudes,instruments
8,1.9813902665651222,"[-1.67476538 -1.84162719 -0.26759536 -1.0597647   1.01521924  0.92520412
 -0.46560788 -0.40631965]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9966327869271816,-0.7687431259229801
-2.9924989432119906,-0.728988290425266
-2.9800537454093585,-0.6325494488474476
-2.9767990847695205,-0.6203591813322864
-2.955731444021654,-0.44659643616703304
-2.9535713253735865,-0.4095588045533749
-2.9483938756736388,-0.42116217647075815
-2.9327183225888485,-0.3180397604417615
-2.9282165437575185,-0.30399581401789644
-2.919356974866661,-0.23102410386574654
-2.917416658724324,-0.2498208023745953
-2.913901938069735,-0.1793427208957901
-2.91269135419744,-0.1993251798530097
-2.912180615961062,-0.174410862284764
-2.8965225727009587,-0.09197170159470608
-2.890626534462098,-0.10103033096174516
-2.8797476626684997,-0.022476954460915674
-2.865609451434403,0.02637548682214492
-2.864694334701606,0.02430777165171586
-2.8632156268134503,0.08454839873480237
-2.853504706319524,0.09655287190487158
-2.8452712297625053,0.14423568753185
-2.8347422847422417,0.18444634215534983
-2.833911891737733,0.2107512633799952
-2.8319778446907873,0.20493444123539975
-2.8228224136556777,0.24155140317715776
-2.82028535242879,0.21240379469913717
-2.81586890018644,0.24054792707834705
-2.8156607982713298,0.25532328169777657
-2.815082920242056,0.2602019367703591
-2.814092629158363,0.23102755916541154
-2.799461962301746,0.27900105333177083
-2.7931552427444775,0.29520643857498574
-2.7923998107461907,0.26537604747676147
-2.7845908209196057,0.3210476582323857
-2.78065407456461,0.28611586214259455
-2.7714829816591218,0.3124161441221032
-2.7660125957530752,0.280163727218123
-2.7621206425577816,0.26530401251949814
-2.7445587627305077,0.18408605787351212
-2.731940634021834,0.12546176526566993
-2.7153920394770013,-0.03970165826649345
-2.7146104544310523,-0.04193793236545643
-2.7113116465200706,-0.07499533292926923
-2.70248037131257,-0.1337909686064735
-2.699615783235084,-0.2037476962707863
-2.6903858554190965,-0.3000295410751565
-2.6855053693562176,-0.37457413724446764
-2.684549024072618,-0.40781383879371996
-2.6816904286727192,-0.45098813155125406
-2.677731205795361,-0.5089055765918428
-2.66327270626663,-0.7310476863343328
-2.662716691681087,-0.7542539124187965
-2.6614343004226146,-0.7755044640242359
-2.6464634812164594,-1.048670490085473
-2.646029407321315,-1.044443196715386
-2.6405162978201098,-1.1948793422370492
-2.639306064180759,-1.2108247955417588
-2.6285699508330804,-1.4340547197596547
-2.6282909615749324,-1.4129466952877199
-2.6258676299719177,-1.4668518355823001
-2.625265136342273,-1.5042406014924656
-2.61935304818373,-1.6217575805054956
-2.613708080402312,-1.7492612206621425
-2.597430247007295,-2.091094043226608
-2.5965671200612515,-2.140520226532451
-2.5954668187317385,-2.138974434076727
-2.595268658426915,-2.15205401967336
-2.595108251755221,-2.1453430133262774
-2.5863169320153148,-2.345937607070075
-2.5748479529989075,-2.5839329686763115
-2.5713410686545024,-2.6626637619246676
-2.5621285800769016,-2.7870995150873554
-2.5546290392280175,-2.947775417703449
-2.5516977885281413,-2.9648027562743504
-2.546344687715692,-3.0867590790691835
-2.543264069902201,-3.1064903996480706
-2.5426039789619317,-3.127472629691714
-2.541242141491363,-3.1482493844482993
-2.5371094384673714,-3.181164095575316
-2.5300299816299985,-3.275765746365107
-2.523212355189262,-3.364056893945777
-2.5225433287828776,-3.359257917947711
-2.520164968754447,-3.3516598820205314
-2.5146388870513317,-3.4235955053667415
-2.512947365203014,-3.4229024196871602
-2.512034865659718,-3.42315877222191
-2.51090375922673,-3.486240041533829
-2.5061880364373676,-3.498797940643817
-2.503357228778133,-3.471219877850317
-2.502172118634359,-3.506578789213845
-2.5007524146953024,-3.518487895398497
-2.4985273231338914,-3.5124880859567824
-2.494073919271952,-3.4994551265399148
-2.4800538946578854,-3.5115037711271477
-2.47917419123851,-3.4939412216236607
-2.466035282138143,-3.449202799768253
-2.4644776298456827,-3.4392994689727923
-2.4578917643000047,-3.366154663616179
-2.4426173210995628,-3.18138679001124
-2.429031264007334,-2.998142709099271
-2.4280734760760865,-2.9848102363922075
-2.423778981090071,-2.9288565465757133
-2.4229881400536097,-2.874782157739703
-2.4182066026874764,-2.798707439285939
-2.4163882884271732,-2.7935803658797256
-2.4144895225190504,-2.7325309182385626
-2.4130605324927386,-2.720671331383119
-2.410815125377515,-2.673830627029221
-2.4067996096686244,-2.5998378900881725
-2.4041853700833373,-2.556005174068018
-2.392465264916793,-2.302896092450924
