n_harmonics,base_freq,magnitudes,instruments
9,2.494487588002384,"[-0.15883425 -1.61630246  0.5038337   0.00317147  0.26250042 -2.09415012
 -0.39745955 -0.99902067 -1.85348552]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9996063169241127,0.4115480965190591
-2.988277475632671,0.7356178182967105
-2.9724794208962635,1.0791261018594682
-2.96931928354357,1.1615735415089103
-2.957147956243812,1.3638403237829904
-2.954385860132937,1.3955109791441203
-2.9504178250708795,1.4586810385704032
-2.929321657038984,1.504452466120288
-2.9278065190154825,1.4951408535629298
-2.9214012352018868,1.458507411146267
-2.905500484704093,1.2555040685775334
-2.9008274190092473,1.1779760829305008
-2.8942431967955042,1.0459549595990396
-2.884910948133842,0.843679328105478
-2.8845754261334817,0.8460190975308467
-2.8767923085798293,0.6427313363685254
-2.8767408852626577,0.6453882286944527
-2.8730437453813167,0.5579329193649687
-2.8724081949346756,0.5417299027932254
-2.858123578857876,0.17163295360001668
-2.852457499341523,0.045824512834756144
-2.848352223574042,-0.05116840614784189
-2.824768161399291,-0.44688308006658545
-2.8170048814383915,-0.490032107939076
-2.816188967447295,-0.5121662150990176
-2.8103788177929885,-0.524705816369405
-2.7803166955765617,-0.3088588118525759
-2.7673927842877095,-0.06619443135860581
-2.7672644016029713,-0.04181902761440629
-2.7600667308266136,0.15664129563271256
-2.7568439583892292,0.2543533027574621
-2.71778537970876,1.527488835900812
-2.710584762825551,1.7236951498963768
-2.7099060128726506,1.7447272214080796
-2.708744128497279,1.787095442291244
-2.7067268627334817,1.83028877144563
-2.7037092645258642,1.9402464221230502
-2.701854011661295,1.9683763182086826
-2.699542172722111,2.0336159307124766
-2.6908073596282325,2.2429698967695315
-2.69054678153266,2.2156027027733103
-2.6825766041658397,2.354372139830932
-2.6818026137719952,2.3564101472587358
-2.6804061721523245,2.3862669055807895
-2.677370891044624,2.4306242794002517
-2.6753646988467206,2.428222568731357
-2.6588137535878102,2.4427358505484147
-2.6489212500316928,2.333243761246949
-2.6466637572732066,2.2987142133519325
-2.6362693459036333,2.058659364971198
-2.6328872953385996,1.969019258583387
-2.6288757388177797,1.8665960657463776
-2.6209388423972038,1.5759768641202723
-2.6099689021120493,1.1149911903427898
-2.602740143516833,0.7828453369128254
-2.59010019151799,0.1690968063513778
-2.5890730680945855,0.12812216136996982
-2.588339848559303,0.06637101990342667
-2.574592955909749,-0.6303653628679903
-2.5726247315082285,-0.7404745771567541
-2.5650395096377028,-1.1363544217795076
-2.55462667336305,-1.6009858305148954
-2.5502003150488166,-1.802662719350147
-2.5445047456112366,-2.024462514420213
-2.543100396721914,-2.0858465256882806
-2.5367770512936376,-2.307363596100421
-2.5364885575395233,-2.315586789757688
-2.5296787726152044,-2.5041866188097055
-2.527862034189283,-2.5722027983267397
-2.5246069172692405,-2.6513663948195747
-2.504041199509122,-2.9080597943178135
-2.5014787442810764,-2.9102420109573637
-2.4957328885263066,-2.926951192373682
-2.4926636266756907,-2.9060861635450457
-2.4842049769649783,-2.787756674676814
-2.4773939116240413,-2.6769544145626245
-2.4680091633600156,-2.4408452137077274
-2.45895942182774,-2.1605591938892545
-2.452344269832666,-1.9404226199852357
-2.4491758466717393,-1.8220831833878444
-2.4481821921151186,-1.7758505853108681
-2.441390540482324,-1.4879696746536992
-2.439158625656921,-1.411030534304412
-2.4340729387705617,-1.1738029860848833
-2.4327737746803506,-1.117574470878675
-2.4297458290880565,-1.0002313944162495
-2.4258946886446644,-0.8372904122891546
-2.418206294373316,-0.5258152640627123
-2.414350324970335,-0.3283258894881629
-2.413192388397084,-0.30440086411276557
-2.4115996195785385,-0.2311210249832643
-2.4110416948148843,-0.19852253660527222
-2.40847863191369,-0.1086743559698703
-2.3992946668592774,0.22102505562046842
-2.381093723839643,0.7720248711212352
-2.380956512541836,0.8073007277805868
-2.377930382876693,0.8521238322299054
-2.3760482697903216,0.8907091084226831
-2.3728070680217743,0.9380941279307398
-2.3687125850614965,1.0137360758086387
-2.367263644038297,1.0338355526172196
-2.366702907060639,1.0396696558610063
-2.363503933544793,1.084418676433233
-2.3619852486721076,1.1077373992524475
-2.3619011434720116,1.0973191900982848
-2.358350023657149,1.124861553934355
-2.334337456990343,1.0308956588667901
-2.3294063487122294,0.9910041098586255
-2.328533160683174,0.9675020845410013
-2.3253950814845754,0.903867461353782
-2.3236891450391157,0.8689644715083433
-2.322046674429042,0.8518483402586606
-2.3168346304851983,0.7290627635020664
-2.31680753054959,0.7439327707220442
-2.3084556539984398,0.5274525876315942
-2.297818934012801,0.23985660932077946
-2.295693437441783,0.1747924483939481
-2.2956441388160784,0.16969574103854657
-2.275981216367312,-0.41467239044208093
-2.269238367522942,-0.5736048388559446
-2.2623539638057615,-0.7594170247791443
-2.2581908614101867,-0.8586467241923352
-2.254900949768315,-0.9134304699972904
-2.252433359136452,-0.9536900407771322
-2.2464146395005296,-1.0797827347400337
-2.2456455672168927,-1.0494239585121015
-2.24430299950561,-1.1014389628255619
-2.241245330114338,-1.1399997160042297
-2.233771811468511,-1.1882619101053151
-2.2271140605094,-1.1872933340853637
-2.2228915489043555,-1.1599787210581338
-2.2184910318137847,-1.1453961304911597
-2.201054649371059,-0.8665215327858816
-2.2005856152187917,-0.8410549030937533
-2.192524434172525,-0.6283648450091835
-2.179433618775547,-0.16061170286326545
