n_harmonics,base_freq,magnitudes,instruments
7,1.8149936061914622,"[-0.39241592  0.84577458  0.14685501 -0.91661962  0.05338602  1.10410525
 -0.14648933]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.995324259839789,-0.8367913221186591
-2.994509171510034,-0.7880932478881356
-2.9726168942869724,-0.4461220942971901
-2.9682605641010493,-0.367220463471356
-2.9663518437576855,-0.27328184178553394
-2.9638319237896478,-0.230149085929064
-2.9457862839423683,0.13070097594956404
-2.939535681131498,0.29820847522612876
-2.933252339627966,0.4702213378767244
-2.933049627033953,0.47112627954321307
-2.9311575188518395,0.5358045635599834
-2.9308457204739478,0.5582983983900515
-2.929694215343967,0.5385385469414314
-2.9268209613720737,0.6486431686867493
-2.926712707201172,0.6555989386216436
-2.923296106229647,0.738080141849397
-2.9212522180157854,0.7332908315033166
-2.9198757906584456,0.8092943872778365
-2.917940554745681,0.8449360047876228
-2.913879758696923,0.9905329562317469
-2.9084246975157537,1.1039316827480805
-2.895218970965532,1.4267635841123525
-2.889107287770698,1.553972724284128
-2.8880913549670737,1.6321635375729053
-2.871641580948036,2.083947498498322
-2.8714027570521132,2.049990089894024
-2.871240570325991,2.0855813422706624
-2.8683615048459608,2.197938813255956
-2.866957714685474,2.182610662214815
-2.8549557994080055,2.474789033636601
-2.84806834769993,2.6694379186631068
-2.846959081341234,2.656497433912114
-2.846617346028056,2.6741010819563833
-2.8274238936679033,3.0249515913110008
-2.827413591632628,3.0460840845528816
-2.816158103807675,3.2909388614647743
-2.815749093419689,3.233058670523176
-2.813070491123301,3.2852108953398207
-2.8118550643171654,3.3187495860475655
-2.808599893835706,3.361194006661763
-2.8067784181158535,3.3288258085835194
-2.7960197213056475,3.48891371553674
-2.7900121437972096,3.5390712864922906
-2.780025242639571,3.617997543188541
-2.7791112744006856,3.6220583564032682
-2.778520039338944,3.610481282837952
-2.766722470769608,3.6710234412105134
-2.750948958805953,3.6217047925202044
-2.7392982964374584,3.5642570913975824
-2.733837189289713,3.575318424233386
-2.731921656141589,3.5230006909427027
-2.7304864828911466,3.554157555443539
-2.7281991448498975,3.497752177509291
-2.7281921152216606,3.453076200086585
-2.7209311083903094,3.441974513219512
-2.7090926912333955,3.2511378337543366
-2.7031297598709587,3.1627118848167446
-2.698147733303492,3.061923162834649
-2.697521168413205,3.036371171952727
-2.6968395057022914,3.057688761435524
-2.6911177241901223,2.9732113975094476
-2.687675696840489,2.8870357550330725
-2.685067031613497,2.7664074475883074
-2.681625300591589,2.754880007117326
-2.6751494154877227,2.649637666019459
-2.6621903700730547,2.3419119801805914
-2.6568703098412456,2.1821274419670207
-2.6436689920756757,1.9062390866986343
-2.6313835041446323,1.496833232323921
-2.623200692837201,1.3809536296590994
-2.61899190010113,1.2296490740930957
-2.617511371962468,1.1940941402942968
-2.6150734295742,1.162164602164473
-2.614988008509823,1.1833383159792736
-2.609989679361855,1.0040526483633099
-2.6013102466595743,0.8442596880653047
-2.593300947888035,0.5657689827025364
-2.591545327059892,0.556783344624893
-2.591444197319249,0.5623529856112985
-2.5904217836154553,0.5243095695678149
-2.5876891582556745,0.5372437789085234
-2.5850857074288935,0.43689305853551264
-2.584130174925915,0.4290094170959196
-2.5759140519304826,0.23276698179931055
-2.5621185909164406,-0.08176718889258537
-2.558193285753461,-0.16241738176931533
-2.5575311475156424,-0.18194706562228471
-2.537232695040335,-0.5450588196194793
-2.5265664223304434,-0.6897277506471113
-2.519497228343818,-0.7957107993426928
-2.5170709384635543,-0.8369507070418961
-2.4898100426847503,-1.093152198013293
-2.465345489060608,-1.085340109971325
-2.458190725157587,-1.024154265386703
-2.4569668583096513,-1.0533364056445595
-2.4566007601632354,-1.101519445689859
-2.451118952000081,-1.1256826122764725
-2.4509288184450435,-1.0601781511227848
-2.4451525007247508,-1.0124434402336056
-2.437789142946306,-0.9812287562220043
-2.4336946786210127,-0.9622106465158591
-2.4322178471678964,-0.9614399616944312
-2.4284990292395423,-0.9336287766458342
-2.425525009205038,-0.8665775006296094
-2.4234831090727313,-0.900424088858488
-2.4004680525655946,-0.628397085050061
-2.3945816449701542,-0.5532638278366575
-2.3944395946349273,-0.5102948997864882
-2.393746543047464,-0.544925905538779
-2.392925632785709,-0.529761593878157
-2.3723574409087913,-0.25856175597220676
-2.36581916490496,-0.1763405144070931
-2.364980467773551,-0.16151940400204387
-2.3640577180947204,-0.13207625183196894
-2.359419644839483,-0.09647231621241606
-2.350356962584655,0.06783283550450725
-2.349541852787663,0.07906397410919891
-2.325397608476804,0.37298513839060027
-2.3239858665675763,0.4095795167816048
