n_harmonics,base_freq,magnitudes,instruments
7,1.1324131771378196,"[ 0.27298508  0.3509545   0.14479154 -0.33034983 -1.23537408 -1.61355265
  0.55088165]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9749397957101293,3.489694687566016
-2.9687510888129838,3.609267704657521
-2.9681051382639154,3.6311448127724546
-2.967144930385385,3.6579720089286862
-2.9658517130651685,3.663736824204342
-2.961194547317886,3.7139361025762962
-2.944215585611216,3.9085999499642927
-2.9266526721738706,4.102432232201119
-2.924008416086145,4.178032557145773
-2.91234781637323,4.298282175743576
-2.911112410891964,4.29444842674141
-2.8988048845631065,4.325529064518158
-2.8906580423328947,4.396302856409729
-2.888992813092338,4.430522843237867
-2.8860827135551723,4.4190485160148665
-2.885043731453466,4.442009124797256
-2.8803336964622543,4.463034931108572
-2.8717229420767962,4.473767922950597
-2.8654175657526846,4.471143741333866
-2.864426905780114,4.523953394259974
-2.8410367387832864,4.480490197993212
-2.836099624650121,4.526784002468912
-2.8348578524635464,4.474867146306367
-2.8315416496896333,4.48988242326209
-2.831236186652518,4.519266066927768
-2.8309468730466514,4.488483601611865
-2.829552990392667,4.488134775477446
-2.82934523489857,4.452526278176129
-2.8231052795558833,4.488227713431604
-2.819917255426744,4.4793819811905555
-2.814035839280229,4.418089488818252
-2.8075201859840098,4.356454892228597
-2.8023762921352184,4.387202570201805
-2.798553295545668,4.361686934064308
-2.796347852908119,4.343115369368778
-2.7809457160257205,4.213671918630165
-2.7791483145324314,4.178299292539685
-2.7700327510511613,4.107207278160592
-2.769136301836178,4.093218508713847
-2.7690909416371716,4.0787777291652585
-2.762894651975026,4.032783733658762
-2.759243600814813,4.008999787043458
-2.7584872488009697,3.9835263388702566
-2.7540524892312774,3.92929055182117
-2.7521753807156455,3.9202249484520504
-2.7469577510411485,3.83025531142916
-2.7454916678591523,3.852227311583677
-2.7410122019381484,3.7835990770747108
-2.7409323969352464,3.7440961944600977
-2.7362791987177246,3.7357844921119945
-2.732271831396699,3.628183509885988
-2.7258605859493326,3.571111682578227
-2.724268117420775,3.5687513826138497
-2.723242983504644,3.552183849155705
-2.7172945546099196,3.50414064027045
-2.7166045510830656,3.471430408448222
-2.7133686492162923,3.352469322639337
-2.7109949810431475,3.371868334974168
-2.7064891515444316,3.2660634401071045
-2.7019351994843674,3.192647854851158
-2.7016519195159607,3.2273107510093757
-2.698431801217599,3.162764106725561
-2.697067880855623,3.118002830855486
-2.6886391653430697,2.965529230894575
-2.687541591990889,3.0204885853087653
-2.6835924131971036,2.901816984323404
-2.6580477772616806,2.541976752816722
-2.6560938129920952,2.473181256559184
-2.646953896958916,2.2679097051598243
-2.645539147115252,2.2391438686862584
-2.6405831713375107,2.1746071566472716
-2.6388857203827705,2.164171290370473
-2.6384193865897325,2.097139501928111
-2.637920838809191,2.175603563463867
-2.636317890615045,2.082410334514085
-2.63329342530544,2.0494110606276257
-2.628633286245588,1.9476075468537677
-2.626541531296276,2.0035914467039184
-2.626032392272257,1.879914645025359
-2.620839279237943,1.8016342431290093
-2.620752129364261,1.8249344129578189
-2.6119964562363562,1.6458716460801552
-2.6094840903589427,1.5974803917726468
-2.6093112121143838,1.6306933698017891
-2.603721042438476,1.5497658363427709
-2.5973892566607457,1.3851122650123355
-2.5952569290099126,1.3616747872201158
-2.592576579603338,1.3436014222343438
-2.591732459605719,1.3303923475031598
-2.587754235337589,1.2064872508975746
-2.585984632186574,1.196985688468824
-2.5796695442743602,1.1114401232014597
-2.5748737325052775,1.0215056630987867
-2.5737355006023774,1.007145020718168
-2.569298034733831,0.8993147177056872
-2.5624525738958543,0.7539733120936093
-2.5504629020886314,0.6235565412850347
-2.545589112965626,0.5397448296547962
-2.5411048693411162,0.44992071195131483
-2.536325256210649,0.42499968901523194
-2.5183551711778613,0.1380950466819003
-2.513042995950128,0.044431420155252824
-2.509918596966891,0.031881690982234326
-2.5033576054764506,-0.09196904545831132
-2.501735999124458,-0.10964399092338062
-2.500625918896471,-0.10969136136715019
-2.491123674290434,-0.2502156395848917
-2.48271464972073,-0.2977778724397346
-2.4799285450480286,-0.3248041076787276
-2.475200248225658,-0.39213302264566163
-2.4681151154616323,-0.47604600159714894
-2.4665327437577362,-0.48163918877451695
-2.465194457416479,-0.5190842066446921
-2.4627208215813647,-0.4842541931336243
-2.4551297361212594,-0.6031458212163457
-2.4464715987273626,-0.6060752469711528
-2.4452679211457813,-0.6814430958807259
-2.4444542408279393,-0.6666916362941122
-2.4434718347356186,-0.6689645563577343
-2.4365604067227626,-0.7532933048837898
-2.4232995997766755,-0.8262689934972541
-2.4159947469891003,-0.8532542562732155
-2.3998853408662955,-0.9292678996284303
-2.3955787061942937,-0.9163147318542489
-2.393775870590071,-0.9144293342753302
-2.3898114763122824,-0.9403955385026511
-2.388257553605156,-0.9678883227182912
-2.385931448666507,-0.9608470312765139
-2.3729575224561095,-0.963572290802719
-2.3718019111205795,-0.9642806330546363
-2.3713731191428584,-0.9719043891031826
-2.3618555325733728,-0.9912103636020075
-2.3536079453766767,-0.9624672670467447
-2.3319266525123803,-0.9254914872607457
-2.324359826006275,-0.9215117910688844
-2.320971731554704,-0.9446496645223186
-2.3202056363848014,-0.896425029071086
-2.318977251235755,-0.9237728295959395
-2.31894996686104,-0.9677201438031874
-2.3189121929941328,-0.9525048018602325
-2.30983755787937,-0.8474982867532721
-2.3013445037179654,-0.8261749613294512
-2.2968217478550517,-0.80355047152183
-2.296624610863385,-0.8069366759158312
-2.2929806596042264,-0.8038556949995301
-2.2874199338528642,-0.7823208095132632
