n_harmonics,base_freq,magnitudes,instruments
8,2.657942637294272,"[ 0.18893381  1.23633155  0.43791291  0.45574221 -0.82536646  0.23164181
 -1.99578514 -1.96213255]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.993385452164075,-2.2948095391055463
-2.9905922286795366,-2.2833012140322837
-2.988549421816046,-2.3130154717170583
-2.968566664495314,-2.121511759049682
-2.946743466521759,-1.5210290549264776
-2.9420225688034476,-1.3255877894572543
-2.940614886761912,-1.2804155658961403
-2.940548366201194,-1.2900754939913726
-2.921177001805573,-0.43899742731571756
-2.8888872302902007,1.0897443594068765
-2.8739309802076436,1.6897403528488952
-2.8724962120181123,1.7050001221752473
-2.871130520189273,1.7820032441185725
-2.868547073039233,1.841147358305039
-2.8669550840054896,1.9077970516133984
-2.86105836799267,2.0652583420288173
-2.8598659224021388,2.1097781295044746
-2.8560594409416202,2.195625706751387
-2.8559962597276294,2.1971134979606726
-2.8557136671027115,2.180869490219069
-2.85555916214524,2.2043736484996694
-2.8515483350980744,2.294220831089783
-2.847188932869021,2.3498123083116895
-2.814351937673703,2.21276317131928
-2.8119925163156685,2.1638136329333664
-2.8111737815667412,2.1344346068638766
-2.80915438451826,2.08415497926351
-2.7890428758913526,1.3654406229229432
-2.776910625993276,0.736323771077225
-2.7745607752094426,0.5597820622133773
-2.7643170339054848,-0.015150097134825402
-2.759964835574393,-0.30972107937996624
-2.754013683480753,-0.6554639373846014
-2.7465912877920156,-1.1551515986917205
-2.7442841339911914,-1.3056100061561526
-2.7420369535286904,-1.4394308981786308
-2.740932958103265,-1.5302809908545885
-2.726597398708208,-2.4942980769713197
-2.723984233736692,-2.6167999672413527
-2.716009051453768,-3.110330991285708
-2.7111973498725233,-3.4233900947951326
-2.691055502611807,-4.390528385103658
-2.675788482493588,-4.928806156326341
-2.674477893266871,-4.9923181023156875
-2.6625181042512684,-5.221875339760111
-2.658722693561514,-5.287877757361291
-2.657742080306695,-5.2951981669599215
-2.650619320176988,-5.301173119297145
-2.6485595037970184,-5.331402498785579
-2.641804902934707,-5.328814968381788
-2.6353085988907,-5.247153818143051
-2.6293529613397135,-5.144620418465031
-2.6252360281565488,-5.075310500726772
-2.620348794850882,-4.994884870941412
-2.6084026226634176,-4.616983498936946
-2.603629990182036,-4.426539006901592
-2.602138338736099,-4.394824833013965
-2.5970834086584613,-4.2128435703924945
-2.594689548113146,-4.074126131979545
-2.5943680364129618,-4.0765765648942
-2.5829900768598484,-3.614287201327296
-2.559955373171534,-2.475740757814078
-2.5528141237372948,-2.193282601656361
-2.549329502887293,-1.9766944718569592
-2.548496970761474,-1.971674935437118
-2.5460658159958287,-1.8611488105649576
-2.529142755928181,-1.1536557658075977
-2.520052583305003,-0.8337951578560939
-2.5168604341285503,-0.702103107637657
-2.5142738739604455,-0.6412952424111853
-2.513474078135541,-0.5890211566869172
-2.500251557758639,-0.2471415122472138
-2.4989806768995653,-0.20681014990271007
-2.472929499835084,0.19463096076094383
-2.464890529845606,0.22700322120628202
-2.4587993523071163,0.254546824083915
-2.4579711975967986,0.24671261172900807
-2.450822501844856,0.23310942064071932
-2.4501349589300325,0.24238023403242354
-2.445161994945162,0.24961501288701854
-2.4374972975110674,0.17368772145496372
-2.431099035560988,0.12441118222117042
-2.4274248631279205,0.08553815973017498
-2.424496102024028,0.07858289623092736
-2.413802312774923,-0.05079718301335141
-2.394892957071101,-0.18260483291036667
-2.3852225534278158,-0.32025961800041614
-2.3793556026209353,-0.3713609854751109
-2.372679374767897,-0.41616407208145445
-2.3703636418678977,-0.4095755861463257
-2.3691481670361423,-0.4477397572127317
-2.3580092781202993,-0.4988999206729219
-2.3388024629771786,-0.4827147453584507
-2.3375793057645096,-0.491083887981383
-2.3375460062974094,-0.4676449667538382
-2.3342574374654093,-0.4400126910860152
-2.3309164706505587,-0.44164852673367133
-2.3185758446629343,-0.3532065443300697
-2.3168461296211236,-0.33948471270945874
-2.316507098993313,-0.3106515045694012
-2.316243000643079,-0.3406251769454659
-2.3033401330946117,-0.18689789424317443
-2.3001504515942477,-0.18688237067704377
-2.292780068174729,-0.05084434700974294
-2.290016569308013,-0.021107753939276185
-2.2772781159345676,0.13503590734120757
-2.2757224725798055,0.17507817913121831
-2.2687407506549215,0.2961526266543877
-2.259090884128967,0.433614588206747
-2.2555305544515187,0.47181278088995426
-2.2552706848937603,0.4854460273977682
-2.25285456591231,0.5273642261472514
-2.2475692743806936,0.5830265657099393
-2.236024776573899,0.7196449567983612
-2.224990492596154,0.8618657570661744
-2.2243506723587556,0.8727223233113466
-2.2026352822071447,1.0546749196794436
-2.201469394157692,1.0530259309008019
-2.1622169185723763,1.202404895181276
-2.1527645899391663,1.210239814941937
-2.148962356755724,1.1994180019675307
-2.1453260129883533,1.216562898171572
-2.1438263275369396,1.1935532778166626
-2.140393130686367,1.2192461028384425
-2.129173702439341,1.2304535817548532
-2.1010421680381923,1.3020338629055466
-2.099452982727997,1.3132931822380018
-2.078615757859879,1.3937301884650868
-2.0749313122538284,1.4380365983557866
-2.071614973076224,1.4306727863896933
-2.0464616036274283,1.6637735970652159
-2.0449892085245684,1.6740861163756533
-2.0427770058163555,1.7104639109311648
-2.0393781250784935,1.761510803540175
-2.034202662176032,1.7631894898016338
-2.032024995081965,1.7974774931302828
-2.0167169662279614,1.9271907439965021
-2.016007631764551,1.9573949860617883
-1.9981741040669798,2.1182841561451804
-1.9902896125383245,2.181627802763474
-1.9850455561285287,2.225005433149609
-1.9827007000582582,2.2388223826638405
-1.9746719023038206,2.2720678801838323
-1.9735719222266828,2.2923295215540276
-1.9723186586651063,2.278960078378285
-1.9718037653850984,2.3202088141157424
-1.971152259169354,2.260134194105948
-1.9694022253971775,2.294021891071585
-1.9598926787299005,2.2953640343042045
-1.9587695150645021,2.332208945221119
-1.9516197542530809,2.3659648615176563
-1.940710398341885,2.3587141974984913
-1.9246513055046832,2.305405499840383
-1.9224708107388913,2.2793739778005278
-1.9134187975564252,2.237441672033935
-1.9097014724691328,2.260265063840559
-1.9077668734649074,2.2474500422573938
-1.9068933879814711,2.217331686882969
-1.8952263832018397,2.1496108055985763
-1.8932983966304475,2.1663784383248603
-1.891388150039099,2.1540650770918193
-1.8664622001609728,2.005475681099161
-1.8493622870170456,1.8838406143913111
-1.8460858040548405,1.8869849428108902
-1.8428682056183527,1.8339280701610632
-1.8385706297091593,1.8475497261209277
-1.8343931611503672,1.7879178873424209
-1.8333305336772678,1.8090417506571717
-1.8311052849983824,1.8022127858653125
-1.824402883601364,1.7925790643075665
-1.8210439752246863,1.7849486016713663
-1.8103371961874146,1.7554497688266644
-1.8076320163800026,1.768727114080187
-1.8037704413991915,1.7697936282761875
-1.784607942701214,1.7288363763938555
-1.7761924960836233,1.7348802471752132
-1.7730177592507006,1.7169046127020207
-1.7538881222277696,1.7213658137484555
-1.74915963731375,1.6919698477847287
-1.7459632428743017,1.6703140102352534
-1.7443622694419598,1.6626550643356457
-1.7424044157824523,1.679627884824562
-1.7333025056015232,1.599534490605181
-1.7255267913063153,1.5253702986526603
-1.70145924300438,1.2102276432607693
-1.6968227325789202,1.149895820583949
-1.6913527262541457,1.026565775113428
-1.6779581102302674,0.693960760406554
-1.6765261772370106,0.6636361917311961
-1.6668375912945894,0.38381649887947306
-1.656346694020521,0.07749243407977996
-1.6250201287613986,-0.9785870722806399
-1.6193937137448724,-1.1541848846453138
-1.607821400286633,-1.5537280461676186
-1.5965354942118337,-1.886598783254069
-1.5947601976840005,-1.9533962389750985
