n_harmonics,base_freq,magnitudes,instruments
10,1.247377794661805,"[ 0.11958776 -0.68747743  0.09752824 -1.35742556  1.48863658  0.60740366
  0.77930989  1.27728967 -1.04562827  0.99884827]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9975966503266953,-4.321750641361826
-2.9955345854783597,-4.277820000053961
-2.9954226627059577,-4.265412670391393
-2.995402287670526,-4.24852494111046
-2.988957045095096,-4.024371297436995
-2.957568159325124,-2.707270299940085
-2.957013115309026,-2.693844272422866
-2.94094753745284,-1.9922894003482903
-2.9362523084374876,-1.7616951011077324
-2.9316548180885036,-1.5401249380593593
-2.927230100742328,-1.3617324941343998
-2.921730545802567,-1.0870934861933623
-2.9133272836918267,-0.7024410042767548
-2.906365889378481,-0.4128217625679798
-2.8954289629862107,0.10434525696626737
-2.895327794911535,0.07614344666767342
-2.8943580752595093,0.12828558513968338
-2.886629010624011,0.46570502797858115
-2.8845792336493257,0.5492080248035361
-2.8635977578244853,1.3626083978022312
-2.8450115431289236,2.0168402753252117
-2.837109424990617,2.2902799392029918
-2.82577788106967,2.5360991535018416
-2.8194587542691245,2.6782891408616174
-2.814848605111134,2.800108624498551
-2.8127511049370204,2.840817822510679
-2.808404022153971,2.8972919812602282
-2.8049794248029736,3.013294872461623
-2.8010378149472155,3.0497530309643417
-2.7938811885816044,3.1573371572205895
-2.79131664806025,3.172019336293709
-2.7769813947036894,3.3426313030405046
-2.7745538840768287,3.3647614833337727
-2.7727486151641147,3.3665479596801475
-2.7725671571713892,3.3472452185689816
-2.7720716097809577,3.3954222648850685
-2.7525789234713303,3.3913839823743213
-2.749519903223648,3.3915999966176855
-2.7480400928942177,3.366456297782344
-2.747189348371358,3.396209823576103
-2.7462952970548633,3.3793756269788857
-2.7443678401627203,3.3721162198696573
-2.734091488291568,3.3117301928876888
-2.7311311039755584,3.2905585657358354
-2.7239295063163755,3.2136996301134295
-2.7238778649411906,3.2280652047260077
-2.7221487804687525,3.243904139259641
-2.7215728273793856,3.2139886354745655
-2.7195934336562093,3.1731546641729516
-2.706167637522978,3.032072858761525
-2.69227740809706,2.793859685767947
-2.691201401332792,2.7917033179878725
-2.6844666719619568,2.6510844920298258
-2.683348716930116,2.638705451817556
-2.681839782579817,2.6235280194385804
-2.6623194617807924,2.23437845073361
-2.6619727321332203,2.2071153450826095
-2.6566004868365853,2.1079121575453366
-2.6541974257616046,2.072190382032309
-2.647553086504044,1.9394942587742865
-2.641511733489495,1.7965337679363897
-2.6297551647916944,1.5739500075306385
-2.6266521456349565,1.521564468413836
-2.617401765490218,1.2832072474345675
-2.6118231582066134,1.183468889493481
-2.6110070081736048,1.206004443595993
-2.6032409763859894,1.0281639430910836
-2.595600359296067,0.890227238869025
-2.5879691416000377,0.7306562625060926
-2.584422675122898,0.6599914457700796
-2.581849152329954,0.654117465436417
-2.5693603925941138,0.4678181442149235
-2.5636058104958543,0.3458284303879015
-2.561724413178748,0.33945853433410167
-2.5493171089492983,0.17762476381677583
-2.548671232804457,0.1850345008555015
-2.5482728256088016,0.16023757440432548
-2.5341544772451683,0.04438987209642291
-2.533423121528677,0.03308485973186383
-2.5311997598743314,0.003992900615161618
-2.5284039124757993,0.010404843212816935
-2.5235905342342404,-0.06899706854841106
-2.5218519172501397,-0.06254652380424054
-2.50626479051659,-0.13863655792519286
-2.49997596757636,-0.17056996009340222
-2.499249884170956,-0.18472333216831138
-2.499198846589823,-0.13466178034763804
-2.484562447106212,-0.16943279275402534
-2.4819804333905866,-0.1534764873649258
-2.480321035468047,-0.17237134428454023
-2.476735481850163,-0.1799996984431695
-2.4716125276463927,-0.18357006296305967
-2.4678831995170065,-0.15855994875400709
-2.4664462561882132,-0.15719862079403735
-2.4551111904974547,-0.10532022657343607
-2.4519024577532913,-0.11108367455436273
-2.446813354942255,-0.061629804561157756
-2.443582382851644,-0.08453560972439364
-2.4346928295090535,-0.021309555339443818
-2.4302105540581627,-0.01222917052024957
-2.4272566235959165,0.0022599539414211375
-2.4053271625239856,0.07556105454880396
-2.4033489571635087,0.08594546065506221
-2.3953457049251723,0.13148727586182773
-2.385565818093004,0.20094921106518776
-2.3817377155692485,0.2225367995887764
-2.371226660877184,0.1955946206173933
-2.370213007134341,0.21625106343993084
-2.359123218539823,0.2470100552172116
-2.351670771313729,0.24467914697208584
-2.3478090965965075,0.2068443322384358
-2.328372278452714,0.17845573857600194
-2.328282292450952,0.18150035020218866
-2.312726352155769,0.07910739516153775
-2.296810404401886,-0.03761542958730072
-2.296563151374486,-0.0671194350068939
-2.2952319158706134,-0.03596168329277959
-2.285591575114127,-0.18250714332165424
-2.271570906409731,-0.34508637992395197
-2.268135472915394,-0.40717231898390843
-2.2669810902382075,-0.45294428418725136
-2.2604147217042048,-0.5238846224581979
-2.2476802801646096,-0.7439783425785338
-2.2469346351590573,-0.7731586167261897
-2.240629093649794,-0.8775870033038733
-2.2311243115487347,-1.0917735749184767
-2.221977905257983,-1.2511922665045265
-2.2166650272748925,-1.3777061035500087
-2.2138476204161286,-1.4591385844911127
-2.2131405421247954,-1.4725463001202947
-2.2126038864635045,-1.4776970132456455
-2.212222251510675,-1.482813101055856
-2.208220947960936,-1.5825249043227598
-2.196273809855435,-1.8212864238690019
-2.1922675352380243,-1.9428880315758754
-2.191670761912211,-1.9560966910005653
-2.185121174474168,-2.109031432094579
-2.180467480668851,-2.2368602734867586
-2.174348211437339,-2.3687137828988614
-2.1639797455965524,-2.605515018979293
-2.162993611918731,-2.6298439337787944
-2.1527210781422452,-2.8691291818244204
-2.1524042492610054,-2.8821826860036848
-2.151608570569163,-2.902403947963042
-2.1357578958226044,-3.2395022338871726
-2.1331171720089697,-3.3025571233397715
-2.132664398210716,-3.301005787597864
-2.121335161019382,-3.5253526325915545
-2.119935615959985,-3.5830986114262537
-2.119708970046096,-3.562338691585251
-2.1180123264747954,-3.5753432926855906
-2.117956671611208,-3.620241014530764
-2.1113361400150086,-3.7268473611853663
-2.1050584550122045,-3.845467547633958
-2.102295877316383,-3.852882738530645
-2.0965863948756613,-3.929221329710413
-2.0811909655921834,-4.125846454888469
-2.080617113210476,-4.145008054281943
-2.0761593448572118,-4.152405050421001
-2.0582350326755847,-4.3460476789744185
-2.0577105967210567,-4.312853150675445
-2.056532879232938,-4.310891987430571
-2.038578217063358,-4.345020953857466
-2.0383887902061453,-4.378211279132406
-2.0375142701019042,-4.382766008796233
-2.0295144218801604,-4.359537446012069
-2.016783307006099,-4.282809436514853
-2.006295820956948,-4.203645212877705
-1.9932234583645319,-4.092266709739418
-1.9886317900867438,-4.016639267521307
-1.9854251381821477,-3.9555038019477218
-1.9763432100807596,-3.8269169591677312
-1.9692245720479793,-3.7020353007416675
-1.964262831208277,-3.6107840779621916
-1.9617304635443429,-3.5809683885739307
-1.95842442021443,-3.481249950086715
-1.9552648974890172,-3.4085499808008497
-1.917790634802308,-2.5028961028291876
-1.9158139996502979,-2.443880614826591
-1.9121214634032067,-2.34490064713631
-1.9100855296950525,-2.3004260871906186
-1.908320246221766,-2.2612419657166933
-1.90298499257519,-2.130500167192491
-1.899128050307644,-2.003699452168342
-1.8938575542082825,-1.854607853721581
-1.8860250843730002,-1.6324095930306495
-1.886004386557833,-1.6370320740976292
-1.8798964147087622,-1.4696141539958774
-1.865880476043702,-1.0521132198774437
-1.859312123159426,-0.8585718950659056
-1.8550386067712221,-0.7252645365309781
-1.8379824140683612,-0.22876578208303613
-1.8319221803920918,-0.10552349934008139
-1.823438074863587,0.1133371125788084
-1.8214575747279065,0.19003782040308792
-1.8014863813595954,0.6572825843518263
-1.7957307859318898,0.799061023210054
-1.7863599479643057,0.9774975620478829
-1.7807331491101892,1.0706215217262387
-1.778127282219664,1.1587078744272579
-1.7728292768809395,1.245084405559489
-1.7626524598211681,1.39735458842055
-1.7590742536568167,1.4599119732684687
-1.743055976071005,1.6841827097615543
-1.736656679354719,1.7428499458274382
-1.7303794413493088,1.7980628594708585
-1.7285663527959765,1.812794110792024
-1.7176146108081727,1.8848369450681945
-1.7143584512487808,1.9265467431387435
-1.710788840117502,1.9685307900592401
-1.7058687592693023,1.9936813902744988
-1.704242358150113,1.9575138603593134
-1.703126269014923,1.9852028099763388
-1.7027788240245971,2.0070939069160945
-1.6944407420613672,2.049772520482037
-1.6843020861704447,2.057880828616484
-1.6618826515581937,2.0220265026395583
-1.661305378329829,2.038041135428172
-1.657238783838127,2.025196532653641
-1.6428227244230689,1.9494312222747179
-1.6324086793098462,1.952472443537309
-1.6311019350870528,1.9038081773892994
-1.602845290396336,1.7767992285745478
-1.5868393386852158,1.6519167437362514
-1.5724135937676829,1.550526362411359
-1.5601804140185527,1.4343917853559447
-1.5593038665984635,1.4796552634951545
-1.5578195756941506,1.4804930091615116
-1.5546685859680462,1.432825967125297
-1.552600569764098,1.412483994456944
-1.5391106191500084,1.3598038023143144
-1.532164436053444,1.3571388820964583
-1.5310782793512283,1.300512830120283
-1.5294848194255233,1.3158039846626968
-1.5282885111205684,1.3553708459226455
-1.516646809891611,1.2493187017766068
-1.5160931569749017,1.298719631223172
-1.509426945087642,1.2471695421502904
-1.483805459254792,1.2026495505390264
-1.4749494185459762,1.2054328346078866
-1.4681348460709716,1.2137221817341604
-1.4674223132249646,1.2400196020085779
-1.46228888438134,1.2426667115665364
-1.451257520160135,1.282484205425678
-1.441526469047369,1.3427682130166867
-1.4307040042354282,1.3635110662912617
-1.4111851838150742,1.4989195907022468
-1.3997114483004867,1.5926045139398286
-1.393356740546204,1.6237702956020155
-1.3917811179872785,1.619619401484406
-1.375305046778674,1.8011610341322772
-1.3727840640733704,1.8013029815544042
-1.3678036082314635,1.8689283811551871
-1.3513360079952705,2.0152918604394063
-1.3457902349886528,2.0827222649312094
-1.344051701603804,2.091958040891217
-1.3332920445116023,2.2082269724922803
-1.332108721827161,2.208835516296539
-1.3298092664504977,2.2325720084617884
-1.3271573111445851,2.286114886241977
-1.3209981931087151,2.351690598700228
-1.2923025619061548,2.6974172906718112
-1.285555670582453,2.7474401244783997
-1.2753575467248255,2.865691714252077
-1.2687033093727007,2.9251705412690234
-1.253961587037513,3.095221708688938
-1.2413046372422567,3.2268643024104655
-1.2259076676071508,3.36016539612624
-1.2208925324303501,3.415731105344728
-1.2188747972377432,3.434233770644898
-1.2148277683618567,3.455548607625759
-1.2069122066906866,3.5379779513817877
-1.2053296685605988,3.5650357513307673
-1.1956424050809535,3.6289453033377668
-1.1877903438102952,3.6965542327061733
-1.1830064291018225,3.7112567928060853
-1.172610781121361,3.7850964269115153
-1.166697982627495,3.8033539476315834
-1.1647104360328762,3.8482391170030317
-1.1624340722686277,3.845019042278763
-1.1619705080560596,3.833050588934654
-1.1541532004521224,3.8694502689090657
-1.1504111939561692,3.940608745309037
-1.1372276378291446,3.9894044507853526
-1.129245474320945,3.997599572660797
-1.1243427892026066,3.9888022662983698
-1.1164314085517897,4.029728964718291
-1.1161642652424886,4.038917192145596
-1.1129939586945614,4.052157973243828
-1.112221714880627,4.048593939094289
-1.1076455889154027,4.031761309027136
-1.1015740315329752,4.0315271439176
-1.0966396134517946,4.069353418500567
-1.0918372220193198,4.078134326446775
-1.084361950282184,4.084078182563629
-1.0795462293211122,4.061744129100079
-1.075811235610213,4.1036979056529175
-1.0710414242559,4.041506572458403
-1.0672991759349615,4.0661660119563985
-1.0663343017988165,4.047118014518416
-1.060661807779443,4.063608607880204
-1.0561818604339857,4.029396269453396
-1.0408629029701113,4.011013063564322
-1.0345647759181646,4.014404285596463
-1.0315815814907965,3.9787854951922497
-1.023969008389717,3.9351346565830445
-1.0197937429333988,3.9265390557391693
-1.012923865421528,3.8745087660634283
-1.008429285326203,3.8855266810526707
-1.0053594780856152,3.8244444361940224
-1.0041368099027652,3.865392425645023
-0.9937151320756445,3.75359379798999
-0.9927402644517471,3.7757746928202027
-0.9860654140696696,3.713304953476697
-0.9851682302816629,3.70348191072239
-0.9817751852330519,3.676940703068136
-0.9806975162164475,3.673209477926586
-0.9770935569193382,3.6468689762086206
-0.9732189460370986,3.6048004020735998
-0.9518305631272099,3.400675103120804
-0.9487889889333498,3.3560989472959206
-0.9467895701641504,3.296477584916931
-0.9437274309640835,3.285044149277567
-0.9328925515247146,3.199588857875951
-0.9273061845638386,3.1121872696993287
-0.9204855246171446,2.9636523967005655
-0.9140747494681447,2.8902262349141257
-0.9094949314389922,2.840985405637798
-0.9054287059425681,2.7818972063032565
-0.8999282197733773,2.6916187065435486
-0.8996136703193578,2.677781531516997
-0.8950518594766628,2.652148829973039
-0.890010318366675,2.5435291321090405
-0.8844352793874926,2.4544725502864995
-0.8824968559731325,2.4337082617614647
-0.8788428017620071,2.368777832627044
-0.8760480660969647,2.3339521513704984
-0.8653290131739193,2.120682499530236
-0.858596584941191,2.0154664124480353
-0.8462382732253753,1.8009319615751813
-0.841651149803651,1.7087665814380124
-0.840752102410816,1.7125224212027268
-0.8295371754109335,1.4925875037885195
-0.8279691821361537,1.4729129151458833
-0.823225379449652,1.3750603329315296
-0.8199154871550824,1.3169489432706658
-0.8091683999295332,1.1297159232473968
-0.8084149535572407,1.1073248958870594
-0.7991512847959275,0.9399414934203857
-0.7971432693946916,0.9241831102036218
-0.796288591338457,0.8959165782443304
-0.7904678208445839,0.8001920026517864
-0.7791463333484514,0.6091116190889416
-0.7744420717710097,0.4862337672256231
-0.7696891065721685,0.4084972056984093
-0.7651817212264289,0.31791633254432716
-0.7579883347024348,0.2397621634835955
-0.7487456992761476,0.08870604671407945
-0.7465786264561851,0.09425351606220973
-0.7392110350705758,-0.028438851944608313
-0.7381400930938695,-0.032882691027636156
-0.7319763571902564,-0.1395762331268765
-0.716929784821092,-0.3062533707152325
-0.7159781854094156,-0.3267602633523651
-0.7158141673524732,-0.3235687157572946
-0.713629708038467,-0.3594685977686707
-0.7032081048283936,-0.43951901885696965
-0.7012209606825239,-0.47829577928730044
-0.6940782645877048,-0.5434530153782346
-0.6851604722639375,-0.5935308630441835
-0.683912979123054,-0.6149843155450052
-0.680741777934994,-0.6292364037519079
-0.6781325840424159,-0.6176068221099468
-0.6664744414942154,-0.7125048359129784
