n_harmonics,base_freq,magnitudes,instruments
9,2.5589656440776096,"[ 0.81414857  1.5567541  -0.12663233 -0.74950833 -0.20927297  1.99882466
  0.72784133  0.45012761 -1.24280622]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9916937304466944,-0.9958915117205146
-2.9904886167925646,-1.0057704571206842
-2.980863455307807,-1.1011235814310314
-2.9746301843089142,-1.1505046634888068
-2.969405565407203,-1.2048735981670895
-2.9646283172221546,-1.2294855003006244
-2.952657257024142,-1.284276093730934
-2.9480661189838555,-1.2990276570522665
-2.9473589862908627,-1.3061095616145797
-2.9387179793214018,-1.3157601768954945
-2.937488255546234,-1.2953384883857215
-2.927536892794043,-1.2637419983890017
-2.9054821886446636,-1.0348110392385768
-2.9019725712217417,-0.9817896494300087
-2.9004154053540177,-0.9603459181687894
-2.890227204615293,-0.809916716080293
-2.882439689789978,-0.6391852223882533
-2.8758362188081286,-0.5387653392865117
-2.872302209580541,-0.4559396253186923
-2.8679719718699825,-0.40230470708639
-2.866641428032665,-0.3696611080061042
-2.8528192219697694,-0.09137995249589871
-2.850805027162698,-0.05322105061923753
-2.8493083381901565,-0.04830418780518964
-2.8459509648758385,0.01578118131877254
-2.8382083215831413,0.17160756154662984
-2.830308874737172,0.2761387353292194
-2.816800289648295,0.41409060641835665
-2.804054849652416,0.5071538616957878
-2.801857752855645,0.5119660583503276
-2.8007681090636742,0.5009923003391608
-2.7938002350184883,0.4933140015733283
-2.775866013916806,0.3937129431298632
-2.7692358203494534,0.30245862067926893
-2.7597509930567656,0.18266015479193953
-2.7593204682838524,0.16785062284692542
-2.7553819403987214,0.054897860176715746
-2.7529249613757396,0.04871523064834854
-2.7472161884067976,-0.08335390712860202
-2.74653071643073,-0.08642464018818831
-2.7372785979704846,-0.28776047061512633
-2.7226807763078673,-0.6603869684889351
-2.7204021861750585,-0.754666138511258
-2.719637799860817,-0.7198642752259212
-2.7182088633325847,-0.7756572961328901
-2.717124696970759,-0.8230732102149172
-2.712673466507673,-0.9286073295411266
-2.704842306021245,-1.1050947325959946
-2.704703670472571,-1.111443333682186
-2.6923505250846946,-1.425567742060676
-2.684756778240225,-1.5787054840330894
-2.6842974526054943,-1.5728728604852416
-2.6745249562282556,-1.7629675575795407
-2.6633866493050276,-1.9266957433473832
-2.663342905860791,-1.8985998468599228
-2.65277067287339,-1.9878844773096855
-2.6477434172702594,-2.030780112198915
-2.638959771154279,-2.055827492972943
-2.6351140263548025,-2.0672296203750213
-2.621572995012748,-1.99535681555859
-2.615730553765773,-1.960740687302227
-2.6154183116024914,-1.9574093715737424
-2.6071046921837002,-1.8474928764921779
-2.6057232696668775,-1.8267680448810952
-2.5986395746774242,-1.7327299640927023
-2.5975097776580682,-1.6831481558032173
-2.5924242314100994,-1.614145656252775
-2.5736632519792106,-1.2590982444933398
-2.5688903098451736,-1.1572866424073653
-2.5662376414227226,-1.1104038986697955
-2.5614032947586276,-1.058766149558452
-2.5599008432790877,-0.9893209301043254
-2.5576932567490065,-0.916737344526412
-2.5556794309146404,-0.9476970033342313
-2.5511978762444354,-0.8136679292993827
-2.5456173637286117,-0.702050886650149
-2.5437595055990014,-0.6851135636137203
-2.543482977569548,-0.6627827305512252
-2.5381103416068056,-0.5540540277485916
-2.5284868966216796,-0.43228483029115466
-2.5282776657365584,-0.3940183063350041
-2.5234426224079103,-0.3351891887102317
-2.5228653970394364,-0.33424851979842396
-2.516361531537859,-0.22096493649278354
-2.510085946199181,-0.1572762089143706
-2.502030673940755,-0.10605824165619533
-2.5016345320901303,-0.12037688318860632
-2.482539154052166,-0.0602865220637399
-2.469130417969801,-0.03298522533898459
-2.459775244951848,-0.09003522020055758
-2.4516023212875497,-0.08389534038815985
-2.4448573639803484,-0.15148249222678994
-2.443973023689673,-0.17659605739858483
-2.438080668996843,-0.23372175666187722
-2.436144335045399,-0.2185345487954179
-2.427739937605973,-0.31043663027485374
-2.4170250623837317,-0.4295738959602136
-2.4169055925724905,-0.4347855464175886
-2.4114841703575065,-0.47320823020400343
