n_harmonics,base_freq,magnitudes,instruments
10,2.8627882234233697,"[ 0.07460245  0.05960426 -0.57282112  1.34838321  0.73389744 -1.32990003
 -0.02256869 -0.59496688  0.32731517 -2.39944144]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.993449791820079,-0.31970098321713636
-2.9907790317849208,-0.3780297419926163
-2.9898149980868087,-0.3390202508039892
-2.9892937982110315,-0.4127976584092791
-2.966103082697755,-0.8994750146675643
-2.956818808988485,-1.2952791540150632
-2.9563484444840604,-1.2466739405595177
-2.949966129095503,-1.5766097587173316
-2.9495762223296538,-1.6221947657980178
-2.9466400067175877,-1.7068600901405553
-2.945757723384644,-1.6962754821210433
-2.945157228963284,-1.77564120382262
-2.936979404986415,-2.1125510104991814
-2.9330911543675393,-2.3173895662779436
-2.923876433480274,-2.7325868740746024
-2.923358118942648,-2.7658260189616772
-2.9026871091909374,-3.5699637029080016
-2.9020169613787217,-3.567416233510862
-2.8961103826070356,-3.7699778237230723
-2.8912981147958874,-3.887141943554889
-2.885412106754538,-3.9705837695343
-2.8813750903238446,-4.038158712065283
-2.880313444814866,-3.933052128746266
-2.8708571727562253,-3.942461382222192
-2.8697983780229928,-3.926167298804179
-2.8510315282256813,-3.4332964022356527
-2.850909943004068,-3.48053854866418
-2.842005707111526,-3.070834688212028
-2.8396866021753433,-2.9477931426642914
-2.834768754898249,-2.6868083937666567
-2.8337306356403325,-2.6682962898450353
-2.8278508131499946,-2.3159528138019194
-2.821789479993301,-1.8953146515771733
-2.821111372100556,-1.8298017969491671
-2.8130754658699297,-1.3359314251439385
-2.7786172231433026,0.8821988875189459
-2.7704884053702243,1.2503627557060732
-2.7653048875963284,1.459630794664991
-2.752918108362274,1.900320088039471
-2.74814995923691,2.0652706386239257
