n_harmonics,base_freq,magnitudes,instruments
10,3.1567338821956925,"[-0.13223929  0.25967965  0.93336751 -1.362113   -1.20398462  0.14305923
  2.00806544 -1.28235939 -0.49220329 -0.07822726]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.999419843589772,0.8479356839821078
-2.9920438172021306,1.2372397500110262
-2.991222009378488,1.2644665228316883
-2.984737319418053,1.594883411216683
-2.982643543126385,1.741247452277261
-2.9811149880014316,1.8265089958206888
-2.9778014602851135,2.0274656319331754
-2.9680536198575274,2.5988256811860064
-2.966923444916759,2.6765153100535617
-2.962522052255332,2.9205842611757293
-2.9624752258763123,2.949376323758346
-2.9587220122473714,3.1379066310059582
-2.9514835215836914,3.588055536467962
-2.9510168790082902,3.5743031992095213
-2.944179362628115,3.9165980833660203
-2.9423907447335105,4.009170096473224
-2.9372410037904766,4.266002767309925
-2.9355681861170257,4.317144824439718
-2.9178950423374017,4.848280182408946
-2.916124103962183,4.8517793928732225
-2.906361841629311,4.9328880366405174
-2.905575715715494,4.9451943742316535
-2.9027503894448365,4.888371699580996
-2.889197500144342,4.60166172720849
-2.888413480731768,4.641161565447716
-2.8853573253936364,4.501969793535528
-2.8801204112425833,4.342774386550307
-2.8713747470530935,3.980412515867035
-2.8636284805526895,3.5630531823992593
-2.8521145271971324,2.938731783287409
-2.841474849556152,2.267625641373213
-2.8277061803749897,1.4466169874517107
-2.8229963901175226,1.2473403635796354
-2.822397688146216,1.2064500538089766
-2.8171723002326674,1.0065783062311018
-2.8151883894817473,0.8899108478672513
-2.8144745410671828,0.8853213657801033
-2.814433880729738,0.9011126459236073
-2.8074161133666706,0.643140165862831
-2.797216651295755,0.3840167441908972
-2.792482518235513,0.3213691789078872
-2.7875193849016733,0.2750937101659711
-2.7762214641931813,0.31617754797738934
-2.775197126754759,0.3110710871065874
-2.767855583489658,0.4402610734046297
-2.765860772728204,0.4338637719080038
-2.757431821707984,0.6888098897816183
-2.7479458431911423,0.923349417480023
-2.747462360828399,0.9350010285036636
-2.7471782093858303,0.9423231238689715
-2.7445938215041186,1.0294257710406602
-2.7415499176541296,1.1377833359167002
-2.740273181725468,1.1682156364490135
-2.739855106954635,1.1798436937616499
-2.7368921986005423,1.2342694154283123
-2.7251381695847394,1.5725502678722032
-2.723640323551636,1.5946898632393085
-2.7222454149294197,1.6394176268375769
-2.701569979886777,2.023160505709401
-2.693360405487737,2.0159165824925336
-2.6862455886526275,2.000160875533511
-2.6849878734029575,1.9366227243699645
-2.681019416433325,1.907852496483138
-2.6716268209944927,1.6532016440862138
-2.6508535114293434,0.878375213784439
-2.6504213506943435,0.846193769539378
-2.646206855319426,0.626799966858424
-2.64618095249222,0.631009599506261
-2.6404620771232157,0.31887780081179906
-2.6353855755378186,0.027177207853876235
-2.63204072156822,-0.154468388570898
-2.630635805489658,-0.21345374738011608
-2.628964637531677,-0.33021895999859296
-2.616144686612179,-1.0833638462798079
-2.612612683782868,-1.294837713735808
-2.6109044544134457,-1.3652012160620992
-2.6077303686011346,-1.54290732214852
-2.6063525668765912,-1.6232124876274845
-2.604240552007659,-1.7492319818656594
-2.601722862183469,-1.8674033033411035
-2.593815789618219,-2.285453994911062
-2.5936577487673835,-2.275983853083248
-2.5931053552564705,-2.3367843209795844
-2.581676121863574,-2.8455600612011795
-2.56728840471916,-3.279164418790508
-2.5667213490408956,-3.322539886689644
-2.565682130009117,-3.3599310851792668
-2.55973653874557,-3.463090211017044
-2.544515889595557,-3.655641509593791
-2.543107269313059,-3.6973952439059685
-2.5427488836750096,-3.6582295268062373
-2.53442057546564,-3.689906378590297
-2.527937867545215,-3.613324924051193
-2.519123566598563,-3.525054507274935
-2.5189820352171397,-3.526370020370404
-2.514707958417966,-3.4068965601487617
-2.5141718246635696,-3.410998331033223
-2.499179833760203,-3.006128570379366
-2.4964685407593707,-2.9390342635989253
-2.4959532925011576,-2.929738605705135
-2.491519821288657,-2.7504622374118135
-2.4902753170272316,-2.719071751868901
-2.4846826277299097,-2.516906790557431
-2.468802866160834,-1.8058338291788243
-2.462111441700803,-1.4938007402404205
