n_harmonics,base_freq,magnitudes,instruments
9,2.273289301695969,"[-1.06513372 -0.39527993 -0.83152577 -1.64257241 -0.06797296 -0.25635587
  0.27329977 -0.20537802 -0.85610894]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.997350177025866,-1.7485916318044277
-2.9916760118910206,-1.6143922440465408
-2.991637832019655,-1.5986506244246512
-2.990224200547467,-1.5587329530498015
-2.980709265151158,-1.2988099483732423
-2.973055595462972,-1.1237021272500893
-2.9507503268106556,-0.5766202681738367
-2.949355427155947,-0.5586102879172951
-2.948172432024653,-0.5489611315789039
-2.93999177416332,-0.35419579991624733
-2.9391844630299433,-0.36765824571377065
-2.9391283988762846,-0.36615243449070334
-2.9286787872919877,-0.21386925288387906
-2.9216982169683283,-0.09465293584113155
-2.921391418836987,-0.08416204788869135
-2.9204720243927262,-0.06949199815974257
-2.919781800592929,-0.07616571548196423
-2.917041654204657,-0.018801373757679603
-2.9100036600296404,0.019112853609800803
-2.908873901541314,0.019784533646795097
-2.90872527827966,-0.0005074925311677227
-2.9052361186999347,0.04853200755596669
-2.90067160511364,0.06932454279871601
-2.8994787332993632,0.07147911155535018
-2.8989618137030577,0.06120390701103707
-2.8984802215707877,0.0643271497980311
-2.897315024719587,0.09832007261903697
-2.8945440735425754,0.09747406044173997
-2.888451204086454,0.09132130391428822
-2.885229266978569,0.08815648569557172
-2.8774425116646443,0.06454426717526617
-2.8769977876456574,0.06050318704524289
-2.8724259974688557,0.0241304529827454
-2.8664210219942334,-0.0010560049801698612
-2.8612687925057756,-0.06560858791957866
-2.8604335096857394,-0.0638140875148087
-2.8569539175772585,-0.11392264729709954
-2.8534041975640907,-0.10179786179071057
-2.847546968107357,-0.17622423777884993
-2.841474886185291,-0.26249087783218805
-2.837855813194496,-0.31148844320240854
-2.8331717511278427,-0.357580840710463
-2.807010147659544,-0.5920294389896547
-2.8059004852476637,-0.5862712164098084
-2.800956772816143,-0.5867462440777176
-2.793236482255582,-0.6303949212774766
-2.7881005399482106,-0.6391456407245204
-2.7880309886380843,-0.657275295173028
-2.7874008456951214,-0.6350940197903996
-2.77785315905395,-0.6272505323824612
-2.7736948248853928,-0.6061182326716901
-2.769068194208688,-0.5462660763898515
-2.7558493366280468,-0.43692696659920827
-2.755533890527003,-0.42314687053962047
-2.7535577998899834,-0.385214672482508
-2.7392062911528496,-0.11825401254469521
-2.7384264599019477,-0.08881938342577242
-2.7374784431947194,-0.07498769087326994
-2.7369511559618793,-0.086295983379865
-2.725885914953083,0.18053662372842905
-2.6940075159418,1.0999922910733397
-2.6872747594375443,1.294837510176593
-2.681036718820372,1.4994223939662907
-2.6809882946637886,1.5039843216120452
-2.66563202434948,1.9093818893644205
-2.6652878800513355,1.9066975355769595
-2.6620156474996888,2.0058802789462007
-2.6420927218579147,2.393375555143176
-2.628997458639926,2.530436561536108
-2.622300061521993,2.5619280413978816
-2.6123037287308923,2.5350344576919177
-2.6058937236265054,2.47927151054897
-2.604844472079791,2.5036710731422516
-2.6041293855811873,2.466692297576756
-2.601070399724315,2.4434397667552337
-2.6009764942132843,2.4417559306748107
-2.5968054381401067,2.3839607754671786
-2.5827625286468376,2.0888450501274267
-2.582450750499722,2.0817921468642533
-2.579494381977012,2.0026378430205534
-2.5782660159590387,1.9586825936869157
-2.56287767846886,1.4792604177578939
-2.561287872315633,1.4330259945512602
-2.558509105880292,1.3243301717892757
-2.5507902857309706,1.0319553176903897
-2.5424124132008714,0.7063802342896742
-2.53996427170259,0.6036728576742046
