n_harmonics,base_freq,magnitudes,instruments
9,4.442965370288382,"[ 0.84377564 -0.38249867  0.514382    0.91934869  1.00473774  0.43590614
 -0.11970222  0.55037331 -0.78019549]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.999634184695351,-0.13954540720311756
-2.998363008408978,-0.07127763097721967
-2.992903391796365,0.2357388341940014
-2.988045450877383,0.39930786796438267
-2.9829079821889,0.60408940469073
-2.980027894852798,0.7159449851443435
-2.9762660769436016,0.801762938925817
-2.9757655055160726,0.8312265339014614
-2.9668961292368348,0.9480285133164217
-2.9586134725929956,0.9921539584532978
-2.949908472382436,0.8247049429579065
-2.921307882452398,-0.1966367554610706
-2.9123184490914795,-0.6924578322127543
-2.911816264767239,-0.6793860510146784
-2.8951612908937365,-1.413161573822231
-2.8937021834103653,-1.5367440807437298
-2.8911789049734953,-1.5849656626823512
-2.8896271334258463,-1.6579793791574697
-2.8859252408551175,-1.7977167680046207
-2.8839374669882174,-1.894226401853174
-2.8757276409420793,-2.129742737671889
-2.8647764872520436,-2.452321734494317
-2.8633103733073817,-2.4632715194001
-2.8602870432194267,-2.570468643835616
-2.8498117218527956,-2.8333409722374947
-2.8425645021633086,-3.022309795711637
-2.836172670072636,-3.214757131960805
-2.83062189282791,-3.375357694706651
-2.8299507358741827,-3.4409261068973813
-2.810294905078612,-4.192322164647928
-2.8039635190034,-4.4698251335933765
-2.79463203568598,-4.800970632670543
-2.7887886089899245,-5.003484582163037
-2.783104936125216,-5.107306193702938
-2.775459432014977,-5.248167662281256
-2.772112136667311,-5.249353111680889
-2.7715660953699706,-5.251584312445212
-2.770239820320067,-5.246105927680569
-2.768879378669854,-5.247952601130437
-2.767037206083666,-5.2466909322587085
-2.764650359247767,-5.189445327891099
-2.7646092887402616,-5.189776245393751
-2.7634837193467465,-5.205451596582554
-2.742384562456935,-4.235924965415025
-2.7357349552376204,-3.6888011013806774
-2.735391326942512,-3.6690057625277177
-2.735328544872715,-3.692158288570799
-2.7317653734836975,-3.327953007420246
-2.727965694693508,-2.976308039236468
-2.726878533040342,-2.8609011047866484
-2.725328599702044,-2.698514907280577
-2.725072502378336,-2.663279259908436
-2.7110249810201807,-1.038388958800082
-2.7066425563051304,-0.5489634741518518
-2.7028244844936555,-0.11655282248912462
-2.7020287166391723,0.0002879692848457849
-2.693923746562823,0.8519585983123322
-2.674661385824397,2.3789640514137513
-2.674514492184618,2.387761592058375
-2.670087328494846,2.5979714109606338
-2.655552149525449,2.796653014411071
-2.64305740655953,2.494704204633382
-2.642880892527388,2.44616922892915
-2.6422305721636645,2.4198323542931655
-2.6407355169329243,2.361309934522779
-2.633495396155885,1.981939551777798
-2.630797660181975,1.813515814105013
-2.629678908787485,1.7523016768647464
-2.625168828506287,1.4332140005816663
-2.6249618174213056,1.405734407042279
-2.613368713640468,0.63343070669877
-2.6110471137697306,0.5156334219010653
-2.60294901096192,0.03641292018412911
-2.602346223840547,0.040492114258483425
-2.599011030915537,-0.12526446476947875
-2.5984737354376013,-0.1395531239054598
-2.588947821350439,-0.3605802442613628
-2.5804803066857884,-0.3497991760778714
-2.57570923915603,-0.3008780433925749
-2.572922260404426,-0.21941189156968235
-2.5460369720275446,1.531168736781565
-2.5441750814554673,1.709131397475349
-2.5360906748904606,2.366953248091151
-2.521216135041613,3.448395051900291
-2.514623711232373,3.785396373614473
-2.5141343640537115,3.81348642149817
-2.5120857944425827,3.888039093364368
-2.5014111915449297,4.00272616093157
-2.501410898473644,4.017037359222596
-2.479693282538835,2.9894366427510852
-2.477184784813252,2.7690285093583435
-2.4754018638306015,2.5849908242989335
-2.4672395816791504,1.692371290373338
-2.4649249243237215,1.4481471506265133
-2.456898701885934,0.4485452494350492
-2.4435799623663454,-1.2045708261657413
-2.4431715277158634,-1.2432836963102665
-2.44205166237976,-1.3699927203279783
-2.4419440481067136,-1.3858656501957944
-2.43780793548641,-1.8519389917005662
-2.435478246739983,-2.100779786503167
-2.4193229745793317,-3.25579975998894
-2.412962778598523,-3.4750130586359758
-2.4128815914484716,-3.4902310029067647
-2.4091203119635685,-3.518285576058363
-2.407163401366999,-3.498607653613467
-2.4038079227690066,-3.4906043696696534
-2.384342412163727,-2.3531908515619095
-2.380407295118075,-2.028367097491829
-2.375507618636583,-1.5435391826841753
-2.3692328484940637,-0.8290602309445304
-2.363466928869237,-0.1639373776182223
-2.3562953711435304,0.7136604537036872
-2.3554590699047733,0.7758703830598429
-2.3453625057332967,1.8343296999921703
-2.344468781065514,1.9411580886670283
-2.336341279613625,2.595515081575123
-2.332321111518704,2.8442212005598084
-2.3310104811569974,2.9549732056100986
-2.3279324471077047,3.140098022579728
-2.3148782328703357,3.4878088830803153
-2.314543579476907,3.499938146277921
-2.3139633783890217,3.493867849052832
-2.3126380302039324,3.4724929330134597
-2.2976667806313875,3.1410383059422875
-2.2734274444922633,1.719086686963172
-2.265786470770584,1.1728724555110486
-2.2447558929656144,0.059978545635107704
-2.2423837378338183,-0.024304249490649438
-2.234583919078397,-0.22913454697617824
-2.2240336015659126,-0.3166171494649968
-2.20769742631322,-0.1610248269511279
-2.2045056238747955,-0.09669115135299086
-2.1985838923509613,0.02617269637135296
-2.1946585106254863,0.14065858419711555
-2.1892518774875533,0.23171395595560138
-2.1772382271497244,0.45254242908729964
-2.158995350834422,0.45503209387457805
-2.149414950259562,0.32673893129999865
-2.1481878979410696,0.25611686499565944
-2.1452107180569904,0.22631114137229752
-2.1396448627950493,0.06129321011036533
-2.1342190053148977,-0.07381612460458115
-2.133124251904073,-0.14225311219489392
-2.1327637731549918,-0.14295026983081596
-2.127251730715822,-0.3283276385873751
-2.126444307640678,-0.31111212856417686
-2.1178490611491503,-0.6070132302345761
-2.1118691038176354,-0.768470122052095
-2.111130339847155,-0.8073602825034436
-2.108093913519868,-0.8652063476239249
-2.107601166288424,-0.8890079899898851
-2.1028685758244983,-0.9822203582932356
-2.0996155157139267,-1.0164703747301636
-2.0937635210000813,-1.0813539402532817
-2.088610572964784,-1.0673869311940671
-2.0868468185866247,-1.0036689331429287
-2.0836045704378323,-0.9838404642393291
-2.0780113500299655,-0.882805832479958
-2.0689529089991545,-0.6663561386027208
-2.0508091339085848,0.1310665147001103
-2.050651703109553,0.1230196620534837
-2.046653771006366,0.3525079675481598
-2.0392017932396707,0.7189668975807301
-2.0391665377393955,0.7390127307455565
-2.0291477121023576,1.2641657746111934
-2.0268358849767467,1.3902443867704506
-2.0121131667307486,2.018653693729086
-2.008873507167971,2.084852899942992
-2.0036782061856653,2.226458443214733
-1.9993861402380928,2.356465712145561
-1.9988286282910548,2.3354525314451253
-1.9911587504379444,2.4178431092909136
-1.988362661567008,2.450620345810962
-1.9880858833372421,2.437076653246382
-1.9785999697129397,2.4527576713003625
-1.977396954523136,2.4445930214204914
-1.9771727198086375,2.4248251541696506
-1.9741660126377045,2.4234683787306577
-1.9727515406463234,2.3949254106632902
-1.9676560827190013,2.2718511033836783
-1.9594075175438048,2.063130377029954
-1.9485696972868984,1.781467112793046
-1.9449709928298125,1.6791085407415884
-1.935678817124379,1.3343834264117
-1.9339236787567256,1.2693547358562576
-1.9309868657182503,1.1520486729577728
-1.9258175313824528,0.9665113789553437
-1.9229120669467499,0.874816337958645
-1.9211943093856032,0.7852702842368487
-1.9185321819889456,0.6623105533010414
-1.9029061694613587,0.02725774153526013
-1.8909403122236088,-0.387301900288843
-1.8890565437213336,-0.4780193937235526
-1.8859712658767,-0.5739652685433856
-1.883723051451199,-0.6662581601864989
-1.8835113998246586,-0.6512774147922867
-1.8783412061202722,-0.8850101386517041
-1.8701635237358207,-1.1082504418443757
-1.863557299824535,-1.3234719817184732
-1.8633385663398603,-1.3524480514150987
-1.8593342494216432,-1.4302039183346953
-1.8589955481303662,-1.436142303452479
-1.855602739247385,-1.5242471175229946
-1.8465871919020276,-1.7116051509779902
-1.846232847152737,-1.667084604705577
-1.8448975715521918,-1.7247691307035875
-1.8371775147514944,-1.7396810300282084
-1.8305322366349996,-1.799978595049503
-1.827803019144932,-1.736081103524662
-1.8266885807562487,-1.7401535019889827
-1.8226089042280527,-1.6778953142887028
-1.8215428368283337,-1.6436171013583565
-1.8192579949475878,-1.5780956458828521
-1.8146256455858263,-1.4189420286653858
-1.8116765738512308,-1.3217091348138394
-1.80843117379518,-1.2032880974905602
-1.8007987409167472,-0.8566553095229753
-1.8002263134356133,-0.8194329613941969
-1.7874690598295706,-0.12102895041969694
-1.7795271426440908,0.4039179389307162
-1.77477262390761,0.7376370924157803
-1.7586078964180663,1.7713850697361875
-1.7527778078162601,2.1566981824327036
-1.7381001830071232,2.7119994922918735
-1.7367900372460054,2.7377069138752663
-1.7359376101476922,2.7465524645375505
-1.7354977109523533,2.7794102287203546
-1.7287600026702772,2.8348835287080414
-1.724875116601385,2.8120603995156954
-1.7129450130219916,2.608863777949168
-1.7118730918640905,2.5722855609272184
-1.7015473761208775,2.0255885495061565
-1.6828671863247369,0.7835354268974691
-1.6786765244420154,0.4773634749064766
-1.6699351479799012,-0.20112120773918518
-1.668337308722249,-0.32697435171271205
-1.6547123386914508,-1.100091097068567
-1.6391668152973256,-1.668227295488661
-1.639096988622911,-1.6866309684735707
-1.630842946531426,-1.782946169529471
-1.6284202514662878,-1.7190250775752458
-1.626099438003658,-1.7205685751509783
-1.622097216778897,-1.6583677831370307
-1.617992444051221,-1.5714713604653998
-1.6170469673969627,-1.5912579686200339
