n_harmonics,base_freq,magnitudes,instruments
10,2.120528388508829,"[-0.02175446  0.94296827  0.72020143  1.05973858  0.70857672  0.75171813
  1.31414675 -0.48688299 -0.39326772 -0.7172763 ]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9996778672697433,0.9475720803713996
-2.993177942439789,0.6825469429521642
-2.98530988106957,0.3329970197693919
-2.967560468309168,-0.253233586197205
-2.9610302770857446,-0.45697667802529
-2.9568123853481483,-0.5835451304804173
-2.9525474088959047,-0.7107708868882884
-2.9517433318174966,-0.6720623195149515
-2.938182887806409,-0.9500694239030115
-2.933298499331476,-1.0419869787743359
-2.931979676277525,-1.0472685416082008
-2.927703735575502,-0.9862937916963599
-2.920261729013789,-1.0776861921612833
-2.919416904805447,-1.0246954866444031
-2.9157109697652093,-1.0212601886128696
-2.9143050272696187,-1.0542140629053895
-2.905195341869641,-0.9999210148968369
-2.889820935032634,-0.7142221620171777
-2.8491738517787253,0.5150389862033444
-2.8471660380349935,0.6126845359798819
-2.846370937169657,0.6270417201575595
-2.8451986669824874,0.6743527850604865
-2.843260000868609,0.7515249048890795
-2.8415672103963496,0.7604868979791028
-2.83877358409714,0.9009003562650691
-2.8261937354341597,1.3139110289196845
-2.8139227272966663,1.7080493356653959
-2.8071463036236026,1.8981696803830845
-2.8055952584284927,1.9397745250113034
-2.8054239648905535,1.9573482826700728
-2.8044633862876296,1.982235419982797
-2.802094108494286,2.036327894575666
-2.7981957034773117,2.1323268931025843
-2.7884807938355545,2.3417436959871267
-2.7862641450481953,2.3654043177325157
-2.7809480653814784,2.4369120913126627
-2.7761781193426973,2.549776075572715
-2.775289467714013,2.470400054756949
-2.7673296976867965,2.637309227907871
-2.7665982744729822,2.5730496021415203
-2.7602029191273267,2.6240786391159316
-2.749736322836153,2.6155149296902
-2.749144181615509,2.6254756446091827
-2.7408164525602396,2.5443967106092202
-2.7325889707112054,2.4671345577650636
-2.7273586283536275,2.3915153136644802
-2.725750067303335,2.349111005034489
-2.7087525267106436,2.024393743348946
-2.708559304520235,2.0084892122389233
-2.701881243341705,1.8735502538166833
-2.69932802830202,1.787913922698008
-2.694923836875136,1.6884962660722942
-2.69460978002091,1.6236856208314472
-2.682004244678703,1.2890225967549003
-2.6814504097792957,1.2382215888075716
-2.6728712091135964,1.0312198513098145
-2.6641148519236797,0.7621960811835254
-2.664070522252759,0.7467670124510442
-2.662559977251524,0.7226508714829056
-2.656598192200873,0.5457449955511601
-2.651104593348623,0.3428211428490576
-2.638035384275854,-0.05045422445731295
-2.637360837783626,-0.0998934326258275
-2.6298575781609586,-0.28258370564584934
-2.6297561417726083,-0.2660401906982167
-2.6281040083930582,-0.2998449063193207
-2.6261960876730477,-0.37976362516683715
-2.610242560444288,-0.804779888458478
-2.6101128026043625,-0.7385300059081735
-2.6069779938481696,-0.8607432101563133
-2.6067931218919895,-0.8535689515389934
-2.6033932427571793,-0.9394094810447945
-2.598853063389031,-1.02910061169854
-2.5933802714481677,-1.1680449629394494
-2.5802362683048354,-1.4596233488129613
-2.5764783944257994,-1.55641138896904
-2.57403622569318,-1.5805477938470838
-2.5728105210063914,-1.598740512586076
-2.5638551621321533,-1.7790145226349035
-2.558943534457253,-1.8647299529664358
-2.540078329112795,-2.2524538620834513
-2.538648972943638,-2.273170479114963
-2.5376194381696116,-2.2683383809961013
-2.5330215868734633,-2.3621335472280025
-2.5283843612191106,-2.4360411356399236
-2.522077783153729,-2.5644198025066016
-2.5198289834648944,-2.6436741681301155
-2.5191279158654796,-2.6227780776002225
-2.5030250814611357,-2.936659822737293
-2.501143635950921,-2.9661823373059137
-2.500357162290049,-2.9947635192179036
-2.4832468099519702,-3.309613133584706
-2.4756032494385907,-3.440510473169082
-2.463913113665155,-3.6565323951019435
-2.462794907680489,-3.6393031475395574
-2.4462125182767434,-3.9185669378411516
-2.441339651207633,-3.940166119864437
-2.4183601384527145,-4.166365308980409
-2.4098443385241017,-4.184965704881698
-2.401879905899195,-4.139017277889266
-2.3866833332325315,-4.001419531028585
-2.3835961432461694,-4.001863738004615
-2.3764989691531855,-3.862991158474456
-2.3720311898729385,-3.815896376955382
-2.371276846112731,-3.763843477869855
-2.354297726342624,-3.430605614267454
-2.340924718186238,-3.03286768870235
-2.3397462423024704,-2.9578443376979173
-2.3355711435257174,-2.9023068235456635
