n_harmonics,base_freq,magnitudes,instruments
9,3.7860325465003264,"[-0.85144577 -0.10062483  1.49755773  0.95109393 -0.40332488 -0.92935201
  1.95274368  0.48885953 -1.51704944]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9988117495625857,3.0171120272678422
-2.998760307839545,2.97187668559217
-2.992872902418367,2.7542265006610736
-2.9786895754701153,1.9472661495254282
-2.971417239730198,1.409093198014325
-2.969084489052011,1.2288628033464661
-2.9528314402799696,-0.06486330599449161
-2.9519804185399217,-0.1474238231423318
-2.9439040413648465,-0.7895219375706761
-2.939261681543565,-1.0993888413918882
-2.9387924867983344,-1.167567719270036
-2.9288550918118523,-1.7581833710021435
-2.914944624117992,-2.2695225382574145
-2.8995960227291757,-2.3754367275451966
-2.8886710640182995,-2.1416127935522216
-2.885730863424648,-2.0176628118515447
-2.88571675507398,-2.011255015961233
-2.8732799037891272,-1.4514455910441268
-2.8591930891056614,-0.5879098761012177
-2.841367680835889,0.507649153954279
-2.838405655267846,0.6732395184628455
-2.811497973815867,1.7090820115354792
-2.8083886587521936,1.8005765043266901
-2.7913415685973506,1.870443528896086
-2.778627119098021,1.6282109933938067
-2.7778304968688676,1.6551663477370782
-2.777788131210566,1.602192762796294
-2.762727656690498,1.2186606519460055
-2.7613486194438233,1.1262996020628808
-2.747148467866121,0.7090058226911976
-2.737368874892444,0.3862497549796013
-2.7248211255324346,0.12396022329498281
-2.691198762541174,0.012623250809301953
-2.6810859537239153,0.15423049891410337
-2.680825236344704,0.19299130434651113
-2.67766136150279,0.2298145021680122
-2.6714498124210193,0.34739875719434166
-2.6625148465541164,0.5316753772171239
-2.6612884559458307,0.5467891355054915
-2.652323243310909,0.6979437489708291
-2.6516698082415777,0.7617634511842453
-2.649409656478269,0.7957054184763312
-2.6398012216775815,0.9678987186938102
-2.631507374013974,1.1146112464602886
-2.6275244644967923,1.1373180612870992
-2.6270681337402415,1.143257908255504
-2.624732302821565,1.1992729572867307
-2.624585510109002,1.2015018306926708
-2.6245137225074324,1.1572155285163983
-2.6178386880888196,1.2580329361521625
-2.6157631338415097,1.3157544140695847
-2.6106096353452406,1.2697776144793007
-2.605353996394034,1.3016364304649155
-2.6050006792068174,1.3190100040900954
-2.600398198040793,1.3061770262409764
-2.5997203065904335,1.303126135813314
-2.5962571719815246,1.335163976678192
-2.5918231324314274,1.3387853081986212
-2.583035325412494,1.32092672184173
-2.5829018206396865,1.31026378369123
-2.57918891622754,1.324949485492272
-2.5759395605742665,1.2525688357239642
-2.554073070905697,1.2139612262386708
-2.5512776059145432,1.1889201433600085
-2.541765428487677,1.1653357012809171
-2.5415345882228255,1.147962595239564
-2.5345199232553153,1.1057705223432326
-2.5337222102923134,1.1188126528960523
-2.5334849933289623,1.1130326968690254
-2.5334650023144833,1.1275993751809517
-2.5277143368205817,1.1021390893333702
-2.52620305147786,1.0619498931472218
-2.523574284893828,1.0599310936149644
-2.511550044758242,0.9787757707571172
-2.5096897225807484,0.9391670006284502
-2.5085539625126216,0.9588430834769696
-2.506713246523516,0.9458004335828382
-2.504296630373536,0.8570076331655552
-2.5019872782490973,0.8604852717503311
-2.491548392561832,0.6879153788694075
-2.486070421339412,0.5785577401793888
-2.4649167034989814,0.0390043324866938
-2.453541683896205,-0.2917241112967522
-2.446350548435791,-0.5816299676497353
-2.4431403184916363,-0.6502353895827452
-2.433041994100887,-0.9568972985923597
-2.4290370301467794,-1.0946297192301586
-2.4273829326890746,-1.1868270393489977
-2.419455974137632,-1.3588536421839974
-2.4166427275318596,-1.4155040241891421
-2.4140885477026677,-1.4895312264366185
-2.4128152470352884,-1.5231884089743817
-2.4113621977625943,-1.5224103001384481
-2.4089804318243613,-1.5442075233934698
-2.4022599572524017,-1.642337332477513
-2.3999066842996952,-1.6580826857675408
-2.3963036131589592,-1.6417269797074343
-2.3962273824401468,-1.6602567225343852
-2.3886198135090915,-1.667281907482656
-2.38634639932968,-1.610056015216276
-2.3829130749921843,-1.5253807082583815
-2.3809296031372567,-1.5132340092965018
-2.380813468777075,-1.5569023612970876
-2.3703792229972764,-1.309583023808748
-2.369859946889466,-1.3125394252368996
-2.3639121755429526,-1.1095123707809267
-2.351823925151832,-0.645249770166258
-2.3480983649323104,-0.4867034822526287
-2.3463632382285304,-0.4113558027570067
-2.3458096831943536,-0.35486792641251724
-2.34127497009928,-0.14945657229166315
-2.335479517851166,0.08743512887429133
-2.3270044252599025,0.44949611684950197
-2.318704446068848,0.8266073283521136
-2.314759887919604,0.9468996507516723
-2.3085124434535826,1.1404562340342101
-2.303376577967045,1.2884129851547907
-2.2968279192484005,1.4030884073700387
-2.2877510431426384,1.448341464973137
-2.2862701647929233,1.4574919558460868
-2.272989358379326,1.3593184021062847
-2.250400990617943,0.6882936673610507
-2.2399922057717188,0.22939197581353057
-2.236379136623172,0.06962194968754105
-2.230308258945378,-0.20515422137261122
-2.227359463093814,-0.35685776436954514
-2.2124053338412466,-1.0108207886006475
-2.210488288644565,-1.096239158171545
-2.20799552048043,-1.1272268811728072
-2.2079024276250436,-1.1359820691855906
-2.203953817425236,-1.2972702636873918
-2.2037829875516577,-1.2926798518522298
