n_harmonics,base_freq,magnitudes,instruments
10,1.2153569855260749,"[ 0.33651391 -0.52480837 -0.90157123  0.64342301 -1.28941082 -0.55142963
 -0.67611542 -1.60629345 -0.49880698 -0.70657905]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9974993359865927,-0.6841186702474693
-2.9963654547776137,-0.6823763093010643
-2.9925753315302006,-0.6173008768211953
-2.9906500674938252,-0.6097509176530207
-2.9876538600611178,-0.5763926078184005
-2.9849225987153503,-0.5298575757443457
-2.980172360336756,-0.47566733446624854
-2.9735808166163546,-0.3800506526951325
-2.9627073443381304,-0.2445996284531242
-2.9612574425341958,-0.2314332379892034
-2.959737942308869,-0.22070111947041277
-2.9533597661693696,-0.13053286727917512
-2.9421751427083924,-0.013363600307944413
-2.9245886429672536,0.16952649512426468
-2.9239655341007857,0.17673146618899394
-2.9225371312723247,0.19264147177169144
-2.9209921147752365,0.21627851618490118
-2.919967018966223,0.22535731662797598
-2.9133640597413066,0.29248326659363566
-2.911239264582809,0.29838590639602763
-2.896567829507311,0.40650147431047773
-2.8743907430162063,0.5213329581872509
-2.8673749598468925,0.5247731040018945
-2.8659574724500425,0.5433703436724863
-2.8631841932060174,0.5578888410152556
-2.857169450248513,0.554606757191054
-2.8562083840391934,0.5679397208349541
-2.8552990612758102,0.5599634355565993
-2.8378157362907013,0.5725431592942224
-2.835748038040389,0.5566675287222077
-2.8352963200702925,0.5514511884449999
-2.833365741276067,0.5469039209823676
-2.8262620976677493,0.531873741588903
-2.8196492903680443,0.5055880623244903
-2.8056353667386165,0.44809064355183664
-2.802686375772584,0.4309180245743681
-2.792672995158095,0.3522488104257814
-2.7813091651644006,0.2774132548710529
-2.7711766866066396,0.18079704186567847
-2.763984529070117,0.11758687340136387
-2.762282958323884,0.0968395696001933
-2.7554065459164785,0.03629604080317457
-2.7545980578966383,0.022101671878078256
-2.7539082877768246,0.015768735903245523
-2.7537161422036003,0.0026352185056942347
-2.747562586869434,-0.046269488526493215
-2.746455653024606,-0.06201431694301881
-2.745381264169538,-0.07646456446026195
-2.7244983962906084,-0.3039290574083989
-2.7223646754966007,-0.34110645928001093
-2.714152382025527,-0.44346095749936004
-2.710561536141678,-0.4702834230833702
