n_harmonics,base_freq,magnitudes,instruments
9,1.3951709554951282,"[-1.50341738 -1.78446968  0.17240514 -0.20229091  1.21275395  1.40603135
 -0.07001894 -2.16252285  1.68681103]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9902171753541253,-0.2035629804116474
-2.9821675422186695,-0.41618607608053354
-2.965903524064839,-0.7396546663822865
-2.9486999695330907,-0.9621673898977658
-2.94557265222362,-1.0212194424241672
-2.945470820328617,-1.0249300159561718
-2.9444187089833127,-1.0812758970619438
-2.9439927809619917,-1.025211206005614
-2.9424281831144645,-1.042720158692956
-2.9287365427023975,-1.2129092759005382
-2.9255528514045093,-1.2330607724992337
-2.9244725459783627,-1.2607328709782302
-2.9100935799846814,-1.319255955578179
-2.903884491187064,-1.2982632482724519
-2.9037056764735993,-1.313143155647355
-2.900016020383103,-1.3545820267086282
-2.894539836826195,-1.3592371235872431
-2.8833664036264137,-1.2374370168678106
-2.882389574164172,-1.2752736804020899
-2.878800650819893,-1.2592918939535347
-2.876175909939688,-1.2215561358312161
-2.8744584966059037,-1.2275360697626512
-2.8744099516658626,-1.1961525668216595
-2.8734057361362932,-1.2203840497715481
-2.87207711336241,-1.2233559670890588
-2.8718126160303274,-1.2538174829591984
-2.8638667882818867,-1.1171536201012349
-2.8579025649308707,-1.0668830361830084
-2.852779892641121,-1.0017631598761136
-2.8465702371452393,-0.8947622452788806
-2.8418561061774117,-0.8353504359640381
-2.8282256434670305,-0.5910179657783686
-2.8140390162336573,-0.31049771016832806
-2.8096310766544255,-0.21407722903816628
-2.8087670220284657,-0.17043174425329705
-2.805185594955881,-0.13070585570241955
-2.7959089246201008,0.0921713447943507
-2.7901107341268343,0.3064876276772889
-2.7855465740727325,0.3652658961317838
-2.7819362180233203,0.4483358235284111
-2.781601219216606,0.4400989768647528
-2.77818749205515,0.553705618063315
-2.7676227601591177,0.9117198024313722
-2.7611407472135703,1.0448282655933834
-2.759580854672278,1.0274481153622728
-2.757910214254528,1.0891484037904229
-2.752814420117886,1.18615341536708
-2.749503410064671,1.3194373350140032
-2.736303979804725,1.626045271473699
-2.7358541058734698,1.6368885202357717
-2.7347259800172954,1.6826201691534681
-2.732872262516371,1.7422549534479768
-2.7265491477901564,1.869192186668025
-2.719745097329339,2.0257383640589555
-2.7164265356433654,2.0630374156209785
-2.699107587525763,2.4066707397889378
-2.6863750285997705,2.5892072035520024
-2.6834263551517648,2.6481270983984357
-2.6781178759146687,2.7471818244632287
-2.6730540024056433,2.775567334281373
-2.6716440892409676,2.7927122438366863
-2.6677021786918367,2.8330718371262558
-2.6524312931642413,2.991007444588439
-2.6418705559128877,3.0060585104567004
-2.639183786542521,2.973771745669477
-2.638527726123418,2.9881194627323318
-2.6379145326701696,3.013266178035307
-2.6367735458349215,2.9943600155120618
-2.629070257882592,3.0007131402050025
-2.626821773029555,2.9893196900185273
-2.6221228299955675,3.005211057819691
-2.6202049810472032,2.9600876162277596
-2.6137861176450596,2.9134520220633138
-2.611841994941992,2.910609870018535
-2.6110470100424537,2.84694845186169
-2.6050312040660333,2.850523621443563
-2.6025804815884293,2.8318517988677874
-2.59535698713998,2.7367573616257594
-2.59188805171348,2.6941944332179277
-2.5893102711816085,2.67258844600705
-2.56992489348787,2.3723105566297336
-2.5621339589525745,2.188113453389931
-2.5611683212242617,2.1769667029578126
-2.559201446041006,2.1064597117382875
-2.5478954124024575,1.9304594796756378
-2.545627706379257,1.8138230331830172
-2.5340688796918855,1.6026325648860917
-2.530524344952683,1.4865544811667584
-2.523694342086661,1.3416424543753729
-2.5194112601718954,1.232784694301065
-2.513974018862741,1.0469930038022983
-2.513330372209006,1.0249336057203362
-2.4994941414789427,0.6919922814087739
-2.4981000946110594,0.6536130583259131
-2.4917551808775924,0.4854189477216508
-2.4785119765215393,0.1569308508230619
-2.4744050739063237,0.018926752708748898
-2.4707277814231894,-0.05057728356238611
-2.463918472275994,-0.24160303969974994
-2.4632253767523347,-0.23641158432137876
-2.4613385740494227,-0.31245489453856923
-2.451860623869862,-0.4947062334707781
-2.449798151688655,-0.5669316036130807
-2.4466499154836443,-0.6583511506066082
-2.445003390942496,-0.6611058579008026
-2.4415746837244487,-0.6909194137784807
-2.43762541957343,-0.791420754467111
-2.43330118197734,-0.9201036729966372
-2.424259809674946,-1.0620947222452526
-2.420632162605704,-1.1490131818203828
-2.4161387067689493,-1.1549934028543711
-2.415704540885606,-1.150617930536582
-2.413040143840984,-1.2255482906714616
-2.412796853170936,-1.251958143051114
-2.4107770474926404,-1.2802086941813047
-2.3921281551972804,-1.4404430605408836
-2.3831966890055885,-1.537867003462673
-2.3798221638200445,-1.5905343928714104
-2.3685684811447683,-1.6365000673642776
-2.3617460876643817,-1.591881705820132
-2.3596399508825536,-1.5898173461842742
-2.3554823678473866,-1.5952213472900512
-2.354185547621183,-1.5832655159052773
-2.3480408024274606,-1.5866489926464857
-2.342302772048123,-1.5461330186458107
-2.338797629265115,-1.542548597958849
-2.3347315259264514,-1.492132586545102
-2.327352975669445,-1.4930911824458948
-2.321491382701952,-1.4208885028764335
-2.3185320485707663,-1.387235035821126
-2.3129693829606732,-1.3326067592682473
-2.3041586933215807,-1.246336216828548
-2.3035583490320297,-1.248331700496119
-2.303022975073822,-1.2414831302274223
-2.295957440876531,-1.1485593997702683
-2.2955357900949984,-1.095352482371387
-2.2932518292633084,-1.081045515874018
-2.2929990277028245,-1.1195376295753092
-2.2923724261296705,-1.1068432464357583
-2.2915716342070316,-1.0921987327233407
-2.2908655436958094,-1.081468315544652
-2.287963823962418,-1.0415791429062022
-2.2613868726920914,-0.5754417011967945
-2.2576963596470647,-0.5565764686141103
-2.2502886727530313,-0.4258017874105094
-2.245735361352185,-0.36510640709048636
-2.2380565291949965,-0.22139542080448274
-2.236411523174647,-0.21423994007281122
-2.2363622515112933,-0.20182115307824416
-2.223155252800736,-0.05436523299665044
-2.2175654897224932,0.12166834221137357
-2.214227366221081,0.14391599877665798
-2.21069881686482,0.1859225803019203
-2.1912200447338517,0.3876951034263088
-2.1802814660699505,0.4928340228052987
-2.178200780740331,0.5401514547706522
-2.1753109083469395,0.5097911391035074
-2.175034852256206,0.5439237611256945
-2.1750296045401436,0.5768424986415293
-2.173123728673361,0.5421329823867755
-2.1727114823048046,0.5422196247975262
-2.171626047437867,0.564601261851889
-2.1715421658138254,0.5964694920959355
-2.169320804698149,0.5669059942815067
-2.1681858968638306,0.5559907399510975
-2.162498740590637,0.645371007155592
-2.144162600193605,0.6234233694943659
-2.1434327510322264,0.6094650840585795
-2.139679196278224,0.5619902900179944
-2.1200162019462967,0.46650376804233706
-2.117790018623071,0.45427907512622495
-2.1101758151043715,0.3123855642419521
-2.10702167521075,0.3161104464093906
-2.095964359970292,0.06496762997296382
-2.0906508835962514,0.03673010222719207
-2.0834625316753455,-0.14837293457949857
