n_harmonics,base_freq,magnitudes,instruments
10,4.736034419703639,"[-0.68879045 -0.08761697  0.50640088 -0.51513158 -0.8306683   0.76902301
  0.07662978 -1.16811934  1.64634959  0.46408122]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9866658867597184,4.906787787525775
-2.9691939914944125,5.213190263466191
-2.968601582805954,5.199105632778834
-2.9647201952277373,5.115580853292137
-2.953725066707272,4.687639017683043
-2.934519345392185,3.3988600352466785
-2.933976116824867,3.412464217870594
-2.927629429476071,2.9605070107820373
-2.915074741347092,2.142664098651662
-2.911009213364937,1.865093577292119
-2.905511732068031,1.6774283330629174
-2.902207178911085,1.426281757993787
-2.896269877634405,1.1074972607447091
-2.894645261908191,0.9633702948187017
-2.8913643951463133,0.8975740542405432
-2.8886768140149996,0.7246757238132614
-2.8839119486026967,0.5834603552918243
-2.8817022706727897,0.5179547631088265
-2.8786198289073894,0.39185791842801
-2.853818309268203,-0.30472197451103483
-2.851819662532365,-0.312147821951466
-2.8474435011783736,-0.38029168463215396
-2.8471853085402676,-0.3412186509900018
-2.8440116986256063,-0.3729339306852495
-2.841587606486466,-0.4077717588119884
-2.840771852087551,-0.45330653071638305
-2.8403409103132593,-0.3645856860573108
-2.8382078835430242,-0.3723299864411684
-2.8380661595996797,-0.3552727128564098
-2.83159433818779,-0.3701563642133881
-2.817596772358373,-0.1160216661325764
-2.814976078348361,-0.13052824454671808
-2.805898163554313,0.10777893369599083
-2.798971356621854,0.28357616829302235
-2.7912511965480173,0.49254505432169027
-2.7805099584273343,0.6462635760649458
-2.778866869210978,0.6200352688329327
-2.7776541589640247,0.6468535675547099
-2.7745576026059307,0.5941044251637326
-2.7681133009404633,0.5589682670447961
-2.757915108566416,0.26843194364604145
-2.7571398679653294,0.26543322600488045
-2.755670209612787,0.13589761803662573
-2.7505551716523406,-0.16286907073074752
-2.7499141146754913,-0.15618881235569482
-2.7423764745324384,-0.6610979012766038
-2.7378904299746365,-0.8966093441164625
-2.7320766494646795,-1.3207593137060611
-2.7283476769708592,-1.6568561307824798
-2.71885951684493,-2.3082845040391162
-2.717528005779811,-2.4285657555079743
-2.7146901245130355,-2.5710798141677174
-2.712523216517331,-2.7536428795246426
-2.7062394538771857,-3.131469292737478
-2.6854472341045614,-3.5191739447466293
-2.6745815766491723,-3.2069097506853894
-2.6725882743614067,-3.1217585438708815
-2.669567137467199,-2.9632007657315453
-2.651727138234303,-1.714863715683904
-2.6448942667118236,-1.1161636078792718
-2.642559120669632,-0.9512138517429498
-2.633044615388817,-0.2643580058638934
-2.6253456441482044,0.19606120923561113
-2.6245257255159355,0.23110588984106956
-2.62081457905707,0.42585252246824123
-2.6168291964371795,0.5881238725882585
-2.610985442939448,0.697007839397068
-2.6081161131934234,0.6805538151464358
-2.6062814331996558,0.7675711948724449
-2.6034041640848136,0.7024525369980067
-2.6027062018200224,0.7495530022568633
-2.5921976529136277,0.5560347905312485
-2.5846386514512805,0.22298525113110088
-2.584310018004958,0.22065776972417325
-2.5762948993411867,-0.12442452121733277
-2.5721035647389403,-0.3407551636082402
-2.558355236036167,-1.1558205957377603
-2.5524061423709505,-1.4251775164745735
-2.538139533236179,-2.055088990708154
-2.5195524258765065,-2.6225645638409585
-2.515748200029842,-2.6586738576320736
-2.5105904420859853,-2.7308333374131952
-2.509801015600554,-2.711130215811242
-2.4932125833214327,-2.8744110564986816
-2.491930716084786,-2.826445796861556
-2.4862311889073085,-2.850100824604427
-2.4810637498859887,-2.7998038479065652
-2.476977179316781,-2.7988153795011446
-2.4726106904780423,-2.7230252180895786
-2.4708951027764763,-2.6501748646739633
-2.469653987922027,-2.587321771516365
-2.4675925881432823,-2.574227239758871
-2.466926069106255,-2.620029323294052
-2.461897736477394,-2.423455894536884
-2.452137299270124,-2.0323611262081833
-2.4497779445920784,-1.9101251262060108
-2.4449720006205027,-1.671332074128268
-2.43922166430162,-1.3005962438277114
-2.431068907173062,-0.7322359827047367
-2.4287296698344107,-0.5563527905073579
-2.4247379170868903,-0.11177733303158204
-2.417288918148529,0.47340004090180043
-2.414749477734926,0.7892157399869267
-2.4090889603937873,1.3362893659790236
-2.403436045374267,1.772611278563098
-2.4020273129215277,1.890088331584086
-2.390654196667767,2.8452558859892725
-2.386782978910908,3.041158786971306
-2.369909130513594,3.701386020908164
-2.3696358848011796,3.7092922425629435
-2.368969697584173,3.6464708689812104
-2.367839618983764,3.685156644427423
-2.365513400246475,3.684065435518871
-2.3585244034946324,3.589239534738134
-2.3543300530072506,3.45404419138351
-2.3543085676662763,3.401424857086922
-2.3520411801116814,3.3356565777845666
-2.3500862084777516,3.300358960341051
-2.340091387220445,2.642878149300369
-2.329996619776071,1.87376180987987
-2.3294301878976933,1.8748021034423727
-2.3129194314211103,0.6510450389144781
-2.308733663823122,0.36589744908501914
-2.3077474259354984,0.30430940311313515
-2.2949743106540486,-0.2109471454046817
-2.2913521818646987,-0.33664334773935406
-2.284093909794357,-0.509581188404489
-2.2813659160426294,-0.44874285565489824
-2.2699754223567985,-0.4997707878167972
-2.2664337776016215,-0.5309254627588484
-2.264361648565305,-0.4840441781716002
-2.256328264247505,-0.48112366978492654
-2.253060766931353,-0.5317587291648059
-2.249376058521988,-0.5663512404812063
-2.230948530681637,-1.0609223057521013
-2.198053474630165,-3.0789059358371373
-2.1960464195759917,-3.2314600561090567
-2.1956767853745545,-3.204882753431194
-2.1879489418456077,-3.6174066473785316
-2.178135007840665,-3.8502349514662155
-2.1625412984532826,-3.5347108982049193
-2.1579722550992892,-3.290994105056738
-2.1521888026427174,-2.813232710286006
-2.1473431240003613,-2.3280339377050123
-2.1435450322759815,-1.9529182869577781
-2.1410893390410353,-1.7409417092922772
-2.1410528439822167,-1.7933075344704235
-2.121289696143526,0.33436808536603285
-2.1195844340217382,0.5038144633348451
-2.1187807581777065,0.577090888670826
-2.1133806313529737,0.9815465419201878
-2.112605495239162,1.084267308385306
-2.112505507285743,1.071078443318847
-2.093359361764315,1.5815051324024172
-2.0732086429630785,0.38050466173317343
-2.0582181592232636,-1.1011199599614938
-2.0570406703160034,-1.1747188954718772
-2.0474433153001907,-2.040527779833208
-2.044565956686502,-2.225384293451944
-2.043796697720893,-2.2520500811044415
-2.039413216227832,-2.5442337285577716
-2.038242815409263,-2.559344632138155
-2.0222562217902116,-2.604713980541706
-2.0214309811798095,-2.5847810391819386
-2.0146807089655283,-2.203279678968897
-2.013584718840399,-2.1681591105376774
-2.0027735869427885,-1.108610819313727
-2.001838212612328,-0.9812655281545564
-1.9886819472283053,0.5532151341163879
-1.978136363687783,1.815889360418377
-1.9768658447419483,2.033911261070256
-1.9602282663552937,3.175056703212592
-1.9567065837618214,3.267909073113439
-1.9525524609711533,3.320703846921487
-1.9522575131828064,3.234976374173999
-1.930598493663048,2.1979555409936653
-1.9267467871727457,1.8838692249665883
-1.9246446577784284,1.6514180224565482
-1.9177397156253277,1.0323115694637888
-1.8970421585512849,-0.5732852037670497
-1.890423720015688,-0.8393207734180166
-1.8870591944938513,-0.7959516334183256
-1.8844063614365159,-0.8298726713364821
-1.8796061349395972,-0.6791177258495192
-1.8785608336088846,-0.6785553235157166
-1.87656632263393,-0.5405472367819637
-1.8732528020791939,-0.4100157055522119
-1.8655295107105543,0.20160030281916747
-1.8639415852578265,0.2853787112040249
-1.8617530169563679,0.514996380751743
-1.861579219341175,0.5409355224214452
-1.8520618124755146,1.4336134458678107
-1.844698744529992,2.2005146929847905
-1.842702163021614,2.3574698807114225
-1.8415187412820093,2.414142709801
-1.840007381633375,2.585723759515392
-1.8393492840758516,2.6695290972385743
-1.8385821944879446,2.7136597974249668
-1.8381008832182246,2.7325901353270807
-1.8345846390980454,3.000788715110792
-1.8341550854647162,3.0180621714985563
-1.8302372839192356,3.2911547623133783
-1.822457321874626,3.526412532021277
-1.8191657241747234,3.5015878410300183
-1.796544644664801,2.1735371085182678
-1.7959296104665687,2.0985314222457347
-1.7791342917957922,-0.12223974170044428
-1.765900670480727,-1.881986661274178
-1.7585649351418424,-2.593259225918001
-1.7431185955038067,-3.4538016776125064
-1.7409675690066693,-3.477616908136521
-1.740620512609721,-3.4683635833310045
-1.739433111563995,-3.5306228596864138
-1.735365475836442,-3.4341679485326386
-1.7219788998162153,-2.4957901727182494
-1.716562609188252,-1.9543796621944027
-1.705678339584973,-0.5405853106732625
-1.7024392743322994,-0.03701798909672249
-1.6976421561772086,0.7145638209686228
-1.684883301675577,2.582573989874429
-1.6791619159670517,3.291114952316369
-1.6730248432451613,3.9318184665690343
-1.6724929368937598,3.9873413266734126
-1.665269488937115,4.632359925641114
-1.6624108698212765,4.809557197542404
-1.6494504784028738,5.252471586878182
-1.6474644197527692,5.262520156746172
-1.6445295482710633,5.267435635532358
-1.6406870587100881,5.206294453258472
-1.6348551256488342,5.023273712779284
-1.6345524416692176,5.059450575899222
-1.6243173924270875,4.4720708486365846
-1.6006580840534366,2.9345265226665678
-1.5919873273946088,2.3968090418842003
-1.5805685001483314,1.7273688914108951
-1.5760317604716103,1.4519558071487537
-1.5724971863127402,1.2661968836692798
-1.5685435751178538,1.0122963464226973
-1.5618389330887708,0.7429481430862458
-1.5578768008800359,0.5782855600144454
-1.5499903773481825,0.2966603989328084
-1.5467397261755174,0.17657418562793284
-1.5444787554042791,0.12551477110631531
-1.5414926267772757,0.03588626761869943
-1.5170076829338173,-0.42355344904731207
-1.503184669161549,-0.3983246823398145
-1.4966986393801043,-0.25483995952205174
