n_harmonics,base_freq,magnitudes,instruments
9,3.229202247509462,"[-0.2757995  -2.13141763  0.85444127 -0.22461989  0.44132035  0.20494004
 -0.40228055 -1.94529003  0.60566552]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.987811619765103,1.44702557602341
-2.98283776692482,1.2605762443390294
-2.9759634136275204,0.960181820139108
-2.9540056586192023,-0.17800519383842547
-2.950533843273486,-0.3930906858870551
-2.9471342016719424,-0.5845997860270298
-2.938846378171684,-1.041058153973434
-2.935101081978475,-1.29423569944134
-2.9315093184652454,-1.4738181151973304
-2.913589076709468,-2.382430033724157
-2.9067480403792327,-2.6835126611819593
-2.9003652648994844,-2.8339119509428565
-2.8952060339483436,-2.979142922165215
-2.8886537347373573,-3.029593225822254
-2.8610548866062966,-2.6831670893643333
-2.845669587004193,-2.032543168611417
-2.838958286049925,-1.6306481353979576
-2.831470828160049,-1.1350168511435743
-2.824300077700925,-0.6820475663692633
-2.81966439816269,-0.3520377538033315
-2.819545185805268,-0.35689754667476525
-2.8179744682510046,-0.2197679985432921
-2.811899147647405,0.2105654558294067
-2.810212474777524,0.3232635650218363
-2.808964403851283,0.329800390355768
-2.800065209618158,1.053464509193559
-2.798626022093992,1.1308260379096913
-2.7931128398114184,1.462695567536704
-2.788088876395822,1.713267760996292
-2.776208826884546,2.1910041586596787
-2.77614717277525,2.2440888463658815
-2.753919287392258,2.5943118929894355
-2.752032082865078,2.603254438850979
-2.7509562712252933,2.670086306957977
-2.7480752323895423,2.570820245820185
-2.746928244160438,2.516221430529623
-2.7461187786487673,2.5258404615466747
-2.7434414791283843,2.4781917453514892
-2.736736222752298,2.4297827975372335
-2.713496948607214,1.455877372623982
-2.7134096697166568,1.4044202571156095
-2.7076331520454273,1.1675957156911654
-2.6884619910589436,0.1413149917426098
-2.6871797337687093,0.04111583222407813
-2.685970195420902,0.0006759697394551345
-2.670917771645824,-0.703537461057637
-2.6707790100392947,-0.7704547143949108
-2.6693584238320778,-0.7601979515282522
