n_harmonics,base_freq,magnitudes,instruments
9,2.978149088290629,"[ 1.37898754  0.21196428  0.80759639  0.18362891  0.63247607  0.36605881
 -0.63093377  0.31960722  0.9615866 ]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9971127954151733,5.000690845312225
-2.9946472841015277,4.8142322850373995
-2.9840948460999392,4.144473438503606
-2.983795126417637,4.162668701296204
-2.9764622925476996,3.6170744345681327
-2.9638424136618955,2.6911902233062928
-2.955652359507656,2.0701523674504645
-2.9495281640023423,1.7020910012357537
-2.9472089583877428,1.4865114290995198
-2.946788324108999,1.5108819536971516
-2.9106279365594885,-0.3080948761564981
-2.9097507465644137,-0.3263374580865863
-2.9024635310009614,-0.5221268073034842
-2.898568846078382,-0.61198019758792
-2.8963987924329264,-0.6328738209717932
-2.8840546452090887,-0.7843733977388515
-2.883166555119754,-0.7666535784512698
-2.882312666871579,-0.8077762995450062
-2.8752121621166973,-0.7544173108385946
-2.8642116585376733,-0.6414639440927945
-2.8609316092627015,-0.6162306996841889
-2.860293801264528,-0.5829630572470803
-2.8586960852085284,-0.5935065651769705
-2.8388418398241377,-0.18181269176817647
-2.8268918814610897,0.07058586874862043
-2.8244632701466053,0.13109409063249333
-2.805695962520253,0.5498587108029306
-2.8029585498246448,0.6488880472408258
-2.793229282632666,0.8522602399746789
-2.790601405104765,0.9044623909996167
-2.7855156150770366,0.9876636315744827
-2.7748797002744148,1.1547985155764116
-2.761261833265941,1.311554625968415
-2.761167184244648,1.3542583776865946
-2.7451862392795996,1.498355145495116
-2.742189368769914,1.5220410475330632
-2.7406383377634524,1.538716709282982
-2.736419978917734,1.5980327837142774
-2.731061632017859,1.6410819180836513
-2.7270860658169354,1.6533446533342417
-2.712999269994027,1.7697935312479536
-2.6985776392401943,1.939063688269549
-2.6965027037438247,1.9820358090690058
-2.693381906187969,2.041251990472678
-2.6895341022442025,2.0391832662683695
-2.6888848334613877,1.9825629736082075
-2.686987743403454,2.0433753535743358
-2.6864580339295667,2.0635907714677866
-2.673352900643285,2.1766141873959635
-2.671773808582703,2.1598717499630857
-2.667661024093447,2.2152796840567945
-2.6638289817216316,2.243727661219166
-2.663103714458259,2.2065221567776594
-2.6450489542033386,2.294874529118976
-2.626607150554981,2.277028740459342
-2.6093376588767514,2.1239492955478942
-2.600813924327539,1.990909535867398
-2.5760433597400185,1.3829867041293258
