n_harmonics,base_freq,magnitudes,instruments
8,1.4942819589720022,"[-0.58927855 -0.29967381 -0.26398824 -0.02791586  0.76192891 -0.93671097
 -1.66892745 -0.25784434]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.992781121139146,0.663069223452414
-2.9911454388010537,0.6344643977014075
-2.9871414021120017,0.5582374576383586
-2.9777412062556814,0.37158337266048636
-2.956349865941088,-0.06832467638538417
-2.942846066885285,-0.3576268488496338
-2.938483967708346,-0.45320799311379545
-2.9342194613561414,-0.5436650487862205
-2.925827994092181,-0.7342666008846087
-2.9212083344701174,-0.8312248969515581
-2.9206671254925958,-0.8450191140977207
-2.920089179371333,-0.8554176859633261
-2.9179988896707627,-0.9045801973445998
-2.913891405027346,-0.999057629234912
-2.9120550644407155,-1.0353260776229374
-2.9069473383730937,-1.1429649349196689
-2.904486370485437,-1.1993995249632625
-2.902250849965974,-1.244657432488304
-2.8942323408808224,-1.4162959969256705
-2.8935550781684247,-1.430905308918038
-2.8885664235254023,-1.5352987282914197
-2.8848520675659772,-1.611697214455578
-2.8844822760312634,-1.6220244914567403
-2.861661117551794,-2.06037475644388
-2.860395832532304,-2.079149654579546
-2.8582698117420993,-2.117948781793136
-2.853528778805253,-2.1985149446881467
-2.850566415860116,-2.242812501166107
-2.848895916628111,-2.270521033920445
-2.819309142831607,-2.667206731146442
-2.8150418601766893,-2.7106638474343705
-2.7966040385539777,-2.851280494093477
-2.7878711544517616,-2.8850161192745096
-2.7718707331166845,-2.906773687887547
-2.7655931353588223,-2.893893064243464
-2.7586311771553387,-2.8672055317854626
-2.7487595595001757,-2.8179350040856184
-2.7478332585438987,-2.810748420094793
-2.74588511401274,-2.8017736744651858
-2.7398438487297394,-2.750844047645035
-2.7382228224147234,-2.733569118394113
-2.7357012438006723,-2.706561869032705
-2.730971390015555,-2.662252390054243
-2.7207768145589823,-2.536539222606755
-2.707386818840413,-2.3304219040666476
-2.706718431500229,-2.3208233357398567
-2.6952595756933526,-2.1164215361150243
-2.693200659416612,-2.078482874686326
-2.6925250575913844,-2.0653029897742763
