n_harmonics,base_freq,magnitudes,instruments
9,4.71256624992748,"[ 0.41693506  0.03907142 -0.00878198 -0.37464512 -0.45441276 -1.98886833
 -1.50682912  0.36462164  1.01543701]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.995313233199656,-0.4710473084326172
-2.9903850105887755,-0.6619065303330286
-2.9846054431568225,-0.7797636700900589
-2.984390675049173,-0.788983103924067
-2.9814159018223014,-0.8154160916575326
-2.9753850763981156,-0.7649522249904813
-2.972865084854793,-0.7259720677516046
-2.9475664542190474,0.5574523546437135
-2.947366181949893,0.5708802100305059
-2.9434734656527395,0.8174542903377088
-2.9431717497806495,0.837639542807458
-2.9340452860885913,1.3870632383388146
-2.9193492410576383,1.9096567985054305
-2.9074385147945607,1.8148495414695602
-2.907048579924357,1.7904930285395717
-2.9006857044941183,1.5114536526867706
-2.8967304854675184,1.2518315937838946
-2.8852858735580975,0.19445622074702704
-2.8648714768178407,-2.457273115204035
-2.8540424337236296,-3.8957895933087907
-2.8498806584108225,-4.40107552966135
-2.8412795257591927,-5.279847889950216
-2.834860191554227,-5.75447014131858
-2.827749277436812,-6.0779012322006905
-2.826810670336014,-6.0961716092571585
-2.8266741444983188,-6.106147352186182
-2.825986065849425,-6.119201672553996
-2.825069525329896,-6.127680429651261
-2.802310721510951,-5.210508362824636
-2.787929349205739,-3.5284565602528732
-2.787040772478944,-3.409900438850395
-2.762318667359432,0.23305585946279178
-2.7595800400969512,0.6080518633607022
-2.7569017555220547,0.9811240382954134
-2.7449530771004356,2.3173648894131027
-2.7402374198018595,2.7316936373547307
-2.7382286553048116,2.874269315805654
-2.7380239505957924,2.8838081558132687
-2.7356953063206477,3.041649898730371
-2.729865540141186,3.321245093290593
-2.728417701492479,3.374742448859216
-2.711392618920165,3.3644583329414677
-2.7091160784818373,3.2924696502808417
-2.7000805806413752,2.828650032904379
-2.698535412663823,2.739686702727048
-2.681930794013948,1.4420453505587425
-2.6804229068075553,1.2899372720579003
-2.663999079479493,-0.19167233338070028
-2.6630120568611098,-0.2758881201678851
-2.6612852009571517,-0.4396900448552909
-2.64999522778316,-1.3582065650222925
-2.635073406801415,-2.3367263331931154
-2.6343675942492633,-2.376266909397563
-2.6312680069210383,-2.538028055152578
-2.628203494751729,-2.6913068000027485
-2.6263427099542964,-2.766174927631325
-2.6260637774197164,-2.785472414123532
-2.620435596117159,-3.008839696281661
-2.620275608842473,-3.0109699949925592
-2.612181959895758,-3.234431571338992
-2.604730371781838,-3.3898862969558565
-2.6043196358805685,-3.378118828680575
-2.5975871639527752,-3.44751102757747
-2.5915978143523466,-3.4463127056036877
-2.582548993748401,-3.3767377552472255
-2.576951839772382,-3.2795471798810474
-2.5598257182563104,-2.780127410896089
-2.556198748529667,-2.6475437686659204
