n_harmonics,base_freq,magnitudes,instruments
9,2.724375926195885,"[ 0.47901031 -0.43545625 -0.61748605 -0.30041847  0.25898584  0.78668306
  0.9335329   0.98664483 -0.37473681]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9858113330982263,-2.0226787730698197
-2.9760556817969803,-2.500608055198539
-2.9656933147435485,-2.942640594027093
-2.9626971266019027,-3.049401672212578
-2.956019573331031,-3.294188282945168
-2.9523285353739164,-3.401083343622184
-2.9509246692364037,-3.453460506892506
-2.9426172528737222,-3.6138527834379706
-2.9380610458249716,-3.6877806786841574
-2.9282680408939212,-3.743420294655239
-2.9264674890364275,-3.7436412409789472
-2.9216674231587834,-3.718321043429492
-2.9159274455493636,-3.642750556256935
-2.9144228034036948,-3.5945742245167693
-2.908472537928118,-3.4554829708676698
-2.907060845812656,-3.4055520543552626
-2.9051746891236023,-3.3486030181651105
-2.9050525410474206,-3.3393073528223836
-2.896602594013899,-3.020084583028562
-2.878089913700058,-1.977652095378614
-2.8765408869041327,-1.879129788977596
-2.876122471279274,-1.8576983832015292
-2.871995270032843,-1.5548743418184032
-2.871732932048313,-1.5549129352193165
-2.8712892685226055,-1.5188753534029864
-2.8652119694260705,-1.054962016932737
-2.8616306314335835,-0.7836109794274445
-2.858924393151903,-0.5573797837858018
-2.854614530408478,-0.2245601768338073
-2.840605813341262,0.9461050685111473
-2.840517208742381,0.9615676534277611
-2.837387786792346,1.2456306925934149
-2.83304831492793,1.5933362901933588
-2.817190017742614,2.8312745156984636
-2.8094593920126956,3.3795161880968063
-2.7989424111998007,4.018221398371562
-2.7932319762064894,4.288758423275375
-2.7931574762568223,4.3024688893601475
-2.7927505164937045,4.323684016725161
-2.7922151930664185,4.34187834382589
-2.7913508725545912,4.377377238698194
-2.7897243267052296,4.435086814708882
-2.787596870794207,4.5249139492371135
-2.7853655903301417,4.620491787823974
-2.784572995131957,4.652515286571532
-2.7837952439206877,4.668893646558355
-2.7721880536180583,4.953408029316365
-2.769561459202917,4.966831392595449
-2.757081911857806,4.958029648077482
-2.756163580514722,4.9323364278940875
-2.7379797826874688,4.464113908475721
-2.7349986004226627,4.317477910691863
-2.732316265711408,4.220816430457316
-2.7250466943621,3.828153804281107
-2.7126366492118192,3.0997161571926566
-2.7069928562915164,2.710071280513674
-2.7041982742657007,2.520514618767641
-2.698907957792433,2.1473948733671957
-2.69636820325242,1.9638384823455
-2.6944352939461833,1.8080579340822995
-2.6926281376227563,1.690427435070583
-2.686438741290183,1.225513645492564
-2.680752610702574,0.803952865770401
-2.6779045422046117,0.6297979228823216
-2.67675806631407,0.5397367680892962
-2.675227141851807,0.4335393338743002
-2.6682470577424007,-0.05629010771803913
-2.6666416201544054,-0.14328837272949124
-2.6654705203732094,-0.21393013862478197
-2.6587402906440945,-0.6446437072241467
-2.6518509021226304,-1.0142483191236287
-2.6510252185191354,-1.051064968898799
-2.6445152375028735,-1.352249547036378
-2.6243331310373303,-1.9718132931091146
-2.6141373563708505,-2.082199414392217
-2.6087622583603762,-2.0796701443629946
-2.608492230986821,-2.0776984325928227
-2.6054631711427456,-2.0713872408151977
-2.604665349984171,-2.053161101089493
-2.5981461908523915,-1.9966831348654122
-2.568158940675286,-1.1525320022025074
-2.564767389999388,-1.0121941521973694
-2.5569116189376864,-0.7022213439559758
-2.5550278156298516,-0.6273764911230385
-2.550983874449231,-0.4539430654570519
-2.5435682876798924,-0.16234163604843155
-2.5424812899833125,-0.11623531719889779
-2.5347857543928054,0.18227418007705412
-2.5342623141650753,0.20621040691069728
-2.5291206912957778,0.40497445702903917
-2.526179922918483,0.4865295130462937
-2.523898034532966,0.558246288860834
-2.5135569553474286,0.8432322521376808
-2.496301608425224,1.1032275145178054
-2.4913173848999035,1.1409758800849907
-2.4851852847556772,1.1616997947859304
-2.473482353288172,1.05959767895041
-2.468652923558561,0.9975099360940969
-2.462058985796332,0.8748258119382535
-2.4439910748526095,0.3781255175425437
-2.442737784953411,0.34443742637239005
-2.4246909701146673,-0.2541760983511343
-2.4235023577229553,-0.308851712453443
-2.420244725373654,-0.39069156441384145
-2.417593090623131,-0.49633834801743326
-2.416528614623112,-0.5180015663278499
-2.414223529670183,-0.5989196669454065
-2.4112038649874004,-0.6734449715596459
-2.404631003813577,-0.875656539804587
-2.3985104279455696,-1.0294408311461594
-2.387171672537061,-1.2270150826184232
-2.3864041972925847,-1.2324324948487804
-2.384818536013705,-1.2423223731883757
-2.377157044620465,-1.3029047200505754
-2.373854741030298,-1.3215833420855665
-2.370443303116465,-1.3039773295495372
-2.368792991462803,-1.303750339476103
-2.361141967621486,-1.2217036550205016
-2.356316445329589,-1.133121401370386
-2.3543091524085336,-1.0972616882242112
-2.349542778417362,-0.9868990989070254
-2.34161465481709,-0.7392249679889852
-2.3380806475006652,-0.6020745998379602
-2.336585906067029,-0.5465493464679458
-2.333752858840247,-0.4307776676928872
-2.3243751157747745,0.007545174441686007
-2.317599135796593,0.35760121893847796
-2.302901999749303,1.2027171657223708
-2.296606207671428,1.5823556278838204
-2.2927072464557865,1.8522734787597288
-2.2779389827416896,2.748130209089114
-2.277597100566277,2.765631295139825
-2.2756519989417194,2.874822076216278
-2.2666124440197626,3.3873318984036107
-2.2659824616411304,3.445677875660757
-2.2655733321380724,3.450963021653937
-2.2629922590606038,3.577945430788949
-2.2554488903112953,3.9307304627576607
-2.2545650480277724,3.989397458836941
-2.2438256550015767,4.419273943504581
-2.242084812835123,4.4839934712832905
-2.24179060973139,4.4796636905968485
-2.231921496891582,4.748917841687608
-2.2258279922836097,4.863164410604881
-2.221891466828393,4.9204918616932085
-2.218286802098411,4.933246074098854
-2.2177091843283208,4.934498433397576
-2.215379322016581,4.936553332849231
-2.2146284389331834,4.959681667998483
-2.2136071328826645,4.9505681396598975
-2.212350276551543,4.967029950736582
-2.2092735343432555,4.941557059012814
-2.198595817262877,4.839246406633801
-2.1978393937064387,4.82063926111653
-2.1954457864238677,4.780644456249657
-2.172287139333819,4.093140070968495
-2.1647182428514555,3.771824598773276
-2.1517833844175582,3.162688980162336
-2.149530191140384,3.0725282411328307
