n_harmonics,base_freq,magnitudes,instruments
8,3.826891053011115,"[-1.30512045  0.15760892  0.35614401  0.32224536 -1.44216245  1.23812316
  0.23488918 -0.27230574]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9994849068749576,0.7066794320836278
-2.99352369696979,0.6347784543888877
-2.9910111832655106,0.5592752778605825
-2.985114368404342,0.3891590525234864
-2.9688921448282075,-0.1232450541659355
-2.9640980747109476,-0.28856825829216604
-2.960820927166795,-0.38240270810821947
-2.952570434370892,-0.6454621584301933
-2.9448837420723413,-0.8432910624976095
-2.944014263536322,-0.9048933176694473
-2.9290791778833896,-1.2078229317001359
-2.9237892507032495,-1.348075819670709
-2.92365138609586,-1.3522090176891202
-2.904156431606129,-1.4803149744569188
-2.8969411176529904,-1.4571725949720433
-2.8928038305352004,-1.434671894865908
-2.8872072148361996,-1.4137575255617203
-2.8853517462352167,-1.3730349450434707
-2.8847883449169496,-1.322058021024407
-2.883091649270506,-1.3435582969799433
-2.8786802986495745,-1.2710371091213817
-2.877008133605245,-1.2327960900112702
-2.8746530977093236,-1.153690455901616
-2.86829756189654,-1.021739950396312
-2.856023679222771,-0.6661904207366676
-2.842833454155566,-0.14925672140707993
-2.838685209338867,-0.0014881615180489661
-2.83825533314719,0.02344428645882119
-2.8311696200720498,0.3140824801018481
-2.829247807183708,0.43546433790030714
-2.810152462805026,1.3516634479250134
-2.8076368718432545,1.5095513211421168
-2.793518288070329,2.214533976068023
-2.7830700524636303,2.757853901181022
-2.7801645979395415,2.9348072242018772
-2.7609014028123715,3.84313990987226
-2.758488776092933,3.905360560870956
-2.757292328930084,3.9775684759390417
-2.7540434340216304,4.130727424179669
-2.750607164181975,4.235951300642871
-2.740264545372252,4.532853057642504
-2.7353519969639555,4.6420368705351915
-2.730069243667508,4.766613914121578
-2.7223589108739157,4.831406163324776
-2.720555908723706,4.871598812058076
-2.7192480305958955,4.86766260064132
-2.7115734707911407,4.806095416896798
-2.7040340845887334,4.668236644025726
-2.7036006866692515,4.648012999710056
-2.7019939539445064,4.6096982681233545
-2.689037102983259,4.1615642851213765
-2.6743910656718617,3.313461718365752
-2.6731328769923834,3.233125007249131
-2.6581208192383565,2.1022275190588813
-2.6552196395483416,1.8482072717678817
-2.6549147050087387,1.8174398219256687
-2.6525261792551023,1.6327043766152838
-2.6496941037653503,1.3986946482085851
-2.63884095393888,0.3607559972586293
-2.6310108606086478,-0.29038148904427374
-2.621337455726908,-1.1890519837908649
-2.6115668224551793,-1.9966015871770608
-2.6065397294608967,-2.3411445402606637
-2.5889653210445696,-3.3863851974477415
-2.564464014536888,-3.9796487175344977
-2.5588943520951997,-3.9653379656165066
-2.557896752521354,-3.9867640379479474
-2.5537798917085617,-3.9026707289134195
-2.553128773034762,-3.8853632516088425
-2.543794728456622,-3.6239423556331736
-2.543602591888985,-3.587388188488517
-2.5429514558832427,-3.554685817873766
-2.5332353267813956,-3.1818211363363056
-2.533204643152563,-3.1267462569798727
-2.532377133833857,-3.1208565071686967
-2.531863514439081,-3.0905839235658403
-2.5287738686416694,-2.9288080010485906
-2.5284445929235195,-2.898850573078495
-2.5281492950152886,-2.8908890504236493
-2.516318554330204,-2.1862920674519164
-2.515762081376897,-2.1807305054704913
-2.503467399612979,-1.4204937896606626
-2.503281376975454,-1.4024801985717836
-2.496756677524485,-1.0003944165746934
-2.4933812308215506,-0.7719914309417392
-2.4914804418701486,-0.6585539612557859
-2.4881501249735587,-0.4701647552763353
-2.4864658216095434,-0.3718265649362775
-2.4818251759087975,-0.15515358417178035
-2.480527898117025,-0.08651611808771922
-2.4779038559785755,0.014198627131588804
-2.46168885623943,0.6426656359331276
-2.460219532660801,0.6433408456452437
-2.454849007420906,0.8030685292802371
-2.453613177559857,0.8743473934619961
-2.441398420843604,0.9239317795498881
-2.4342370548574452,0.9308888337566268
-2.41106789301071,0.6810022956975297
-2.3944591523001555,0.3009546779932644
-2.394110882535107,0.29754043462250096
-2.384004248372147,0.15767778763222776
-2.38218572638663,0.15737206208709278
-2.3814130569037895,0.15936623797014107
-2.368019893786737,0.07498919883923001
-2.356520397903602,0.15841112779862446
-2.355580679491418,0.20193061293040918
-2.343471567169777,0.40374832018809625
-2.330655838107017,0.816585685394348
-2.3296429884586773,0.8125079676779715
-2.3133456386257825,1.4980796297116217
-2.304648472312478,1.9224775121184254
-2.3006256597320536,2.133694654662743
-2.296523281497379,2.252691059223655
-2.2924586906549553,2.4396986143880697
-2.2898016775376524,2.5161469944027397
-2.2849695809616812,2.655468727080164
-2.2837590910904844,2.750577549102135
-2.2788749316330277,2.9541759361086055
-2.277386923405033,2.9659444291421937
-2.2567257274897115,3.2099784887735816
