n_harmonics,base_freq,magnitudes,instruments
9,1.4512413609724448,"[ 0.17910627  0.45180059 -1.01157824 -1.24561704  1.79959843 -1.03628077
 -0.1447216  -0.0109393  -0.17318912]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.996256436414919,2.2568596457016334
-2.9953053802048175,2.2496180964618597
-2.987456631891511,2.1740152012907066
-2.976165472965909,2.0107485357315413
-2.9732296567461645,1.9770454194327187
-2.95939289310632,1.7836056273159497
-2.9467086721480618,1.6468944278010273
-2.9364943171234756,1.5270604119292102
-2.932210197557851,1.4761919200958222
-2.9317371014594533,1.471344749667125
-2.9269889544365633,1.4127715182075198
-2.924891647759149,1.3692423749299099
-2.923432645676395,1.3598175956073018
-2.915996324392373,1.29431118753522
-2.9147874262268765,1.2924764011585164
-2.909186864624017,1.209419011746172
-2.900264041415651,1.1635693048041373
-2.8977175605367287,1.1568668294368387
-2.897359040018886,1.105536580761581
-2.893739518773356,1.0982983889708573
-2.879525529146797,0.9732542978448535
-2.868366273902547,0.9404214079977415
-2.8637829102351153,0.8532039254872623
-2.8619083706942927,0.8747306709953755
-2.8617918925472026,0.8592498546402358
-2.86124542460713,0.8922675805521243
-2.853365553339234,0.8433770815725917
-2.833369363476475,0.7927167185754415
-2.83288282293426,0.7789481500491325
-2.8324869381171958,0.805132444958441
-2.8276419076524273,0.7775120830930646
-2.826147782022235,0.7798749186174333
-2.818353304399218,0.8012902725113374
-2.812589746988772,0.7875070428586665
-2.810413268722828,0.7914869686702847
-2.7923829436265946,0.8167716422331922
-2.791213104255473,0.816963673045588
-2.7871724702976204,0.8005940338585976
-2.7851693984754187,0.7656882227066526
-2.784009389017071,0.7834676432560688
-2.783450263799801,0.8261189007187214
-2.773983634841014,0.8357672250627917
-2.7636459481829343,0.8744969062895988
-2.7554617398721097,0.838638977127309
-2.7466896800385143,0.8625755050749766
-2.744968401996819,0.8875570674758652
-2.713325662449354,0.9057790453242202
-2.708607005649137,0.8748854723539741
-2.703499450458709,0.855019588156273
-2.6998024084697665,0.8733101436677579
-2.6988463196184354,0.8652788097671786
-2.6980000891486857,0.870327501767478
-2.695049547455798,0.8561709987559397
-2.6949870992165974,0.8233433423334988
-2.6936600059350386,0.8286553593593083
-2.680736163707066,0.7774734730875956
-2.670279747625121,0.7252585555469265
-2.659340609964703,0.6652463725004812
-2.6549822374552656,0.6643112595415098
