n_harmonics,base_freq,magnitudes,instruments
9,3.79098039587281,"[ 1.15135929  0.59877858 -1.28390807  0.30235175 -0.20906733 -1.00815833
 -1.46316757 -1.49392503 -0.46580569]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.999721523966867,0.9860977391656727
-2.999599400824743,0.9651079414228889
-2.9878572773408982,0.5040066270148971
-2.986793402960844,0.41005038664093846
-2.9851357855481444,0.3546994993049543
-2.9784230322313974,-0.08217464355681692
-2.9759657742221046,-0.2170378392806711
-2.9716165779355306,-0.549365911407988
-2.9696760889990292,-0.7026913197362487
-2.967206541213656,-0.8605530117669303
-2.9665882772275713,-0.90490259357904
-2.96487755838041,-1.064684837641635
-2.9494520841690446,-2.1527962857286926
-2.9367791017673825,-2.887936125250055
-2.924139427906331,-3.3938746594143105
-2.9141127862627707,-3.5525976160580557
-2.9140599414567108,-3.582253108123037
-2.910457606374621,-3.5445066096716222
-2.906357476095123,-3.484240773877479
-2.897804149053462,-3.300706683553893
-2.890293717711457,-2.9692040769381025
-2.881546722729613,-2.518056665918114
-2.8802357114901436,-2.413143855688463
-2.8674424972061567,-1.5057212871268224
-2.866776572802369,-1.432495806741779
-2.8554292233616794,-0.5182536896765583
-2.854919130248308,-0.4515186763135554
-2.854674070754207,-0.4357843399400754
-2.852465478600788,-0.2928125686531038
-2.8522182122239492,-0.2550950390350195
-2.8448168425694247,0.3871171711318916
-2.8446837103379243,0.41704091771709484
-2.8410462323119816,0.6773911056739995
-2.833865233760276,1.2373547000510206
-2.830566416685352,1.489249921846357
-2.8263555071414377,1.7914276478268274
-2.817771207921658,2.3446381612690455
-2.8175146652372396,2.3656451941215324
-2.8144261923932494,2.5270603026722918
-2.8044808806329327,2.9862969032702766
-2.802456679601283,3.078618461227725
-2.798427021428969,3.2293303479797015
-2.798360060686668,3.2304966811114517
-2.792807814410059,3.414189271014245
-2.7917990148185714,3.4551583946760336
-2.788674008971284,3.5276176457852313
-2.774570009375766,3.816619168267849
-2.7716169454327053,3.829414974449219
-2.758649983091142,3.9252054670441328
-2.7524909651821305,3.980117791185448
-2.7477309326378965,3.9866404886633173
-2.7406875852853037,4.003988867818286
-2.728748497948314,3.991987466180655
-2.718231708109228,3.9821581564397817
-2.703955756868437,3.942972497925697
-2.7005091582803136,3.9447462808658327
-2.699627787144153,3.9031236044581057
-2.6936082402684702,3.8353159129485994
-2.691304971582224,3.827331949437964
-2.6889535358810717,3.7536644919322093
-2.6725349450840064,3.4683706378957395
-2.6708759493637206,3.3954129877692356
-2.669892543294723,3.3882871995423978
-2.6622051455231865,3.109030771022598
-2.647829774526029,2.463149172857565
-2.641079638613613,2.094065383725623
-2.6398312698125146,2.0286098020242336
-2.63386226185316,1.6647104283926148
-2.6278822069421826,1.3166383433316502
-2.6167216843025773,0.6001183427975866
-2.6131100019885034,0.35049991647942436
-2.609408784744174,0.11036323854190884
-2.6041587363531367,-0.2105881534457286
-2.602346618068983,-0.34455591526484186
-2.5906425996139295,-0.9546071471869646
-2.5893099345752155,-0.9839283928914972
-2.5647537386197574,-1.7154051595147053
-2.557469052169947,-1.7155548761659136
-2.5548006959438503,-1.6849469390207303
-2.552911852727358,-1.6900896049864547
-2.5506552258951602,-1.6816435234771514
-2.5439487474159694,-1.5546059675185155
-2.533130424965246,-1.1737372881907235
-2.529802214831488,-1.0320830424678944
-2.528138308167012,-0.9323804916795092
-2.5231266970586566,-0.7102034543032328
-2.52135127650869,-0.6150821196480267
-2.5212130758530718,-0.6235109030003758
-2.5205101556428886,-0.5647744468881162
-2.5185116705063963,-0.4803967405520974
-2.5164431270918497,-0.34144537814393683
-2.5114977408103956,-0.09829544177457047
-2.510085707438167,0.001026111727496188
-2.5095522198063227,0.009256563786057178
-2.508007476245117,0.09052596287728584
-2.5044061612933355,0.30790798187326823
-2.4998079664634396,0.5419480197584107
-2.490246533812132,1.0882577627671257
-2.490197657351178,1.0803111718755831
-2.484677122769678,1.3627086127758175
-2.479596558752376,1.5848573827104557
-2.4675420856429153,2.019379516730959
-2.4647419171130602,2.0973758390309385
-2.4607876332076746,2.1790597239863008
-2.4591120697941444,2.1675518834771097
-2.44328030559846,2.2679556453178398
-2.442841583330611,2.243785864432525
-2.4355677368223843,2.2195323102771987
-2.4309054789958924,2.107807343845062
-2.4254724984782667,2.005328579869904
-2.4087730049082126,1.508678340763383
-2.4047861035361864,1.3728015858623432
-2.400666722033196,1.2111069684355593
-2.394387806038491,1.0424003679545655
-2.3904320229517055,0.8773209051644427
-2.3799101907459477,0.5524795679722693
-2.378352434214376,0.533020019952935
-2.377013742316926,0.4689222771871414
-2.3734084655967758,0.42090007229494847
-2.372956297359986,0.4125734417692712
-2.3635507620740257,0.20132648571021397
-2.3619224827442773,0.16134881554646802
-2.35849601853469,0.1071334449991112
-2.3500448879799407,0.052442569993120206
-2.347719017927493,0.015988083397601858
-2.3470039882627347,-0.007240694405211655
-2.342729880423105,-0.00034757952589865686
-2.3194887678586165,0.08681573097072028
-2.3126164664752578,0.12927932778518247
-2.3002980974322087,0.23796627606472018
-2.29674791984031,0.3006668135549063
-2.2955539947759873,0.3017618926022455
-2.2915812108821303,0.34216696668109675
-2.280416940013364,0.38260513299690485
-2.2749420026540417,0.4321552860401162
-2.2728436110207753,0.45756455120623823
-2.2688913108938054,0.454615045546321
-2.265739000546856,0.4181082699403922
-2.262928551768738,0.40685671035670085
-2.2592550151192654,0.41950232998095927
-2.2537241040770457,0.42675013776688175
-2.2422830665601694,0.3585125049977376
-2.2409148164712676,0.35780053478396395
-2.240236078269575,0.37259854516142726
-2.2285040548097275,0.28104468423995405
-2.2270410043964928,0.30922607008095887
-2.224885258898633,0.28903633145908686
-2.221793969352044,0.25955791289160685
-2.2206106714193674,0.2686933742256838
-2.216220189868377,0.22896921533272652
-2.2147457163847544,0.23033077012926123
-2.213179571847517,0.24367555246527114
-2.198740830000046,0.18603638309756187
-2.1964194107590425,0.1979045480663208
-2.1924985481206916,0.1965793498521084
-2.1838103353191434,0.2073882869726736
-2.1680211577614497,0.19827196093262855
-2.1556444029500454,0.1848392783588929
-2.1521451423825155,0.19227528165028773
-2.144135990118614,0.1149384030906538
-2.1438764947340747,0.12450457312754902
-2.1438237087206593,0.12837558447304062
-2.1397329753203205,0.073542506010662
-2.134522241238037,0.031144978868624478
-2.13157211718996,-0.03080186459102583
-2.1312599864330757,-0.03131295742263562
-2.1282563735369218,-0.10087443345631616
-2.124516587721036,-0.1483572811728303
-2.1225536287189417,-0.19781664428271542
-2.120908211355453,-0.2206663765370135
-2.1080764159884153,-0.5933576077790166
-2.089542490944954,-1.2403233968690102
-2.0856717430659635,-1.392127049160502
-2.0732778154149427,-1.9021542189500136
-2.069832406855447,-2.0204095302525094
-2.0648314877928025,-2.23901286099084
-2.062981019405184,-2.254499791299321
-2.051251965826774,-2.6678674468085775
-2.041528501511408,-2.925416639617854
-2.033904777350542,-3.044745851659608
-2.0338805253153245,-3.0428614260256994
-2.008435901428589,-3.0426382650049
-2.0035340815100793,-2.954975751793967
-1.9999473277113509,-2.9401595195614956
-1.9984616117886966,-2.9094329626336837
-1.9975053624678003,-2.896019467550029
-1.9948437554720877,-2.8338277143037782
-1.9938898119307233,-2.809052716126047
-1.9894962420874636,-2.723348778214461
-1.9885828351730057,-2.708024159476734
-1.988223650755347,-2.680600601700594
-1.9762858897938933,-2.340779886385228
-1.9627465782964122,-1.9700536336923054
-1.953916152551988,-1.724000587016874
-1.9399586625847494,-1.3980994912821274
-1.934434492221737,-1.301594367971414
-1.9330633825474055,-1.2366775110710233
-1.9120310531885611,-0.9621814361087302
-1.9107477937189805,-0.9701720672643064
-1.9017389435029022,-0.8514344469675087
-1.8924511805681403,-0.7522797670960573
-1.891826447291477,-0.7538666852946736
-1.890736699809864,-0.7200174024091073
-1.8889480149404627,-0.6842975034762792
-1.8788682673425379,-0.5260246977786917
-1.8731085663292482,-0.39394692895129807
-1.8592689157448639,-0.044278866701441016
-1.8588063970250148,-0.021197999371820264
-1.8510069678415604,0.28581627436607177
-1.8497031953326286,0.3363148041978808
-1.8493752300575657,0.3624781747061315
-1.8158174213656306,2.0581168984279756
-1.8085087544377787,2.431876002770758
-1.8050771935891312,2.5752592617820365
-1.793422493347481,3.0301644661054983
-1.7837763163190277,3.2395548754308883
-1.7762580955359388,3.3074325538010934
-1.7762262522841448,3.323469238541205
-1.775627126436155,3.3212110370154573
-1.758131163074523,2.9927023738531524
-1.74327801883637,2.1652280142311455
-1.743017024006693,2.1867163842287822
-1.736529509186361,1.6588475354225896
-1.7324522796584854,1.3362396637894107
-1.7273154684400598,0.9039908053471039
-1.7237158001979067,0.5702497573743933
-1.7210908635613553,0.31074368709957606
-1.7175932111512369,-0.023472635892723272
-1.7150384867220676,-0.27807022055502606
-1.7059920631694945,-1.1460377680972913
-1.7030606448053165,-1.3971242105202795
-1.6969230728708675,-1.9574693171480388
-1.6810545416031732,-3.1266547277874372
-1.6746707254161537,-3.4378058223639423
-1.673120010746945,-3.4619965127923904
-1.6590412356565492,-3.7657745225021184
-1.6420724833161942,-3.3492703201909286
-1.6260833510163017,-2.2614517802265612
-1.622997392095586,-2.0128905984707828
-1.6166527172314,-1.4749929616767128
-1.6144253858242834,-1.2793612532271208
-1.6087045567509872,-0.7454035156084655
-1.604653892774293,-0.3557902725632073
-1.5991439505204608,0.19878631071725594
-1.5977582054390465,0.307449176515895
-1.5876455523964672,1.1328579288697838
-1.5752705208227205,1.9589340146643317
-1.5696773831005137,2.1999510208206807
-1.5631366910353277,2.347812158147887
-1.559576944669115,2.4139355028329
-1.5457152282887416,2.2560493735290006
-1.5411727982748624,2.063103141183478
-1.52511178925766,1.0436040840686422
-1.5100063748056982,-0.28785415478178583
-1.5002195731176247,-1.263302063219294
-1.4987903623199281,-1.4142472167071398
-1.4914055185583865,-2.0401194597294157
-1.4863427358122379,-2.433647556202733
-1.4797960225092535,-2.962601442020186
-1.4764874755804218,-3.1834146110759636
-1.4735248667235192,-3.3492525841583727
-1.4625258315530207,-3.7848796286186834
-1.4490206719598229,-3.9376136435228646
-1.4467052444496358,-3.873242161404344
-1.444472714654096,-3.817831287920401
-1.4353700423214892,-3.5018092540909698
-1.4295376888416667,-3.19868028207813
-1.4273154379372845,-3.08601436839937
-1.4198195241032023,-2.575455765099629
-1.4187571197346718,-2.5220164303943315
-1.4140640105470077,-2.1465627731148516
-1.405477364754741,-1.4858068859706495
-1.4018947535451276,-1.1872445800881861
-1.3977361547654774,-0.8487923135480508
-1.380602662777623,0.3689626366817481
-1.380283417900804,0.3964002246321183
-1.3564621580084841,1.158361396912552
-1.3542993343480199,1.1645719468768942
-1.3520811587944506,1.1355275801456568
-1.3478057377632013,1.08451623844249
-1.3475952917778387,1.0921996809140322
-1.3435677037432896,1.016437510179998
-1.338223543357929,0.8586113013111277
-1.3319038335876086,0.5695940960542532
-1.3218269639577962,-0.05239204113548912
-1.3163043653233877,-0.4075249433840661
-1.3049848252392815,-1.2212250226235126
-1.303103897947793,-1.3654002335464157
-1.2902265936594424,-2.276851236422077
-1.2855585844310213,-2.5621189339944963
-1.2837733359633285,-2.6683923386246375
-1.2828018730595454,-2.7132659581845555
-1.2702141427248173,-3.287616191522573
-1.268769727692468,-3.333836640999067
-1.2652345044777635,-3.4459872883229887
-1.2578166842969407,-3.5380945254858247
-1.252758452340481,-3.545094881440542
-1.242400944526728,-3.3601572810557125
-1.2350357566287997,-3.0846605481486886
-1.231008333674947,-2.898258964071328
-1.2233559752803613,-2.463430527187499
-1.221154595397419,-2.33211023012241
-1.2175670245247807,-2.0674442001086355
-1.209108099921126,-1.4238502127163746
-1.2023606639285527,-0.841407712774281
-1.1990511719703463,-0.6015955327262397
-1.1973930879410875,-0.4578132416349384
-1.196717215834103,-0.4165131135449569
-1.1918400533919484,0.006595848392354323
-1.1759068609768104,1.2865745098748713
-1.1746724691106316,1.3909896435869034
-1.1667290892592401,1.9487823468913978
-1.1541556585118935,2.681914726412119
-1.1419169399390936,3.2304962059088913
-1.1392821635846897,3.3088555528282937
-1.13867167661128,3.3155971462415046
-1.1304886731516248,3.552691094783659
-1.1269197569353415,3.6633384641921474
-1.1265211797184156,3.6345260850646253
-1.1231999241125492,3.6907953841094017
-1.108031090222543,3.8936287298332313
-1.1074825618026152,3.9019721711855158
-1.1062511700701465,3.9176940207368856
-1.0958774381705598,3.942411948704943
-1.0948022447926424,3.9694253474249135
-1.0899313577771947,3.973978929824387
-1.0888468324411271,3.9848374913156115
-1.0692198840229736,4.006583159324624
-1.0676666994817021,3.9879798374931443
-1.065227278519208,4.01990641900209
-1.0627864534426936,3.9943900808424675
-1.0581760473759785,3.9933971138103668
-1.0502722227872143,3.959519536366603
-1.0468043155107067,3.9488857385962906
-1.041571307969838,3.902482797355616
-1.0346975467051287,3.8580712904606322
-1.0264068604177248,3.712435015771087
-1.02225637417263,3.642577616736604
