n_harmonics,base_freq,magnitudes,instruments
9,2.9196719282681007,"[-0.40550228  0.23580904 -0.82453366 -0.57290191 -0.41817515 -0.70424365
 -0.0738128   2.05144826 -0.11779827]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.999868079902558,-5.317322633195046
-2.975704461363923,-5.517838476071554
-2.975693586186202,-5.511987295324469
-2.9628387186308727,-5.205540944684794
-2.961619951677654,-5.157327840185412
-2.9562574347376556,-4.94562035287921
-2.952724071082605,-4.7674002943869205
-2.9506934181825306,-4.669756093383764
-2.9418524141598,-4.133102305418343
-2.930425872716938,-3.3507089959685312
-2.9295351472917917,-3.279599777566947
-2.921379915958661,-2.650247123934591
-2.9131361200464134,-1.9990224793626288
-2.902569136433247,-1.1459835268476277
-2.8946193055904232,-0.5220217756655718
-2.888660975336126,-0.08810990229599772
-2.8745970164311903,0.8454962361875211
-2.873336021499651,0.9245921303287664
-2.8707870501980355,1.0640687780904856
-2.8704372240238096,1.074503442486282
-2.8649017165944834,1.3656929634329278
-2.864006385654264,1.4077384349506679
-2.862937492339956,1.453760130130329
-2.8521628738167104,1.868974806805204
-2.8471253388413573,1.9954286729910218
-2.84281125131035,2.084182296867714
-2.8380021610515387,2.156647915381974
-2.8375438594904825,2.163718510735487
-2.837080894175989,2.1602787910751466
-2.833297120092195,2.188050318061199
-2.815202160720699,2.0801796919040867
-2.8096331068295353,1.946401362282925
-2.800096030320109,1.673979462987087
-2.791407545413084,1.3682400823890422
-2.78924967132797,1.3062800243703614
-2.7873732876559316,1.2298813305528349
-2.786003578218123,1.1665881030092924
-2.7831517523506637,1.0513587826259885
-2.7695296374862464,0.46997700258458674
-2.7665500637905622,0.3472877107454677
-2.758834533773943,0.020126637136950717
-2.75240548367856,-0.23733028802065206
-2.7392836334712625,-0.7468670776566929
-2.7274853094696994,-1.102471136023382
-2.7074693674338293,-1.4954745967341152
-2.7068592331664902,-1.4991928581573877
-2.697781786025743,-1.5639573437745697
-2.684876090638654,-1.575525816531472
-2.6822976544910357,-1.5656426226101023
-2.6776272691609977,-1.5310243785015363
-2.6764283690280806,-1.5110737519091089
-2.675321817907569,-1.4980638319877044
-2.6528049127744855,-1.1585393362609622
-2.6460940320500934,-1.0155060761612233
-2.639271000858841,-0.8621207412377456
-2.6385194384606843,-0.8561275742934352
-2.6275762274035603,-0.5945527508397657
-2.6246387977663836,-0.5203109532196505
-2.6241478950275967,-0.5128193851804981
-2.623814580954999,-0.49981027770464104
-2.6177565689558753,-0.36167007739929535
-2.616328880254115,-0.3131477233364883
-2.6112646208668098,-0.21303008087015937
-2.5931727675138223,0.20496321837840364
-2.588964631265635,0.2827576967740546
-2.5881025029528817,0.31803693546903045
-2.587339854285034,0.3336973049348939
-2.5866145292759537,0.3317860864429797
-2.585035718258327,0.35605932524374245
-2.583007539377003,0.39725292452249983
-2.582084431418198,0.43322333795422635
-2.5802406071708326,0.46520597871006736
-2.576654842278874,0.5176001963235323
-2.5689568909427365,0.6622812146924308
-2.5605284714696857,0.7907518964909491
-2.5554794731395023,0.8724276348438436
-2.55447172644158,0.8831116787093872
-2.5507904875528915,0.9540925281592343
-2.5385925965321414,1.1030428207300889
-2.5328688232585614,1.1661962208727403
-2.526975949377408,1.2329448270728594
-2.5119521339557083,1.3595441329913625
-2.510734075449343,1.3697728717170956
