n_harmonics,base_freq,magnitudes,instruments
10,4.507376499269419,"[ 1.19646994  1.06430374 -0.43736531 -0.16219099 -0.00639304  0.11721409
  0.07921486  0.13538803  0.1427522  -1.12428554]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9956403431947685,2.3683860250202327
-2.989717115687881,2.4958870434523823
-2.9871056342302644,2.5340300651204024
-2.984885993106143,2.553613039262413
-2.9803245165602856,2.5648128286028973
-2.9706689007683504,2.465809692479491
-2.9578919130125443,2.1431635116630794
-2.9573593672274234,2.1259392116812235
-2.956894909172279,2.1124742946270967
-2.951639546442763,1.9337723537716736
-2.9402462144119945,1.5255077213744292
-2.92771434425238,1.1000547759129495
-2.9251335993454664,1.018996438002691
-2.924619163775507,1.0037700313909992
-2.923726848342605,0.9789698505405576
-2.9092198238507,0.6030340266254726
-2.901517613360792,0.4382033796329527
-2.8991779179611084,0.38880353265758566
-2.8946866195427607,0.2977526502977062
-2.873728597804048,-0.17211519360368954
-2.868522110567993,-0.3147021416488012
-2.863235717292644,-0.46814074912542064
-2.855114275140303,-0.7282477624282551
-2.849305911038571,-0.9182747890284356
-2.848115364284747,-0.956469739044438
-2.8328164867569283,-1.424268438161512
-2.8283287191902136,-1.5312180428760624
-2.8275482934960645,-1.548932958186431
-2.822622449159174,-1.6379356642303078
-2.8225100670127814,-1.6404532578719901
-2.820789936823502,-1.662805390947879
-2.8201614419720866,-1.6706553026431097
-2.814996063286359,-1.7129730021565899
-2.814654670916016,-1.7134007557463047
-2.8075582513278445,-1.6986891520702123
-2.78949271464543,-1.2790887489160339
-2.77535923008769,-0.6205757356812106
-2.773152199463705,-0.4993895082017375
-2.7718876013530087,-0.43008226515853965
-2.762532246837819,0.11062263415155521
-2.755623812076558,0.5094895203763298
-2.744901296690882,1.0735595742822321
-2.7402740639645646,1.2813356926107289
-2.7192756475502655,1.8508638446602976
-2.7187984496989896,1.8559870696041125
-2.7160244489622674,1.8802187011529226
-2.703709908200757,1.865713792455772
-2.700680805584991,1.8338942648122258
-2.6899185577841838,1.667180247438468
-2.686617531211474,1.6008839808357658
-2.6776363261066503,1.4078554792020253
-2.672414098861726,1.2909122110237723
-2.668513494640517,1.2020975292120533
-2.6666738836842874,1.1597368666058927
-2.664543271267613,1.112324047728589
-2.6615657996251993,1.0470790681993787
-2.6513093592892236,0.8221762507336525
-2.650476157947695,0.8052653533549584
-2.644121719199126,0.6632891586746911
-2.642455467785827,0.6229393915961722
-2.6343288092603316,0.41902198027038645
-2.6324763856225895,0.3665932115757848
-2.6233117288813217,0.07999216460674825
-2.6166131280870895,-0.17344623842313858
-2.6141336333637097,-0.2779279275557339
-2.6135790160825123,-0.3041534949663241
-2.6047094790703276,-0.7323361787773843
-2.598454807242321,-1.0801453429272452
-2.593640559465909,-1.366289178572408
-2.5718768065695645,-2.723433921488152
-2.567109889887602,-2.9905343786336895
-2.5657844406299475,-3.0615627979267375
-2.562462757693922,-3.2253121312889776
-2.5557818771181493,-3.497039452846586
-2.55196360723453,-3.6110761771936755
-2.5498290056664388,-3.661460937927383
-2.547787953856658,-3.6981053997651667
-2.547625800427322,-3.7015991487532696
-2.5206577804227663,-3.1535761328294147
-2.5126222199645936,-2.6427599007400566
-2.510879320492868,-2.516231443251145
-2.5060245193255217,-2.1395262695998425
-2.492421737312855,-0.9834735745311816
-2.485663331812659,-0.4138112150368474
-2.47384286376741,0.4559772135977163
-2.461760692494722,1.0537346142005444
-2.4605989988313435,1.094169044498053
-2.4565357418278317,1.198721080827207
-2.4532180571184408,1.2526057204612528
-2.446566479103925,1.2697877806306768
-2.4423592936704175,1.2200092861001233
-2.4423220833681643,1.2207060790460027
-2.437779370991406,1.121196594539464
-2.4275080087737964,0.7387940377572944
-2.420012014066618,0.35994580305609314
-2.418366208382553,0.2678137624864119
-2.4171796423235294,0.20057306164056665
-2.411174682477124,-0.14580922477805155
-2.400982323161309,-0.7375905031524631
-2.3990375147165404,-0.8460565250768501
-2.392771584093359,-1.1789537380012733
-2.378706737885297,-1.7826357035667824
-2.37782737360892,-1.8126587920860595
-2.371363077033033,-2.011735049855314
-2.3638481737302124,-2.188893457835247
-2.339013825062789,-2.5552994990809688
-2.3332448525972067,-2.6303294291126487
-2.3286099307381036,-2.6923431871329275
-2.318992678548467,-2.8422138440303115
-2.3159788284037583,-2.8911730749374724
-2.3138470490433205,-2.926499492211109
-2.313204536079069,-2.9363377846041354
-2.301768279758899,-3.109779945121661
-2.2944035380979297,-3.1868070545145106
-2.2941309973530175,-3.1883830512734135
-2.293588814859257,-3.192110810476958
-2.2900056114218463,-3.211272687521514
-2.2834777779387947,-3.196927860975858
-2.28144143423303,-3.181459256752526
-2.2790809642387986,-3.1539231743280385
-2.274210347801702,-3.069094229342931
-2.268802922652938,-2.923117255186185
-2.26035005547676,-2.5939076243499515
-2.239214969819799,-1.2978813022899593
-2.235044297505703,-1.0000607938382549
-2.217717406407462,0.13141143558080623
-2.2112311076475795,0.4426381536646852
-2.2031619299182035,0.6855859634405048
-2.1685943827971528,-0.24306960863920857
-2.1648170379990677,-0.4788575115882001
-2.1632216020863653,-0.5819820381765873
-2.1500660005036076,-1.3605368403064653
-2.144087180509912,-1.6162952586753607
-2.1377648104657734,-1.772045008828937
-2.1342594641391672,-1.7953859354851973
-2.129081399147509,-1.734618692568667
-2.1280662927625436,-1.7107067680128756
-2.121125812890262,-1.407884884438675
-2.111932165409952,-0.6560404198929037
-2.101887583015074,0.5801199047321464
-2.099337438989282,0.9511054312111814
-2.0989583948155257,1.0074810550505522
-2.079988819217296,4.139859008218922
-2.0751597774965154,4.9298397608592115
-2.0614879215189186,6.806159762453601
-2.055757137935517,7.338989807977957
-2.055260499769913,7.376071781643638
-2.054498169390987,7.43152813580287
-2.048713302364065,7.73137030999639
-2.047131181531204,7.774402538143212
-2.045343353945578,7.8048598228262325
-2.0299412917208635,7.176748382098267
-2.0182091455811153,5.723685607967605
-2.0139834546692708,5.040242729750665
-2.0047033888521706,3.3528019453048232
-2.003759569387188,3.172956068323948
-2.0027643465027034,2.9813144091033807
-1.9979433552659671,2.0493496456466476
-1.989261179692682,0.41973026386097567
