n_harmonics,base_freq,magnitudes,instruments
10,1.2948288503575864,"[-0.63986797  0.51200001 -0.30575581 -0.46757162  0.34184223 -0.5180851
 -0.79987448  0.65882441 -0.36653014  2.37329555]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.999000666212078,4.139500274534324
-2.993611212161815,4.0856669068746845
-2.992575894722508,4.075479930665828
-2.9846844818510885,3.968324191341667
-2.9828440604892443,3.9549118657929454
-2.9793432514976876,3.8907403929141906
-2.9768814408205797,3.8646017983785637
-2.9743037511018033,3.8292985656693044
-2.9668950124309896,3.71421145582246
-2.9464609020145964,3.3122692795889077
-2.9436979240771746,3.2617522232878815
-2.9384403810747823,3.1454945108409964
-2.9354723866007584,3.0959464994182544
-2.934562296228715,3.0703447433943336
-2.933568307008753,3.044089400841637
-2.9301923649589146,2.9621422889300972
-2.9218811291546483,2.7647699204154685
-2.9208734491102826,2.7522823355872656
-2.9175806789283802,2.6485132839546006
-2.899718993511005,2.2093433542970464
-2.895407440794163,2.098019519903198
-2.8871522942465235,1.8719337679158454
-2.885145240189858,1.8357520705247616
-2.878510720537399,1.6610067801563573
-2.8708031946434427,1.4561161184030795
-2.8666038710205664,1.3418152886728072
-2.860763815738078,1.2048678998841604
-2.8337422182590704,0.5809050654154692
-2.8215807499186614,0.3392395754521879
-2.820630126370241,0.2900176768134721
-2.81604611589343,0.1977622589140533
-2.812001519316645,0.13566603569552077
-2.8075618405780642,0.04571083731262743
-2.805313184314282,0.011037037360238177
-2.804442086476628,0.00029430406747847377
-2.7981559201269945,-0.11846985201933394
-2.797406420807516,-0.1264728052480716
-2.7973623794409024,-0.12119858663278335
-2.796701346251624,-0.12647190376755243
-2.7956158144090173,-0.14540757333191356
-2.7951091174066987,-0.14206820982696758
-2.7914610789239163,-0.21540844806199805
-2.790498011509908,-0.22075893177101402
-2.7844478420420273,-0.29652411521232275
-2.7810343966546953,-0.3528442643868995
-2.7653496817434218,-0.5180469491708447
-2.764399517979588,-0.5418127904866284
-2.758385032818685,-0.5810347456422474
-2.7579684315009843,-0.5983106064931769
-2.752013040809805,-0.6199156915203433
-2.7504561897024633,-0.6535618577173996
-2.7396764803598552,-0.7029181438940151
-2.7368008350281166,-0.6965380246226928
-2.7365394382632564,-0.7025157244330673
-2.729538640949184,-0.7332631481814565
-2.7259805068624265,-0.7384144308062663
-2.715818331064633,-0.750222782141566
-2.7132753028527743,-0.740654457683538
-2.7121580092646633,-0.7430283150906349
-2.70928600308526,-0.7464015371931995
-2.7030950105156393,-0.7418173127843954
-2.695009785224784,-0.7288342336511899
-2.690485842426508,-0.7083317536556573
-2.6761572286379964,-0.6607765169324061
-2.6723424580402124,-0.645851702676041
-2.6698981571100657,-0.6352201751887837
-2.6657200481897645,-0.6284501518498908
-2.655813303200744,-0.5701350479286956
-2.655376250186216,-0.5764348658934778
-2.64896686333101,-0.5494160149615167
-2.6434875913772338,-0.5326250082022203
-2.6385517255440405,-0.5106447842596612
-2.6381876287392347,-0.5015844554551485
-2.6352067794918854,-0.47049236558294444
-2.634173591398934,-0.469484235560527
-2.634021723337308,-0.48247281574317497
-2.6293129957985535,-0.4537965199445343
-2.6027316525649287,-0.4009135274003598
-2.594560600992139,-0.4047361240909746
-2.5899201990617122,-0.37506209308072735
-2.585028596236774,-0.3893604479283158
-2.572491985796237,-0.39446683386230763
-2.5615118322648676,-0.4530766265820534
-2.557710768689512,-0.46920981232789266
-2.5364854249034954,-0.6359063815817823
-2.5330328932894064,-0.6603895706805355
-2.520050857553354,-0.815098436327434
-2.517296804608934,-0.8478561312044897
-2.5140220706184437,-0.906742117696486
-2.5120487851552786,-0.9285967841724795
-2.509499075351189,-0.9599049489763185
-2.5056616217764174,-1.0106998663206723
-2.502023658530287,-1.0853759307088884
-2.501809858498272,-1.0791414908349724
-2.4973758207096655,-1.1503674802187163
-2.4969356117780213,-1.1617358244324403
-2.494794827642478,-1.1888091430144367
-2.484889227486532,-1.3910101080580957
-2.4728724270980864,-1.5963984714687838
-2.4558182899217726,-1.9326929565947348
-2.442692771578475,-2.2206193718673033
-2.433487573314456,-2.4275824582228833
-2.4305466650269687,-2.484827806246728
-2.429535578249149,-2.5151527125548236
-2.4255295171370497,-2.609255928536281
-2.4194149624889114,-2.7290893086532213
-2.4189022386981005,-2.720234938457047
-2.40689225442254,-2.977187308346857
-2.4046172464037534,-3.02897377215725
-2.397367345560754,-3.1714777104993668
-2.3959303424666865,-3.2037831360039886
-2.3913745263873114,-3.31045983574823
-2.3691992489427505,-3.6434248448837336
-2.363272866900113,-3.714613360162477
-2.3617740372278155,-3.744974409124748
-2.352659097607466,-3.8487808121285805
-2.3389091619146245,-3.9641181490128172
-2.330595906071129,-4.00955350915376
-2.327714647329199,-4.009880219560252
-2.318490699928295,-4.037551204627234
-2.314888101005666,-4.014865488021564
-2.3041857618478385,-4.013087527039611
-2.2940992858937244,-3.9341324961816877
-2.2937668005644474,-3.9435664399345245
-2.2884965787435076,-3.8865417957093586
-2.2853921930530916,-3.855406660442393
-2.274912532686514,-3.726480725643462
-2.2670931940725287,-3.6204691832023346
-2.266928140450424,-3.602097453149652
-2.256323666019684,-3.408755480961126
-2.2460238896195803,-3.1601973617891814
-2.2444913293228876,-3.145413288906876
-2.2430886200477316,-3.088103079787379
-2.2418976023652735,-3.075372852644318
-2.2405864706452503,-3.0374583451911517
-2.2326902284815695,-2.8211383678305597
-2.225332616290137,-2.6051922242492345
-2.2235688953487127,-2.5511632057012763
-2.2163050867900256,-2.3237030854474714
-2.210742919282521,-2.151529371142344
-2.1974627063798327,-1.688350178616028
-2.191619203805181,-1.4881859407310378
-2.190904980645739,-1.4643554318800402
-2.185577313128074,-1.2544152035638965
-2.18190257117132,-1.1058679487526644
-2.181341522982847,-1.1004482066212917
-2.1732888630441423,-0.7948239677670995
-2.14859180444959,0.16674368516670812
-2.147896834336299,0.17460022054520516
-2.142240230013146,0.4206676971549608
-2.1408007926142303,0.4684998795583799
-2.1367393735341556,0.6343304716780852
-2.1337818237436244,0.7432693584347602
-2.1268471649916005,1.0055970385244877
-2.126583499142943,1.0308729377045418
-2.1028846300857147,1.8450730190833986
-2.099479254879918,1.9565884706162358
-2.099468247019295,1.949482966942088
-2.0952299324136696,2.093346706538057
-2.0942643684950024,2.114586005126894
-2.093829443379352,2.13376255657737
-2.0887666361860173,2.279190434923219
-2.0872741617580246,2.3533998426796745
-2.0782366479839354,2.5896037662405083
-2.075322273625318,2.671044799706708
-2.067557079362026,2.8615791064372513
-2.0663161335766933,2.8871319499883734
-2.057528035097417,3.0750475830397805
-2.0527568541264714,3.1670374232334306
-2.04306864426291,3.354058814424704
-2.039617737908414,3.3816017929789246
-2.037645514487553,3.4048577434050022
-2.035544547787559,3.4612003594082177
-2.0336208323126934,3.4643114324507156
-2.031661374719037,3.4886805639350182
-2.0296084026316796,3.501526975819405
-2.0272838249553153,3.5319599531044403
-2.012991879101256,3.6170863875505126
-1.9972511361277268,3.6206998378119923
-1.9884977190662676,3.575010435479919
-1.9813275873433773,3.5303848168605207
-1.9759846476782217,3.4874913075731544
-1.9707507419821761,3.4252484130813112
-1.9688852019278946,3.3909204826507864
-1.9666374061546024,3.375196105096184
-1.9515805741978314,3.118533803746718
-1.9490898951022573,3.080313353248931
-1.9436779798051849,2.967428466899783
-1.9421666237720292,2.9313824408009728
-1.925873068686196,2.5405427142982013
-1.9238920981919074,2.490625750455457
-1.9048033449744668,1.9436506896207928
-1.8991926599130085,1.787424949237602
-1.8989190907678506,1.7816084393299996
-1.8668030181658388,0.7528636069646356
-1.8580272694088535,0.4732157225685614
-1.8510951744360682,0.23156739585213054
-1.8446130958476057,0.04708273937197576
-1.8340724471696206,-0.28937063961035964
-1.8255619149362021,-0.5406396145638537
-1.8253514039384566,-0.541563286980048
-1.8099756286866457,-0.9809903918813629
-1.8001975644925285,-1.2301795738393049
-1.798609902423461,-1.2736296990365243
-1.798260887628764,-1.2864977823023984
-1.7966850576238829,-1.3181138802213197
-1.7946827547592528,-1.371625216503972
-1.7905221708454735,-1.4681281351098214
-1.7817869950294432,-1.6436632669865434
-1.7742543532079242,-1.7861213991263414
-1.7727795529309074,-1.8160837907450786
-1.7670505618309174,-1.9315384928512582
-1.751728695001023,-2.117338902392551
-1.7481426084036593,-2.166835057509592
-1.7439914811792816,-2.1936289868087484
-1.741721713906371,-2.223456987636938
-1.7308934627887715,-2.301654908525534
-1.7294647339783145,-2.316705372364294
