n_harmonics,base_freq,magnitudes,instruments
9,1.3924510839396893,"[-0.07160825 -1.38535718 -1.41151056 -1.78874478  1.4881677   1.11615284
 -1.75704312 -0.36958581 -1.51022219]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9968722170540385,3.293512365765191
-2.992487629406877,3.2098832914437176
-2.988400806685676,3.073592559755221
-2.9879934365139893,3.0827130581646514
-2.987460926705138,3.085952428811382
-2.987383262966762,3.0695781647301374
-2.9812274671021965,2.941512935915411
-2.977391245044138,2.8455746387800205
-2.9756937266022963,2.7775751823494543
-2.9726069925061696,2.7408144434181523
-2.961120778719522,2.369122613700585
-2.960894718034549,2.3811085355700388
-2.959501809339595,2.3554100972795893
-2.9539274460006473,2.208663389445914
-2.9394509892758993,1.7487362166178186
-2.9391883418476925,1.6985451575535906
-2.9380732613633467,1.6695069293579567
-2.9329976705165777,1.5289108218876029
-2.931085909841262,1.4892825178617057
-2.913130252650691,0.8997676095045295
-2.9122287913614677,0.8597831748634644
-2.9060489165998797,0.6111993502029476
-2.89608989979733,0.28503443837804304
-2.8941031627999374,0.2342154374184745
-2.8935593896449263,0.265057350606259
-2.8932636199684776,0.23655752610022834
-2.8899601468496283,0.08055000290783952
-2.885708074570265,-0.030294111895253793
-2.8766264032112927,-0.3186203900930899
-2.8754359580332474,-0.3660323705896116
-2.8655170622098387,-0.7665528419802361
-2.8618536970990567,-0.892913518326524
-2.8587220889356173,-0.975940596814437
-2.857733406727286,-1.0298471024169809
-2.850951148595897,-1.1974654912639073
-2.849235574027576,-1.289890064188162
-2.842915007797962,-1.4847149667221908
-2.8364122563071072,-1.6350125807730904
-2.8327290999104564,-1.7570103815334417
-2.8103887479301575,-2.424569476241917
-2.806361184270893,-2.5247173653740083
-2.806213704578827,-2.5651415584001667
-2.803375203495913,-2.5513596001220615
-2.767332719598331,-3.357819402257915
-2.7650511665349855,-3.3609732789251763
-2.765007427124498,-3.357634120049185
-2.7548619308122175,-3.5511321739913484
-2.749246557290925,-3.6151685219231853
-2.746006481522296,-3.622549336088089
-2.7414704053000767,-3.6797500957932905
-2.738412474556565,-3.7341152070341104
-2.735879510736163,-3.7227435894091196
-2.7345258215295933,-3.7559007722355355
-2.7311328122641334,-3.741121608818556
-2.7278607975023865,-3.816043813920933
-2.72588727133248,-3.8000482028100784
-2.7118792147491066,-3.8457068564694126
-2.708413234863103,-3.9243646888227084
-2.704407936329421,-3.927121661897379
-2.7004412804011584,-3.9194016629253485
-2.6966903203864234,-3.9296796920676673
-2.686806678723104,-3.8790563403292397
-2.662546981736964,-3.793016532744616
-2.6497034252459857,-3.7214305547400293
-2.648487136790248,-3.666817133623024
-2.6474067295328605,-3.7202823671912086
-2.6442242364598196,-3.644854064432045
-2.6255543628451474,-3.523307233463373
-2.607560455053117,-3.244593187274463
-2.607140888624092,-3.254717826405843
-2.6051419842514028,-3.263977929456586
-2.5989092559127887,-3.1502181623953263
-2.5963751878215877,-3.126755243816252
-2.595534025563226,-3.146310589403326
-2.5715383702624606,-2.840544083332697
-2.560243122435664,-2.706283461569143
-2.554184574753356,-2.6047323297658513
-2.5494059098641033,-2.5411086254339073
-2.547844036757672,-2.48475611082411
-2.5197214916721844,-2.169572771296956
-2.5107425333930022,-2.1227765616245717
-2.507555431089845,-2.0913943217600486
-2.5071484262991826,-2.0840671105315804
-2.4997659138663257,-2.062345503882218
-2.4924985122615415,-1.9752521934806333
-2.490539590889232,-1.9441829305198068
-2.4829992447071705,-1.8904781968583646
-2.481312459972316,-1.831595743038148
-2.4641456503133874,-1.7558579562261447
-2.455821205460011,-1.7449600917700947
-2.4523987665974873,-1.7167153142480607
-2.452392398438432,-1.7592695713008433
-2.4493091014250847,-1.6876883778408303
-2.4483964547952555,-1.666934501095521
-2.4467345733292905,-1.7774211499418153
-2.444576021319027,-1.6682375975433748
-2.435001271787354,-1.6234433752429558
-2.43271459216386,-1.6080084214484367
-2.431877609527687,-1.616323901374204
-2.416762214464054,-1.5559502033541102
-2.402185535719025,-1.515583006972313
-2.3981341822178335,-1.4691168466402418
-2.3980218465634575,-1.5115065156081986
-2.396533324224724,-1.5137141027471106
-2.3964520771616185,-1.5468687413133608
-2.3769345831516824,-1.4838521046513984
-2.373855361628937,-1.4378802660397956
-2.372269735994989,-1.4543562754054264
-2.370811556107744,-1.4022291776155331
-2.3691241354233394,-1.4218308208715649
-2.368945328035639,-1.3901225892099702
-2.35061558497523,-1.3472942176342386
-2.349918837272912,-1.3920418882826116
-2.341574986436752,-1.2731291767189687
-2.34132958362398,-1.2887707032359303
-2.3333780205585644,-1.1886693828908304
