n_harmonics,base_freq,magnitudes,instruments
9,4.781876223713996,"[ 1.46071954  0.69943168 -0.27920729  0.50539398  3.42925469 -0.51525433
 -0.59704762  0.35608816 -1.2708531 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9918759638425128,1.9251834006220288
-2.9901938681125912,2.0533151493612545
-2.9852623434938903,2.3195083830191225
-2.9839075521933722,2.4252631490479737
-2.98051787043973,2.644972912836892
-2.974562135947504,2.9947937561586784
-2.974231320435195,2.9322245438590975
-2.972574718426747,3.0971912193629283
-2.970081496134199,3.2027721813429024
-2.966865918418546,3.400341520904157
-2.954980851671552,3.7215620755638845
-2.9477714535981514,3.707576467295451
-2.942729624542069,3.593160513561502
-2.939774782675815,3.4773819716825654
-2.9377216209278743,3.3752532703618097
-2.9346142193252325,3.2427245968536855
-2.930145734655076,2.866268562506226
-2.9291617897397924,2.8083619677548715
-2.9187299810275347,1.813131256650727
-2.9102497370100218,0.7479311565876327
-2.9062618434963876,0.19814772134892714
-2.9011495848651396,-0.4970026557089072
-2.8979637135822145,-0.9855381055523041
-2.886952106842146,-2.421498330151208
-2.886091186168609,-2.5088398797582556
-2.884634287476839,-2.7406941097584334
-2.883589073417336,-2.8199156435662793
-2.8802024195083002,-3.2087397524293158
-2.8796046839844442,-3.2315025633758054
-2.878360899343073,-3.3785012938579913
-2.8681398653884465,-4.196381076698372
-2.8529240287966666,-4.6639674322500735
-2.851612580269264,-4.57295861160027
-2.8476841062962484,-4.528661714492529
-2.828489800663796,-3.3115006480930447
-2.827227244629836,-3.2053194085200056
-2.82629858260937,-3.1117236653500573
-2.815615480463377,-2.0944127944614666
-2.8144338785589857,-1.9695580722519612
-2.8063878262462225,-1.1858958618930076
-2.7989685912789195,-0.5913237742553165
-2.7866716136558316,0.056850530163469026
-2.7799171721283016,0.11623208857211498
-2.7781350049044375,0.11813894214148085
-2.769190813817752,-0.04722784743425246
-2.7690636102378168,-0.054853975456738535
-2.7439362975743578,-1.9092951726953735
-2.7414810716584386,-2.063409706691874
-2.740575124151346,-2.208846079300001
-2.73693567045074,-2.5145662171232313
-2.7309029944356213,-3.0548273197388554
-2.7240467932442227,-3.5245738375642963
-2.7141841960655846,-4.037809284458178
-2.710405870057068,-4.156305281501608
-2.695414768823582,-3.9002407970252335
-2.683701445764634,-2.9958929808045855
-2.678391469024905,-2.4531967834189436
-2.677584915635687,-2.384326184857952
-2.677233544216314,-2.354925155063388
-2.676217808751521,-2.1715508288905996
-2.6725221443914524,-1.7289675495359784
-2.670627009887256,-1.4805478410509036
-2.667807043654699,-1.1526703355208858
-2.6658242730209016,-0.8675176852473193
-2.6654528744804757,-0.8178339717472891
-2.6536224142638876,0.890402281265745
-2.652682363451825,1.007530594295906
-2.6519347467218344,1.0991661880320165
-2.6383930607351127,2.7357047142457045
-2.6265743727943436,3.7391763734940286
-2.6250305309862263,3.7973015172497617
-2.618550764230399,4.019945380835849
-2.604895574957637,3.9984612690238532
-2.604672699078771,3.992957341420069
-2.598752091664732,3.7135713832810744
-2.589795802107779,3.097943224365434
-2.582948374869261,2.453814894916708
-2.558196375030879,0.12172548703517523
-2.5427596540363773,-1.048392693833016
-2.5336160913857437,-1.4573001748079388
-2.5326001848774498,-1.4563077064148844
-2.5232329162703473,-1.6967728243440332
-2.521187888707778,-1.6387128774014919
-2.5089585154534593,-1.4992544053029062
-2.491590362402275,-1.0076647895503499
-2.486355382618896,-0.7697717594405977
-2.485194507359513,-0.7584186225980177
-2.485070897678984,-0.7359132633753097
-2.4814053590900134,-0.661443977982966
-2.48127864151789,-0.6078438180180802
-2.472745441897088,-0.36292386020965495
-2.4619425848183836,-0.0635284487706013
-2.459387343912649,-0.06385553813932317
-2.4564740113250423,-0.023053684968741796
-2.4489969800899365,0.00872959543958331
-2.4458503434123156,0.03969328546942475
-2.44364384459083,-0.01217272965836664
-2.4346718347075513,-0.04564034116783972
-2.4344554351464422,-0.11002589971705222
-2.4325552118856346,-0.06155034406779684
-2.4317575201335604,-0.07682721399863245
-2.42919658518381,-0.12920447430158416
-2.4271717034331113,-0.1277943355607036
-2.422763454867414,-0.25543887486146477
-2.4182376899826017,-0.34822847941670565
-2.4084957740694914,-0.3961468947299799
-2.3846031881612673,-0.9339336732116019
-2.3743954314681,-1.1407478582568977
-2.3702172624131643,-1.230016854133097
-2.3699783836556634,-1.2601254253715921
-2.366196474989146,-1.3300793881233934
-2.3631149522671864,-1.3813115688427826
