n_harmonics,base_freq,magnitudes,instruments
8,3.7672165379570797,"[-1.02592489 -1.49741685  1.06627736  1.08613929 -1.05310039 -0.08034281
 -0.17673511  0.33750795]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.981689682375219,0.3361841427087831
-2.9768243212712937,0.2649371298726456
-2.970774719515415,0.19152576069893693
-2.9637970592925544,0.10460389846842762
-2.963448160147946,0.09957308010694449
-2.953669219286909,0.007078918696318583
-2.932128853804473,-0.11441596158363944
-2.9269775375735287,-0.12429533006798625
-2.9266592206861843,-0.1243212607415249
-2.9199013735623454,-0.13535476700482427
-2.916505859885456,-0.1349914835471552
-2.910640349863786,-0.1308001488964036
-2.903154403590406,-0.12785560214009
-2.899433303887373,-0.12370084070833993
-2.898584411704161,-0.11821827482792811
-2.8938357826877867,-0.11024059371120556
-2.8934789658090363,-0.10596698027916641
-2.8859433637350587,-0.08850769735008357
-2.8834742882792477,-0.0815635030299506
-2.867627823613397,-0.023446790709776493
-2.8660269773029485,-0.013777301291832368
-2.8652433463424782,-0.008164925275435714
-2.8646828301623506,-0.008713100466754156
-2.8556001502701736,0.052794066597375
-2.85443640868721,0.055881961484531464
-2.8478756553771003,0.11036767953504299
-2.843297482329011,0.1512544251297171
-2.837625624861362,0.21292810018287023
-2.837385288378667,0.21737375194889666
-2.837046969756944,0.2244401184962088
-2.836705666927851,0.22582876822681017
-2.830774121796738,0.30644541565573424
-2.8176507650385383,0.5379296420559957
-2.812152968318519,0.6597601872836039
-2.808048425260486,0.7624806639739437
-2.8034310321009093,0.8834676975299632
-2.802865414168002,0.9004107310456582
-2.7584518750717835,2.5689565300317025
-2.753801385036571,2.7693486196837975
-2.7496573458146543,2.940712859532188
-2.7304062074175652,3.65930223672803
-2.7279438146632042,3.729059823814538
-2.7262118877874033,3.778401516946338
-2.7194091083100513,3.9493241039825953
-2.6988585486342407,4.154605482161822
-2.6904758309941115,4.080471813179192
-2.688638245729585,4.050138691299552
-2.6866916024555967,4.019080265881745
-2.683902850817333,3.9557729678036053
-2.6652558138645497,3.280798346713611
-2.655228930040533,2.748237720626528
-2.645527553803103,2.1504696868498843
-2.637692660898005,1.6227856804242857
-2.6374658009086285,1.6035747410480106
-2.6319719120122356,1.224111529838111
-2.628501260611433,0.9838908714048475
-2.6251946610804966,0.7572003772862724
-2.620947311356648,0.46818775812360836
-2.613666474568052,-0.013398616899329568
-2.608840763182677,-0.3156715892071559
-2.602380949748854,-0.6849671211814901
-2.597364472478179,-0.941581895998826
-2.595275379893825,-1.040526417033862
-2.58910426970693,-1.2943301196938053
-2.5887629738667863,-1.3123853513638333
-2.5882149413248197,-1.3285152959937245
-2.5880440826675897,-1.3374248707285255
-2.586726941506195,-1.383443643964447
-2.573059999529083,-1.7137584313678302
-2.5558322552471515,-1.7162336008563457
-2.552016485038628,-1.6598594788443708
-2.538635523917658,-1.3142946915820057
-2.5297865226744936,-0.9853786377808457
-2.5118271533217618,-0.23019489602770477
-2.5115193121266377,-0.21271435231435165
-2.508734665949204,-0.09814832009480484
-2.5028112350722163,0.1384891136254106
-2.487746535296243,0.6158644358172155
-2.4862669195341525,0.6564205481042726
-2.4793791680486406,0.7761155887096401
-2.473638772051121,0.8174036426427266
-2.467734571903299,0.8062379778871046
-2.466811901922116,0.7979937774945439
-2.4380599964703134,-0.1479032444436768
-2.433288028138505,-0.4375925868067399
-2.4227683205405945,-1.156885801329511
-2.415975412582995,-1.6764741475744613
-2.412891680883898,-1.9182246258981055
-2.4125282209772756,-1.9564891235067627
-2.410632038239841,-2.1043249713526855
-2.402257514533379,-2.7876933281981353
-2.4017753689413652,-2.823675610357356
-2.3947155618534506,-3.388176652878527
-2.3858600900291345,-4.0489938264346605
-2.383065344357367,-4.24411343907639
-2.3713330359875844,-4.947429323466915
-2.365201835996061,-5.224548100629959
-2.358052608662869,-5.463214549274619
-2.357051562815215,-5.487662567455303
