n_harmonics,base_freq,magnitudes,instruments
7,2.729932673280482,"[-0.87728916  0.23282803  0.96510199 -1.28278795  1.39338184 -0.56013716
 -0.80236265]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9861793942187846,-3.336693588968598
-2.9812043248901725,-3.402026625766243
-2.9801377224987675,-3.4117868161180507
-2.975439980377921,-3.530939827326959
-2.9706046037276277,-3.505564682654082
-2.952327803795165,-3.6950171896995827
-2.9464765078139594,-3.639275321895961
-2.931478556286318,-3.59354284255299
-2.9288626298348595,-3.552117294092581
-2.921347447506697,-3.403051476795331
-2.9207987133761284,-3.40586326715657
-2.906006815868354,-3.075294974493035
-2.894499390028744,-2.637339115916432
-2.879206075208308,-2.040371686864131
-2.8786818039055957,-2.0350146275241556
-2.8608310198094262,-1.1862509332046243
-2.856401616193655,-0.9503032013619551
-2.8550994277804955,-0.9271327709851908
-2.852615326096177,-0.709257528402881
-2.8518672907316267,-0.7235750709814097
-2.844755511529808,-0.30281492601765375
-2.83904658938546,0.034423758039706535
-2.8229843643298795,0.9062259535701233
-2.8185735629286426,1.1739945659234183
-2.8155779190293404,1.2907869049163294
-2.813836433197642,1.3702363883082378
-2.803010622590742,1.9478905694376392
-2.8008317908784863,2.1066188954112026
-2.7989478481207923,2.1568696198156205
-2.783303183889532,2.842859575799843
-2.7783100619282224,3.0886096989265677
-2.7758643940766072,3.110632357145784
-2.774637590453226,3.189951850447678
-2.766872003866992,3.4050663272202946
-2.7475712275955835,3.8551218822420013
-2.745913951213733,3.923436882249921
-2.740293022424157,3.9643056182834426
-2.7397264453193704,3.8860540232264578
-2.7341877858891026,3.99117595003903
-2.72404499183254,3.9482720323645104
-2.71922153617483,3.916252972077524
-2.7181681412189285,3.9189266188759526
-2.7168371280636885,3.9394980268320503
-2.715583585184139,3.89464854145321
-2.7097734135192635,3.7871224818415703
-2.689829467172504,3.3541398351289806
-2.682759783133994,3.0665666828438014
-2.676780597443761,2.850036089032775
-2.6682323598245974,2.4957902157774465
-2.668071396661394,2.485833851880896
-2.6674085380602515,2.4732129700294747
-2.659260890446852,2.1531466202975453
-2.650196689382813,1.708968854531415
-2.644530115278533,1.4345197617082923
-2.6373657056415936,1.1284732719029893
-2.6340165274579745,0.9085670504778689
-2.633744193929597,0.9431079251710717
-2.6288674037272646,0.7253132472427476
-2.628352282040505,0.7065149233459204
-2.627484598781554,0.7021212678177625
-2.6230487894204813,0.4592199670593038
-2.622661912871407,0.4668512031780507
-2.619212785826063,0.2880808941893023
-2.615529297209936,0.13648902503034718
-2.6109587366929703,-0.018411112657171932
-2.6103592677167056,-0.1206254612093299
-2.6059753780415216,-0.26562965834669205
-2.6053894094865893,-0.3029534615241553
-2.603851307005252,-0.3289462348481939
-2.603255271001674,-0.32850838017833983
-2.6019928096618257,-0.40273306231790323
-2.5999158296281717,-0.41520327346729125
-2.598755123766431,-0.49841830102629714
-2.5941649924124164,-0.6175845614897025
-2.592063255702654,-0.7159023133231648
-2.5844179426160134,-0.9599205716881037
-2.5820947473543803,-0.9655379001757822
-2.5820455004665273,-0.998442789464773
-2.5683981969585448,-1.227805930265279
-2.56369686789579,-1.2751496166882055
-2.5615986171370233,-1.2891592792037747
-2.539789053442715,-1.3272980169920616
-2.5378547609611015,-1.2529484357354752
-2.529191869083249,-1.151118900706663
-2.527897035724222,-1.1351527652682025
-2.5268202447275,-1.1094618489435983
-2.526591128759649,-1.1304510260999054
-2.515455269285452,-0.8402472608704945
-2.5105368116058147,-0.7406639110758768
-2.482343798933903,0.3353940238312024
-2.4729116434869685,0.7735746221035256
-2.472715603216523,0.7945269308796534
-2.472651911809072,0.8145288270882646
-2.4717891200223154,0.781053290774604
-2.4660658820530865,1.1152075697943014
-2.4566330548529614,1.5168534240704103
-2.4562201806605746,1.5537935358040946
-2.4516495900748843,1.7569574900707718
-2.4392372980512547,2.308143660358783
-2.435488033030188,2.4265183625072577
-2.422793609268413,2.9226030019084126
-2.419831327940238,3.083468611645276
-2.3833031557273148,4.023350009402996
-2.3791618362302076,4.030932634373711
-2.3750553528405534,4.089881408199901
-2.374821302134781,4.1335602079515175
-2.3732890025154547,4.134961541060559
-2.357115255592957,4.113631712584285
-2.351440644427324,4.099071068283576
-2.3502421122513844,4.02951892701596
-2.3470099812576017,4.019186151333773
-2.3449517940499245,3.959833434278964
-2.337023610173347,3.873815020614128
-2.335038354127618,3.8352070897707486
-2.327915435244009,3.637548091744953
-2.2927676479469414,2.5244096439637578
-2.286582836909762,2.2812495890357676
-2.266429526622641,1.4798715597800076
-2.2650417021518656,1.4464421704529715
-2.261987029491145,1.2907488560302423
-2.2609160959012256,1.2376092310973172
-2.2592877772041238,1.1340992795654994
-2.2574066348412836,1.112270209421678
-2.2523108610181417,0.9108192299819
-2.2466931291134467,0.6396873443722855
-2.2406523024343628,0.4268339900461661
-2.2355611700842406,0.25805851138033253
-2.234835270100608,0.2138147997151295
-2.228148229659897,0.002353650416407101
-2.2215835466055553,-0.22389007715006345
-2.2215178400424778,-0.1933724073673169
-2.2175161085335833,-0.3185486619475677
-2.21637977104273,-0.3741407350799797
-2.212268536234494,-0.48918480320456836
