n_harmonics,base_freq,magnitudes,instruments
7,2.219372825238376,"[ 0.0750615   0.05908819 -0.42975745 -1.09052453  0.23275691  0.54583306
 -0.0852893 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9946493548254525,0.5275504108209503
-2.9896857615212733,0.568868799933977
-2.985046448002819,0.5950528152292972
-2.981413790203149,0.6267367847337308
-2.9807409933945648,0.639442381946974
-2.9797038469800228,0.636699933254578
-2.9793144879150137,0.6906520120373287
-2.9713572909092005,0.7139430910560685
-2.9646835893439087,0.8010110833885647
-2.963145774202566,0.8467955068052299
-2.952466624199653,0.9031037158614295
-2.947569658047542,0.9643188978063637
-2.9462963496621493,1.0121269563905197
-2.9456726456415545,0.9910058585527748
-2.927894153082909,1.1275637390754398
-2.9267583303129117,1.1471473916718053
-2.9253118100497737,1.1628851196164776
-2.924326403400711,1.1955003668311825
-2.9239601023124453,1.1678675986186688
-2.9200270748926016,1.247838896530856
-2.918149100992134,1.1880213966571618
-2.9154195349925764,1.217161253368325
-2.913028474369083,1.251089239421089
-2.9082426761312092,1.2997470943994254
-2.9067826054978996,1.304833557294957
-2.8998739608257607,1.3412799854940807
-2.891288309593765,1.407436649269712
-2.8895755026038508,1.4429536022679443
-2.883836112363219,1.4696688479660425
-2.8805271556621417,1.4911938399843
-2.877627202757824,1.4943320970503688
-2.8711841454036335,1.5742025840481029
-2.8684840226310815,1.5575468172918498
-2.8654659262466433,1.5722451998457596
-2.863442109750547,1.6282778700514418
-2.8488476876090445,1.7316138142013826
-2.845641989911228,1.706051423140904
-2.8108825323969793,1.8927344650689215
-2.8011303820088305,1.94641669620169
-2.793040306267213,2.0203561614061405
-2.7785970219914726,2.174202019345715
-2.777600071913244,2.133013094825285
-2.774969426050655,2.2048554408415004
-2.7739983478729826,2.2211350213296703
-2.750909694514093,2.4471315127798805
-2.7464677337503978,2.4411675775383213
-2.740576989334685,2.5468290402274016
-2.7390694198306225,2.537926679924017
-2.7382956746128544,2.5636277887830303
-2.7357902929827302,2.6097228243020005
-2.7357165716873375,2.588077151569646
-2.7162397726474707,2.8432790384343893
-2.701620151696317,2.9954606713673657
-2.6996349518318814,3.0193844271891814
-2.693525040527833,3.1550699880668343
-2.6906983770621946,3.1879273952640377
-2.686277595646809,3.2232754331524447
-2.6795246651756726,3.311755328193113
-2.6625600660951676,3.517783987802954
-2.655825657315209,3.623296479697697
-2.653600357279868,3.6433399284799877
-2.648830673133312,3.665388741937891
-2.648394296606706,3.6653752561588875
-2.6483800405681164,3.7116045495013723
-2.6392000459831495,3.7496704942952612
-2.637771152954618,3.791800071486227
-2.6241897145571595,3.852936075202742
-2.6236411486987894,3.830748802404287
-2.6198017467585952,3.8748563951595436
-2.6161934227044474,3.8786683596666918
-2.6113284715281564,3.88107714856947
-2.604601830840997,3.855858282346739
-2.6037956884228377,3.853259287581342
-2.602417445523967,3.8903025422977278
-2.5941627499729973,3.837013117958767
-2.5923536537448832,3.8225284687411993
-2.587049282177134,3.787105369667004
-2.5843715705180266,3.802763316317993
-2.5764431168397888,3.6888341935386793
-2.5705099219619054,3.609402548488235
-2.562633354433161,3.5106643606876626
-2.5450526050827182,3.1791101398861534
-2.5355841214304835,2.9312141476860725
-2.5223980108140567,2.5411257490482466
-2.5136403923591417,2.2330945878177952
-2.5132245924257868,2.237895223547724
-2.5100465090719717,2.121138222346028
-2.507242171298129,1.9911479616619674
-2.503831991619272,1.8861815985165309
-2.483227310951504,1.0350213246359663
-2.4809273109040744,0.9113525616382105
-2.4785148551375844,0.8259104349043088
-2.478501662406842,0.8160788955487461
-2.4777561352880855,0.7871823357188886
-2.476139480679767,0.7123199897613998
-2.4727523182904916,0.5790190025377313
-2.4639016899412653,0.17818883029024174
-2.4549674072809977,-0.26728962122748673
-2.454566394713262,-0.30303521488766405
-2.4466046832257575,-0.6655040113153726
-2.4437778815362434,-0.8255667712197546
-2.4365519172817907,-1.1807042784660164
-2.4356724234775053,-1.2177501707868452
-2.419360097021027,-1.9607228974299804
-2.4188349834203144,-2.0126708269494085
-2.4093406287097996,-2.4784201160314625
-2.401157606203431,-2.7756437765534394
-2.400710815906459,-2.8445814276474093
-2.394056620171934,-3.090122013554685
-2.3860158207931397,-3.3875390318333722
-2.375502905067205,-3.7902206295814302
-2.374245605287766,-3.816932487890344
-2.369504825994719,-3.9824618711186455
-2.3604651496349693,-4.232226534728453
-2.3548754516930064,-4.38712735570054
-2.349337689168135,-4.526680350503362
-2.3459374580815986,-4.593130851386427
-2.336712276418867,-4.763680532515918
-2.3347384285519954,-4.786656382158312
-2.323190656724801,-4.874812476563209
-2.32285604438948,-4.8790970778452
-2.320268739027116,-4.904073303269233
-2.3193360573843287,-4.918083993005942
-2.311331131308253,-4.941867079540053
-2.3102036437714792,-4.936471882193634
-2.3081197932832986,-4.900482027660279
-2.2983311042881804,-4.9006103216402295
-2.2941833574836057,-4.85493186993081
-2.2914644200767906,-4.814329995840827
-2.2914514573905786,-4.817016756176569
-2.2780989804674205,-4.6379577717247615
-2.271993209863311,-4.5165678686338815
