n_harmonics,base_freq,magnitudes,instruments
10,3.176426218428316,"[ 0.20544945  1.75345106  0.42787695 -0.82361975 -0.76163181 -2.32700545
 -0.91950813 -1.00665724 -0.40358422  1.54425105]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.997522136487012,1.992663897785061
-2.987088572866922,1.9213230141106785
-2.97172625243983,1.9042518716067376
-2.9623605958399892,1.9328088184560228
-2.951511305256596,1.9959524885194637
-2.948977544462946,2.0157737265193867
-2.9478745706675964,2.004881048110494
-2.9402078838510586,2.0433118690066565
-2.9342391835782746,2.0439092270439523
-2.9236835912169576,2.000971233750726
-2.9155895703545385,1.906287127621574
-2.9022942649863044,1.5962123403709982
-2.891497771498861,1.1945559226525235
-2.887537385325856,1.013892809677673
-2.8852712941798773,0.8915315601364894
-2.884401596957659,0.863538015880862
-2.8804686575168432,0.6576784362685374
-2.876357604096052,0.4259212802768575
-2.8728770688599834,0.21797349888115788
-2.839041799217233,-1.9748605615685315
-2.83521043045213,-2.2040306028472285
-2.833492950923983,-2.299433566157477
-2.8238023443267553,-2.7765624112598473
-2.821946642363248,-2.8479320667204866
-2.8107277373280186,-3.18123565376751
-2.797644672811738,-3.2691262118469964
-2.7945744197132565,-3.244959325110559
-2.7909307228153195,-3.1730278780545045
-2.777516308110943,-2.7029769937207964
-2.775460328866017,-2.589380804883611
-2.775173346948543,-2.576189059173054
-2.766432273692063,-2.047434026821851
-2.7593228564516714,-1.5343806619451006
-2.75637965224953,-1.292160745819571
-2.7552211348265025,-1.2011246287613466
-2.7533296737316504,-1.0502990634380176
-2.7490657182753853,-0.677679289307036
-2.737688105095748,0.32531999353838414
-2.7192944359004225,1.8662484955029837
-2.713970197814821,2.2421125196339307
-2.713492835180322,2.2791300118051736
-2.712751493462167,2.3295272430843035
-2.7106108214203704,2.4638895072425937
-2.707712548606499,2.6414310319806593
-2.7021113031781665,2.9315154585955114
-2.6979555823098953,3.107805579042684
-2.693074161908961,3.262079554438854
-2.6734414801346755,3.376185243801226
-2.6713005446821727,3.3363422443754103
-2.6679811467104955,3.2545365201050096
-2.6671348468047755,3.2354444621558143
-2.660107696056783,2.977383382911058
-2.6512412152450278,2.548517374987818
-2.64974284552293,2.463002733036288
-2.6388069808561516,1.792704485998265
-2.6276142531461937,1.037424256036321
-2.6242243475443527,0.8028708054548093
-2.6219025414092507,0.6591829765931412
-2.615969317109885,0.2812225749067826
-2.6117669659941294,0.03427470901233568
-2.6086713808093736,-0.1379260002061543
-2.608002616035572,-0.17828079921083706
-2.60326770318306,-0.40171437758361295
-2.598062053512523,-0.6170180853657303
-2.5957567019210024,-0.6963426963113324
-2.5929289674948404,-0.7835257492184925
-2.5878964641521383,-0.8906850332254646
-2.583912146221744,-0.9440663290806717
-2.57769714817526,-0.9584723776850724
-2.5752667731123715,-0.9532196903313078
-2.5650040621379273,-0.7580193549257334
-2.5648775081200674,-0.7697403730049014
-2.5618390709163146,-0.6669196463964533
-2.557553508966876,-0.5153656719715002
-2.5538061562202605,-0.3627668999773349
-2.5533083028214714,-0.3378369544068561
-2.5524975487717563,-0.30095496673418265
-2.5482293401047134,-0.08812274968915954
-2.5445570219442315,0.11408767864087807
-2.539394735052464,0.4190328718868351
-2.5303919889130033,0.9541069446750344
-2.5295105654430587,1.0152935309205167
-2.5236366385627576,1.381155012762146
-2.518929904844362,1.6692801121264382
-2.514214869071524,1.9304818842016338
-2.5128709690604527,2.0040598238742695
-2.5059745594168676,2.342780462586821
-2.4978920811922842,2.6452166394678325
-2.496425930500241,2.6923565177592543
-2.4950683083873146,2.717368083912332
-2.4939774681464235,2.7584476778775606
-2.485185882084533,2.8695745118014004
-2.4797198118203854,2.8761176265052137
-2.4786012298410887,2.8637967900723993
-2.4781702115276873,2.8413542956739044
-2.4638267302891186,2.465558509866398
-2.461951736303757,2.3784235255870496
-2.453121189029925,1.8756625612209477
-2.4474794645785356,1.4863290836523444
-2.44557527695422,1.3434789791922146
-2.443482629580868,1.183739208203312
-2.443473779434888,1.1821618904135551
-2.4397685923722463,0.8744713982057695
-2.4354964081646004,0.49965271033692676
-2.431248465430325,0.12396700771853633
-2.428657808783183,-0.10471434197690228
-2.4272254558535504,-0.23315877831084322
-2.426822158327712,-0.2723319172562882
-2.419333286317544,-0.9730638619373674
-2.4018867432262025,-2.484244124294734
-2.401653933172558,-2.5060351530553127
-2.3971867822069997,-2.835303908900581
-2.3932629457837633,-3.105738752098078
-2.392066840814965,-3.1756789059218615
-2.3797024403328937,-3.7603010942320374
-2.3792336254710245,-3.7834287886919533
-2.364712887877074,-3.9901000704176037
-2.363914675946045,-3.985188009388884
-2.3633010183949845,-3.976191321881163
-2.3631009564009604,-3.974793207592439
-2.3623227438251737,-3.967107191898383
-2.361578387918292,-3.9561181189627375
-2.356941120112179,-3.87720638562862
