n_harmonics,base_freq,magnitudes,instruments
8,3.1313465995478285,"[ 0.6402978  -0.38183699 -1.03869808  0.52608687  0.75973387 -0.95373234
  0.36233324 -1.05446198]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.997490180800688,0.2404639713835297
-2.9897190224816006,0.2231793629176367
-2.983488299165917,0.2050536686936344
-2.977727378670024,0.14987562600562684
-2.9720646600871117,0.08481992517271966
-2.962219513124971,-0.06509291398542877
-2.9611883359732314,-0.09528252736077691
-2.9552336216322286,-0.19046240249581028
-2.9552246895481824,-0.17449341708471855
-2.9549993625933846,-0.1681200296883244
-2.948333976736211,-0.31975443411886634
-2.9409724935601007,-0.42909679836681686
-2.9239870165699187,-0.7866122032518363
-2.9239140930029417,-0.756503051786088
-2.913251644165279,-0.9238689044799632
-2.9106635486620283,-0.9877474239907641
-2.910619684356738,-0.9901884495239535
-2.902803094516817,-1.04640769513505
-2.9004457735173332,-1.096807759588901
-2.8984675533548305,-1.1267908884689182
-2.894834461194776,-1.1257223609763194
-2.894479874630683,-1.1555360023189039
-2.891834234764775,-1.1954199924224571
-2.8901122743600993,-1.1772424960834231
-2.880849416932614,-1.1958282522578934
-2.8680615740784754,-1.1524699128802278
-2.867766631213355,-1.1603998096344845
-2.8656789550928687,-1.139331363518659
-2.8595450778333915,-1.1194763877883462
-2.8569233763794326,-1.0528614188571213
-2.855942179452482,-1.039202946512205
-2.845208154266463,-0.8999350728429544
-2.835816438614754,-0.6846920665221569
-2.83517707257303,-0.6762176342286453
-2.8258442583267165,-0.4604008274369486
-2.813212729659689,-0.08535603012442039
-2.8124466681407903,-0.12791201381229264
-2.809994907087525,-0.050883264715893495
-2.805114422426246,0.08516284056297693
-2.8048670904042297,0.14347807078740557
-2.800265695830342,0.2502027379129502
-2.7959957440964263,0.3748876908531871
-2.7900959970833785,0.5004549668240423
-2.785859209484685,0.6244205265751489
-2.783993815654259,0.6757210295174276
-2.7783634168280047,0.8507555511468574
-2.7700655807694687,1.0466642368642185
-2.7662437604679972,1.1091977932103567
-2.7493871314167966,1.4369558572090075
-2.7444750295164,1.5356152266805978
-2.7387758379193023,1.5904728076440762
-2.731494903764567,1.6825230233594917
-2.7274353799816966,1.7353561271524827
-2.711656209270078,1.763585350104397
-2.707775573866501,1.7791441642003571
-2.694294042284387,1.7590920459557828
-2.688757587930721,1.7420653810091
-2.6879906696215925,1.7367949532088587
-2.686414796593858,1.712938714869876
-2.681440004929387,1.6838031282550365
-2.6753050857116842,1.667828406939787
-2.6666002982843517,1.580198546231609
-2.6648411939327152,1.5740249755214626
-2.650561282088551,1.528137071892521
-2.6420007634396536,1.3826017195789024
-2.641355489143262,1.3961380866897013
-2.640130779584001,1.4005437696022007
-2.6386754709116813,1.3847293217981798
-2.6317942986343263,1.2995168291856842
-2.6306929417427556,1.3329394428428059
-2.6295900823215392,1.29508006304205
-2.6270742903481676,1.2679878505790894
-2.6192382808709533,1.2300528857005608
-2.618903428122392,1.189127624202815
-2.6155867557295185,1.1724481182252873
-2.6071392991540683,1.1063105537587452
-2.6031037012728193,1.1094997928619494
-2.5976706296191248,1.0363259459905516
-2.5953838701775522,1.0467777998622219
-2.5916491391154386,0.9283448966792512
-2.587246030266704,0.930038756175781
-2.5853021574260855,0.9023840763812814
-2.5835547837124717,0.8694275713095626
-2.5834819562629834,0.882104438717391
-2.57605402142444,0.7765977581594182
-2.5651727929012065,0.6491570980555199
-2.5574183650195086,0.49842225067887264
-2.556976474280335,0.47251781108858393
-2.5568088123300865,0.49443724581481924
-2.555365996746047,0.4587281855857601
-2.5437213283314426,0.1863577646563343
-2.5434049037354267,0.20692586934431162
-2.539634025709643,0.13457861727322
-2.5386358981498183,0.07399053043673931
-2.5366891059000003,0.061675836764376046
-2.53660198047886,0.0534830298994146
-2.519915637529899,-0.41970387846043666
-2.5173493093445023,-0.4584525098929448
-2.5161186205197255,-0.5117130657195221
-2.504245455945221,-0.8489065999416837
-2.503465584950632,-0.8952324101612775
-2.4945587460237304,-1.1808002526234396
-2.489895077832277,-1.3423546135881332
-2.4781457661805133,-1.6915851660853989
-2.4769478863582344,-1.7052089982118857
-2.4766630131026552,-1.7472025912259292
-2.475411423192072,-1.787991612227855
-2.4705018637271525,-1.894422029450975
-2.466034519735361,-2.0503367174911444
-2.465376668968071,-2.0955513648991473
-2.4609983450417046,-2.181087942847852
-2.4549735237436403,-2.296567644163935
-2.452087124029883,-2.3782875276491633
-2.4393670267250505,-2.582100106850788
-2.421905332936682,-2.7015653222360916
-2.409493019323631,-2.614974728234594
-2.4038851153471716,-2.569632984422913
-2.4038635944383575,-2.574289100117582
-2.4015352570932134,-2.4768658163334862
-2.401179026838654,-2.4526621105893827
-2.3927784548508324,-2.309749530712591
-2.3868884896005245,-2.139848450572596
-2.384769819432271,-2.0679863233124354
-2.3646493397436648,-1.337715181326313
-2.3580530584568575,-0.9879043635420615
-2.3579737239215683,-0.9503013418207275
-2.3499881331355423,-0.6174498676698826
-2.3338160130188723,0.28212550415298376
-2.3305863851621207,0.4390476210289037
-2.3276601710223552,0.6098124908229925
-2.312695980003453,1.41795678632363
-2.3050994691609046,1.8162257477079913
-2.3035086660791615,1.8839844560886168
-2.301679515580753,1.9706651680351275
-2.2947907939192427,2.3128411369386113
-2.2817749618257075,2.8604000534323903
-2.281202915441174,2.8685439646323743
-2.2807044136944192,2.9182220444615674
-2.2748658553423913,3.1063496350409485
-2.270094337756854,3.2695446643872286
-2.254460703588551,3.670928637864721
-2.2507781344483733,3.715342834927742
-2.2491037317287654,3.7644885760630773
-2.2486793543962644,3.7970616840477542
-2.2303203382324455,3.9787734246516777
-2.2292313805917154,3.957143083512518
-2.229222961235009,3.9514634094657684
-2.226216619829123,3.947737461118482
-2.2258118721700333,3.9493028240490125
-2.207275834541531,3.9067360510615727
-2.2023218844998818,3.887333916962821
-2.200036401153011,3.8453728395513487
-2.1953915297483153,3.8588234790069977
-2.1944841974582863,3.817439404078236
-2.1769462211854624,3.6194111906489543
-2.1760420216253378,3.60454556487508
-2.1705360570353847,3.5594270153592853
-2.1695713814384017,3.5124103749088147
-2.1689243326513727,3.505574239881848
-2.1535127258393336,3.317598483450613
-2.1459822732104987,3.226508675505219
-2.145447553450767,3.186314610013406
-2.1374429702683635,3.1133674416638293
-2.134109188152025,3.047288674511857
-2.133251358594813,3.091751683182813
-2.1302220872349933,3.0311634055102417
-2.121513347057586,2.92541959631421
-2.107162302790719,2.752613546825442
