n_harmonics,base_freq,magnitudes,instruments
9,4.585774860415192,"[ 0.09907173 -1.45161846  0.62868405 -0.8259805   1.54085049  1.22798037
 -1.32826144 -1.27731124 -1.16402916]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9942920185246833,0.5214587434237651
-2.9921455311681484,0.41015203075326173
-2.988561581676187,0.25155431005195256
-2.976333092557142,-0.35975323762814054
-2.971711990783385,-0.5552972524948162
-2.939832844436496,-1.0133145873938187
-2.9359801202764606,-0.9187463096826776
-2.9340849584198585,-0.8837744108389693
-2.929838510521313,-0.7920030176967967
-2.9051199430805825,-0.006630896402659729
-2.8921203132283404,0.29075709811204786
-2.8843569144519803,0.33639630495439415
-2.8819200619090757,0.32790324774034413
-2.881198190607805,0.28807719878718074
-2.8801032822255213,0.31660787992604816
-2.877919572697664,0.27900609366810275
-2.8698554041862883,0.16292480577201457
-2.85283272152155,-0.46261645773921944
-2.8500535918228778,-0.5508468492239667
-2.8485503265874383,-0.5829943270875858
-2.8364356325051956,-1.0760264923687337
-2.8212341070385047,-1.3870648865740542
-2.8067075687214915,-1.2729684410957145
-2.7866982108275575,-0.25218034849474824
-2.7814445530977077,0.19582485801372132
-2.768667799218649,1.229682921282251
-2.7554932658533926,2.347426831536371
-2.7537040914959805,2.4416631017478423
-2.7500637394118765,2.704258116508816
-2.7481199532904865,2.8517563541911586
-2.7441282632602926,3.0823778019401518
-2.7420624788438936,3.1890225904132663
-2.728429259440984,3.5611562203817235
-2.7224544118774983,3.5413454353951206
-2.720654794607709,3.505490480531594
-2.71159304298833,3.228553031241488
-2.6915606922610875,1.9897051155989431
-2.6883169945482353,1.7651809430473293
-2.6796508780709223,1.1403764314128249
-2.677852430694399,0.9827426235883098
-2.6719672081119006,0.6277979722277975
-2.6637609708033656,0.25156030655269873
-2.6583428359460806,0.11071056414203456
-2.6570890937941956,0.04218479558455309
-2.6566424197347045,-0.009262289093413617
-2.634908556615765,0.40761862491292494
-2.633133867362513,0.48840297051136256
-2.6285823739675953,0.7841501381302458
-2.623382473553142,1.189918816709246
-2.6217259847227954,1.3067367819714126
-2.617144631745374,1.7359283127266374
-2.616243142742295,1.7820425922401126
-2.615552801861553,1.8499719563488344
-2.610562057400927,2.316424446087602
-2.61050040323618,2.316092499569117
-2.603783085825316,2.9489500337244547
-2.6003649519357435,3.2920908165587037
-2.59441016649777,3.8413499441920376
-2.588770074824729,4.28324011893413
-2.5871522813508054,4.377193988459545
-2.5797904226040367,4.833389792724793
-2.5750089321397844,4.949370234372431
-2.5658558326882988,5.052119543298953
-2.5451539713640683,3.9568616291626726
-2.542345591971208,3.6522464649186857
-2.535450153398347,2.854673490639616
-2.5253770040887584,1.4849054255946643
-2.523647828696924,1.2107897554328246
-2.5122643964298557,-0.4535383427816905
-2.498565124326509,-2.453911571950943
-2.4938800139391333,-2.994960280142452
-2.4832161542756115,-4.10860180459388
-2.4809953169190093,-4.295724704944377
-2.4779233225938637,-4.445865946942486
-2.468333189141833,-4.941163810671442
-2.466538234668745,-4.971318363950039
-2.454887898231127,-4.973188311235141
-2.4351153871633393,-3.967785502443462
-2.4336546705891804,-3.853644244800139
-2.427262566048428,-3.309941021963909
-2.422128989795331,-2.828887785661206
-2.418912369872126,-2.5488578069769146
-2.4159378720851956,-2.266661725445661
-2.415615163440041,-2.245023021935631
-2.4133739400658887,-1.9994447034356477
-2.4059932703106846,-1.3199969808670649
-2.4031124069421934,-1.038512277880888
-2.401699265398036,-0.8832649897321428
-2.3984726070712163,-0.5987696892549756
-2.3958703142039024,-0.4123098784787315
-2.385970790342499,0.38033990467553114
-2.3845196387546475,0.5160456160201584
-2.3784317131789265,0.9274967830126661
-2.3765634428459714,1.0559904246688518
-2.373709192388175,1.2092614998829723
-2.37066666614328,1.3840338084275832
-2.369113003365148,1.4282816510387002
-2.367860289338405,1.5046177741794402
-2.3490920406697153,2.1291637274574526
-2.341828950520182,2.207281494734526
-2.3396666985534926,2.229833732990434
-2.324597511415205,2.1903223172918196
-2.3230834205492976,2.189169070930409
-2.3217478067097206,2.1771623906285007
-2.3192298704756733,2.168875048950052
-2.3159208819429287,2.0695220006539263
-2.313887798767448,2.0862224706421286
-2.313112793507061,2.025888037563577
-2.3002420629115967,1.7894119957098937
-2.2955937220678306,1.6849510286295488
-2.2898767075487916,1.4631113020433613
-2.285269128478571,1.3692763226585372
-2.283710560712789,1.313815216311582
-2.2702976419430225,0.8110805793975925
-2.269159517808819,0.785453243190013
-2.261711149402575,0.5192150566041114
-2.2591469137080686,0.4686956905006803
-2.2523871788251,0.19749541462702827
-2.2516456728579235,0.19653339838827388
-2.2487940110532625,0.08772591298041177
-2.248645995539481,0.11240279833579833
-2.2465120840463904,0.012830589332883603
-2.2448504259054345,-0.019805610238868177
-2.232407843997989,-0.33945624348703823
-2.2193231785843213,-0.5148677014607945
-2.20177470682986,-0.46727521873195604
-2.2007550806128595,-0.43788904427073155
-2.2006609788722953,-0.37868526452842877
-2.199987062635995,-0.4573169532082623
-2.1999070740790385,-0.4143982439449123
-2.1962568144269863,-0.34046944328813067
-2.194967903610734,-0.33940154628724534
-2.1869533656216698,-0.16533942633451615
-2.184575083420978,-0.11560686645857483
-2.1783989197324365,0.04883928553367465
-2.168048586444945,0.3314226767348241
-2.167355308701021,0.3784932872132898
-2.1469942001095474,0.8625519408265117
-2.143829055923359,0.9487366122662108
-2.1435710871557077,0.942601649431062
-2.1430905687020907,0.9404562223237339
-2.140637416332302,0.994328515807412
-2.136947406318937,1.013246003250305
-2.125990348409595,1.0747105396356482
-2.124623358825758,1.0509921642209732
-2.1181126206990863,1.0620610980278011
-2.1116589281257347,1.033068574123152
-2.110145014459145,0.9990770044126002
-2.108033157689354,0.9507187250817875
-2.0939811065405656,0.7739848234808339
-2.0824046693559835,0.5688577960898217
-2.0689740402049805,0.5373989157999512
-2.0679258490612344,0.5161536707891183
-2.0677579858603883,0.5456550441243294
-2.065461914448118,0.5446563041024334
-2.039037701031929,0.9721028149165546
-2.0340061148894812,1.0843855439632677
-2.0105958706042304,1.542368066461535
-2.0043693309460435,1.602185754101471
-2.000301100213159,1.519645110110985
-1.991688184961692,1.3860900568344074
-1.9890432480358367,1.2737228430502687
-1.9750245929652293,0.537731513029841
-1.9739092228616615,0.5323611587588215
-1.9366040522268686,-2.7387094359403394
-1.9314758774663638,-3.1797721376139374
-1.9277463604383225,-3.4927218762205587
-1.923719768504368,-3.7350665211710896
-1.919482397477989,-3.9833175869650828
-1.9074594431864629,-4.470836765869873
-1.902880408637949,-4.500898337581233
-1.8938646440358342,-4.452767676645099
-1.8924020652414892,-4.430550528865404
-1.8879988390247413,-4.258750278457214
-1.8822776605483886,-4.058013909291687
-1.8814248029607292,-3.9782047316586846
-1.8765667723599744,-3.6750796215913915
-1.8750869002962622,-3.5970982571456886
-1.848809169616593,-1.5650709883505822
