n_harmonics,base_freq,magnitudes,instruments
10,3.572713923730086,"[-0.98398848 -0.20512817 -0.54541526  0.52802909 -1.80954611 -0.18689203
  0.48552567 -0.3082942   1.04662421 -0.18777945]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9995226087048157,1.9677556265424083
-2.9989118787688454,1.9397655376472385
-2.989363175204713,1.775938693275676
-2.9891693191730697,1.7804390235094045
-2.982194789830834,1.535709559975917
-2.981766451267852,1.538405739021407
-2.9770326095820625,1.3157468415586475
-2.9761509924719585,1.2623476699359326
-2.971841379470775,1.0353809968495378
-2.9684476677904756,0.827527033010854
-2.9630193845926955,0.44324381279851055
-2.957459350304521,0.10736266655282219
-2.945267689573335,-0.7539245115551296
-2.928515072160439,-1.6119457653060283
-2.9218710684814777,-1.8100642419572748
-2.9194967342678524,-1.8593225352792335
-2.9165401923313867,-1.9139970822600663
-2.911369039188889,-1.906944108309213
-2.903760513253567,-1.8374662971604543
-2.8968699479522617,-1.613666007657762
-2.8843447404780633,-0.9465057032729612
-2.8833866002394717,-0.8945942446387359
-2.8816820770368294,-0.7837920051667249
-2.8765450983207757,-0.4033389090953561
-2.873146971617911,-0.12193332034365886
-2.862168358572324,0.8209597912868394
-2.8548023034256866,1.4629314468039396
-2.854797335079317,1.4754368537158424
-2.838105793590495,2.873672808466712
-2.8343609755262955,3.1044916287561035
-2.831203554970048,3.3164015540855463
-2.8167366384355192,4.020310228857566
-2.8013273247849977,4.261081184659896
-2.790824672073044,4.1483646959812415
-2.7860611199813836,4.020298469377384
-2.7800623892630933,3.7975153279969622
-2.7782532395476514,3.744848875263974
-2.7773454295578937,3.691524688580517
-2.7763134129649574,3.6673521775818463
-2.7698826443439586,3.3657040110069634
-2.7650559867774627,3.1591769465355743
-2.757774275387084,2.787698929733299
-2.7557757932830866,2.6743238106587905
-2.752613471136934,2.552456002297378
-2.7523285487835745,2.54758823970382
-2.7501105592963575,2.416846469406832
-2.748970316338183,2.373490702679084
-2.7469669831496035,2.297047101057393
-2.7467705808870733,2.2889517884148693
-2.745380361512749,2.2052278456673586
-2.7451451127458677,2.179720870558017
-2.736503063527481,1.8331155939208572
-2.73345690066284,1.7363409355645183
-2.729313613210768,1.6149502581771786
-2.710619048815999,1.256205406607679
-2.708887264479217,1.2700517186065816
-2.6933864848809073,1.3086656732711524
-2.6769322610509096,1.4632273996131293
-2.658978700683571,1.5857317903852135
-2.6549945526782377,1.5669096495990569
-2.6346334747511713,1.3257043438134004
-2.6150625136985406,0.6585782800446347
-2.6041926931787263,0.14832268644192118
-2.5845571126249327,-0.7768331602215721
-2.5725145976197377,-1.2709836099697571
-2.566957599806008,-1.448911603779611
-2.566765475390211,-1.4572228120147623
-2.5574621702991953,-1.6531866798775847
-2.5510010152654976,-1.67824814843671
-2.5472072714399987,-1.7455171331531543
-2.5439638803148696,-1.7098780445612352
-2.5402223925790492,-1.6946050062314644
-2.538608954406132,-1.6750161000130808
-2.53284734112814,-1.5797071637690905
-2.5324403576126313,-1.5329482194085209
-2.5284058730092056,-1.4227090260033055
-2.513306216042751,-0.8881323001746894
-2.5130225683819343,-0.8719257228662055
-2.502449672108498,-0.408775873127375
-2.4985135610225777,-0.1986144487492974
-2.497928737770935,-0.18330245320051078
-2.4912049949286614,0.1345570435432749
-2.4875558446632944,0.309629060352877
-2.4854874293765445,0.39380941408425807
-2.4852261041337567,0.4167482249393582
-2.483850637559647,0.47890488687789756
-2.4723090785809996,0.9296099113795997
-2.468959450422992,1.028725646051996
-2.468083065198345,1.0495669565354742
-2.4646935153287943,1.1473637361629323
-2.4590190631818767,1.253265600521911
-2.4571167013274215,1.2713150403027642
-2.454525738455669,1.303020512168806
-2.4536402954636913,1.2979284117132106
-2.4410814889277352,1.3270025563265422
-2.4327670071907903,1.1991645429239117
-2.4277626736085542,1.0958247539358195
-2.4209208424619213,0.8640186238569867
-2.4204793728509717,0.8476782643006311
-2.4179897996566124,0.7929618307890188
-2.4154769060032297,0.6782357442130829
-2.4112694307402567,0.5199735623236647
-2.404445649493996,0.21971982274938073
-2.403684724603756,0.17627786512279325
-2.3982698615735556,-0.06083310010988921
-2.3976209263955774,-0.09329735691090284
-2.390814844164627,-0.425552994415983
-2.3877742221504343,-0.572933070966581
-2.38559386052699,-0.6645327812521044
-2.3437753986656356,-1.974137849362087
-2.325741448810676,-1.950102315496787
-2.3192047245340364,-1.8299320369227081
-2.318666578779152,-1.8420703388554525
-2.313220993896116,-1.6874958636907509
-2.31258956466759,-1.6625800225617855
-2.3021592891695084,-1.2870253808328525
-2.300123743601957,-1.2027237762477734
-2.299578854076639,-1.1658326741454108
-2.2994510068607745,-1.1823423661862336
-2.2810022804990924,-0.1982463980468254
-2.2666287831136565,0.8067842845299465
-2.2607621278337104,1.222076533102852
-2.2268136620425425,3.6698851224984024
-2.220535980575459,4.032442878924971
-2.2194374731050677,4.112508765564544
-2.213457517188051,4.4296304317702795
-2.212620869067057,4.478017713959891
-2.211755891906834,4.5287047918108865
-2.2013409880442385,4.900105536615693
-2.1941290562509335,5.062483944425772
-2.176356835168138,5.0065924755847835
-2.1740685836512057,4.945251245781527
-2.1565741912803,4.112711295031235
-2.1522074632868415,3.808298598079787
-2.1405649868196663,2.8036537106942174
-2.1353209326217515,2.341239949640222
-2.134757039259725,2.2610831391804824
-2.1335656276596775,2.161750381392237
-2.131703732560409,1.9331886758863173
-2.1303427217368407,1.8128423869647994
-2.1292077494541726,1.7014157307678377
-2.122262166652699,0.9464005599690342
-2.1221629048808617,0.9764224974784553
-2.1210541540409373,0.829679813498866
-2.115761489347168,0.2433208874730046
-2.115662789149547,0.2743737404791696
-2.105268024323178,-0.8258956183918692
-2.0938134090743876,-1.891913470398656
-2.0748162016363025,-3.1330931854292814
-2.0714250105243224,-3.297923854008522
-2.0622275106099037,-3.4879161584882907
-2.053370088988128,-3.48080215306704
-2.0526241827982954,-3.4831496651069864
-2.0525047039501283,-3.4563006013291586
-2.0479193815521195,-3.4052667056752233
-2.0461511116087987,-3.3704251075166525
-2.0452848238323726,-3.3303274058358556
-2.0347698654787756,-2.887166089067292
-2.0309439292947857,-2.710661805685978
-2.0250170213407808,-2.3662677483139958
-2.013421377810423,-1.5558054984425354
-2.0094816155493707,-1.290072589672135
-2.0075328739495033,-1.1520271733647656
-2.004703947195554,-0.9864688628111069
-1.999633898672081,-0.6448360664349818
-1.9945540974395675,-0.3476069203196042
-1.9836088408054744,0.21624065244106339
-1.980063903196299,0.3889864251786684
-1.975278888134272,0.5092292521552608
-1.97121831393244,0.6242312443479453
-1.9589031826243988,0.7147504145448499
-1.9557218160679852,0.6864834789828693
-1.9553596654149639,0.6744680948218177
-1.9552780772180853,0.6747474465393946
-1.9514796253802869,0.6337880692746379
-1.9355407301814742,0.15863271449489488
-1.931823963310565,0.014643038376653567
-1.9133399329016731,-0.8133090866389614
-1.9028726649761691,-1.1841158890693957
-1.8884279956925774,-1.4407116592672953
-1.8831032222800939,-1.4529104568230609
-1.881215892695539,-1.4282912252766737
-1.878093838297257,-1.3732552880851598
-1.8711983549803732,-1.1851194893799546
-1.8711809302859665,-1.1694586740347657
-1.8651295804252543,-0.9314701135508824
-1.8641432893928989,-0.9025468131162756
-1.8557600613881977,-0.4038221053613944
-1.8500759143982244,0.01214182593766192
-1.8471802642872583,0.22994145696881443
-1.8436007631202005,0.5217444342665087
-1.8418274842528992,0.6648894225961653
-1.8383994761241147,0.9535883821673653
-1.837802631379864,1.0135268343125836
-1.818189666996897,2.716080169491199
-1.8169962022364041,2.8001726260884445
-1.811058996457407,3.2311135896505894
-1.8020994863357949,3.800433530694759
