n_harmonics,base_freq,magnitudes,instruments
9,1.9489413692634021,"[ 0.29193919 -0.19540617 -1.05287408  0.28026291  0.29910922 -0.10863324
 -0.57418652 -0.90261686  0.98996022]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9973068350541223,0.358535615623666
-2.9960717429172647,0.32048374494168486
-2.9951848841856923,0.32633631891638953
-2.9919912766514907,0.2689908271846896
-2.988562115253025,0.1815566096428629
-2.980044207044944,0.05989614864956714
-2.979138639355403,0.0509248316033088
-2.978478873733734,0.021648142717575036
-2.977611288469747,0.0459511235457602
-2.976041171372077,-0.015800227746280933
-2.9624612229092744,-0.2564107337213276
-2.957913755534344,-0.37621692079768154
-2.948852332163458,-0.5557288563663269
-2.9481483391094594,-0.584949493797523
-2.9451273122211727,-0.6546055462413842
-2.9441216445056027,-0.6741057188330741
-2.9373280918897295,-0.8067368619633317
-2.9253276744454864,-1.1487667940895903
-2.9165773599193114,-1.3914089667951193
-2.9122317489192513,-1.5139391248488567
-2.911456198903628,-1.5014324783446646
-2.9074238173651565,-1.6120546470200325
-2.8971421851437364,-1.9020214223805927
-2.8961806746389476,-1.9320511406512146
-2.8945816404801636,-1.9692489594444895
-2.8835078713961906,-2.3014400315450723
-2.8793188411487325,-2.4036110906315757
-2.8781588571238848,-2.443539568467899
-2.8726898048838394,-2.5885867419004946
-2.8719186151151868,-2.6158228522130123
-2.8626691272767397,-2.8684309330231694
-2.852383873712351,-3.139232286337695
-2.8510045612720694,-3.1818073097733106
-2.850508249511509,-3.188389573370136
-2.84737950020706,-3.2674375472083304
-2.8462246445739465,-3.2978992889945675
-2.831754016723716,-3.652618213389628
-2.8300116666490833,-3.6791914294783004
-2.8266829534477673,-3.761961901086111
-2.824375582682349,-3.792568771734716
-2.8052169003753136,-4.154376504706893
-2.80293602408507,-4.207632668442165
-2.802307099901071,-4.203440091787359
-2.788151149400855,-4.3544062178050815
-2.786425151084866,-4.401233271540551
-2.782257153004758,-4.4248137529186815
-2.7530191322863473,-4.461139172168844
-2.74728342747827,-4.406735977368957
-2.7415738072177023,-4.346577788122385
-2.741477639690201,-4.3420616568429
-2.7336881978748995,-4.241690192912552
-2.7335736217968725,-4.250318323295607
-2.73252983380085,-4.254740710912482
-2.7261019007729956,-4.14269105104607
-2.72457065463641,-4.099887377182776
-2.7230949236669,-4.092454761170533
-2.7173785642863733,-3.9862036758235266
-2.7155683535103545,-3.9448399223294937
-2.713366452359394,-3.899944782382979
-2.7105616661651073,-3.816314034677689
-2.703143708864188,-3.65143694973646
-2.6978546578464737,-3.4870437234541454
-2.697686972401057,-3.517397420937772
-2.6834178652483027,-3.1170848350668052
-2.6788137543437385,-2.916703691527329
-2.6707721221706855,-2.682890381580762
-2.666879474032946,-2.5629683780991037
-2.655664147171281,-2.1220053018267775
-2.639354819560301,-1.5555682622078881
-2.6262467844834703,-1.0883441603962278
-2.6178472483125503,-0.8029231444990551
-2.6057703994493955,-0.39429145722965847
-2.6036133267944943,-0.31612140964027574
-2.595129706092407,-0.03807119071945516
-2.5476221187491337,0.9828050132209594
-2.5298647580730025,1.1473071290237198
-2.5254662563545835,1.1847545016334375
-2.5219730242976435,1.2060101638726697
-2.512674137092181,1.2237812361039686
-2.51178121067598,1.2104956103107367
-2.5012099780412056,1.1930627973393968
-2.493580686683641,1.1228326750616295
-2.492693991361998,1.136488006071364
-2.4900133166406984,1.117504761632224
-2.48194606449168,1.0312271533050459
-2.465839792516386,0.8524858703436744
-2.4618324830032625,0.7940688540196428
-2.4460508968393895,0.5299610345623318
-2.43964493064389,0.44595445308261245
-2.4193909005239584,0.14574359775845105
-2.3985569405786915,-0.1751705223612704
-2.389804998741675,-0.25875040000941985
-2.3839298434841125,-0.3342189204805975
-2.379313210752122,-0.39201662686796185
-2.3736509176121006,-0.428487084032008
-2.373012746766493,-0.4570035616567786
-2.3695225298779086,-0.48276656382010114
-2.3571744173485447,-0.5338043406319963
-2.35612280616194,-0.5640106517255756
-2.3551078307904767,-0.5655095930649207
-2.3452754365217294,-0.6148872901312544
-2.339350393709158,-0.6264560420880069
-2.33811686330254,-0.6325134854790135
-2.333582886208988,-0.6279265941810129
-2.3265902538519345,-0.6261823998327654
-2.3255156078693897,-0.6452980567444703
-2.3180756229811346,-0.6242552343329235
-2.3067241127506835,-0.608095528994186
-2.2924853718870803,-0.5860884258799449
-2.2866558182458956,-0.5852142437622616
-2.2813118462166546,-0.5702556990882283
-2.2770946085805344,-0.5552456487069691
-2.274804220893407,-0.5382600388854667
-2.273314354153044,-0.5545060740325661
-2.271641021869681,-0.5450561533213114
-2.255664970810755,-0.5308403286473339
-2.2535044817840753,-0.5350098376974859
-2.2522768417778307,-0.5350935902828294
-2.25176833424188,-0.5393475220359114
