n_harmonics,base_freq,magnitudes,instruments
7,1.5792713822721347,"[-0.36830829  1.46438579  0.57325947  0.64475014 -1.15864515 -0.29665142
  1.26584176]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.98585118610324,1.9844172624455085
-2.96984752567512,2.2341068742668058
-2.959391012839008,2.3373853454382614
-2.9563867630383402,2.4209020660898526
-2.9361650973665245,2.6719743813158017
-2.9233476546530524,2.776205545913637
-2.9219581700286565,2.79133107033733
-2.915251201679247,2.810976692890641
-2.909402753602085,2.844172068704312
-2.9042239942896604,2.8840054182938366
-2.9006567033312765,2.907634552687877
-2.8973059000810344,2.912599862844866
-2.8967229710190963,2.9284845116220093
-2.886436910029823,2.9698519357761772
-2.878067797685505,3.019441545554828
-2.8649157387563204,3.0102292387859273
-2.8516374572076852,2.9865471307960982
-2.846601789271701,2.980042866441081
-2.8431984409742936,2.9897058844470648
-2.832470503276988,2.9443090460483883
-2.8311043667920193,2.959316841344356
-2.8310466993791277,2.9377913741402524
-2.826996069305711,2.9302218249357317
-2.8045163370693134,2.78515689515542
-2.8042328453698264,2.8118370129018757
-2.793057683705782,2.7023318234167593
-2.7902330962600224,2.7066481824112567
-2.788612524610956,2.6752766686944547
-2.7775629171711063,2.5940703159463943
-2.7757333431257485,2.5873607087335304
-2.763517523395735,2.4717168826971054
-2.76282249249394,2.457363203109706
-2.7612507511342885,2.462087062640406
-2.7591014367087148,2.437500371010992
-2.755396397186217,2.3851365295127485
-2.7468784629085876,2.3086780305445034
-2.7391649334974053,2.2210670302244737
-2.730363325332857,2.148253473962967
-2.7243088004636062,2.086140678196834
-2.722235263903766,2.055299616173807
-2.7221760029821436,2.043529450313513
-2.7142644547431236,1.9521222690457631
-2.71287495236398,1.9492354207413631
-2.702746912953156,1.8376899421743802
-2.700473844792163,1.8247101914555452
-2.696464914155988,1.751579326219343
-2.6921206180365305,1.7411680166563852
-2.681451343938368,1.6249501415977743
-2.679492847237854,1.6039603435880139
-2.6783415900107252,1.5650465276711016
-2.6680083349949664,1.4737515374228938
-2.659452122800248,1.3821353016753117
-2.6475684226166147,1.233416181951374
-2.6438073584258412,1.1863783003803758
-2.63771897359637,1.1437185575653293
-2.633014536939715,1.062599171634758
-2.6309749486382317,1.0732074617768947
-2.6301551761518285,1.0620311722798343
-2.6301498245909585,1.026761166992233
-2.619885476404242,0.9392779891095887
-2.61897848041177,0.912981837636355
-2.6171203396354885,0.9019411518837492
-2.6161486173662496,0.8869335154402512
-2.590416565621182,0.6232600473732601
-2.588698552928221,0.6249076396633102
-2.577000063733087,0.46473300969882125
-2.576098097736268,0.46756877797248275
-2.573017855655002,0.4395582826786503
-2.561529794577014,0.2996992009708806
-2.5587021249304516,0.27509948181873495
-2.5529745788908422,0.22292274364009995
-2.534701122934629,0.010494683919135894
-2.530410961741559,-0.0321907534137531
-2.529432874001493,-0.03581124680235163
-2.523383558157591,-0.0959745969400683
-2.522496359349167,-0.0999460015128877
-2.5183223646840407,-0.17503807237018046
-2.5116808306436393,-0.21330642263535915
-2.500763818154934,-0.3573993403278973
-2.492137050221088,-0.43206597951403763
-2.4905685287075574,-0.4588201853929574
-2.4885286346547884,-0.4969923948896234
-2.486040981626994,-0.5011203739147954
-2.4853745027256906,-0.5181527989956761
-2.48148834321714,-0.5660231760441093
-2.473385262491964,-0.6912693574882042
-2.468930047001329,-0.6987005610793344
-2.4661389640624574,-0.7603536961501842
-2.4637838988822445,-0.7605699465382072
-2.4406436121904775,-1.0539427095170888
-2.4393520014005876,-1.0509524283297382
-2.4390155785818086,-1.0532745335736058
-2.436295166656306,-1.108815725520521
-2.4349191731425757,-1.1250178207043768
-2.427836611542909,-1.2218575585337397
-2.4249063449043557,-1.2372372018753748
-2.415014934163314,-1.3495966715781467
-2.409796610857242,-1.3771657134345872
-2.4097607728636117,-1.4114620127781168
-2.4053525250121526,-1.4622186421383083
-2.40478847129773,-1.4770499366244543
-2.3962698358457595,-1.5678270903663871
-2.3831180130897778,-1.7274146654051787
-2.3792682772476534,-1.76408069784128
-2.3771115195233152,-1.80337224049714
-2.3663723608122202,-1.896638736167433
-2.3602995631957455,-1.9546865137270955
-2.3521534002928344,-2.0492666809828424
-2.349419425808255,-2.09260453371897
-2.3481743042050898,-2.0926787267162457
-2.3481350788437596,-2.117040064619628
-2.3363504048038823,-2.2078584291514782
-2.330128936923842,-2.273132531180884
-2.328643865660294,-2.2961427529898946
-2.3274950263882337,-2.2962333903222008
-2.321660777524337,-2.33687990221528
-2.317400304132046,-2.349291667318707
-2.31427634434186,-2.3947930127923223
-2.3107595163302337,-2.447028041134061
-2.302270362039649,-2.5297288209210844
-2.3002730685633144,-2.5287718917387467
-2.2627152759608906,-2.7310711732864386
-2.260118116508737,-2.7243037112967494
-2.254453268720507,-2.7770848839664337
-2.2459189680724796,-2.7941823202126486
-2.243893208349522,-2.7759098019569377
-2.2393753084421064,-2.8279100383185387
-2.218113744995177,-2.797742119936392
-2.214737879585699,-2.8046374042812023
-2.2146849411551015,-2.80656897833259
-2.2043816797836735,-2.7573197584392983
-2.1989257477572144,-2.7565730243451654
-2.1906751402402524,-2.7037879767457986
-2.1843415207035095,-2.7043510263162576
-2.181838377292581,-2.6553030263931463
-2.181524845437991,-2.6756541429228227
-2.1656778725397094,-2.5453708758336555
-2.1569863390144994,-2.4880519262511505
-2.155065581250864,-2.4690607907136726
-2.152713568788678,-2.478855008965246
-2.148711196666872,-2.4384372034956607
-2.14670795543362,-2.377809112656981
-2.1397593842067986,-2.341190705278699
-2.1391969692550417,-2.332383178800778
-2.1385794677482846,-2.3310731169204533
-2.13815856821458,-2.3197885161743224
-2.129986028534113,-2.2363552501602912
-2.1299591799415483,-2.247623949478803
-2.1220399587214605,-2.1281132941866954
-2.1158128389162463,-2.0638613919019795
-2.1132220330605285,-2.028249941022403
-2.1105731605965214,-2.0086322148853517
-2.1099166727732923,-1.9979743838516735
-2.1016583881414377,-1.891798236623694
-2.08660898863351,-1.6711710836435114
-2.0819979008546383,-1.6141231704994403
-2.0808117381369837,-1.5810467159669335
-2.069920083168025,-1.4238878714574505
-2.06789362870754,-1.4226365822633011
-2.065476986934206,-1.3731234040483493
-2.0591104653992804,-1.2835604878214402
-2.0548411372017164,-1.2259397698961634
-2.05307946587223,-1.2220843951409357
-2.0498064808531806,-1.126911427188924
-2.0496047978755896,-1.1512289153348798
-2.048397706831218,-1.1125486024599507
-2.0391693939404285,-0.9964901081468266
-2.03579137264364,-0.9255108511886669
-2.034965840673454,-0.936367860404932
-2.031626394124081,-0.8679260984847421
-2.028242554261491,-0.8316394639759496
-2.022644380172938,-0.7034725911736104
-2.0194251214053267,-0.6940266783447478
-2.011580694436128,-0.5676270739314232
