n_harmonics,base_freq,magnitudes,instruments
8,2.4580008517964465,"[ 2.12949789 -0.96700137 -0.2008548  -0.21663813  1.76488034  0.13912188
 -0.98730649  0.31613742]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9942505886676236,-0.9854346506137304
-2.9867941593163962,-0.7819519467581636
-2.9712451945015212,-0.4727991700197189
-2.970791690692425,-0.4181012202865575
-2.9687468206038563,-0.41888504437255497
-2.968720606280244,-0.39651340069888724
-2.9542759220915,-0.26365367242682813
-2.943985272228845,-0.17146228159942792
-2.9393447418757344,-0.12074401864817506
-2.9382809844458975,-0.16365442138483607
-2.9377216821575503,-0.17798770626249646
-2.921835842690454,-0.1855913884052458
-2.9198690205581768,-0.18665279377585178
-2.913175669024728,-0.21236258718705225
-2.91316447783833,-0.2524630299818294
-2.9068198554958213,-0.2909286934341918
-2.8725317830706207,-0.9599898864340927
-2.8593527080866306,-1.209538280856579
-2.8565064261762414,-1.3147176715786892
-2.8524143464755536,-1.4246609010072275
-2.835513945517718,-1.7986090028608628
-2.8285841432563394,-1.9120333914946093
-2.8202631820636412,-2.0746596744482675
-2.819732330703328,-2.151677259435327
-2.819000177916134,-2.1258217122852043
-2.8075333990613998,-2.3242691162174496
-2.8053132239222727,-2.3111306977837143
-2.7971785438595007,-2.388324668034658
-2.792433121548415,-2.4581229695906868
-2.7798695209673303,-2.453825045585452
-2.7750848913527957,-2.5023088493688443
-2.7735581983371187,-2.4975807650940576
-2.7676066871108596,-2.5012848985583296
-2.76754984559948,-2.5050808120930297
-2.763616775799385,-2.4807363106759848
-2.758155239942883,-2.441936415452556
-2.7447414644064336,-2.2875657064689165
-2.743669494590504,-2.2704153819068544
-2.7434253780477915,-2.2440304030616893
-2.7374130500281244,-2.190797867052373
-2.716009364393693,-1.771953130860535
-2.713725465078514,-1.7066536779832238
-2.709397732851981,-1.6781151246186097
-2.7077971424677867,-1.5623053402956577
-2.705269067356591,-1.541330690311547
-2.704795356006043,-1.5445072958898916
-2.703051102046186,-1.5080986320402248
-2.6943791262580747,-1.3052623389539282
-2.691003486385598,-1.2148038361169764
-2.690083204623404,-1.2001929010261656
-2.6900788056419946,-1.1747418600043587
-2.6879264853914826,-1.1967158388211263
-2.686638897184979,-1.096635017897084
-2.685971196442445,-1.14805853606178
-2.6850112538922843,-1.1068338438862069
-2.6781646245061976,-0.9229720043453326
-2.6674553383158037,-0.7214572155754092
-2.6479479548417952,-0.34125239873325863
-2.641614065010256,-0.24591499595285765
-2.635793461895882,-0.18020940116431544
-2.6352318153305236,-0.21721468058456367
-2.63179805139871,-0.17668079571549314
-2.615457609123197,-0.07447446433068727
-2.6032846061047046,-0.057488953599632034
-2.594443809270768,-0.054033939567409886
-2.5919607471187165,-0.10206903567002379
-2.5844528843753154,-0.12162692403269783
-2.581126161737556,-0.16491216452992005
-2.5588670810477137,-0.3186062804311347
-2.5583438955019018,-0.38407086641341925
-2.5488579428565235,-0.47866156033388385
-2.5453247560556127,-0.5303687260656685
-2.5413393139132134,-0.5849392842140855
-2.5367575457636935,-0.6102620248212121
-2.53289368228225,-0.6539836363456736
-2.52303377654129,-0.7674579538641598
-2.5158856702875587,-0.8263592104715383
-2.5140149488102743,-0.8779885987818208
-2.504354909613852,-0.9412554242117172
-2.503465921142692,-0.9494088052069525
-2.5001075746672194,-0.9630454688403521
-2.4893378335713154,-1.0299669717434659
-2.4848591998667793,-1.0006796298714615
-2.483085185484643,-1.0515449898598195
-2.482910135838541,-1.0354227581246238
-2.478951682019108,-1.0420305000980683
-2.4778990072712936,-1.0163199062958048
-2.472846080348487,-0.9778749761760148
-2.471870500452641,-0.9750809202119458
-2.4368040485080673,-0.5992333366173653
-2.425304338386045,-0.2930739118863786
-2.414585076145399,-0.11299952937781647
-2.41245338448356,-0.05718140792195724
-2.404261113799211,0.1720560116549474
-2.4042567465561273,0.17235889972862714
-2.4025572181154766,0.2012200072601174
-2.399913618089731,0.2728197216446526
-2.3965608929231204,0.3746859362615128
-2.3944919014859636,0.43402571692191116
-2.3904975648935114,0.5164933095142059
-2.3872980527908916,0.6215108640708901
-2.3781313796383143,0.8801808754733559
-2.377694339218291,0.8488701491094431
-2.355263998000465,1.4469330435491066
-2.3414334474498286,1.7476847874702885
-2.3379528317759837,1.8313510952418723
-2.33315373900354,1.8360706349546532
-2.3087004666478537,2.0866881724991817
-2.2928004776084934,2.1548034550996857
-2.279787012182541,2.0779102080375185
-2.2684986803658433,1.9580179957030766
-2.26191401024669,1.8444812999987878
-2.25361734905038,1.7185815852109934
-2.2506229870438816,1.6545810922276458
-2.2299322574946876,1.1873888084236528
-2.224170105164028,1.068239969261474
-2.221864498466376,1.0143294136275318
-2.2100912934810797,0.7172234569886342
-2.208961668364837,0.6600143407776482
-2.2000032144850135,0.457611222941612
-2.1980395930166408,0.4154641152824421
-2.1937121651968585,0.3703039845728011
-2.1894899140239037,0.21846895610744643
-2.187594990201876,0.18255655001045842
-2.177606415940704,-0.012467675191256793
-2.176387341574636,-0.05620363382355316
-2.1744624681944402,-0.08769136466125377
-2.168499993126235,-0.1937985615781098
-2.1672523036561104,-0.202898322986742
-2.1630519749034813,-0.24104800002483218
-2.1630193799683903,-0.33754140926360576
-2.140462491167755,-0.5628468150853763
-2.140036952194613,-0.546042123140728
-2.138702178516378,-0.526147748979445
-2.126383054543539,-0.5558790449502282
-2.126272080193492,-0.573475325620584
-2.1244308138218586,-0.5858271640627287
-2.118577671466225,-0.567837292799278
-2.1167567850858275,-0.5450282598921906
-2.110451467327254,-0.5068272434193447
-2.110201644831453,-0.4901548543967508
-2.0995181733898782,-0.4226041420590135
-2.0956377841537135,-0.3228995428447859
-2.09421806255453,-0.32609396406098456
-2.0935954216302664,-0.28597591561005836
-2.0892313771162203,-0.2531001952061861
-2.0860818808328467,-0.16670127480312175
-2.0795303556575107,-0.03813989405127738
-2.07635739014661,0.023600559114011117
-2.071702060792545,0.09725280932789368
-2.0651659274272465,0.20390620788280003
-2.0626627307563954,0.30549477026193983
-2.062487761431144,0.2745843758308194
-2.0263069849054602,1.3276102310386606
-2.018086744550689,1.4762001080782112
-1.9773317339920669,2.4001530463897054
-1.9702365372030592,2.552089090396108
-1.9701627259447965,2.568533138866399
-1.9668074285310828,2.619110847831382
-1.9538676619071311,2.7171490965364407
-1.9473885270064495,2.7602584901483427
-1.9420193640362977,2.8626826662584683
-1.9393373427016938,2.8364346079934437
-1.9367975942927391,2.8020681821077016
-1.9206591090472704,2.792687627740041
-1.9126557496481118,2.7433851483600273
-1.9064957318137528,2.7273252203031024
-1.8934820286885456,2.547522729369204
-1.8717038635421819,2.1559166302636066
-1.8615049747215642,1.9206269519589816
-1.8532559766950556,1.6790621092560403
-1.8441384747026286,1.4689647283152072
-1.8258345365439994,0.9241621583780528
-1.8254474681174129,0.8933632624020065
-1.8201179577367284,0.7155514981980455
-1.81577927008831,0.5892525082417936
-1.8146511864781847,0.5334498702317965
-1.8134769275903126,0.5073366797658144
-1.8012541272408282,0.14576235237505253
-1.8007799611813051,0.10259737109149225
-1.8004752913885713,0.11717733626224931
-1.7910595272737349,-0.23482323653337303
-1.7879775389908816,-0.31970717717754665
-1.7822386243996935,-0.553793714971954
-1.766209538233158,-1.0596833919973079
-1.7626611732839188,-1.1489434345684273
-1.7598562579729928,-1.2657443016932524
-1.7596375516526448,-1.3311487562910698
-1.7582550148344656,-1.2968411253482175
-1.7547365788506757,-1.4455188800527419
-1.7513125093193007,-1.5591739582812083
-1.743865776246093,-1.8092003421533567
-1.735608859622086,-2.0528193558774994
-1.7147371595577325,-2.6889014197044934
-1.7140585113273517,-2.7454461178915137
-1.7008982967229678,-3.0512156228801093
-1.7008500933624466,-3.081798169529205
-1.6955480456173164,-3.2202225285309347
-1.688340847685909,-3.318350081700283
-1.6852670313625309,-3.3692336161588323
-1.6797450434603651,-3.537464720768766
-1.678286449719662,-3.510354311653323
-1.6777454350703611,-3.6165734492554864
-1.6744194199817202,-3.5893133805380306
-1.6692782648833489,-3.6674988642838393
-1.6651572953446585,-3.7261837031420733
-1.6638997784873244,-3.746392680935943
-1.659053961850982,-3.8347019000733433
-1.6574493489249278,-3.7751708625018248
-1.6479689847843786,-3.9149191241358996
-1.621483513676461,-3.820933350538462
-1.6046840392220778,-3.6101082312884265
-1.6045820780349844,-3.613584445543288
-1.5886219302741615,-3.240693488768445
-1.5846064045147485,-3.0855431479827695
-1.57161269600017,-2.657082484742373
-1.565340928078519,-2.4172137235013182
-1.555315342967701,-1.9501354534672222
-1.5485701379478842,-1.6463675461156417
-1.5457961368396707,-1.5075135952467917
-1.5257660635929466,-0.4283479516779602
-1.5100676275504625,0.4935035877375832
-1.5033770465890524,0.9059212986933508
-1.492395770115676,1.5708765256562873
-1.48606547066366,1.8944250575269637
-1.4824975170280925,2.0843124332147855
-1.464827799333671,3.119999994005468
-1.4608376160113288,3.2959141171801414
-1.458647966535917,3.3550126413602825
-1.4564693662819599,3.5356039688954954
-1.4560611121516793,3.520769932991507
-1.4557481206128053,3.5594663680432452
-1.4547083052613896,3.551257470904975
-1.4495318967420179,3.803128801549294
-1.4422756977347215,4.1193762648898
-1.4396273530176456,4.187481674895919
-1.4352323930408415,4.379741995867749
-1.4349227267439013,4.3608433543894565
-1.4167505716089763,4.862437857240031
-1.4162342253277218,4.8788325902079235
-1.4121197958698604,4.971933969175343
-1.4031511538039534,5.102243693763824
-1.389367464044469,5.131504763635835
-1.3868566528640072,5.123413620779904
-1.3825486949506927,5.129091228152657
-1.3825322520047838,5.077818335507702
-1.374400266032356,5.0167909126001895
-1.3564552998061947,4.662621867155328
-1.3480329403613,4.458855457784245
-1.345733162358535,4.33916103334144
-1.3435710272268593,4.328009854506732
-1.3427946985324677,4.271220610326267
-1.3427599587223045,4.24710941502893
-1.3368126822477113,4.071600820256341
-1.3294334114511432,3.7700633631309093
-1.3223104898904299,3.459116330301198
-1.318927110278638,3.30210203369196
-1.3076365483914691,2.82144781007147
-1.2917797861153382,2.1920544502915327
-1.2904787686143455,2.039843019272854
-1.286275209995617,1.8681414814061046
-1.2861209272833012,1.9028625190216688
-1.269463411283614,1.186944546661312
-1.2659948640241971,1.0962126643082306
-1.2657126808984764,1.0688861356637438
-1.2650545198986223,1.0617465124669447
-1.2623394116578495,0.8967110348403693
-1.2533301352131314,0.613982061988637
-1.2350602550090755,0.1692909594783323
-1.229930282542203,0.06944300439081885
-1.225072652453467,0.04965618263897152
-1.2233144888148457,-0.009971341249353583
-1.2221992209889236,-0.0037047836090433007
-1.2209506195682398,-0.05433315118742545
-1.2131583144886982,-0.08843686389502232
-1.2110555246373758,-0.11648348622412033
-1.2095290265626402,-0.13531570239743387
-1.202521573089742,-0.14720531927348307
-1.202193241634038,-0.13038403134729815
-1.20022346538925,-0.058965343496598197
-1.198438935397139,-0.11364170596064513
-1.1940388145259817,-0.10375252940500405
-1.1822586966783568,0.04442285611158837
-1.1813173293916395,0.04591581478242736
-1.1752353767701698,0.14211521938831717
-1.1742983932604278,0.1448306270118242
-1.1681340378929714,0.2921853545891509
-1.1654219778708081,0.3178377392698215
-1.1652402655880094,0.3072979539758599
-1.160756778947559,0.3860222243187331
-1.1454811413945525,0.7908625471999604
-1.143043387943031,0.8296794647461465
-1.1409494862615241,0.9044579823693005
-1.135393033633386,1.027029239904758
-1.1343853560642603,1.0599148279195694
-1.131643484758991,1.1237460750560442
-1.1307497414227434,1.1669510372877239
-1.1300016698125923,1.2012345748681232
-1.1241052460659164,1.4130722286904591
-1.1202763534967217,1.4067956944600752
-1.1174930257510465,1.4991862706043582
-1.1078991565021397,1.7219129407272042
-1.1044015836338297,1.7906011394729826
-1.104126878541415,1.8084960267519452
-1.1020662956328606,1.830297758272001
-1.087167818285299,2.101132201819259
-1.0864511949710793,2.0766598859305594
-1.0621860338075144,2.190891290062278
-1.0617208540587888,2.1904316615188413
-1.0572793613982605,2.186680302890402
-1.0570069750509257,2.227911524668615
-1.0529444421682668,2.18716453963862
-1.0433999706373267,2.033113963497054
-1.0362197652103542,1.9292596186181257
-1.0308155021411185,1.8446811304379334
-1.029756604891829,1.8351976681238922
-1.0224035360678891,1.6115384295556192
-1.0162763036094162,1.4628095500838791
-1.0060365065853105,1.1385625193041131
-0.9943819433718666,0.7242838895410857
-0.9931190640839986,0.6747245236058608
-0.9907593029138444,0.5728891148330472
-0.9886901249861779,0.48563067487821254
-0.9860763179164547,0.39145199031159034
-0.9731260926943119,-0.11715743410041421
-0.9681192408588108,-0.3559077605039513
-0.9618871797642425,-0.5858660206293733
-0.9581555618750883,-0.792695815211959
-0.9575928757563439,-0.7361897615916625
-0.9545368688365445,-0.928664096274003
-0.9511370951649312,-1.0510318971436226
-0.9037114598566118,-2.4691218900971625
-0.9007587541671516,-2.498647545105968
-0.9000939565988988,-2.4715787256497466
-0.8981182698947108,-2.52628221742836
-0.8927111326983663,-2.5701405023466313
-0.8833469250379125,-2.62445731741378
-0.8621943671939105,-2.523073175508579
-0.8553927662553802,-2.3805624164800605
-0.8542955306142872,-2.377659542042888
-0.8510357571842402,-2.3135256592615865
-0.8478880360414331,-2.2406526681896684
-0.8451358189589913,-2.141719160773246
-0.8340454703166245,-1.8909188380854423
-0.8290506563830959,-1.7340789957050007
-0.8209189867067641,-1.473275224163383
-0.8122220112036587,-1.1608106617731537
-0.8112627936598127,-1.1648428003422084
-0.8063418090394379,-0.9876329104087141
-0.8062858490756923,-0.9527496540829732
-0.8023599685227119,-0.8123487451241216
-0.798824464246763,-0.7275684933878442
-0.797051577645318,-0.6229401771343912
-0.7857051404578623,-0.21661629333311652
-0.7853527195123835,-0.19167243882795573
-0.7838344498163297,-0.1409501764286748
-0.7803255637620219,-0.04327540719043174
-0.7797378119570384,0.0009118135392320037
-0.7746460335082954,0.11436897292731246
-0.7734707071403131,0.16099523643367447
-0.7660814946429149,0.4285891218718388
-0.7623202448504989,0.49667561139689187
-0.7622233079872904,0.5337044031956295
-0.7542457036123844,0.7098831319674374
-0.7517769371100154,0.8249607387840451
-0.745347798083527,0.9935819569871959
-0.7441552528517335,0.9679088257261382
-0.7351531445881347,1.120344529320849
-0.7320902797839413,1.1707115197623514
-0.7310005349553785,1.1730482400051336
-0.7291381985107654,1.1660305427344153
-0.7191874085262215,1.25219310754315
-0.7129571169399305,1.2226200611263374
-0.7085581768006768,1.2612601139363766
-0.7069719372316929,1.1694282468558737
-0.6978617183227254,1.154935610004273
-0.6951946643231444,1.1165586399527374
-0.6942770286806743,1.074612506077202
-0.6911360245901474,1.0535439363675752
-0.6823908974940149,0.8522267840968022
-0.6591849196666457,0.2812643978677502
-0.6580800136318903,0.2569589834950242
