n_harmonics,base_freq,magnitudes,instruments
10,4.83747890974802,"[ 0.68136731  1.77329511  0.03176802 -0.35964654  0.26356074  0.82213295
  0.77495537 -0.62820214 -0.04717063 -1.21765491]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.994832758580818,-4.573702526197693
-2.989523555008924,-4.48732416583012
-2.98669774753535,-4.426424770272194
-2.9826695838032906,-4.276291141406872
-2.978594888827641,-4.064577112479761
-2.975944070680451,-3.9124034805032943
-2.973382755772666,-3.759817049283984
-2.9672195501019747,-3.3801295144728267
-2.9508243016724522,-2.5243382723641297
-2.9464092406572826,-2.393563801367758
-2.939437687203566,-2.298944462964132
-2.9340604768286154,-2.2863780906656346
-2.927345779505311,-2.434824874678011
-2.918910754037312,-2.802131062722254
-2.909868342418348,-3.291894233617627
-2.905243666407773,-3.546551426868919
-2.901038323567147,-3.8046235303533362
-2.8997332085680334,-3.88034815901142
-2.8920738838667397,-4.332288087597306
-2.8775815526429467,-4.740574862994424
-2.8518830243704665,-4.0197112667302575
-2.8416642548863953,-3.2540432078950303
-2.8328753977052563,-2.4134349323252464
-2.831234822920287,-2.2449813656954625
-2.8305698451863934,-2.1978331623919303
-2.8246504547174327,-1.6099400301884839
-2.800072907219775,0.6236947849651374
-2.79119760834781,1.253434483511236
-2.7908731358550636,1.2718874477858155
-2.7879438272156047,1.402650022384984
-2.7867847379589055,1.4444788527786037
-2.783099991061103,1.646369560191864
-2.7793030132746965,1.7775953803607454
-2.777950389926457,1.8200790962219355
-2.7723713084981423,1.9521006870495166
-2.760191030091682,1.9896621358247863
-2.754478632736247,1.9345004762796179
-2.7496226589106247,1.8491510721059503
-2.7333057568345724,1.283383059035938
-2.730197499399533,1.1922276617885903
-2.7149838410465303,0.4660390269247291
-2.707276953861225,0.10423715234955916
-2.682737636510553,-0.6655014936798823
-2.6810774121545617,-0.6884684300581576
-2.6767317802087627,-0.7080561072998637
-2.669954718575902,-0.648904364052015
-2.6540789860502514,-0.10568344917490685
-2.6492137111030614,0.14417632210871953
-2.6484267133545485,0.20418567235934673
-2.637919395103764,0.8805246781461403
-2.637880800449515,0.8986414668403773
-2.6377535496114084,0.9191571695390841
-2.624322263506294,1.8558471989000223
-2.618703861069114,2.232075062011319
-2.6184321805723902,2.2435181270759337
-2.6176120473075017,2.298393517069103
-2.595966193431763,2.9827079924509348
-2.593415434041768,2.9859937395788476
-2.589942587583903,2.888106516312808
-2.587752144544641,2.8722244582176306
-2.5687316155843005,1.7073549328751332
