n_harmonics,base_freq,magnitudes,instruments
9,4.9818504865100355,"[ 0.40166103  0.48892715 -0.07695453  1.30326095  0.14878022  0.62160911
 -1.43255066 -1.23647575  0.67527423]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9758751181440943,-1.1886977847753508
-2.9690957849343187,-1.6128352244854114
-2.96600718445713,-1.82833284232604
-2.955545459321403,-2.663153222639994
-2.9505978179842316,-3.037811058955802
-2.935899841798039,-4.1089911451857395
-2.9079384795287373,-5.119478270393015
-2.9038353612627157,-5.033210164531054
-2.8962136702901136,-4.94161289542753
-2.8873571366856607,-4.580676740571979
-2.8861165586078785,-4.481785485649295
-2.8628571162513623,-2.736758789303642
-2.848972614447316,-1.6265650346141514
-2.8469340763436883,-1.4441523405347498
-2.845485118423071,-1.3487277755818365
-2.84067842682308,-0.9893360256766616
-2.8397394395050575,-0.9401965437890395
-2.8350850131355787,-0.7088789398974813
-2.831748847476433,-0.5156495484252688
-2.8271684093080953,-0.2815840919687704
-2.8254950805493326,-0.20820114024303682
-2.8169717950268476,0.05216177363927632
-2.8133006750105976,0.16372360143066542
-2.8114663090515393,0.22123313358926097
-2.8033998228872172,0.27080142150859926
-2.7989766714932367,0.2959606355181319
-2.783538314885911,0.2651299737700418
-2.7813341195671413,0.21210842621042247
-2.7763141751608043,0.2715846879199833
-2.775377989761174,0.29379754917300727
-2.7703857320127385,0.3079966840842721
-2.769487410633838,0.30087046852056304
-2.7579848940271585,0.4631976063738215
-2.7579344623768063,0.47186723671057534
-2.744922757471664,0.8004033765745646
-2.7423039830118565,0.8655257216164524
-2.741956068567426,0.8503291672218932
-2.741391810820673,0.8833997318512198
-2.736006854707046,0.9751947416254284
-2.726163948760341,1.2363609343411577
-2.725799756331878,1.2302219472205387
-2.725473722032098,1.284098872293749
-2.7083106067010227,1.4272708072561942
-2.7005379412699293,1.3264133909999958
-2.698291868797845,1.3343609648329267
-2.695925414006019,1.2689494591125032
-2.6814987339173757,0.6702482053290333
-2.6808767396033177,0.6611805948567662
-2.6808092307614784,0.677083180575703
-2.679875954738163,0.55991736639162
-2.678081856827806,0.5118643197488992
-2.671495676115357,0.1132455580163805
-2.67078888778546,0.10282655673118055
-2.6700964250842003,-0.008838306976551212
-2.664548883735331,-0.28812715776517916
-2.661385068118909,-0.4950770243867458
-2.64554601900611,-1.208769680840507
-2.6161603729541256,-0.8859378333155918
-2.6148494935488573,-0.7536641157737808
-2.614804511396126,-0.8218826570258876
-2.5979631322603023,0.4150856238861773
-2.584188032075882,1.4805692500800247
-2.5835364382871915,1.4816026063575336
-2.580789967659518,1.6320542482011304
-2.576015420306794,1.8912571489107521
-2.5753452314386647,1.9995128675935403
-2.5679564464447773,2.226872317912111
-2.564194721626011,2.275905063698808
-2.55789494526761,2.1448898814400255
-2.5577812889362956,2.2248413445944886
-2.556950983124276,2.1339996577171356
-2.554297565514418,2.0858039559548667
-2.550432735558516,1.857625011589953
-2.546716366397312,1.6408853113986728
-2.5422462245401363,1.3171509280352685
-2.5415749710298705,1.2585369867924596
-2.5339047008144746,0.3797876104434079
-2.5311395621654302,0.1161914598121724
-2.5311376555168064,0.05989769865624586
-2.5229447894857637,-1.0593290494160277
-2.520824589679199,-1.3091062057092793
-2.4969912596010175,-4.372196262025314
-2.4954943336966604,-4.506029162765171
-2.4809390278816363,-5.239962930979334
-2.476283479104045,-5.316660803788492
-2.476162675168287,-5.287253647444142
-2.464188585544998,-4.6610149607053355
-2.463127108008708,-4.539050413393988
-2.4578768985987978,-4.038734868004829
-2.452567037413397,-3.4090365036353885
-2.45073149329466,-3.130123511975576
-2.446962825270302,-2.5872345494830724
-2.444964270833471,-2.2654454988514443
-2.438963282960988,-1.32573962469156
-2.435172689874966,-0.6669026234899047
-2.4307729434511374,0.008138495365884313
-2.4225696997728643,1.326547309747744
-2.4168111376587884,2.0803619663409023
-2.4159135972637293,2.2157888928910876
-2.406505110199195,3.195588868689905
-2.400658584038119,3.5312252852669777
-2.3995311623636093,3.5976209378847557
-2.379385640647039,3.4128602274036846
-2.3770310101689223,3.2601971017213405
-2.366474909676195,2.357177635007024
-2.3562477233972396,1.1994007197634062
-2.3432566585421473,-0.17647053465005844
-2.3383031462136836,-0.6975982531302787
-2.336938025288074,-0.7945715148221788
-2.333024639466543,-1.1133811657610133
-2.3317561027969687,-1.2138537033294947
-2.331275750593934,-1.223553649112184
-2.3297909691836525,-1.3120168916717565
-2.329409350630728,-1.3007910288853364
-2.3253191767698764,-1.5764867457014697
-2.319573002134765,-1.7523006737647393
-2.301810409086144,-1.5801849398459005
-2.2984542549592386,-1.3844766887423645
-2.2829356876299984,-0.3350886147521973
-2.2813658839115503,-0.20318321097670464
-2.2751301300967546,0.2847760351211039
-2.2705766344981004,0.6113985017900139
-2.264792362820527,1.015342589346552
-2.2468280901077247,1.7453383598364478
-2.2395542300984115,1.7329607314047482
-2.2339161415708184,1.669867876107851
-2.2333642470253885,1.628525377681808
-2.220669297619195,1.1773151798454575
-2.220217203919202,1.1311985071984305
-2.218731694977431,1.0786167070079793
