n_harmonics,base_freq,magnitudes,instruments
8,3.394112900215146,"[ 1.05648583 -0.92905848  0.94747271 -0.65034232 -0.40194269 -0.79601419
  0.50510276  0.2328685 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9995608974145225,-1.8841841161413424
-2.9964067020898235,-1.6878720101480558
-2.9866776244633684,-1.1667693301029856
-2.9796385532910152,-0.7837986912443563
-2.962771776402432,0.22973181496578318
-2.9586690964707136,0.44588529807169386
-2.948640969142713,1.0405039580228095
-2.94768505684456,1.0045980664862912
-2.9399623461150712,1.4295588718397312
-2.938304902815294,1.4918583444580695
-2.9377542540173005,1.5617625964768176
-2.9238047451161524,2.1646429996484735
-2.9008779760643586,2.706813468412378
-2.892970714348613,2.749334087592654
-2.892272993606639,2.770822899951849
-2.88876512487155,2.808647442486523
-2.875594499907647,2.6929252101614702
-2.8744504627454295,2.7250538504890334
-2.8698083009986544,2.686916593627441
-2.8664757243621866,2.612433028067526
-2.8597540304407145,2.4854969213788056
-2.8586876795188583,2.4745329771689146
-2.8528395195304763,2.393346334664528
-2.84049778894256,2.096400811258281
-2.8400218430012427,2.129495643335303
-2.8380472566505004,2.026206304287885
-2.8367757085531347,2.0176102080395615
-2.8350928037090455,1.982377631248946
-2.8339417263277826,1.971328191077247
-2.8232703585370995,1.7687637185206189
-2.820011698029125,1.7437244566920405
-2.817971918966094,1.6838426097478099
-2.805736278105988,1.5879913849608365
-2.803729137199927,1.623854497963927
-2.8028423088524264,1.5534119242183677
-2.7953579930979777,1.613498814728917
-2.7921775139341363,1.6000612211525316
-2.7758823426333734,1.777669648444981
-2.773931329812939,1.7882032600251958
-2.7713609533528922,1.8414723987122565
-2.767597273607054,1.9410534042229417
-2.762545617171527,2.036980402641962
-2.7611337686852084,2.1104619847995485
-2.761037833756429,2.098525241259559
-2.7469980378558896,2.487788473164863
-2.7465390420840543,2.492922555208319
-2.742893800667076,2.614772852906749
-2.742574590806515,2.579304402721224
-2.732799816015438,2.843874905733192
-2.722521338963162,3.0919337287209836
-2.720023304090258,3.1186769436731656
-2.6923322208311875,3.35330807377579
-2.691818446689532,3.4008747346762163
-2.6867571944529187,3.319327584829239
-2.665195537022634,2.831899167142641
-2.6647910846069784,2.8346846631268345
-2.660829215645861,2.664982601591061
-2.6538677803141173,2.405778008036841
-2.6538251196054894,2.371977909526875
-2.6513786269057205,2.251304435759908
-2.647361515674901,2.0593373588021073
-2.62902752587038,1.07774512998631
-2.624434753628183,0.8198120958998326
-2.6236808058537564,0.7077011301290557
-2.619494840794827,0.5040816447170918
-2.5921833042237594,-0.8888527543100813
-2.5895964682963077,-0.9552160256949984
-2.587447410109732,-1.00811288885114
-2.583117451129713,-1.1698891763782406
-2.5807194467503343,-1.2498081748142111
-2.5658914173176877,-1.4571050709851328
-2.5491771728373176,-1.3190855112949116
-2.5485951386035817,-1.2858754066732632
-2.5401659826453313,-1.0687394206465806
-2.5256612807280385,-0.4475097026965664
-2.521444382196231,-0.15586099229559303
-2.5126778747700023,0.32278040809277075
-2.511583780044058,0.3819209761638352
-2.4949180444747805,1.4635477810490907
-2.4913728115422487,1.6637598872842174
-2.48331914326265,2.2081429822330803
-2.4733200070703347,2.7380024576434807
-2.4729195012748244,2.755399334076699
-2.470586629094713,2.88139098801125
-2.470361291288645,2.865435656721084
