n_harmonics,base_freq,magnitudes,instruments
10,4.708120356946469,"[ 0.95147997  0.23927352 -0.51027945  0.57278172 -2.15123837  1.8284075
  1.13140211  0.11297349 -0.61372023 -0.34736888]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9895573638975046,-4.159551312469833
-2.979375675022781,-3.949364911747156
-2.968948362053145,-3.660876465254027
-2.963630021493041,-3.535797933592702
-2.9544804675348684,-3.116552212340634
-2.952265117711069,-2.9996257434658053
-2.9321878704716964,-2.178553696183546
-2.9182398640455807,-1.6526954777447154
-2.9123834015030026,-1.4898377663598912
-2.9106394501147825,-1.4443672299152956
-2.909292550285538,-1.3539468019911622
-2.903904281995203,-1.245670143833489
-2.9036711387511946,-1.2209515413926513
-2.9031682529656004,-1.2443409419191214
-2.89617585908338,-1.1111505270338897
-2.883833478637472,-0.8340439163975012
-2.878897000772363,-0.6932983745789685
-2.877189834222788,-0.6938989071367916
-2.874743246365506,-0.6306084053262471
-2.871911717917202,-0.6177772326424243
-2.8678761698402178,-0.45042231023713614
-2.86584615044892,-0.37490762695706165
-2.8646996405999445,-0.3412909504408654
-2.8380054978713867,0.9135022523732134
-2.8372065692018174,0.9611713723667688
-2.8360314424999657,1.0382266079263494
-2.832286851883922,1.2264325550432726
-2.8306483302638075,1.389600493581398
-2.824760687167081,1.8153329639545714
-2.816981367419995,2.2364346315580383
-2.8073652592173053,2.774000753517414
-2.7898081965429435,3.156899731867744
-2.7817597243873706,2.942749719597035
-2.7799769063627737,2.874927306903908
-2.777150408262885,2.69012219448443
-2.7583924111085247,0.9614870143729526
-2.756719625501373,0.7107272005023555
-2.75304155812301,0.18564516792604385
-2.7511207003808855,-0.06339769081969272
-2.7502870277837657,-0.20816935629758632
-2.747573619934581,-0.6093127527267083
-2.737666318772204,-2.0417114509003116
-2.7376511997043824,-2.011524021148991
-2.7347756035554722,-2.482550469796237
-2.7332922665778785,-2.7056390154239787
-2.7217139866497133,-4.130906665213368
-2.7146427577926104,-4.8380153711911325
-2.710936982954741,-5.111165928236537
-2.710037917276051,-5.169593499276548
-2.700355260950812,-5.3881405057050795
-2.696534407561895,-5.341724087456593
-2.694872808164366,-5.302850753755533
-2.687795985665583,-4.892143811666116
-2.683020762388435,-4.493589568288683
-2.6737530505940192,-3.3944742608802785
-2.6552953126553973,-0.4910630428746519
-2.64797633282214,0.6250262913053407
-2.6436573998299058,1.2628040141175256
-2.6420346329210673,1.4479260523840358
-2.6395126677623595,1.8282843601802437
-2.620288254783587,3.4141766119134394
-2.6179624548759355,3.502113921622907
-2.617697761525397,3.458293037618517
-2.614547925264343,3.620006919809937
-2.5968408296469843,3.1042144543624763
-2.5927526426597023,2.918002912465274
-2.588535822905043,2.582323255167684
-2.573043863048918,1.4273095366502093
-2.5711202959095045,1.213845650717743
-2.5658450781734903,0.8827626967999276
-2.562741099332106,0.6642977124696844
-2.5610466032555586,0.6327021525441191
-2.5582655308738342,0.4738304681422456
-2.552652447496422,0.2896349510009574
-2.5475928241931505,0.22848987814810498
-2.54500510393422,0.10680970581413235
-2.5391717853126843,0.1081730852178385
-2.538245237806824,0.19709907533168577
-2.5284543351390862,0.3678249207941053
-2.5254826735268727,0.5089791189297406
-2.506636578528967,1.3007904270103317
-2.50323631453066,1.4730848603384454
-2.502314124549897,1.4152767716878003
-2.501341674887035,1.4512895303631541
-2.498299486259457,1.6053215561495235
-2.4946028725739913,1.7814557159011981
-2.49247873152392,1.822902012695405
-2.4899607793451564,1.8690471738634191
-2.474759824362435,2.040911049770297
-2.474308464536218,2.0404880673661134
-2.463202145511323,1.878110616779917
-2.4584359811266614,1.8517148445672498
-2.455755624748384,1.731244436201177
-2.4427779058203463,1.4978942024528528
-2.439945414443271,1.4317683637699237
-2.435448425697097,1.4013086767499505
-2.4325478441786617,1.3064542475005494
-2.4301082224552752,1.3263110440817962
-2.4243049617284655,1.2918259686062215
-2.4231391535777296,1.3522173257633858
-2.412827698414273,1.4565510660274186
-2.391653004699526,1.801194223272407
-2.385280931851575,1.9457942763814409
-2.3850905407090233,1.9700267245634788
-2.3694939254985847,1.8002763152638586
-2.369311608149613,1.7729929704033978
-2.367210574970981,1.7449067978507178
-2.366366107152676,1.7572207338096082
-2.360256942614475,1.4793448367889972
-2.3597502759541475,1.5102230342194403
-2.357063805618199,1.296947380231972
-2.3534074026332537,1.089147768367839
-2.343701423256447,0.37037551868651153
-2.3424770331482403,0.30751270943434145
-2.3377224813079596,-0.10275538210824663
-2.3315334587509087,-0.5806641138471453
-2.3274121825892955,-0.9205468954807208
-2.3162400758482833,-1.7325887300890914
-2.3136290496295286,-1.9556784076507152
-2.312482542548506,-1.9396808173385727
-2.3095229182358605,-2.028936289220672
-2.305094450092429,-2.149293814153762
-2.2891762515476834,-1.9976418449452744
-2.2850007535542964,-1.726080079220822
-2.2804087678815383,-1.4588111335654532
-2.276012506696693,-1.0366873370505498
-2.275005089761945,-1.014559238070592
-2.27132393112093,-0.581048229631746
-2.264382450148913,0.1664376510572534
-2.2595530113050173,0.7219074638674126
-2.258827848021446,0.7960359564239108
-2.2547006898554693,1.3578213505275778
-2.254453275138107,1.3488747782387325
-2.2529420272026055,1.451480215849511
-2.252311059024459,1.5302787618523914
-2.2519781222368085,1.587159843892514
-2.2484756803514117,1.9813285730600565
-2.248294471789624,1.9473648340582552
-2.2461259770891635,2.1669966806123044
-2.238730848956706,2.82453934026141
-2.237759051634664,2.889660208473989
-2.224918884389613,3.2909254061969637
-2.2173068496091677,3.19028708016754
-2.207567418781185,2.662815335193561
-2.190551261350139,0.7615745660899925
-2.184134739641994,-0.0038339889764939378
-2.18275416196859,-0.30949069208198826
-2.1722632408282214,-1.582992193732912
-2.170414896154388,-1.848064045610637
-2.1488566242532534,-3.367050732497678
-2.1482821939701213,-3.339706410130271
-2.135073628851144,-3.213414041304539
-2.1347135621674074,-3.1438395847205376
-2.129345245741044,-2.8489752841571248
-2.112344364379988,-1.3865223602052827
