n_harmonics,base_freq,magnitudes,instruments
10,3.0409120005216175,"[-1.81583063 -2.29005445 -0.69314723 -0.93658349  0.37694058 -0.23659455
 -1.26573934 -0.44089003 -0.13226102 -0.58564789]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.999621645987444,2.289414280916832
-2.9970669780436046,2.3274547074714
-2.9901058825269806,2.241847556526593
-2.9873191272724466,2.207362657649216
-2.9857079684707,2.253481647735288
-2.9798433825552806,2.078889412972818
-2.9628137560624292,1.7308386211234468
-2.962599919345955,1.7310655395821712
-2.950042077610031,1.362340274530171
-2.9473365863904064,1.3073728133648161
-2.9341384925691987,0.9699844730974005
-2.929794168131217,0.8217681258415518
-2.9237355504552047,0.6355958248705773
-2.9099944951270857,0.3312257263591749
-2.895704168941946,0.0673610801367991
-2.8906886943234387,-0.011544734980838342
-2.8895790515265753,0.001444867876331037
-2.88645263017564,-0.05855257949189955
-2.8847023508069967,-0.09703431708436303
-2.878480460086484,-0.16210987261082194
-2.870917555976521,-0.22289595206286844
-2.851511839932039,-0.39781416872514036
-2.8485741312667465,-0.42686986450650344
-2.847744256623346,-0.42431343700265084
-2.8326774066454186,-0.5545342739629816
-2.8315142245314067,-0.5875381695167242
-2.8302325719575867,-0.601854267519338
-2.8297133063544075,-0.6292183746478801
-2.8272426743162065,-0.6614191147748789
-2.8245661357712155,-0.6943712084330627
-2.820349543277195,-0.6771922662114521
-2.8169475605181313,-0.7384689751626233
-2.8152199882302202,-0.7240851829003895
-2.814926696531611,-0.7724079868808178
-2.806605285445931,-0.8625342777668349
-2.7915838551898053,-1.0626474235087406
-2.7881518793198357,-1.06894710245419
-2.786129988216695,-1.123402318927426
-2.7860880520153493,-1.1150895809363575
-2.76822647295515,-1.2670619227513527
-2.76536741340823,-1.279674404364299
-2.7470406422492046,-1.3532638239345085
-2.7443333960989973,-1.347424522720294
-2.7348823260942554,-1.3922987149461845
-2.728693077057782,-1.3667188575909035
-2.7130194630101183,-1.264520092683279
-2.7129955802527674,-1.249893184305933
-2.710934527202382,-1.2432797205266544
-2.6962748226208175,-1.126912062872316
-2.6926531557391695,-1.1151141415268158
-2.6884469760738163,-1.0695705170733514
-2.677371013269334,-1.0268145788925314
-2.6607823364766574,-1.039106964571262
-2.6565618574842604,-1.0198390320072388
-2.6464220216652343,-1.1229524098724233
-2.630924814884308,-1.3248038446913368
-2.6302680728376284,-1.3707074891023803
-2.6275303094668327,-1.4210597041812345
-2.6265878941951533,-1.450768362230801
-2.613492874269456,-1.69091631731803
-2.605568850105703,-1.8679708893971443
-2.5960095597017188,-2.061335500072936
-2.587138681567825,-2.23628930831646
-2.58094645956236,-2.2677414903431736
-2.579578041709368,-2.2931028160597964
-2.5782381734785873,-2.2941079872549497
-2.576821812810558,-2.340070938529032
-2.57073035266771,-2.3750505606127157
-2.568506067206971,-2.384910691014283
-2.5607547129238886,-2.3504506100668427
-2.5579279428422215,-2.3712510364355888
-2.5513333946138297,-2.286236555829799
-2.544045211554052,-2.1547888554378365
-2.5338602332172737,-1.8799613909177222
-2.5268330455590173,-1.6198881192020953
-2.510027203227025,-0.8635134114412868
-2.5090415238239734,-0.8443046597953351
-2.504339852603141,-0.6443509769596655
-2.490206940423029,0.17299734181690515
-2.471602271906168,1.158475238540025
-2.4714059539793265,1.1429329292353692
-2.456830507119521,1.7720333088217843
-2.4536406632109795,1.8971715209258626
-2.445341810715017,2.1248724325810526
-2.444792203777169,2.084811758699006
-2.4396821327689078,2.237451803639186
-2.43477988572913,2.2679389291018306
-2.4268397775622104,2.3017735374561736
-2.4198177051080245,2.251348640114996
-2.4080154978460566,1.94817936017928
-2.4079018089824356,1.9292831898813159
-2.4000800601594174,1.6971584655151928
-2.3887284739952053,1.1972654786799082
-2.3810259271425194,0.7369273646352438
-2.379177535511667,0.6388688517589689
-2.3728560907842313,0.28257513960963304
-2.3710414788900587,0.15359442133438095
-2.362154452237647,-0.4852623990872035
-2.3542856868750537,-0.9612572589443268
-2.3530362464052805,-0.9696436028971345
-2.3528185123701437,-1.0163125915141669
-2.3525225983898146,-1.010508015149512
-2.33527613390806,-2.0240067231190166
-2.3342875372365994,-2.0372099805908706
-2.3308634708810105,-2.23067306656726
-2.3300808536272477,-2.2671134739087835
-2.3292443468184034,-2.3135589985630505
-2.323448370332083,-2.5709170296627244
-2.3130688337852785,-2.960899800737248
-2.2988157973604366,-3.21930969813785
-2.2969925734814494,-3.2399435290747385
-2.2880503783034167,-3.331544566962639
-2.273881208472019,-3.236880791514177
-2.2711736861565504,-3.168911947372875
-2.2618553675964526,-2.9244349701772676
-2.2561219477197376,-2.753878531696589
-2.2541127692916163,-2.736636657643404
-2.250236966090005,-2.5764343775696372
-2.246383523791544,-2.4037053007151994
-2.2395736584769597,-2.1088559458361
-2.239308098758177,-2.081981781312818
-2.2216521334652333,-1.22542576998877
-2.2214953668772592,-1.2529515679844323
-2.210583636931049,-0.6460833537245877
-2.2099857336551176,-0.5998179896917168
-2.2026507242980333,-0.2123097306323916
-2.200506058761462,-0.07726662119893665
-2.193918947111881,0.3265803759005799
-2.191423789847412,0.428656281230676
-2.1888415467286046,0.6023728400733842
-2.185668244511474,0.7580875098308643
-2.184388734439368,0.85770852991556
-2.1692870939878723,1.8055410465540371
-2.1609092131661294,2.2870170859874293
-2.1588827207313077,2.348179938455807
-2.157870697996904,2.4324984064888637
-2.1570921617217285,2.4784997233696124
-2.1528267793931883,2.742344335847468
-2.145183400985245,3.1502509324489427
-2.137377794487847,3.609982398483175
-2.135460694357045,3.730001086214635
-2.1265342787859773,4.102821499093671
-2.1221032186911777,4.357034137782802
-2.1213387459545574,4.4307869857488695
-2.1175457122973054,4.522009690860567
-2.1083772991956953,4.931575957891693
-2.1069305338073026,4.933614683013501
-2.1057280092551416,4.945353726459966
-2.102332336579671,5.10349190666465
-2.0936070318320077,5.280671099890855
-2.080416569581372,5.372261641835078
-2.078700803956409,5.380758166149523
-2.0766563783400613,5.3910092483568635
-2.0749874119513914,5.377975263993774
-2.069064864659702,5.3352442424935385
-2.0627412964117955,5.133651287137363
-2.061283209078973,5.068784168605716
-2.057304818631139,4.973705030424441
-2.0523402422401333,4.751692973641879
-2.0517299113179663,4.689612548616926
-2.0511061308606875,4.687618879871653
-2.049887167476937,4.652333443773949
-2.016158908966709,2.2853593239992724
-2.0139825787587373,2.0811029634531573
-2.0136434868070685,1.996517167708327
-2.0070361100958776,1.51129613364602
-2.00605992474144,1.3847319944834788
-1.9782802062519413,-1.0359866121829502
-1.964966761298678,-1.9384782080035254
-1.9623112280794186,-2.122094577739593
-1.9577642434327418,-2.354191473668981
-1.9537683680026185,-2.550953760833763
-1.9537138530172673,-2.5679276632132932
-1.9536954467764065,-2.520672224342891
-1.9375902160814837,-2.9208801034478618
-1.9308611605036807,-2.8982383664403466
-1.9263726634523115,-2.8194341961021525
-1.926142309562244,-2.80110971162279
-1.9239519996030507,-2.722547819391585
-1.9178910078408906,-2.607602880173121
-1.9084461841033873,-2.2169243196486703
-1.906684985885586,-2.0805147351559317
-1.9040682426381506,-1.9608227056901293
-1.902240042769673,-1.841216101523427
-1.9011769255362214,-1.7827041279187235
-1.900082301392936,-1.6952827103546808
-1.899072963324341,-1.6272074075300094
-1.896184427305062,-1.4443860207847148
-1.8946052088900132,-1.3358819469196421
-1.8943610736058385,-1.323582590204554
-1.8870228176160146,-0.7674751305495513
-1.8852723087090026,-0.6236332163536739
-1.8809204856358037,-0.2786383317884461
-1.8737826656277825,0.2666293533142248
-1.8711249542923556,0.4732107526708266
-1.8661158985079418,0.86475282736013
-1.8506579407925765,1.9934869010117549
-1.8481216499325577,2.134766483768011
-1.8412881644009076,2.5540875257710858
-1.84065665941292,2.581113176012214
-1.8375735910178017,2.7023212466531583
-1.8362255233903935,2.781312710505349
-1.8298579641026853,2.994472703648846
-1.8287347188577845,3.0277305959838956
-1.8228454229190512,3.16360001460917
-1.820634042989843,3.173673153262591
-1.8108708139866037,3.203276651043335
-1.8027588353651605,3.0673991577535276
-1.7984767618276687,3.004348064734994
-1.7959681631890378,2.9148916204582536
-1.788674752207756,2.664186460542737
-1.78561972921122,2.5308138113483003
-1.779897906896107,2.2263996028116044
-1.774133835296062,1.9329509934075249
-1.7703236438136545,1.7508883052792104
-1.7625615857381949,1.26195514012377
-1.7613430754107942,1.1974883948693416
-1.7601990817226745,1.208434170331934
-1.7516242346558883,0.6626805512270251
-1.746661639612772,0.373786469116917
-1.7394575369100413,0.07429487380160009
-1.7368358413647194,-0.004933884282078236
-1.7304274026221826,-0.22803169081081276
-1.728622796505951,-0.28721689729292343
-1.7279845275021033,-0.272310323482143
-1.7155091493522914,-0.3818315951988528
-1.7095625625263418,-0.39479249793736965
-1.708226268715312,-0.3737933745408898
-1.7075357139986262,-0.3414248027829569
-1.7029074032648874,-0.25327179311508946
-1.6943186407483202,0.0005357753727632236
-1.6836390249834619,0.49436462529023334
-1.6738200167787314,1.107683421374741
-1.665160408778907,1.6588249862509896
-1.6590280063185134,2.1106774403622324
-1.6506541168826026,2.6776063010149684
-1.6407291831415352,3.312574426691603
-1.6390804525844391,3.4554664664429486
-1.6373393369767348,3.558824230063519
-1.6328342270315157,3.7889160088925085
-1.6317298279182588,3.8761337506678606
-1.6249864789659372,4.131010842440321
-1.6187812191437614,4.365358624085792
-1.616224474923647,4.398501925468545
-1.6161868185012387,4.435426047017161
-1.61407686490547,4.516300992373305
-1.6069465255223883,4.588422543042023
-1.5971744780567512,4.5004079782441595
-1.596720467100505,4.474279363027119
-1.5785173046678374,3.775673058407457
-1.5683208252768022,3.1538983712455217
-1.5626956873389588,2.7120851592756976
-1.5436139474095885,1.0928505717375039
-1.5410783341475767,0.9294994251068938
-1.5254986564968724,-0.40279999998370264
-1.5145770520504305,-1.2155096039621334
-1.511752135145101,-1.3573693318371163
-1.5102013645762475,-1.4725621258170527
-1.50752904155514,-1.5640551236653113
-1.4921239438831098,-2.177798891774189
-1.491414227358477,-2.1544945040623364
-1.482961695257422,-2.3856401843047554
-1.4812115454187678,-2.3242825640811797
-1.4772007882238647,-2.316818657491744
-1.4751311464839167,-2.309028749796709
-1.4741138030202656,-2.307646678660228
-1.465026497917853,-2.1158522921585665
-1.4563720333706465,-1.8829864285327986
-1.4444754426960251,-1.3634846647744523
-1.4439881252654259,-1.3085282124649766
-1.4401383757848225,-1.1103846799965023
-1.4374241474245442,-1.0096276494395393
-1.433985118429514,-0.8205753528000262
-1.4336043802982015,-0.8559654113718519
-1.4117889728661057,0.11925528531172966
-1.4068198986024347,0.3167334533606255
-1.4058962654259743,0.32374976278481293
-1.4032875065958834,0.4352373006166342
-1.4024063339710198,0.45505856493838315
-1.4011030095807895,0.4529511884909624
-1.3886029027687823,0.634940995186981
-1.3804962207887592,0.598325798858706
-1.3730938369113466,0.4180982407438353
-1.3702956800309345,0.3884551835214395
-1.365883542778298,0.20798935193856996
-1.3585583660842806,-0.08357714228808336
-1.3576031192847988,-0.13934499568859557
-1.3557724771182562,-0.28326136214951353
-1.352858802716449,-0.38352253549461074
-1.3445113934689514,-0.9186489735468847
-1.3425418563465548,-1.036470469674911
-1.3317184369549127,-1.8059774076892194
-1.3310528718657981,-1.7869579691539346
-1.3282931595499892,-2.0146040888436643
-1.3257912237351384,-2.165763632261856
-1.3156830842894294,-2.8858421304920574
-1.3149573714891964,-2.9073248615405376
-1.310573952886796,-3.2376921938829737
-1.2977596840441952,-3.932480108627003
-1.2794287155742528,-4.600134444654979
-1.27244613799547,-4.716681148483035
-1.2678829326536567,-4.718565354610061
-1.2600517162170193,-4.6207023188441045
-1.2598855869685954,-4.710524697105941
-1.2574173921446945,-4.628894276770278
-1.2542846610984755,-4.514814226991814
-1.2515091662712174,-4.466725828789144
-1.2300739218864665,-3.511312625672768
-1.2073012641457983,-2.1969273643928693
-1.2072638593438925,-2.2131767480753
-1.18268271150742,-0.8608659245887107
-1.180460340528497,-0.7682047321333704
-1.1394596969732158,-0.06812478979329761
-1.1282337480908955,-0.23215466959478115
-1.115775509081797,-0.493304261377024
-1.112707099246223,-0.5438237493643261
-1.1089351095110382,-0.6392120434857037
-1.1062383372065887,-0.6512747442954357
-1.1050711267292619,-0.7302780782737579
-1.0963139038541845,-0.9608951377632704
-1.0914356262089113,-1.0028660338163284
-1.0913340420492132,-1.0021910504227804
-1.0836084500903527,-1.166474052268682
-1.082233987985987,-1.1658977785085491
-1.0769418039576975,-1.245675244702839
-1.0732878407227453,-1.278168995990555
-1.0612279969592813,-1.2695822201378428
-1.0556652977620624,-1.2263294932745876
-1.0541911823905745,-1.220718900513424
-1.0531767700844028,-1.2099814220773017
-1.0437155006861016,-1.0459462785621136
-1.0422377272730128,-1.0485550318767654
-1.016118337877202,-0.13537608932975867
-1.0143884043278604,-0.058459482348821805
-1.010929694305136,0.0735303250403115
-1.0070971045609178,0.2926042467810353
-1.006714228546588,0.29562597936591994
-1.0027851049036158,0.47727115273121157
-1.0013771154437603,0.518975406635144
-0.9977156411430164,0.6994187904226812
-0.9892331529802654,1.0886185211750392
-0.9886858508805698,1.0998323867713564
-0.976515192769627,1.5422219193041826
-0.959671204432222,2.0640719460969095
-0.950865137362432,2.253609982502444
-0.9503504153217479,2.2205158352621295
-0.9370951244136192,2.3143794923204437
-0.9273136257702923,2.3066439011564577
-0.9119059242597416,2.0304845089029073
-0.9108279022381778,2.082246381188644
-0.9094192422556446,2.0407848549737686
-0.8909120851425287,1.5755196748147509
-0.8907718681982288,1.5424358527280562
-0.8773708313805466,1.1956748364456191
-0.8741061040773093,1.049835606294319
-0.8735702709806548,1.0706817111730635
-0.8713823500688607,1.0574776098681793
-0.8678789846006385,0.9419891375820006
-0.8642227215293681,0.8450104943390337
-0.8512894568432992,0.5267105576897467
-0.8400468349442023,0.33119878862946706
-0.8267570736590315,0.09459683394927129
-0.8187032275388426,-0.0717544171695958
-0.7907249309633353,-0.36661597497113513
-0.7840729990520892,-0.40672239378053077
