n_harmonics,base_freq,magnitudes,instruments
9,4.053619588156156,"[-0.39589958 -0.30134813  2.04913903 -0.56165807  1.10499038  1.26808546
 -0.59490458 -0.84897185  1.26486134]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9995763156297817,-3.5806108212437
-2.982932434659303,-3.014124170084481
-2.9804002171192074,-2.8878983028919194
-2.9657513649418723,-1.7306575003660594
-2.96190704303815,-1.3689336475551972
-2.9552321339299965,-0.6198686891438787
-2.950981682962087,-0.17908301542001565
-2.945049392446613,0.5679860813187517
-2.9439602133959935,0.6839157611717658
-2.934736681482226,1.7757491057905512
-2.923886454003884,2.9324869623687597
-2.917751425835429,3.490461361374516
-2.90661413722802,4.188739786141435
-2.9035012249583376,4.366785339060241
-2.903220969900146,4.333286440580319
-2.902402884718436,4.39450355836159
-2.894311291191835,4.6153151784283875
-2.876938402633666,4.181774641881223
-2.8753122546285783,4.035210021486846
-2.8711890983306887,3.7629866500812263
-2.8699298829054345,3.6792190243231055
-2.8666863553849806,3.4185734817154323
-2.862429284347172,3.0702830001335752
-2.8606798206548985,2.830550918090534
-2.855008467510298,2.289965274473875
-2.853574957018569,2.1130204270957327
-2.8490167083893523,1.6483407582672536
-2.846256254917285,1.3456700185615529
-2.8452215999706305,1.1528018510514686
-2.838016283875281,0.36177372851367495
-2.832873618622318,-0.3073353753522528
-2.8322494530604025,-0.34768101255545725
-2.8276282703652322,-0.8842500578110762
-2.8224796751444643,-1.4656288095214811
-2.805586730833129,-3.032955552262959
-2.8041553220312516,-3.1388813648586686
-2.8030403462841136,-3.205588674929367
-2.802828991274496,-3.221420972159972
-2.8020899856683665,-3.2925746129145854
-2.7957604757683834,-3.654009687721789
-2.7940834594452855,-3.767702592608537
-2.7887376638427357,-3.9083531541246974
-2.7870363626200136,-3.987629879860104
-2.7853695945005743,-3.9812659109012802
-2.768828278868477,-4.05866981932985
-2.7645368282945464,-3.8936762911622296
-2.7584520819884273,-3.752177002403967
-2.756212447788445,-3.696470694167899
-2.7534924785624746,-3.585627048461082
-2.747345289617269,-3.271064747932338
-2.7441500655125823,-3.192799251552494
-2.743362229906584,-3.122137881282253
-2.737225714313093,-2.752620599355886
-2.736619927508385,-2.791340019378324
-2.726412438257211,-2.3574030063652693
-2.712113703130796,-1.7747968722818603
-2.7029865139574456,-1.422667373894718
-2.6920763576894844,-1.2607572580354922
-2.6771175188745486,-1.1614831644866903
-2.6749601439189634,-1.1117442904726467
-2.6679204952770803,-1.1018443675072673
-2.6649852872404955,-1.1029922206895288
-2.6538348927372337,-1.0935797488312022
-2.638760792829938,-0.9263861243640045
-2.631660829861907,-0.7624458512337962
-2.6292168857128972,-0.707273415203379
-2.6263858982851254,-0.5725644852647471
-2.6230019168187986,-0.4563460354971356
-2.614298771657297,-0.18506454522234195
-2.6077767359888337,0.18912266180562445
-2.6075749654979425,0.20385887089409027
-2.606225303205954,0.28292418148902543
-2.6043221823012273,0.4229154041907346
-2.5952754699354017,0.931038962851087
-2.5898481224938217,1.3285903082216475
-2.575050555770642,2.289067367894647
-2.57496154049751,2.3233830657119823
-2.5700489439648813,2.6094471120322256
-2.5632226534578764,3.094768590699933
-2.5434240595627386,3.989594402231549
-2.5369872923947097,4.176571535244077
-2.5332719175661524,4.277847143442168
-2.52600951496012,4.377494200224591
-2.5015985450671967,4.087071366718209
-2.4942514296812055,3.8522830219767945
-2.487775942331597,3.629971389445216
-2.476335100188164,3.144065293433236
-2.4588431754492532,2.3562471245763184
-2.455817735547149,2.272001045505303
-2.454384699427543,2.1316870692316057
-2.4534993876683595,2.071094200541064
-2.448827853147388,1.9748627310301234
-2.4472500228502456,1.9154505194843177
-2.446359751111898,1.848175955207985
-2.4394320444708697,1.5387952329987888
-2.4351122815200004,1.4370358322646304
-2.4332987653631584,1.432494785507113
-2.422305125850567,1.1654534903749318
-2.4205544881663115,1.1429593696232627
-2.4162099351146367,1.0034526892063473
-2.3845239728207823,0.9533044679398394
-2.3836389820756474,0.913600459107418
-2.3822067832067098,0.8926610910090054
-2.380159503541581,0.9128073160742897
-2.3640563279008076,1.0356982674011694
-2.3577546010113073,1.1332525371220217
-2.357506134901434,1.1248943493038346
-2.3570683994410113,1.184491951013034
-2.350930512977718,1.25309845461081
-2.3504178450853113,1.2562725747764614
-2.350052529543359,1.3505399956576813
-2.3427481242923385,1.4499473076332703
-2.342136867264357,1.3832596846178566
-2.3413921070860564,1.4065629808660933
