n_harmonics,base_freq,magnitudes,instruments
8,2.8439257344994955,"[ 0.61813224  0.20967305  2.61911494  0.40312811 -1.57096679  0.67103646
 -1.05968084  1.05592947]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.994355781768542,0.18864692573095096
-2.993883937661564,0.19200476029915434
-2.98284128238935,0.168202956378353
-2.981798654253176,0.18313830810553505
-2.977976609403081,0.1605439435944896
-2.972016696293738,0.09874625549502603
-2.966775800240419,0.0631725521377974
-2.9581075870011166,-0.03455221003697865
-2.95656334882739,0.018603795045346837
-2.956231863679797,0.018116316324152122
-2.950579974885766,-0.04370187882882033
-2.9466934688745416,-0.05256434444164407
-2.9304312675767994,-0.12029815299577812
-2.9267725808187,-0.18508557916902627
-2.912235429457878,-0.1890465033592159
-2.910650102663327,-0.19320948489131784
-2.9102208883113017,-0.15385846106392845
-2.9061473368244997,-0.14180193482731232
-2.90304077753663,-0.1338299247100468
-2.8989175127678566,-0.12865292617597357
-2.8962861807296814,-0.11762001073112507
-2.8958396197124507,-0.05898178951470654
-2.894547258344014,-0.053180975318015834
-2.893277386636272,-0.062447652044070226
-2.88433592795722,0.0584166801476993
-2.882218927324009,0.03515334937852409
-2.879174437390324,0.0851591728860549
-2.8661327947925663,0.3880674912777903
-2.8596140933127763,0.4695881296899156
-2.855123873713793,0.6016994827765029
-2.8477410852057634,0.8299178410515188
-2.8471149437355514,0.8116624968085125
-2.845779685309913,0.8542816239089327
-2.8256039803659236,1.4156351450877647
-2.82364239353809,1.4593678695140204
-2.819764885799164,1.5926610767025149
-2.8029550231117497,2.1032212407749813
-2.7903826043909454,2.3909273250633496
-2.7884888766950153,2.4229790800176056
-2.7880056929203034,2.448671489145969
-2.7841118816109924,2.506612140977994
-2.778322795617845,2.6216297699943323
-2.7770887574582446,2.6445535534464306
-2.774729507105073,2.707652341638337
-2.7660833298626795,2.782534792408037
-2.7652200970058987,2.721803616472794
-2.7642759616178543,2.7723114734361336
-2.755393038766446,2.8189508440959314
-2.74971633184841,2.8175815058338336
-2.7437498409149583,2.767562494063943
-2.7420005213434084,2.7472481422534996
-2.739195111193344,2.7553655854052863
-2.731817674180496,2.636620895189945
-2.7304247649092614,2.6305170512373386
-2.721665559693542,2.4762822858662834
-2.7127796996440496,2.225103121471305
-2.7083781422604734,2.1494703627262455
-2.7045175140566045,2.0680610198241443
-2.7025074876310726,1.961399241412007
-2.6963341363123217,1.8112737649728292
-2.69048150098204,1.5705569509932933
-2.68975474740974,1.5738138751442061
-2.6886796839181084,1.5641279488896733
-2.687353249540749,1.4738042801651972
-2.6808657892254724,1.2764589542807423
-2.6625975912439372,0.66181994803128
-2.658077205359294,0.4644334352547745
-2.655484455595129,0.4029248937986011
-2.6430131417276588,0.06498992640498279
-2.642900037800075,0.08515155427957644
-2.6415418549781826,0.014682162905097409
-2.6395262626018337,-0.026062280765290904
-2.63770863121721,-0.03450702831092896
-2.6371730642266566,-0.04002810771902015
-2.6361456169665436,-0.06134938075840545
-2.633409704551893,-0.14691366626645724
-2.620066114989553,-0.33605716501386307
-2.61533880761508,-0.39673924854194426
-2.611316089716822,-0.4174980679585946
-2.603900322468081,-0.43686492791024034
-2.602985634154885,-0.4440872915023044
-2.602346891184169,-0.41203951674746836
-2.6014167276898106,-0.39576198275234
-2.5774289022568206,-0.04209359149616407
-2.564209014712211,0.2979445244441712
-2.5533411157761687,0.6423927323407538
-2.5490501234712797,0.8062159830927301
-2.544556619102043,0.9486167222083419
-2.539192309858334,1.1910239655199002
-2.5262426651896,1.6365259766790803
-2.525619876791328,1.6719588094726596
