n_harmonics,base_freq,magnitudes,instruments
8,3.4916931169088556,"[-1.98120693  0.19269314 -0.86744476 -0.45715338  1.86609597 -0.634054
  2.79475032 -1.76185687]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9989538052929907,-0.5571245155612866
-2.9907278783848907,-0.6495855503653416
-2.9881450600425565,-0.6806195915734794
-2.986813474304131,-0.706655343384611
-2.9855923295631905,-0.7233098337035513
-2.9850047491344984,-0.7292967164097243
-2.9819695028239392,-0.7204952835063134
-2.971976743251048,-0.7429828801195703
-2.965215527253817,-0.6519252262488915
-2.9610075402333367,-0.6651105996465742
-2.9565667965760296,-0.5352576596005107
-2.9451179908501306,-0.26498050356352354
-2.945015882144661,-0.2983212477635405
-2.943060857150701,-0.19875904615094417
-2.9400193143168045,-0.10353403030600908
-2.9350026541933207,0.08836151343035456
-2.933638063530113,0.12750059482623202
-2.9335495055228624,0.17412685303725406
-2.9143943606077776,1.069484000185374
-2.914302319076605,1.0860226228059795
-2.9009273467388677,1.8010553124570137
-2.900140867356699,1.8638024081560738
-2.887953145527252,2.5222727072504143
-2.887242833502924,2.5581217600257085
-2.88356932892546,2.742134178205722
-2.8768757033690235,3.0393580379872756
-2.8755378852859375,3.1165457218506183
-2.8436441694459553,3.924628286379463
-2.842773442221117,3.9506910206200514
-2.8352284483106014,3.92819709595455
-2.8319246597668837,3.928302044097148
-2.8315198249402362,3.928988174880264
-2.8251380310786622,3.8090715110127866
-2.8206207915573542,3.701337110300777
-2.80127804160115,2.9732050980824902
-2.794517839951314,2.6299847085815338
-2.794434864309852,2.60078748560422
-2.7914554088867285,2.5009239697983126
-2.785409843016607,2.139925856948008
-2.7827008329943688,1.987503346507734
-2.7696491373706604,1.2249672343869582
-2.768347523633239,1.1267794696754574
-2.7671648943708584,1.0685906703361603
-2.759633339457059,0.6661457087627126
-2.759451048186454,0.654296518329021
-2.755393482406544,0.4685769214279672
-2.7312985778425256,-0.5709180409794355
-2.7302149247609373,-0.5766893564856171
-2.720782996706912,-0.77774484055141
-2.716859748389864,-0.8309373563530316
