n_harmonics,base_freq,magnitudes,instruments
8,2.7071313512978765,"[ 1.71986815  0.39360652 -0.49055245  0.91527386  0.21600301  1.51950737
  0.98599736  0.2920073 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9998328305576054,3.7836272108696973
-2.9984860810910714,3.811051192133357
-2.9941878979187706,3.874662158421638
-2.993783393615135,3.9331563707758455
-2.9741143801331185,4.227728087561323
-2.973156710182244,4.25784745228273
-2.9639046462246714,4.305974036742371
-2.9612184309476177,4.2719825234388376
-2.9592700736049524,4.241366917075102
-2.9449965101169706,4.140004352463297
-2.9402478339752003,4.075002617678331
-2.9370680194116012,3.99028483560283
-2.933584651106247,3.9282202988503094
-2.928197644837143,3.8144594337874813
-2.925582763269496,3.7338595293007293
-2.9250416276065696,3.721481654321413
-2.920423416682654,3.588625902415703
-2.9169955213437606,3.4363748158815226
-2.912055970931061,3.340731886249019
-2.908204778402598,3.223272834647745
-2.905037723745899,3.115261901630102
-2.8901550334323973,2.589161722260091
-2.887798295224192,2.4891944430922406
-2.88660640175788,2.4446360715194673
-2.8824808169659226,2.2966041374668147
-2.8625187137224555,1.6196401314229265
-2.855480382558615,1.333581205768142
-2.852966781327564,1.273438867559549
-2.8479455556617532,1.1551040412972626
-2.8450760990432333,1.0808433722916224
-2.8427138628793163,1.0057538789243756
-2.8421982393278924,0.9421965457518854
-2.8326791506298994,0.7255163602648269
-2.832402444406261,0.6996408859573291
-2.832052707931535,0.6866944653821774
-2.822575427802761,0.5043352041107884
-2.814424719941641,0.3480703282001294
-2.8115778562719527,0.3255226452245195
-2.8021786647869718,0.18824909145062182
-2.7930213031469258,0.06940539035019347
-2.787988373053139,0.054012519392240436
-2.786685998028677,0.06468603510485624
-2.7858066139597764,0.09467828491132693
-2.775692007350594,-0.006805691371134147
-2.7669303916288115,0.014014380858064827
-2.7633143975487107,-0.04597641621718962
-2.762746603049983,0.0018506056741301091
-2.7624962631388317,-0.012609755926803455
-2.7582776826600357,0.017126141902558158
-2.7570806003450663,0.006437222703576535
-2.7545221659948473,0.008723542824761664
-2.751001428821813,0.022746316722627096
-2.7486878862187223,0.0004943845778608066
-2.746895688515467,0.03727732433067849
-2.7209211384757945,0.043197858584724885
-2.7208262745777883,0.014786547039823551
-2.717902114056997,-0.0016104807738368185
-2.710634195577132,0.019873413372567938
-2.708849749127239,0.036884994420934826
-2.7082155704462285,-0.027045586272840136
-2.7073083885352034,-0.01873469914017936
-2.70596317120851,-0.041037322293029005
-2.69633937403428,-0.05305106198907454
-2.6816202462514744,-0.2837992062404564
-2.6676744557941974,-0.4968319675746108
-2.667651801227885,-0.48699783828608545
-2.6541353287881027,-0.7646855832984613
-2.646644411025175,-0.9507571704981582
-2.641308689567561,-1.113147186314678
-2.6318152454199777,-1.302037178108249
-2.6296350513528637,-1.3597556531961352
-2.625493783581728,-1.486251656973827
-2.6121941747250936,-1.8304556500250122
-2.6055439212755034,-2.0003816192361397
-2.6042004861535824,-2.013563011209018
-2.603117295211187,-2.022635309880748
-2.602976870528546,-2.0060407502230735
-2.6026109230228407,-2.0162292787010823
-2.5972916735120855,-2.203183713185592
-2.5895770040411707,-2.275864882817856
-2.5884823730820825,-2.313849273556055
-2.587044052529553,-2.295831556988058
-2.564949019076006,-2.5670968628431723
-2.5525722814508294,-2.6044348543745706
-2.5509767540217227,-2.566189729651792
-2.5448075457514245,-2.550676331561693
-2.5365378971736736,-2.481271928823973
-2.5336401325987783,-2.4394495908470093
-2.5246949556154696,-2.2526207314384004
-2.5007681350050563,-1.5965634664434054
-2.4844435569250756,-0.959958241096886
-2.4838378285810085,-0.9579136096572521
-2.4804724711502066,-0.8605101414107211
-2.4749948010942027,-0.6344489744163743
-2.469227840063386,-0.3787886869972021
-2.463715552436245,-0.18723489701889168
-2.4601315582147887,-0.0473254613626906
-2.447906839719457,0.437553601388954
-2.4402709955403052,0.7386710441521772
-2.440226074848939,0.7192441442010797
-2.436064987087118,0.8941014739091844
-2.4226467540457257,1.3014554640833291
-2.4142980729988315,1.4568353967280916
-2.4135490456726822,1.4830221787556863
-2.391467910928692,1.7995444341675955
-2.374090140370437,1.8007108790938318
-2.3518844308692555,1.4757882797830202
-2.350642134848897,1.4280670844912633
-2.343174408841186,1.2876100419941978
-2.3427076912797395,1.242561323673987
-2.3409095435587486,1.2457094157576436
-2.3408890678475167,1.2831203826327748
-2.332623962617033,0.9986295740928745
-2.325500503292355,0.7579980588098187
-2.3219017279894345,0.6720685649915344
-2.3205446322403773,0.6468379605342741
-2.3150718914431887,0.4612520482416827
-2.3114330437298856,0.3791345820046062
-2.309957611949618,0.2657326323767767
-2.3037664270693163,0.13076152505914648
-2.2974057150112484,-0.045355535994500845
-2.2824747875619895,-0.4615901285029531
-2.281400562203083,-0.5061790213471524
-2.2632228564760197,-0.856443799161712
-2.245249373077958,-1.0450254392543479
-2.236931154600052,-1.0703055079546229
-2.2331893015582134,-1.0884319969214526
-2.231719817790708,-0.9976259512316771
-2.230304964015728,-1.0213851304545545
-2.2280875449761357,-1.030993657066999
-2.2184953780030057,-0.8871580276360801
-2.2080709480285856,-0.7445676530410771
-2.194848013973897,-0.4229695971643187
-2.1837060448310295,-0.1393164446906417
-2.1835891673082424,-0.12317532322535545
-2.181016251911704,-0.01750662296122502
-2.1670960239933015,0.39110472134297236
-2.166172805588996,0.40160628384618957
-2.1602546196972465,0.5824620766857981
-2.1584169230710657,0.6443519051527178
-2.158149758455594,0.6873885029340694
-2.157718021244996,0.6879234181677487
-2.1507585422088074,0.901432194264856
-2.149616496195752,0.9355319716493716
-2.140576606106073,1.172899936878158
-2.1368671550379466,1.2687559454426534
-2.136453513547282,1.2663891272849692
-2.136303875710957,1.2904348752520918
-2.1334100890821848,1.3558684117903428
-2.1226808163006363,1.5862672172613221
-2.1208567150488973,1.6052233815033936
-2.120215822875836,1.649574138204356
-2.1197584332118664,1.624687309169671
-2.10826515877756,1.7764497452202046
-2.103720659302689,1.8512004201799015
-2.0979695203970805,1.869298247686315
-2.0956015671122383,1.8770146749618275
-2.0839789401888797,1.836613044751156
-2.0806896405309923,1.7982000896494252
-2.0736966431732373,1.7236506588378018
-2.0511718036343725,1.2467152068125094
-2.0444100520532937,1.0710386610188625
-2.0358046969515113,0.7994711257918611
-2.0320730667177256,0.6594776071920563
-2.031629034568148,0.6876463264637172
-2.031354485736034,0.6607488941340424
-2.028679566006038,0.6172470011151282
-2.017688051564055,0.18995961311580567
-2.011201729531948,-0.0005097552270889663
-2.0074733057011658,-0.18084523937753275
-2.0070286559028108,-0.18287202700480387
-2.005219908056959,-0.23520313808786494
-2.0013574707650217,-0.33773683879794697
-1.999594975682876,-0.3950732511955561
-1.9943501809995072,-0.5742786633170333
-1.9898908279701497,-0.6814825361594993
-1.9629180585482737,-1.2819212019919355
-1.9611604198099903,-1.3166776810733898
-1.9587645777902294,-1.3223238323307962
-1.9559593228602452,-1.3282409237805497
-1.9510259540994432,-1.4123292743900546
-1.9328182656816741,-1.3903266869357511
-1.9266295558849724,-1.3341250608333957
-1.9181131852893842,-1.1955989164640182
-1.9166029538918186,-1.1690934549218261
-1.9149200695449735,-1.1726876008251919
