n_harmonics,base_freq,magnitudes,instruments
7,3.321230627590107,"[-0.78827272  1.17959571 -0.09711128 -0.06657312 -0.84075144 -0.84284812
  0.81155117]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9958642564382134,-0.14745865150775475
-2.9872841174902094,-0.2557626140490941
-2.9867275963071163,-0.3130480766535969
-2.9740692544756415,-0.4254702594071887
-2.9293965735080376,-0.9125931175798548
-2.9261978560632196,-0.9499581831743726
-2.9205441105226377,-1.0050838381778364
-2.9158924352842117,-1.0284991020373373
-2.904544321355191,-1.1094129900040837
-2.8980424076535733,-1.1619339969856868
-2.89030993179305,-1.1347018812749288
-2.88707704909332,-1.1455810854308184
-2.885890678162255,-1.1665263299295159
-2.8793773101338154,-1.1256781479483615
-2.87170920478552,-1.1335764714929784
-2.866231103730009,-1.113436349276883
-2.861743555585212,-1.078796307267874
-2.8616330548120477,-1.1088604817682706
-2.8507261999760165,-0.9440302684714194
-2.850006570311865,-0.9600886697648084
-2.845417993772614,-0.9426601904991361
-2.8397300077871575,-0.8322723392000262
-2.8389762310861246,-0.8305632696469747
-2.8294618359188415,-0.6423019960053841
-2.8213759510459333,-0.4744026237290363
-2.8105710696873585,-0.2302311580140379
-2.809044666974507,-0.15723208085962126
-2.808189957594939,-0.16624779431528017
-2.8065636356455097,-0.11839099363600866
-2.8065311850934016,-0.11147618896897543
-2.8055572840346867,-0.06396794738836187
-2.802597995970149,-0.004780536083582827
-2.795512407892483,0.20815672761065548
-2.789298343554316,0.3824913294997206
-2.787240244893713,0.440877753309125
-2.7863016299179693,0.4529508968545048
-2.777272650348106,0.7605271713884709
-2.7735055064803964,0.8407365166535309
-2.7722094491666116,0.9280791119266614
-2.7699798694376816,0.9648381380479831
-2.74573807123715,1.6497291437046613
-2.7313151439071515,1.9863563976320247
-2.7258196638080507,2.096111734804454
-2.7246547633477696,2.097577690477893
-2.724133785113864,2.1143120772350876
-2.720636357586307,2.1591583954365743
-2.7187864529341796,2.2008075600249177
-2.7167593410957798,2.221328495535872
-2.711638031640666,2.2745613972857415
-2.7099016331539802,2.2693967285801047
-2.7084044517500985,2.3139058195371716
-2.7072444214760685,2.276700325258065
-2.6974972710526153,2.3323995534838784
-2.6934334180133375,2.3034634140933394
-2.6858843210068377,2.2439040584748016
-2.6761128973449098,2.1271981079179225
-2.6619557843029726,1.8637486275462933
-2.65980841983926,1.81373845847721
-2.6411623529976636,1.2843152395470743
-2.638654850575012,1.20338748395712
-2.6334559609069146,0.9977327498405004
-2.631838939683216,0.9303858486795262
-2.626604075940791,0.7711760673849601
-2.620178253560689,0.522237390739389
-2.6146508902663097,0.3109156380728173
-2.6069241790766022,0.008958938596669082
-2.6023786697139144,-0.158361038956714
-2.599603483694738,-0.2519618697752806
-2.5977740980063233,-0.308263304926218
-2.579546961189358,-0.9768312910983635
-2.5767926369491265,-1.0408885088910915
-2.5672583934277577,-1.3180065406289079
-2.566606869019341,-1.354571663431959
-2.5575363994278195,-1.5699658901547444
-2.5562003451720416,-1.586410178963169
-2.54783594531715,-1.8013772733053461
-2.5376784148048745,-1.933015338122551
-2.5270319576637092,-2.058934362645747
-2.51500606563127,-2.185018105827279
-2.5144708329964507,-2.1426750713118103
-2.5138054570562685,-2.172257418942063
-2.5114654425240035,-2.1669437623961247
-2.496029670693636,-2.139891266986422
-2.4874489246537657,-2.129096946536558
-2.48590725623146,-2.0927440541831914
-2.476812625707482,-2.060927477955648
-2.4700491007440606,-2.037237980760925
-2.469819346262307,-1.999042404077119
-2.464583047100196,-1.960675446514461
-2.464525289531831,-1.9600030591756579
-2.4577047883087495,-1.8972826086829477
-2.4294926701733495,-1.6648386653010805
-2.419893574796797,-1.5846200688648613
-2.4162373081508144,-1.6123575630270885
-2.411007111764188,-1.5335614938071216
-2.4073952840578956,-1.5448583173389898
-2.4071554114383638,-1.5388156742975378
-2.398058335362211,-1.5256127523771557
-2.3943153087735993,-1.5221431755114825
-2.3897530302642824,-1.446716312136395
-2.382219528682949,-1.4754697683561755
-2.3698003052145307,-1.3932363662427674
-2.3690287036584197,-1.3716370918634129
-2.3687800620895105,-1.408877498272263
-2.366434270394639,-1.4073477554446054
