n_harmonics,base_freq,magnitudes,instruments
7,1.8290169640210587,"[ 0.69190683 -0.04586032 -0.43377837 -0.8574863   2.64467717 -0.52989529
  1.27159889]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.999251634890032,1.3135367279183923
-2.9893918822237984,1.632330901349402
-2.980991404773525,1.9125257237259334
-2.9794523270743296,2.0058183673145575
-2.969315988438968,2.3030180089477246
-2.9677127159784664,2.3622073572757865
-2.9533491737930895,2.731720833130036
-2.950347485111953,2.8474814800241797
-2.948650113205284,2.8717326824314156
-2.9373542828397814,3.104940965014838
-2.9265828763088466,3.3897001943005
-2.92584359993754,3.4128565724140842
-2.92487916433993,3.405882439888973
-2.9195045737904466,3.4891218851827746
-2.9162604593482984,3.537443781274159
-2.9108029983816848,3.6768493575651875
-2.900834363583426,3.742328962700333
-2.891480516273061,3.8535390062414425
-2.8882269433203343,3.894484743899142
-2.8854434250835963,3.8944909123139246
-2.8771750938822094,3.9482594902449963
-2.8684141515469657,3.9190715005692005
-2.867840298663019,3.958604151797334
-2.8653343342447872,3.954658572303145
-2.861301241239638,3.9279239938575543
-2.859321559997205,3.9215058033580332
-2.8589351701946115,3.9372278047277107
-2.852812562364049,3.915673906407357
-2.8448845984721425,3.8464274976255486
-2.8400417698949165,3.80141987966921
-2.8360450331983733,3.7670537813758282
-2.8344028963385917,3.744143345158856
-2.8316048504718654,3.6969450593407864
-2.808522979590287,3.3539201965477754
-2.8037344117948133,3.237189583818507
-2.798326285521742,3.111126628029658
-2.797497385836709,3.148545894467004
-2.7709881318245895,2.4986868084830127
-2.7704121936600696,2.4616815363163207
-2.769864157880419,2.467898159537447
-2.760748526540072,2.19472062925055
-2.7497164200709507,1.9081173092520018
-2.7491268791086343,1.898320198666002
-2.7482008660622013,1.8460515161803759
-2.7433436071146162,1.7009342212966705
-2.7431852496419022,1.7187201061339636
-2.741170999474049,1.6628381924762967
-2.734986467944588,1.4715758412709363
-2.722523244061276,1.0864323698391116
-2.7120493871465774,0.8226253397240476
-2.704842320156866,0.5939456425379559
-2.699247554024444,0.4447987231353077
-2.6990401351772704,0.46250480048273956
-2.6859213480386526,0.12267576916534693
-2.6790466729553097,-0.06788604476248974
-2.677676305802555,-0.10337962664135016
-2.6745170491621053,-0.15777024721533373
-2.674440054834774,-0.16716852568108223
-2.66630290619874,-0.36394251676370704
-2.658541237699905,-0.5172463428978612
-2.6443183153495857,-0.7241043608011157
-2.6431011360028505,-0.8120961866644737
-2.642448718293914,-0.7923479466802397
-2.641324336240267,-0.7937045219174855
-2.633656764514632,-0.9086953023579701
-2.6304274009530157,-0.9643010059141791
-2.6295246811761768,-0.9781778971753766
-2.588186748870969,-1.266478992288481
-2.5789701988251643,-1.300725006435618
-2.5734458201503534,-1.229659796794684
-2.5673000532234673,-1.2009190751069843
-2.5626334438568836,-1.217732351302709
-2.562396040309549,-1.2060747925663273
-2.5571257046716864,-1.1670290042233802
-2.5480155872266357,-1.1060199045669923
-2.5447591523453394,-1.0881807163098602
-2.5425022850582675,-1.0856384012711768
-2.53253817366066,-0.9955829773194741
-2.527622334879442,-0.9378097219752964
-2.517449685472882,-0.7910693185192272
-2.51578145928936,-0.7886299309466199
-2.507506863002803,-0.6758597526217397
-2.505792485041291,-0.6372512869508968
-2.5047463468073374,-0.6317933431646358
-2.4923553791520248,-0.4681838087194773
-2.4776825777484475,-0.27519196048115807
-2.4678959996958234,-0.17489623147957825
-2.4618409584296597,-0.06947143271397688
-2.455857435408573,-0.01810696646541751
-2.4517178176725016,0.03187291315529597
-2.4426691466524653,0.1507487281319234
-2.44122371642385,0.17903085286907602
-2.4354045558055004,0.21841702965197407
-2.434079273590365,0.20247144227294495
-2.4339607039997864,0.23066920018691114
-2.433114431854211,0.26810716761375974
-2.4093418531899715,0.4312868801532927
-2.405251765779636,0.46951502184339816
-2.402922388276322,0.45995345222561096
-2.3947332480014767,0.47620845307998233
-2.388867395708014,0.5003829663516495
-2.3724255348941874,0.4654710267924444
-2.333278476336267,0.13138842539089976
-2.323061321869945,-0.0022513890361333636
-2.3211841487785847,-0.041757680515441306
-2.318705122107045,-0.06556680950916252
-2.315808368846474,-0.13520873221475949
-2.3149971307177193,-0.12703649723009736
-2.3136021646974054,-0.14278913353446882
-2.3062519143781604,-0.2812262809040009
-2.3020908633276136,-0.3547408500713903
-2.301392868342445,-0.3716698691834606
-2.2950968836067593,-0.5124243944365139
-2.2906962275807974,-0.6414300145891006
-2.2785485626904576,-0.8820585729939444
-2.276363721493899,-0.9171946727803899
-2.263215822961991,-1.287853166517946
-2.2551971418538077,-1.4906049908006438
-2.2355903470314455,-2.0399346268222454
-2.222645216719929,-2.3867158799846924
-2.2167919492150547,-2.5662243402322598
-2.195342399687968,-3.13474120131949
-2.19434665843476,-3.168989313082361
-2.19190078687087,-3.2087261189300738
-2.188070819338762,-3.3169958728904576
-2.176509904437771,-3.597442850171679
-2.1754752450626427,-3.6372032933060643
-2.166581121190678,-3.8169356740999985
-2.1507810720355263,-4.172790359089855
-2.1423557760385705,-4.294424049312521
-2.1310970312217723,-4.4906533752194235
-2.1296488982823525,-4.525575894164079
-2.1291102985644157,-4.561196479623536
-2.110174820928676,-4.794788636185209
-2.1031034306823626,-4.823830911578294
-2.101827773899119,-4.86917267084912
-2.092667142621699,-4.935773628543232
-2.0829508709769633,-4.946199466225289
-2.0772873793801683,-4.993163841525765
-2.0764921475116633,-4.993234435768959
-2.0737610644997417,-4.982531437517541
-2.0557172343516568,-4.95851547946221
-2.051951597798401,-4.933113977419943
-2.050489694541748,-4.956295811235262
-2.044284600478136,-4.886471462302373
-2.0382515498850697,-4.861663980868246
-2.036953556227563,-4.830006460180286
-2.0198491766524445,-4.686475047921654
-2.0187516001164485,-4.655796392202682
-2.0079351694872405,-4.487521724458065
-2.0056835230717405,-4.4800045369638015
-2.003534790945393,-4.433579072771732
-2.0023696834274336,-4.42860259810926
-2.0001280091829283,-4.379210160046262
-1.9999352669784158,-4.352338427097743
-1.995488761772299,-4.319885475088375
-1.9950068238395589,-4.291251497755623
-1.985365405934547,-4.141077398583143
-1.9838875601421435,-4.039911100589777
-1.9820623213376587,-4.070773510111707
-1.9803119911643379,-4.00082295199964
-1.9727258827867251,-3.8570175654414487
-1.9693713231225922,-3.7929415903515715
-1.9680307590516815,-3.7815362795134404
-1.9559234431958783,-3.51936552225591
