n_harmonics,base_freq,magnitudes,instruments
9,3.5561781566376447,"[-0.76036397  0.94197505  1.84726184  0.35822563  0.07173509  0.03464316
  0.32249365  1.57477518 -0.88989861]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9870301128657464,-2.632222356325929
-2.984324473456149,-2.5362130840359542
-2.9776950157680577,-2.4022638238098817
-2.9738703875931014,-2.3440195571626057
-2.9614585517923446,-1.9728213072918728
-2.9331103335426265,-0.6037484450550127
-2.918810446723376,0.24030387409768725
-2.916752832444834,0.3805450897669424
-2.897789047956511,1.4727635390497331
-2.894474153679463,1.684591465013537
-2.8821578307381306,2.288199366700849
-2.870134160922464,2.6641934647408947
-2.8633929146723185,2.821754012742299
-2.842800299572037,2.9242818947277067
-2.829965988117608,2.698268881404834
-2.8198809634107196,2.385292140661273
-2.8175884066832406,2.3293873628600497
-2.811624589364939,2.0756471852645237
-2.808753892567265,1.9701845887480232
-2.8064956898824587,1.8853128811801028
-2.8049630685968383,1.8289557093968254
-2.799614561943006,1.5701483248021646
-2.779876204212493,0.6502881374682509
-2.7725347050765112,0.34154333377378787
-2.7574193129248386,-0.17677388954731327
-2.743464604461086,-0.5747449450635574
-2.74147438004168,-0.5955931122747538
-2.7404828219578423,-0.6160136239002854
-2.7291584899927672,-0.7908566314535306
-2.7271582085888655,-0.8175125207861464
-2.7258675203466955,-0.8483587844899056
-2.7207653993129552,-0.9006198271058086
-2.718148138300335,-0.9418529016518162
-2.7106293766913714,-0.9286365485296649
-2.7079968089854143,-0.9812796229754572
-2.706766236535343,-0.9729745522614748
-2.70426648712219,-0.97349232332819
-2.6955433580437056,-1.0035914424697667
-2.689995386927073,-0.9649875230628462
-2.6875636397347678,-0.970873447322145
-2.684138843417551,-0.9760389198588496
-2.679099151720769,-1.0421312730876862
-2.67478385814475,-1.0515224716610707
-2.6697146315106894,-1.0672109136790768
-2.6639004428116246,-1.1006104097182714
-2.6598251196144362,-1.127361956091154
-2.65962931439541,-1.1482722378430459
-2.6558046937450612,-1.185880391104757
-2.646340260522143,-1.2610172044097818
-2.6451458874210574,-1.2824379665086991
-2.643289695458442,-1.2832844021554703
-2.6376113995888595,-1.370661933734091
-2.635968025508655,-1.3730133764391421
-2.6347668267426254,-1.4232417150301366
-2.6255797168304644,-1.5620458581633172
-2.6138913688432517,-1.753403637954927
-2.612986657861115,-1.7539844128065465
-2.610410028172998,-1.829775158885614
-2.6090678878291698,-1.848330960859146
-2.5897246691027664,-2.117427973039571
-2.5894254229101636,-2.1029637387284925
-2.5810447482416743,-2.183455491771705
-2.5769571362462784,-2.1812795129601157
-2.5727906839375,-2.211443813112625
-2.572650701955946,-2.1593971978568973
-2.572274879197936,-2.189575191462144
-2.5695931964368715,-2.1709410999998586
-2.566619599712517,-2.1534396722013316
-2.5629425417087637,-2.176570583932301
-2.5610410136845694,-2.1453381202730513
-2.5494771405876238,-2.0428936055163978
-2.5479395055959357,-1.996559701861774
-2.547113657497232,-2.0096950663518154
-2.5462942963262094,-2.0529076808587505
-2.5351163188712187,-1.8151091268555597
-2.5341020932993663,-1.825019694464648
-2.532509373786299,-1.7630810687134006
-2.5244792099220565,-1.6612207815061435
-2.5235058392158374,-1.6220839403375047
-2.5208026707426754,-1.5458371949238026
-2.515777411849754,-1.4832012399526664
-2.504353876791686,-1.2462377339503987
-2.5030014638670783,-1.223170183371984
-2.4999866739175864,-1.1534740876707208
-2.4980253648509914,-1.1610165792648883
-2.4937975133196395,-1.0781854445170913
-2.485890427946771,-0.952811884997628
-2.4852469089162454,-0.9221007616115543
-2.481615900991907,-0.9095094590931786
-2.478339934516855,-0.8793701469073457
-2.4729150997829104,-0.8099435948295789
-2.468319219286856,-0.7487472018917423
-2.463890610670452,-0.7356748242283253
-2.4558457634912565,-0.6486163146247086
-2.44619829365219,-0.5883076882038957
-2.4301609957178085,-0.5338840005535477
-2.4295281722566004,-0.5009425490455662
-2.4282641477413103,-0.4996168078708176
-2.415769757050443,-0.376335417920703
-2.41418833677667,-0.32055824719288906
-2.413169203303766,-0.35613111197443464
-2.4129470234259904,-0.3204084137981583
-2.3941911279176833,0.014454876714372716
-2.3836516694143564,0.32252855110199674
-2.3747853072044185,0.6375128706661182
-2.3742214971600397,0.6202247908474736
-2.3731536520063417,0.6095906937188794
-2.372277570562191,0.6907088088613722
-2.358820600752203,1.122178515342665
-2.3557757666083297,1.2418644166095472
-2.3557030402984536,1.2308062724612325
-2.3554621303909284,1.2401950441407643
-2.354806737498259,1.2253013682363008
-2.352873486466134,1.3272182648521869
-2.3323859848459962,1.8611371562415613
-2.3322240487397545,1.8995574640997313
-2.3247414868260097,2.0140278252975827
-2.3129096317232314,2.0395415586837666
-2.3097462795671793,2.0120294325179073
-2.3061094998058977,1.9995077973741229
-2.300985492853486,1.8989141803856882
-2.29734299119833,1.8308259326530865
-2.2964634939420225,1.791075242545659
-2.2959568943861286,1.7803080130366995
-2.2734178447815596,0.7432571120513398
-2.2734136348892284,0.7421484743226376
-2.2616613157372143,-0.052318618841974744
-2.246674977858479,-1.1733260395688159
-2.2396277468480807,-1.7144800476639286
-2.2383150784293173,-1.8027101052970091
-2.2308035012323044,-2.2940533107860404
-2.2304390950148543,-2.357551765690545
-2.216860138707776,-3.199801973445108
-2.2152399108823273,-3.275388136638985
-2.214670964551799,-3.2877932757572714
-2.212923141785481,-3.3861451596538137
-2.207401377377777,-3.641873798932404
-2.2042211705593067,-3.702867134467557
-2.200193907733277,-3.838798753424196
-2.1971656219579847,-3.8678720869991268
-2.195158759910893,-3.882163696186126
-2.1929382171179927,-3.9089256470611904
-2.186433507888224,-3.898919510968344
-2.1770344209052856,-3.688640588335301
-2.1689071093885577,-3.4163176101372312
-2.1683880232663038,-3.3994888251398123
-2.159423592383832,-2.917843115117157
-2.1389211591687802,-1.4311345352070943
-2.1272299200502225,-0.4868918127984675
-2.1233229893658194,-0.13041923000001432
-2.1091282546550265,0.9028769611131213
-2.108744002503359,0.9935364258454411
-2.1051226401535272,1.1868841260806156
-2.102627674553502,1.3702321921804956
-2.0925182715464885,1.8549373274652494
-2.0797086473465667,2.269226504070823
-2.0790699764638507,2.2669190634273777
-2.074447242253787,2.332813853650615
-2.069629709135669,2.3588436943012834
-2.067982402045525,2.329534847931543
-2.067438305781172,2.3534703385323548
-2.0401261847887304,1.7548246766356024
-2.024673172922663,1.0806092225997121
-2.0035687855004993,0.3066452561631037
-2.002226684502305,0.2661840509685643
-1.9984800815833923,0.21253565935116256
-1.9983609458004294,0.1470817256597418
