n_harmonics,base_freq,magnitudes,instruments
10,2.792033843736924,"[ 1.77057553 -0.72591325 -1.5167114  -0.05121979  1.61139353 -0.63640549
  1.38851671 -0.70297668  1.93042385  0.62669083]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.984099375724057,1.3899933130858189
-2.979982187012027,1.3714833750878825
-2.9785419861659976,1.3441841557000282
-2.974735581989946,1.3346940803051615
-2.9635093025093466,1.1633211398563388
-2.9596048172595144,1.0427239894099571
-2.9594246119541463,1.053327533821593
-2.9585142890404,1.0193020751840665
-2.958288847413633,0.989495326235332
-2.9573793827140755,1.013793085694946
-2.95273653256708,0.8420328607434626
-2.9522539613051295,0.8333850102908726
-2.951690672694574,0.8164838532550596
-2.951425818673522,0.798820236879467
-2.945056560281489,0.5627902341010393
-2.9390098179112667,0.2950139224097072
-2.9302167820013163,-0.11873346039185562
-2.926747540362731,-0.33636058883309844
-2.9237443078576093,-0.49991719526342
-2.908510559570963,-1.384954638137385
-2.9048210091587983,-1.6073576092727735
-2.9047790065194237,-1.6214823735664219
-2.900854214451333,-1.8487796315806764
-2.886557598895312,-2.6954611291984345
-2.8841636980226832,-2.8625369952372983
-2.8804700204409373,-3.0441005103922514
-2.878814097916832,-3.1389239669370252
-2.878424405043534,-3.135674118130439
-2.8731679774486807,-3.4188103663048084
-2.868495145093866,-3.611897689739793
-2.848277414665062,-4.239616625106099
-2.845876432782621,-4.2691913607133
-2.841649346555524,-4.308991379749128
-2.8344244327487784,-4.3700096520350575
-2.8304719159956226,-4.323032699470726
-2.826184007289751,-4.292327838754074
-2.825558479862389,-4.27710585333433
-2.8207588183226173,-4.200268371148878
-2.801780636676911,-3.667026745362135
-2.7988165677767647,-3.536190095124349
-2.797612028913382,-3.519505206085189
-2.7945110342423805,-3.396062169936323
-2.7754152810091703,-2.539469024694086
-2.769904044453102,-2.328249500657166
-2.763247611223327,-2.021258361906337
-2.754777568859107,-1.7095544822024564
-2.743473967952985,-1.3425902276056942
-2.7395519838610105,-1.2642332149793825
-2.7380949738292264,-1.2323604289813013
-2.72990930774675,-1.1068862371985835
-2.7185443260488062,-1.0627544056108584
-2.718285121791057,-1.0551053418011176
-2.708823162092624,-1.1132229513895544
-2.699821678691344,-1.2632706802915357
-2.693126277450144,-1.4552748900224979
-2.677045934749554,-1.951844914070516
-2.6722542489870182,-2.098878709829138
-2.663228382491044,-2.445585234589096
-2.660357768955127,-2.534613138591069
-2.6590865915127155,-2.5840250474714845
-2.6451459253131935,-3.0226794986143712
-2.630208776267948,-3.337170230245588
-2.6176190483808233,-3.4052212766889953
-2.599347103263888,-3.178154013510067
-2.5916473993178952,-2.9396210394737876
-2.5915382022272633,-2.9049892293631165
-2.573715271193639,-2.1131993131064575
-2.5735807937845987,-2.1068954441511587
-2.5691234720189313,-1.8500690328232772
-2.5670372861714474,-1.7258714841416085
-2.5614019342391057,-1.4043338540947325
-2.553695671349171,-0.8838348439877299
-2.5514696596383164,-0.7432518338807916
-2.5497320094615343,-0.617655213243601
-2.5477069662346405,-0.48727159034984974
-2.543506978820053,-0.2488647113269538
-2.5399335503241556,-0.01727483890826134
-2.539912067268685,-0.004512758349929357
-2.5356755555712414,0.2870908136625432
-2.535378599810108,0.30082574021041314
-2.5344561262962024,0.37538948362392965
-2.53400753341414,0.381516955392329
-2.5322066871866395,0.5113966397474065
-2.530550034869478,0.604756061683707
-2.528453945389427,0.7372897532048535
-2.5252469747552193,0.9102932919132118
-2.5212573830779883,1.1342004037969562
-2.5127155373744072,1.6051564205697375
-2.507521692877091,1.8097536872671578
-2.505818077635185,1.8972431624339574
-2.5009065578136527,2.062360942026621
-2.4995048122769203,2.1304530378916353
-2.494978940989019,2.291049247326638
-2.491426997460745,2.349794881546756
-2.486632641411,2.4581310624514954
-2.4836651701823254,2.5028669377972412
-2.4807280989454776,2.5492047454417235
