n_harmonics,base_freq,magnitudes,instruments
10,1.6161269427997205,"[-0.54122369  0.91264458 -1.64488437  0.10267944  1.74317714  0.22002089
 -1.18374168 -1.41765514  0.97431509 -0.7481545 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9944664486758787,0.9491184037132517
-2.993576975134111,0.9340112528351421
-2.9805759623510855,0.590060604394333
-2.9696532582111344,0.3217498416659083
-2.9566515011410046,0.04702939863183386
-2.9519220330256877,-0.051113608281590825
-2.9486148078240335,-0.0977708230595899
-2.945558379032873,-0.14243003194459108
-2.934120351380047,-0.3335315349485376
-2.9333592032446516,-0.34915249214970256
-2.9163461507281423,-0.50335503163535
-2.9159422829990014,-0.5154443923089276
-2.9057956307751986,-0.5565779438153896
-2.905027886990432,-0.5545349691756809
-2.9047811830204955,-0.5618777700944236
-2.9040483486604485,-0.5620633732370305
-2.8945344403764546,-0.5627932941004213
-2.8905681648024526,-0.5639478084840499
-2.8881281886844246,-0.5384749558159486
-2.881954824562946,-0.4899389812732562
-2.8729219356882627,-0.4198223205642351
-2.8664912735354715,-0.3645104785306814
-2.8650311259738226,-0.33681458766999123
-2.844016455914624,0.0012502525834908228
-2.8415423437152403,0.04147251821640648
-2.8392443617216374,0.09108241632236043
-2.8356840453313232,0.15981970331601966
-2.8328152621005414,0.22161840463968682
-2.830982355991747,0.26435325974133306
-2.8294843162358188,0.303195234975117
-2.8245607599286484,0.40553257559548783
-2.817823539845051,0.553658326962071
-2.8159146581160712,0.5895159261260244
-2.814614199284186,0.6147708120062875
-2.8067357057400892,0.8121610026887252
-2.803019225672076,0.8818145629887989
-2.7991599888607483,0.9851160881228344
-2.78522637450976,1.3038481158034363
-2.783965227198776,1.3354078332986696
-2.7834145061172166,1.3421453388235651
-2.7817421781463025,1.3946015873491737
-2.770896804341143,1.6127534047308214
-2.7692010783051146,1.6611216756551914
-2.7682939564653397,1.6694960081044874
-2.7678758220372455,1.6679393429862222
-2.7646068873191236,1.7316329612657162
-2.7610810955330427,1.7872915545666341
-2.731355698739234,2.2046809203972826
-2.7307085261557864,2.225018592126317
-2.7145112841334607,2.2850053581321497
-2.7109058776298776,2.3239099158293777
-2.708159347616359,2.3343649844008887
-2.7079954142409504,2.328132217616762
-2.7052065553628957,2.307269921966528
-2.7010040655060608,2.30644363378212
-2.700931717658668,2.3036761554007996
-2.6986485844494568,2.3054453998713065
-2.6985924918090145,2.29125839109247
-2.695928182144595,2.294181026084705
-2.6816177838079955,2.1857648088852475
-2.676533617807557,2.1184901966879304
-2.659685404954586,1.880545165873451
-2.6562139884057867,1.8170980128339904
-2.6513051882020418,1.7313994570045448
-2.647320998545883,1.6481953702986234
-2.6335718362423557,1.3293284124204792
-2.6283982638379166,1.2002288352283574
-2.625141213701853,1.1171150640700893
-2.6226512911334354,1.0666263977627473
-2.613592175558079,0.8141563773216822
-2.612983544766597,0.7909191528012215
-2.61180807729179,0.7465633340216662
-2.6002718974487933,0.4526170986743301
-2.5963796260955654,0.3618528019892559
-2.57882139618392,-0.09262148275017691
-2.5537597803868333,-0.6564032456763816
-2.549332967861988,-0.7254094834436013
-2.540417757553272,-0.880174815968717
-2.5281654507228586,-1.0551353642445778
-2.5251693960412576,-1.081549845834753
-2.520863503297903,-1.114065701488565
-2.508988002074882,-1.1802616861904363
-2.505128254480397,-1.186218671472716
-2.4949971632647103,-1.1870809645269886
-2.491235429701414,-1.1943282300084885
-2.49041227085425,-1.1628596481730955
-2.4879822942529977,-1.1647807869310705
-2.487797695796583,-1.1417452827252421
