n_harmonics,base_freq,magnitudes,instruments
7,1.8502495650854232,"[-0.22314271 -0.95297215  0.19672909 -0.01248213 -0.16012884  0.24654351
  1.89488692]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9949411672627213,1.2255853374504635
-2.9908720362652033,1.3122805647760387
-2.9906868294173665,1.3228253935429952
-2.9897971588407684,1.3475028370977418
-2.9827406156474856,1.4735598353931965
-2.981942557275876,1.481501489777142
-2.975461046678211,1.6086455763192593
-2.943262719630816,2.0398514996741985
-2.943090401284792,2.119913950969264
-2.9335002866584734,2.2153264920955476
-2.9301063462910433,2.203371970066623
-2.922387703791884,2.305615610383381
-2.9183673811091353,2.298484777325429
-2.9153806532394553,2.32895334496602
-2.911492714813263,2.374151041725527
-2.903707810570251,2.388414919887559
-2.9031976811564384,2.390896373513642
-2.8965823565751543,2.461623770383888
-2.8944119296454573,2.462207798628479
-2.89332503630001,2.460243063833949
-2.8840356198747514,2.466629888121502
-2.8779541316753035,2.4145427343593115
-2.8664532114331025,2.4494003014488324
-2.858606584972447,2.4179828844706703
-2.8505547645881792,2.3662808928506966
-2.8487805678938325,2.3535311796415983
-2.845783353305871,2.3052243525976217
-2.8450858878703116,2.2901796177100704
-2.844021140562363,2.287093780681341
-2.8426649115696616,2.287110794831977
-2.8411025141438015,2.265322105102927
-2.8375615992917096,2.266426481288899
-2.817244234818962,2.061297225065997
-2.7823185914424524,1.5741217364652882
-2.7734145334458944,1.4388770013781893
-2.770855702605771,1.4434707993195814
-2.7651485279533707,1.3944567718587124
-2.7519117910180007,1.143173261048653
-2.7509438705471876,1.1386259696270853
-2.748773139889395,1.1050711601453032
-2.7472475997031953,1.1023983864194955
-2.7396914104042946,1.0121141245047385
-2.738216512005361,0.9960108283102824
-2.731191855361514,0.8837068493679798
-2.7111356593172435,0.7090154229195229
-2.7087265042055777,0.7126571853453603
-2.7055942047770642,0.6767042621655669
-2.700093723121012,0.6436058301140445
-2.696874723989505,0.6436989044651694
-2.6955448357277856,0.5974677852652391
-2.693854453852346,0.5909732656684445
-2.6902861596885694,0.5750947937284792
-2.6876013055675934,0.5963261903652574
-2.682366415232914,0.5784534092669846
-2.6712367328560243,0.5502167237280071
-2.6701155208248766,0.5156240749457573
-2.660736827332098,0.5255864607924758
-2.6462614836180736,0.6585009078619877
-2.6447989452106473,0.6597691384970601
-2.644518368405078,0.6031127684274251
-2.6385836562956246,0.6913149793300672
-2.635221898321282,0.6915803718406197
-2.629905663521556,0.7344191057143158
-2.6226445754360013,0.8213168638723212
-2.622495787770407,0.8100947238510212
-2.605670747871355,1.0191556549986533
-2.5972202166434473,1.1282280481023337
-2.592536366294704,1.2101671476814988
-2.583019276323125,1.4605148776334975
-2.5623948711102376,1.7951363488365866
-2.559194490604771,1.8832995839247546
-2.5560439154801786,1.97488228871835
-2.5500200643615623,2.108508280184599
-2.5167855848445564,2.8084230981747713
-2.5115561521733736,2.9200720578308696
-2.5072310935074062,2.9823822804241753
-2.4933973819096646,3.329630396764258
-2.490078975253816,3.398889957441183
-2.463216904123371,3.822241637984266
-2.4611982373356396,3.8111415812741374
-2.45057881235993,3.9555687841569176
-2.446397160051128,3.9758343845302493
-2.4411884969090494,4.091776305731503
-2.4383406606160807,4.100099692333476
-2.417557500170602,4.212262561057842
-2.415342515610877,4.20695000146959
-2.4079801287605944,4.18694861732431
-2.407026718934618,4.222449615537182
-2.4064070721725797,4.198003360744791
-2.40478764273462,4.209074145583623
-2.389493521430707,4.1308526468121745
-2.3804930535815365,4.033574682260025
-2.3775735513792284,4.030236139198472
-2.376434533790108,3.9907155694766567
-2.370268040703875,3.956109542951762
-2.370223579188747,3.9512800731560698
-2.3679926358427403,3.9115526224821004
-2.366662455998518,3.911006101070204
-2.3612861859846026,3.7846436020843313
-2.3531088800418116,3.627050827850148
-2.3386405259295917,3.3467515464326922
-2.337927267278534,3.3349693781306344
-2.3362331185039116,3.310529464209186
-2.319683780807088,2.8913518160917433
-2.3182642340387174,2.863079952770525
-2.2914407966280192,2.05949877005798
-2.2827922741516367,1.7949987912578793
-2.2815240193497974,1.778975659741572
-2.2812932725702533,1.7000220860022663
-2.2674570055545367,1.3237032783609979
-2.2571571495454608,0.9582737862726177
-2.2390190896804842,0.39255278155283735
-2.2362094196963334,0.23870841753357128
-2.233688041201656,0.1733491693500345
-2.2333906400240586,0.17282889006620314
-2.2253070399307178,-0.11103835590285026
-2.2190397731064238,-0.2742321900262005
-2.216725149571081,-0.34351138170905426
-2.214120400601339,-0.431030464975271
-2.204377470949569,-0.7222045475588535
-2.1975543976364738,-0.9276605856887697
-2.1956354912640803,-0.9437534545037044
-2.185339047948954,-1.2418733691437547
-2.1774118606634887,-1.4023505572347554
-2.175620184656982,-1.4560070574204804
-2.174928423718978,-1.4885930179851345
-2.1733662166042156,-1.526523472504396
-2.1707995174055297,-1.5272672871530115
-2.170144618991646,-1.5383380861474072
-2.1597778149595266,-1.732265015310341
-2.153976403911641,-1.8884001647215765
-2.142383783740935,-2.067507110222133
-2.1417556921599514,-2.0696131693344175
-2.1325612448697826,-2.178030305812944
-2.1310967076634846,-2.1519387616326964
-2.130904857083359,-2.1459689469222103
-2.1194214560391864,-2.236627864376012
-2.117650386325909,-2.222657444784467
-2.1152020551496804,-2.25055341253067
-2.1094513988615775,-2.2851283242259597
-2.0940805538578875,-2.3021045591317133
-2.0875031546154164,-2.298079714586039
-2.0828419098186273,-2.237608184878142
-2.0820461849721092,-2.219425559676945
-2.072566865702876,-2.1552310287863246
-2.066750942892355,-2.1624430880426475
-2.05077729001595,-1.9449830543861912
-2.046884725246938,-1.9303435975342418
-2.046025064462769,-1.9228444000361296
-2.0398269291842315,-1.8377335510708184
-2.0397875949084785,-1.8506510956016033
-2.030884591234262,-1.689212879587658
-2.0148034619232127,-1.4261160024889032
-2.0049477492379912,-1.264824443458907
-2.0016766794457763,-1.2292561472214403
-1.9908205595885575,-0.9775641440796699
-1.9905077299845244,-0.9238154164450371
-1.9826510308480074,-0.8249165794753276
-1.9789275486470455,-0.7292423099093043
-1.977945245836959,-0.6798532607703689
-1.9716676238235082,-0.5869069046793693
-1.9692610483191841,-0.5152069737262311
-1.9653867431432184,-0.4758817213379479
-1.9416678116848634,-0.048535255957402365
-1.9330401184305632,0.14101810020963412
-1.9147814849102909,0.41107849193313656
-1.909358402795081,0.46017568039270185
-1.9071857284873615,0.49076590120573643
-1.9051688265393871,0.5129654000407874
-1.8991547500024004,0.6123368571835764
-1.895534239126228,0.5865998707027892
-1.8931577345266115,0.6269326607646745
-1.8890842804320704,0.7004219884780335
-1.8852793076435113,0.7314769984083637
-1.8755390769574365,0.8050756924811762
-1.8752797018985783,0.7870436610434476
-1.859013921677921,0.8491429314523572
-1.8541134270113417,0.8730917096022431
-1.8409072115954566,0.8619709845264562
-1.8277845943108975,0.8211169869168398
-1.8220745041763542,0.7713721283206831
-1.8216147226967876,0.7750329950742664
-1.81696669704159,0.7804365772768426
-1.8014734643138237,0.6905189868317614
