n_harmonics,base_freq,magnitudes,instruments
7,1.9583883771635207,"[2.52686611e-02 2.17711999e+00 7.31879095e-01 1.23497744e+00
 1.43316016e+00 2.76056254e-01 9.66521018e-04]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9986415317977766,4.529802031376791
-2.998025461555261,4.518274395259395
-2.990496454824876,4.3259777808204785
-2.983728038036909,4.129001399384293
-2.9701733573789975,3.722614231360849
-2.967839325776713,3.629530265641874
-2.9606393973104796,3.373807023700794
-2.953942311095539,3.1204305597420534
-2.9484719624007107,2.9005878737235453
-2.9465554630282846,2.841749279875845
-2.9433164421748357,2.6980719140171803
-2.9364485393118276,2.4247473830181296
-2.9351840624296965,2.3682451395530237
-2.93391008398767,2.318830782730418
-2.9330786162954783,2.273660172363888
-2.904989309156094,1.0489365387953664
-2.8985398449118103,0.7643689149932585
-2.878894769323476,-0.05779175660090076
-2.8649624376558522,-0.6243377739809386
-2.8625566514455,-0.7306725795310569
-2.8599131170350076,-0.8243928849590764
-2.859569518721089,-0.8381519136754533
-2.8453942686076577,-1.3389509297368178
-2.842132223234149,-1.4432834410663955
-2.8312838976800334,-1.7679813436629541
-2.8261140960320787,-1.91398260989292
-2.8152524960136196,-2.1756397220676424
-2.8085040276715123,-2.3117534586479667
-2.8042637329900337,-2.391343589141669
-2.796568367919277,-2.5099767823504835
-2.7859680151879145,-2.623482258718513
-2.7799273100599518,-2.677452121756534
-2.7645038089005167,-2.709203336517988
-2.7579902875356286,-2.684745557808177
-2.757070660319317,-2.678239834765746
-2.756797825814039,-2.67801420306713
-2.7549930101014937,-2.6701219093247794
-2.7495710573545598,-2.625046652085905
-2.737588464725433,-2.48873329501857
-2.7336888741421914,-2.445948243885715
-2.7112793283466834,-1.9901138535247223
-2.7099657425472943,-1.9648706190091043
-2.7005996035128685,-1.7238470981072165
-2.6907133183263783,-1.4218011509436492
-2.68454743388771,-1.233518268949523
-2.682542751883126,-1.1610047655149185
-2.6811377770544937,-1.1265830328006312
-2.6809460761592154,-1.1172134101362776
-2.6775204287077137,-1.0048521450762262
-2.6763365908818626,-0.9715682027288125
-2.676125837727259,-0.9564439964784883
-2.6732617777901,-0.8615826736243953
-2.6668449889994417,-0.6423744312277174
-2.646142705724771,0.11442268233786271
-2.6451030069189723,0.1578246537267044
-2.644988687125056,0.16474484023891175
-2.6439884842771466,0.19935466531110238
-2.64239736589164,0.26155172063290316
-2.63948188670119,0.3630813517961093
-2.6394817594288247,0.35827930486632237
-2.635154057743679,0.5211241620812225
-2.628176666395869,0.7922870958527877
-2.6276648240360565,0.8044483204441947
-2.6250321869749005,0.8957082792366267
-2.6208387078476774,1.0623826555838163
-2.618071829799427,1.1559737200732119
-2.6160858766580843,1.2372941897961562
-2.6117886307222915,1.3962071782044474
-2.601687323728199,1.7348292664531322
-2.597669189836062,1.8877577405847359
-2.5966508866335776,1.9093487622090743
-2.5963191205931926,1.922028266250635
-2.59353995058365,2.0090233825352564
-2.593474903992316,2.0197575182307976
-2.5899187040047935,2.1268883666783296
-2.5885435300018,2.17907371723601
-2.5825456640436713,2.365800851212495
-2.5809415485465608,2.407548259503227
-2.5634011857438486,2.8879173065157833
-2.553809236773958,3.1241115704491533
-2.54855968897058,3.2334057318217786
-2.546598727056165,3.2789484737313197
-2.5398162086438436,3.3889231486203966
-2.5334344181625528,3.511899972600859
-2.5305987967299446,3.5473666104707964
-2.5207975169406054,3.6682922240920948
-2.516577587962421,3.709326706244142
-2.5113351828401345,3.760998905850251
-2.5049591502626942,3.801475806322321
-2.502813688668101,3.8146489561122845
-2.4978672715559522,3.821870944977033
-2.488851482343409,3.833374798429336
-2.4866614695751186,3.835624088096498
-2.4765392556797474,3.8040931952883428
-2.4751669915019363,3.797144454857168
-2.472513482908955,3.7851873679269414
-2.4722601361042322,3.786401476519036
-2.4654651820668696,3.7386649061127817
-2.4621388009900578,3.7122905200952525
-2.452001274870623,3.6058334183781064
-2.4505819375593814,3.592768976641088
-2.4472653036086287,3.560233164300486
-2.4470329222828227,3.5417671337332846
-2.4425955341201315,3.5004556922788477
-2.4324899010188,3.3340890560582777
-2.430052713677184,3.306786156422291
-2.419616058219182,3.11930837699332
-2.413844834123987,3.0161996782726486
-2.409916647636705,2.9406068358968485
-2.377099035323522,2.246911935587464
-2.37690663993976,2.247482147925301
-2.3735943757143634,2.178901760452499
-2.3647155489549867,1.9774413496473993
-2.3622041080491947,1.9222826816188399
-2.3569505417244514,1.815793953949137
-2.354253717653061,1.7586399265710504
-2.3495760190831474,1.6623889330020873
-2.344273300535229,1.5453320676346733
-2.3421255186848873,1.5052770166078928
-2.3415163538147596,1.4936864799718954
-2.3243169572221283,1.1660105960386198
-2.32383905589908,1.1580638880347256
-2.320087747747766,1.0866515090214361
-2.3190603138615558,1.0725765100778155
-2.3166966272714324,1.0179912094241934
-2.3100262502880486,0.910448797688104
-2.2994091674758845,0.7566547655846197
-2.289386756671078,0.6132723297611683
-2.2868128567001285,0.5796734238504269
-2.275454176154341,0.4442958674525987
-2.261053484992683,0.30915633033594286
-2.26101598875376,0.3174202316272364
-2.2608321166283174,0.30816488628791844
-2.2524924811633524,0.2456910111247666
-2.251793342029678,0.2362698074022595
-2.250190969099314,0.2251849075463284
-2.2500198990199483,0.23215078238974757
-2.239008308669507,0.16829799155589517
-2.237225528973269,0.15562610870463586
-2.2367915907694007,0.15327761436234622
-2.2308190718853895,0.1325373533874284
-2.221664402760485,0.10958726609077044
-2.2196646543524645,0.1034305079955233
-2.2147764676261703,0.08962092866484252
-2.2144286648149563,0.0972646322599518
-2.208020047436711,0.08209761847520998
-2.197235967428023,0.08234371411266389
-2.193486583139499,0.07541175683930132
-2.188778207112758,0.08025659026993803
-2.1835069298082965,0.09210929029829962
-2.181970835564875,0.09836673016340393
-2.1762589935924517,0.09812646938591207
-2.1707055923763208,0.10448821294333527
-2.161772933899526,0.11244246562971164
-2.1555923794083425,0.1305658330065597
-2.154751846388114,0.11693706867297451
-2.1519550863148664,0.13097745210804743
-2.134075938588373,0.14499153013090546
-2.129850680212023,0.15658718648961192
-2.109896065549672,0.14595383715384083
-2.1041556450576158,0.13635529060467155
-2.0987672965495427,0.13526127363176182
-2.087238082089123,0.09941194220676963
-2.0821911026912514,0.07588484769796601
-2.071029077840198,0.0310142802763893
-2.0639445323717798,-0.006504366045665069
-2.0609218914688388,-0.023032260006202277
-2.060696543714326,-0.02050619305274533
