n_harmonics,base_freq,magnitudes,instruments
7,2.995107718509462,"[ 0.49352777 -0.20937793 -1.26956203 -0.13009617 -0.14060928 -0.33992609
 -0.07069485]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.99713940469774,-0.6817166721189866
-2.9926706099759377,-0.5579688139927116
-2.982630770501773,-0.31759608752105467
-2.9777753962901423,-0.2319827042223193
-2.972947127413537,-0.1536448509784326
-2.966075720184489,-0.01625131383933847
-2.960869074768665,0.11448509175552762
-2.9604493916009407,0.12815363527336648
-2.9567935406261654,0.17364177039407805
-2.9520950251404896,0.26311002315774046
-2.9474233386310997,0.3070317317826169
-2.9458204249663,0.33693271510704814
-2.945259581665558,0.3373214810391923
-2.939518713833622,0.40042773017904565
-2.9382173207533184,0.39918516633208534
-2.9381208263559664,0.41283635200575425
-2.9319128547424094,0.451554530799365
-2.9302440353415564,0.4310484690378617
-2.929696029036368,0.4536685849516654
-2.9294861377204313,0.4302699384484581
-2.9278338630075282,0.4392128337690965
-2.9238390963050334,0.4468369248623129
-2.9167159131847127,0.42702431188297735
-2.9108020612261782,0.33705287611899315
-2.9081398370016194,0.3491303006773932
-2.895843110531051,0.1370941132700755
-2.887347198762553,-0.03488559961624248
-2.884656410497473,-0.11423299155279963
-2.8827559723629927,-0.17101674163038846
-2.878958265105545,-0.28498993999649375
-2.8682527304839245,-0.6241150571351116
-2.85320892996803,-1.1521317954498786
-2.849803690134337,-1.2708604809364275
-2.8468044554403162,-1.3721743584516928
-2.8461784461561725,-1.40350544283794
-2.8436674904589254,-1.5146325618399927
-2.8402523066171623,-1.621754614194897
-2.834145231922882,-1.8649471224515481
-2.8292708790840333,-2.0579940997458173
-2.8282411061539827,-2.0865768831088487
-2.8220643110638233,-2.29396693278861
-2.818121916796552,-2.4391275805492154
-2.815213765271131,-2.541544861050963
-2.811069969346316,-2.6493018529700563
-2.809332127659572,-2.71328184866076
-2.8021427175401143,-2.9163691971773194
-2.795282788106967,-3.0750787290270236
-2.7940990979042875,-3.100911806149049
-2.790061783370676,-3.17799244990597
-2.7881272830572392,-3.2136455437588025
-2.7867093984722437,-3.2402765722544835
-2.786543011379397,-3.2303191164761094
-2.7588092071214882,-3.38183986837101
-2.752216795751367,-3.311553858979082
-2.74921717743246,-3.315101717014528
-2.7374525585362264,-3.088893440102327
-2.7332743533421913,-2.968348440880803
-2.73155930446067,-2.9269201977611483
-2.72565462030747,-2.748488965697633
-2.723262331361691,-2.65525892878054
-2.70424944025189,-1.8672945619317258
-2.700358708918232,-1.7022556196615612
-2.675595756843414,-0.42422091588772975
-2.671769846174234,-0.22389837807940344
-2.66601713860407,0.12331160148479452
-2.6638197433035264,0.23275822484452735
-2.658733797180796,0.4955206875122297
-2.64563745351724,1.193367613679098
-2.6404155090037302,1.4417487103678936
-2.6387637153810175,1.5121017599982467
-2.638708036303354,1.5346837441927097
-2.633517813444919,1.7819646069927948
-2.6251107671183895,2.1187364665989157
-2.613997400817095,2.521100969455754
-2.6085644545318063,2.7158347277748436
-2.6067635878337896,2.746150111161652
-2.6066002308912335,2.7498159847731123
-2.600560787310128,2.8977080182833443
-2.584780260690782,3.2131511512796584
-2.5837767706925066,3.2190101730109624
-2.5823410452177833,3.2248433998943913
-2.572711184739851,3.317423766773615
-2.5681221957559988,3.3133710089889377
-2.561363608732246,3.331281821688506
-2.5604903149190683,3.323016975488594
-2.556540782238309,3.3048782131833976
-2.555518378196633,3.2896266311572266
-2.5330020136774474,3.0230300426597267
-2.528645383766821,2.9657780293362617
-2.5264105154071905,2.9026827082216733
-2.5252709519776455,2.879339247236835
-2.518291217590235,2.7539507406201653
-2.490286466810254,2.172609129997793
-2.4890536805284196,2.111245256190107
-2.48296889683758,2.0264364544391564
-2.4723649326838832,1.8307031872980883
-2.4352814106015908,1.4367295675436276
-2.4292815136812185,1.4208821572366408
-2.4216046061056904,1.3917228891212547
-2.4211942705873595,1.441824625837103
-2.401183952840227,1.5413088796795948
-2.399722709001919,1.510861411716455
-2.3946977155568243,1.564991449894168
-2.387791814866619,1.6328711833065972
-2.3844740354205776,1.6628469670116437
-2.379811552311028,1.7161287883889016
-2.37886096413829,1.723673349352989
-2.3719032938833093,1.807668370589479
-2.3578059424808187,1.9474575691591325
-2.3455028688652373,2.0476552437006443
-2.3426127315780825,2.043185645255566
-2.3413860538633315,2.0640761416204083
-2.339859042415407,2.0824761890280086
-2.328290750959771,2.1028878101572226
-2.3281870989776854,2.094996974804264
-2.3191659853095894,2.1019347982721035
-2.293751188230794,1.9067780711933706
-2.2886731067331523,1.8211617025692077
-2.2808084468256977,1.6997020069703637
-2.2700781423733183,1.47129705425465
-2.267310523046621,1.420819384109489
-2.265181014522544,1.3627440176247685
-2.25172372743474,1.0073299779505427
-2.228446854647035,0.35381404625455504
-2.228395816971963,0.3474749875192038
-2.219345121831461,0.08673805580447734
-2.214259588199747,-0.0721586296399486
-2.1964252128257202,-0.5049456665422737
-2.193236004957245,-0.5574466978271702
-2.189797918973464,-0.6326816094913839
-2.1849588195705643,-0.7129743216683725
-2.1792531732933043,-0.8079435608621031
-2.173776621457973,-0.8884126646051906
-2.173442133076836,-0.8852930046470153
-2.160694984740707,-0.9916193720401443
-2.156544037140992,-1.0136195864111504
-2.1543499832852717,-0.9852329679919846
-2.1478188545108683,-0.9787678908770098
-2.147570077177461,-0.9656646553014737
-2.1427589403425578,-0.9427129066782957
-2.14088074931467,-0.9206546494716501
-2.1392562949135705,-0.9132032437043147
-2.128877108185497,-0.7691701410745189
-2.1256559357804172,-0.754300032100692
-2.115131986748371,-0.5256427569824971
-2.1034999594717174,-0.25680825515213346
-2.1031168166364607,-0.24642534711812722
-2.0949599267958563,0.024308285859757577
-2.0943212104962425,0.06122310624494051
-2.075297126428546,0.643862802004306
-2.071634826578335,0.7906837468491651
-2.0667779865955636,0.979824560464845
-2.052542652820478,1.4349485468536505
-2.050500355310152,1.4947485899077053
-2.032206385119287,2.053686235421625
-2.024857198348809,2.224449402445426
-2.014889323336482,2.445279528044225
-2.0100604772817174,2.5111397683151084
-1.9907608354109654,2.6818806735568352
-1.9877135409287432,2.703683876071175
