n_harmonics,base_freq,magnitudes,instruments
7,2.625275371593342,"[-1.14203924 -0.29821172 -0.06542727  1.14769208  0.92746348 -0.98405241
 -0.3552886 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.998900037605912,0.3507603372928582
-2.9933482224720755,0.11732159637187432
-2.9857378531852525,-0.14278829914575514
-2.983667373586055,-0.2286890314892567
-2.983496164083297,-0.2349616070937201
-2.9782131768229045,-0.41319561899285495
-2.976802499040754,-0.3919691610664707
-2.96454538672212,-0.876931333393564
-2.9577881276642453,-1.093502657438284
-2.943616781914465,-1.4288283394192836
-2.939747518287385,-1.519778391849484
-2.938968614036236,-1.579395110938092
-2.9371423333912334,-1.507228482808398
-2.936844176576983,-1.5221222798606686
-2.9214411158980713,-1.7483391122319976
-2.920810294311166,-1.7460649683544014
-2.9156089634382925,-1.7894416063702874
-2.9131382731655107,-1.781362872436363
-2.9060139685651536,-1.725714444682727
-2.892307554460033,-1.6607767558614897
-2.8827639399695166,-1.5618980740872697
-2.8765645453959774,-1.5092161707748106
-2.8762183735782774,-1.5092623032620762
-2.8746501514837464,-1.413559950512041
-2.873811613073357,-1.3978597271172328
-2.873021049061059,-1.4117155557073986
-2.8694648900929254,-1.3104848859332705
-2.8682088465909894,-1.3094775628765665
-2.852873070806443,-0.885273540719118
-2.848322968004425,-0.7959700380407531
-2.840701171958543,-0.46479464627763495
-2.839936568071,-0.4631194310079301
-2.8376575319732154,-0.4136816535395706
-2.8358102963593455,-0.3316514481313752
-2.831439463209028,-0.16096511507058203
-2.821700140811977,0.17563489773189114
-2.815427293530355,0.3857043703105771
-2.811661530086083,0.5803956710569173
-2.8115111303434177,0.5714206214820066
-2.80643063359158,0.6997833258197875
-2.7982453397710643,0.9419407279977261
-2.796620768730989,1.0337508700950717
-2.793250616168316,1.205298527998488
-2.792440077118644,1.1999242844595708
-2.7918896913399474,1.193316352768669
-2.7803839926069758,1.528515252427324
-2.780163127247116,1.5073599618265305
-2.7455284473558637,2.2707172380214633
-2.7436077706082935,2.302638250577661
-2.739829989564647,2.3566124392919243
-2.7391549136178686,2.386797719660823
-2.7294529418899494,2.413941138995915
-2.727475736997734,2.4181910531736444
-2.7251146957027066,2.4336027513286274
-2.7211609058808115,2.3362383693575492
-2.698128817844655,2.226894946236921
-2.6937607381431405,2.1276508538443073
-2.688898145571443,2.07403146116566
-2.6787371635943527,1.7911465017306867
-2.669579787382001,1.522844272962412
-2.6477861053498164,0.9002382012649093
-2.644428615700357,0.8043179694031004
-2.638498117371615,0.6082935364552844
-2.6364988571666563,0.5981008600198631
-2.6255254655873372,0.14283382323612037
-2.62513569255072,0.159697814851969
-2.619457830233415,-0.030543443153427156
-2.613660191988086,-0.20206834031059268
-2.599880506576892,-0.5765985004295107
-2.598017168438676,-0.6487979923607359
-2.590745373294607,-0.8257101579631618
-2.577891280027665,-1.0994198559519273
-2.5685939800405606,-1.2686959055564206
-2.56792884765206,-1.2866834266503973
-2.5609933398918314,-1.3216144025367704
-2.5567964433172357,-1.3437215744295523
-2.5560672640666047,-1.4183866281334543
-2.555606238086882,-1.400498845566893
-2.5530111179706387,-1.447161344804865
-2.5504105015447753,-1.424765365119067
-2.5490681202780996,-1.4865732803588683
-2.5477475916712744,-1.4241502972896356
-2.5358375769508497,-1.4457772398430344
-2.5265490199400307,-1.3602333593683684
-2.51920830001227,-1.3078439491999052
-2.5152440063565766,-1.296819941068916
-2.5117734315605222,-1.3084460299166083
-2.50928103022907,-1.2332897350063667
-2.506040367746216,-1.123007344558256
-2.5034621252383635,-1.129084467259557
-2.480810902793827,-0.5826913980991354
-2.478321962175678,-0.4799151893801528
-2.4731949588737536,-0.3549417348698871
-2.4707783234888163,-0.27337004523159325
-2.449131497720286,0.39038465614947865
-2.4451626963202884,0.5163328404355306
-2.441771904461949,0.6238090667150061
-2.434344020426196,0.8474790466652643
-2.429371915830199,1.0390404415718348
-2.4207988858795506,1.341305476863861
-2.416302971543767,1.447482357303908
-2.4112046170948354,1.60158922335736
-2.3987602060658,1.957048679991489
-2.396291190004385,2.0019776366264073
-2.390981501177897,2.146238330400663
-2.3824822100777987,2.30386056760932
-2.3785251281868653,2.377234736028464
-2.373724959196514,2.5136099773004372
-2.3710101639801033,2.567246571624923
-2.3610002301958106,2.6227214856721224
-2.3472346405437707,2.837724573502039
-2.3417051902612833,2.90994010400897
-2.3278742260102216,2.9850921440940086
-2.307642627915146,2.9190814783401686
-2.3046296535760202,2.938559946999599
-2.3041846665500496,2.892259037968564
-2.2971955397606614,2.8755657839035225
