n_harmonics,base_freq,magnitudes,instruments
8,2.4313899999393924,"[-0.56886915 -0.75252371  0.54944914 -0.95332984  0.08738033  0.51739066
 -1.49924735  0.46391494]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.995002317340595,-1.1038871584570016
-2.993984918784861,-1.092122441469137
-2.9911732729786222,-1.0800776839920219
-2.989479285829617,-1.0679373709112199
-2.9889706815172294,-1.0594000145148046
-2.988464866945563,-1.0552638860612813
-2.986451600482106,-1.0467298940983019
-2.9793151362849644,-1.0030376339870608
-2.973107229341231,-0.9748112259655686
-2.961274822907052,-0.9445858190931039
-2.960172769349321,-0.9458227668925737
-2.9599166295673704,-0.9403777488309711
-2.957320630777533,-0.9375121580813803
-2.9473287970070485,-0.9552264889995248
-2.938851245107296,-0.9984305219801156
-2.9218017303491925,-1.1521112032467988
-2.9139028342202504,-1.2520752791601237
-2.9130037610976416,-1.2648619287839145
-2.9115107082033447,-1.2865489521197164
-2.9041780548099707,-1.3975012596519603
-2.903132884116713,-1.4162117736065238
-2.903039021574397,-1.412606499355019
-2.901443808994387,-1.4425925288470605
-2.9004590164077486,-1.4548610278158178
-2.893393784922106,-1.586748606082125
-2.8919324953707592,-1.6115242201172102
-2.8892653534680894,-1.6580290119867174
-2.884889794301749,-1.745966282215738
-2.8835603216211196,-1.7685382213212788
-2.8832947109302607,-1.7805945593667731
-2.8739821822670515,-1.9539909802354618
-2.870598424757967,-2.023480470299619
-2.8698737785232193,-2.034550716570408
-2.8669217237542277,-2.091056145645472
-2.864105410377073,-2.151818361568611
-2.8368957826498216,-2.61401706324929
-2.8330518343349747,-2.666951682362219
-2.8077391970935466,-2.8789054797375613
-2.801348112197629,-2.8933629882940806
-2.7802742756476784,-2.784872868713743
-2.778069395389889,-2.769514945978784
-2.7763821163924525,-2.7467124666582214
-2.774642459304087,-2.723479446565071
-2.7730856843323775,-2.707798602438613
-2.772868613983825,-2.6988284325504295
-2.7645882191766984,-2.57768931219804
-2.7384511957454354,-2.0052285066511373
-2.7348698351011755,-1.8996169179548812
-2.7347135566680287,-1.9041851899489854
-2.7223349876362377,-1.5503923142726568
-2.7204007814661852,-1.4908683349556098
-2.71923573632984,-1.4547561929563386
-2.719176036837282,-1.450458637325117
-2.7163131741689197,-1.3576963056393048
-2.7111777342705343,-1.2044523937532003
-2.706063651415937,-1.0507345420484153
-2.7004443593275687,-0.8698368139743377
-2.6873528160201863,-0.4711761647385201
-2.678923109620164,-0.23457229867562082
-2.6745258864838264,-0.12045807835358723
-2.6713635963804907,-0.028228350798631757
-2.663980797053805,0.1441610259391808
-2.661830880239768,0.19580215980062662
-2.658665751925014,0.2604873642372767
-2.6552952238621055,0.33924254624811256
-2.6538190243242847,0.3663249885124321
-2.6350826621901704,0.6373884529018093
-2.6330903915961885,0.6673360789127406
-2.630337311277456,0.6787781404746008
-2.627543147460398,0.7044577203014859
-2.615827615762631,0.7503476872747273
-2.615260328096565,0.7454693123470315
-2.6125103547677018,0.7554852653800024
-2.596540895731234,0.6810838788671657
-2.5951535922395728,0.6706790087562418
-2.591588495525304,0.6379394477098984
-2.5828183098653046,0.530820590434319
-2.5748584076030876,0.414899478466306
-2.5672872731040464,0.28862505099717306
-2.561300940539987,0.17961208225022615
-2.5593584258818898,0.14886863264651837
-2.5554717666110855,0.06486181213323655
-2.5541636338506057,0.03660069086664061
-2.5465922745919665,-0.11771668833335866
-2.546097526203515,-0.12416869326425191
-2.543490376690105,-0.18230067431872182
-2.5427891580765882,-0.19198409008619557
-2.5426774563609467,-0.19446566429303455
-2.5372892027309555,-0.29456735525149813
-2.5307703398150223,-0.4318595490434044
-2.5246543622350304,-0.545780716391533
-2.5010738193882593,-0.8973316852776518
-2.4949414974571122,-0.9642327626226678
-2.4845188914661707,-1.0245915622596375
-2.477506594020939,-1.0334427100556396
-2.4711334016463926,-1.0240670165902388
-2.468748916725708,-1.011823299226242
-2.4686247418091556,-1.0239529541216323
-2.461710739699151,-0.9697468569455928
-2.457611418064036,-0.9341438894206379
-2.442566034323372,-0.7055393944028434
-2.431669885843391,-0.46493742440651753
-2.4274996796193045,-0.3683384571340263
-2.419902175994622,-0.1629406798209964
-2.414634056726584,-0.004830680786789929
-2.4093302991796377,0.1628007889429174
-2.39943611997412,0.48234450569479254
-2.397823402837088,0.5468887224044835
-2.3958047605067447,0.6112450774249042
-2.386439763586581,0.9494481816861665
-2.3843138320612303,1.029997556975151
-2.377046376183831,1.2836982573851
-2.3766336503261227,1.293605007708815
-2.3724416495427194,1.4508862315454416
-2.357503364328159,1.9513537581956804
-2.354411406976569,2.0416417746283764
-2.3532822794325186,2.071930208566863
-2.343127128888532,2.3621179204018334
-2.3402173854861075,2.4299624858181983
-2.3389323980973864,2.4576262904010338
-2.336221514361468,2.5209098723781453
-2.3297960981062924,2.652243707329271
-2.327813742933825,2.6898919288599057
-2.3251688539556907,2.7369180707392067
-2.3206072180223627,2.794606280692432
-2.313793929474167,2.867324975719037
-2.313396139854527,2.876011747429326
-2.3027040752968624,2.9062989964723047
-2.297988464738932,2.9022972076314404
-2.2927492943983934,2.8722969521977757
-2.2887798687649576,2.8381282419053133
-2.28645992896587,2.8103736304885096
-2.2809376372424994,2.7260072825687724
-2.2685631028146727,2.459847336085364
-2.2654403757704666,2.3786148910341143
-2.264557144162705,2.352196014979316
-2.259183701255922,2.190615930828463
-2.25910197340142,2.1966337522614174
-2.2527315457462027,1.9698841175795894
-2.251423770956984,1.9232153999937756
-2.239810391339625,1.4509012715248892
-2.234481703461345,1.2090284245639122
-2.233824757213097,1.1836121734574907
-2.2125450943914244,0.12088255092362313
-2.2103967768236688,0.0009540880978016926
-2.209519633916609,-0.04835326494578326
-2.1926349410444614,-0.9485562250972955
-2.1904739963634814,-1.0641429163762706
-2.1839032893189825,-1.4054442884885048
-2.1813907636393246,-1.5300781778271395
-2.1554968653076143,-2.7468698842302213
-2.1480496383483025,-3.042565538264289
-2.1372660833346675,-3.391864091577176
-2.1343591029117137,-3.4783062356809977
-2.133826052594859,-3.489788864919075
-2.120985746717958,-3.7828191495814587
-2.1136213582400893,-3.893372234885177
-2.111565136122989,-3.913027650984173
-2.1096586638558197,-3.9326011467176145
-2.1074558769327547,-3.955266422239491
-2.098845720069745,-3.9904759578918907
-2.0973414042864977,-3.987783787618041
-2.0968963970363395,-3.9897716358142232
-2.083237161809226,-3.9100376121755542
-2.07755832053521,-3.839347122689328
-2.0703842280164033,-3.7205986262302164
-2.065079466005756,-3.6055692490536035
-2.0626547877721633,-3.5500068819021053
-2.0620853198018194,-3.5450630473473113
-2.0556675509372826,-3.363185647714493
-2.0461478368078567,-3.0851761604409518
-2.0427798438941576,-2.9737606980703712
-2.0398544173834825,-2.8753426469281056
-2.032979176701345,-2.6356635125294923
-2.0326770347478798,-2.6261867033537354
-2.013687864544754,-1.895351435096875
-2.0095402725922242,-1.734463084056817
-2.0016109528979964,-1.4294254819005294
-1.9969884399739115,-1.2569945511675764
-1.983613645919575,-0.7548759783026585
-1.982378669546157,-0.7100504718721815
