n_harmonics,base_freq,magnitudes,instruments
7,4.6945744122443305,"[-1.24354328  0.73822127 -0.33782067  0.5556067  -0.50161498 -1.30082791
  1.37813005]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.999402152777437,0.9569289839850067
-2.999250590266949,0.9637947431392726
-2.9888215506605844,1.1604071828933897
-2.9849475893647885,1.2258013384373527
-2.983957092598851,1.2440769927356017
-2.976071118658579,1.373660716990407
-2.975769190923379,1.3533854077391851
-2.973743483378888,1.4019198398543817
-2.959148968271637,1.4982465206929132
-2.9518325224246986,1.4497629625614266
-2.936831844906311,1.1530392685483601
-2.936012264463188,1.1108433523413743
-2.9217857778381124,0.48765731282367103
-2.899079509328299,-1.0535058616901483
-2.870835529691198,-3.297717760662781
-2.8646691635676724,-3.7138686142502633
-2.862238410540474,-3.850905441320935
-2.8597091600423363,-4.009529963118225
-2.857296899104424,-4.126165989177645
-2.8250166188852686,-4.479691575741169
-2.821506162098828,-4.334119612913864
-2.8120921360837583,-3.866147986061565
-2.81085873687859,-3.7467569527450584
-2.8050841672657225,-3.301688337549949
-2.804848037393157,-3.3031874590927437
-2.8006994390888993,-2.9513513201579973
-2.800313825740951,-2.8925671754776183
-2.7844876055286756,-1.211400483295377
-2.779977762693239,-0.7027787505012606
-2.7725666477811797,0.21327583961941657
-2.7616302797638705,1.5353367881537474
-2.75621108289004,2.183095828341181
-2.7506795228776273,2.7723670966193326
-2.7464665266561172,3.2078103442239314
-2.7459122421123947,3.2633476152650993
-2.7449533701373046,3.3625101523842233
-2.7391813811565067,3.856251379775983
-2.732641392822916,4.366125408840684
-2.7286078044753506,4.625683970376461
-2.7272192657966485,4.6664918225056775
-2.7231960426285413,4.860556775454609
-2.722632971692969,4.890966775537767
-2.7213829347026186,4.971831572589914
-2.695797261584345,5.003543878569138
-2.6886876092223617,4.726280053964567
-2.6886811594064617,4.726003520108135
-2.6883576207635995,4.7148530711702525
-2.686540524943026,4.63555173710756
-2.675803948541801,4.006576213094574
-2.6747274957195213,3.9235901127211195
-2.6662786496606437,3.3046508079929655
-2.6639825047440104,3.1045752379861953
-2.6619373400073485,2.965718206149543
-2.658980122996152,2.738959241016918
-2.6522877165535403,2.20440603901239
-2.635352019726688,1.0073629159514554
-2.633613023096169,0.9147426090947235
-2.629183480373621,0.661543624373737
-2.628995242222533,0.6370298896871686
-2.6163213248441437,0.11302091448661396
-2.6049221028259457,-0.1309460172883109
-2.6042296180975635,-0.15856599794094675
-2.598206222090968,-0.1576013874199437
-2.5896624310622336,-0.0979133729311005
-2.587801894106148,-0.04772434782650303
-2.58185767392765,0.07507508661889316
-2.5703046265932787,0.4589710273897645
-2.5643450897563964,0.6783430042901069
-2.5597168181238907,0.8706404023078215
-2.558108701333238,0.945263556848125
-2.552980550370316,1.1396722079305768
-2.5527511702572836,1.1784703061080557
-2.5424220549449625,1.5607339861373672
-2.5404882263696686,1.6397746937543247
-2.5262992591811146,2.0493883997538487
-2.525336175419713,2.086556207304501
-2.5188238713410005,2.1803015702479134
-2.51780017426465,2.166357647563264
-2.515953296104922,2.2003843685005298
-2.5129620501305228,2.2239178798267862
-2.5112140169782284,2.2277240105014284
-2.4929895800197137,1.9423916132396721
-2.4889992008399715,1.895383721665236
-2.48035852089291,1.6268781038454703
